S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Agriculture Development Bank Limited,43,137.00,133.00,134.00,3341.00,452814.00,137.00,-3.00
2,Alpine Development Bank Limited,35,163.00,158.00,162.00,580.00,93290.00,159.00,3.00
3,Api Finance Limited,3,216.00,209.00,209.00,140.00,29990.00,220.00,-11.00
4,Arun Valley Hydropower Development Co. Ltd.,4,432.00,425.00,425.00,142.00,60574.00,424.00,1.00
5,Asian Life Insurance Co. Limited,9,255.00,250.00,253.00,910.00,228530.00,255.00,-2.00
6,Axis Development Bank Limited,8,135.00,127.00,133.00,135.00,17735.00,125.00,8.00
7,Bank of Asia Nepal Limited,10,257.00,250.00,255.00,2405.00,603160.00,255.00,0.00
8,Bank of Kathmandu Ltd.,30,573.00,551.00,551.00,2369.00,1308179.00,562.00,-11.00
9,Best Finance Company Ltd.,1,255.00,255.00,255.00,11.00,2805.00,255.00,0.00
10,Biratlaxmi Bikas Bank Limited,25,334.00,327.00,334.00,466.00,154422.00,334.00,0.00
11,Birgunj Finance Ltd.,1,165.00,165.00,165.00,24.00,3960.00,165.00,0.00
12,Bishal Bazar Company Limited,1,2841.00,2841.00,2841.00,40.00,113640.00,2898.00,-57.00
13,Business Universal Development Bank Ltd.,15,162.00,149.00,149.00,6401.00,1012709.00,165.00,-16.00
14,Central Finance Co. Ltd.,1,223.00,223.00,223.00,51.00,11373.00,221.00,2.00
15,Chilime Hydropower Company Limited,2,940.00,938.00,940.00,200.00,187800.00,936.00,4.00
16,Citizen Bank International Limited,9,260.00,253.00,253.00,790.00,201020.00,256.00,-3.00
17,City Express Finance Co. Limited,5,130.00,130.00,130.00,150.00,19500.00,131.00,-1.00
18,Clean Energy Development Bank Limited,5,241.00,236.00,236.00,150.00,35690.00,241.00,-5.00
19,Crystal Finance Ltd.,6,224.00,222.00,222.00,70.00,15610.00,224.00,-2.00
20,Deva Bikas Bank Limited,15,158.00,154.00,154.00,820.00,127120.00,155.00,-1.00
21,Everest Bank Limited,5,1009.00,971.00,1000.00,166.00,164213.00,1010.00,-10.00
22,Excel Development Bank Ltd.,1,277.00,277.00,277.00,41.00,11357.00,272.00,5.00
23,Global IME Bank Limited,16,212.00,210.00,212.00,830.00,175195.00,214.00,-2.00
24,Grand Bank Nepal Limited,1,193.00,193.00,193.00,75.00,14475.00,193.00,0.00
25,Gurkha Development Bank Limited,7,214.00,206.00,210.00,545.00,113850.00,214.00,-4.00
26,Himalayan Bank Limited,8,735.00,725.00,725.00,371.00,270316.00,740.00,-15.00
27,ICFC Finance Limited,3,227.00,225.00,227.00,128.00,29000.00,227.00,0.00
28,Imperial Financial Inst. Ltd.,19,143.00,143.00,143.00,380.00,54340.00,145.00,-2.00
29,Infrastructure Development Bank Ltd.,7,151.00,147.00,151.00,2670.00,393866.00,149.00,2.00
30,Janaki Finance Ltd.,1,312.00,312.00,312.00,100.00,31200.00,306.00,6.00
31,Kaski Finance Limited,3,232.00,228.00,228.00,700.00,159680.00,224.00,4.00
32,Kasthamandap Development Bank Limited,12,165.00,162.00,162.00,310.00,50550.00,163.00,-1.00
33,Kumari Bank Limited,2,288.00,287.00,287.00,133.00,38207.00,291.00,-4.00
34,Laxmi Bank Limited,14,340.00,331.00,338.00,956.00,321266.00,343.00,-5.00
35,Lord Buddha Finance Limited,9,184.00,183.00,183.00,280.00,51412.00,180.00,3.00
36,Lumbini Bank Limited,7,213.00,209.00,211.00,3852.00,816390.00,211.00,0.00
37,Lumbini Bikas Bank Ltd.,8,202.00,198.00,201.00,320.00,63920.00,206.00,-5.00
38,Lumbini General Insurance Co. Ltd.,2,150.00,150.00,150.00,20.00,3000.00,153.00,-3.00
39,Maha Laxmi Finance Ltd.,1,222.00,222.00,222.00,50.00,11100.00,226.00,-4.00
40,Mahalaxmi Bikas Bank Ltd.,244,120.00,115.00,118.00,8670.00,1013410.00,117.00,1.00
41,Nabil Bank Limited,23,1162.00,1129.00,1162.00,1464.00,1670200.00,1173.00,-11.00
42,National Hydro Power Company Limited,3,42.80,41.14,42.80,1600.00,66400.00,41.98,0.82
43,Nepal Credit And Commercial Bank Limited,1,192.00,192.00,192.00,920.00,176640.00,195.00,-3.00
44,Nepal Doorsanchar Comapany Limited,5,461.00,449.00,461.00,1000.00,451800.00,450.00,11.00
45,Nepal Film Development Company Limited,9,39.00,39.00,39.00,2387.00,93093.00,39.00,0.00
46,Nepal Finance Ltd.,2,250.00,250.00,250.00,350.00,87500.00,249.00,1.00
47,Nepal Investment Bank Limited,10,595.00,583.00,595.00,879.00,516446.00,594.00,1.00
48,Nepal SBI Bank Limited,11,685.00,676.00,685.00,2927.00,1996353.00,680.00,5.00
49,Nerude Laghubita Bikas Bank Limited,1,407.00,407.00,407.00,10.00,4070.00,407.00,0.00
50,NIC Asia Bank Ltd.,2,486.00,480.00,486.00,335.00,161310.00,488.00,-2.00
51,NMB Bank Limited,2,247.00,246.00,246.00,200.00,49300.00,248.00,-2.00
52,Om Development Bank Ltd.,110,212.00,202.00,204.00,1850.00,382840.00,210.00,-6.00
53,Pathibhara Bikas Bank Limited,3,153.00,150.00,150.00,70.00,10530.00,153.00,-3.00
54,Prabhu  Bank Limited,1,171.00,171.00,171.00,300.00,51300.00,172.00,-1.00
55,Prime Commercial Bank Ltd.,9,280.00,275.00,275.00,1008.00,278270.00,285.00,-10.00
56,Prime Life Insurance Company Limited,79,204.00,199.00,202.00,1490.00,299310.00,204.00,-2.00
