S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Apex Development Bank Ltd.,6,225.00,212.00,212.00,361.00,78633.00,226.00,-14.00
2,Api Finance Limited,1,284.00,284.00,284.00,50.00,14200.00,289.00,-5.00
3,Arun Valley Hydropower Development Co. Ltd.,30,476.00,453.00,466.00,650.00,299096.00,465.00,1.00
4,Asian Life Insurance Co. Limited,216,248.00,233.00,240.00,7820.00,1884690.00,231.00,9.00
5,Bank of Asia Nepal Limited,20,290.00,280.00,280.00,1800.00,507800.00,281.00,-1.00
6,Bank of Kathmandu Ltd.,16,876.00,865.00,873.00,2095.00,1828321.00,872.00,1.00
7,Biratlaxmi Bikas Bank Limited,3,353.00,346.00,346.00,246.00,85452.00,360.00,-14.00
8,Chhimek Laghubitta Bikas Bank Limited,2,483.00,482.00,483.00,60.00,28930.00,474.00,9.00
9,Citizen Bank International Limited,7,495.00,490.00,495.00,310.00,153040.00,490.00,5.00
10,Civil Merchant Bittiya Santha Ltd.,6,202.00,200.00,200.00,860.00,172300.00,200.00,0.00
11,Clean Energy Development Bank Limited,10,630.00,594.00,605.00,420.00,253480.00,630.00,-25.00
12,Deva Bikas Bank Limited,20,203.00,203.00,203.00,1280.00,259840.00,203.00,0.00
13,Everest Bank Limited,4,1515.00,1490.00,1515.00,205.00,306325.00,1514.00,1.00
14,Everest Insurance Co. Ltd.,2,328.00,322.00,328.00,20.00,6500.00,316.00,12.00
15,Global IME Bank Limited,8,265.00,263.00,265.00,370.00,97930.00,263.00,2.00
16,Gorkha Finance Ltd.,2,193.00,190.00,190.00,330.00,63000.00,190.00,0.00
17,Grand Bank Nepal Limited,3,272.00,267.00,272.00,333.00,89886.00,262.00,10.00
18,Himalayan Bank Limited,2,894.00,890.00,894.00,59.00,52610.00,890.00,4.00
19,ICFC Finance Limited,2,300.00,294.00,294.00,54.00,16140.00,300.00,-6.00
20,IME Financial Institution,1,612.00,612.00,612.00,100.00,61200.00,600.00,12.00
21,Kaski Finance Limited,2,283.00,278.00,278.00,120.00,33810.00,283.00,-5.00
22,Kasthamandap Development Bank Limited,66,239.00,231.00,236.00,2270.00,533140.00,235.00,1.00
23,Kumari Bank Limited,8,447.00,441.00,447.00,752.00,334748.00,444.00,3.00
24,Lalitpur Finance Ltd.,1,417.00,417.00,417.00,500.00,208500.00,425.00,-8.00
25,Laxmi Bank Limited,8,469.00,450.00,469.00,323.00,148538.00,450.00,19.00
26,Lord Buddha Finance Limited,3,187.00,186.00,187.00,45.00,8385.00,189.00,-2.00
27,Lumbini Bank Limited,3,290.00,285.00,285.00,1504.00,429680.00,287.00,-2.00
28,Lumbini Bikas Bank Ltd.,76,295.00,285.00,285.00,3410.00,991100.00,295.00,-10.00
29,Machhapuchhre Bank Limited,3,305.00,300.00,305.00,633.00,191195.00,305.00,0.00
30,Mahakali Bikas Bank Limited,4,234.00,234.00,234.00,40.00,9360.00,234.00,0.00
31,Nabil Bank Limited,5,2295.00,2261.00,2295.00,379.00,861177.00,2292.00,3.00
32,Narayani National Finance Limited,5,283.00,270.00,270.00,1890.00,512898.00,283.00,-13.00
33,National Hydro Power Company Limited,2,51.00,50.00,51.00,1100.00,55100.00,49.98,1.02
34,Nepal Bangladesh Bank Limited,11,242.00,236.00,241.00,1310.00,312610.00,246.00,-5.00
35,Nepal Doorsanchar Comapany Limited,4,464.00,455.00,464.00,1020.00,467260.00,463.00,1.00
36,Nepal Investment Bank Limited,3,775.00,759.00,759.00,602.00,461648.00,771.00,-12.00
37,Nepal SBI Bank Limited,9,790.00,755.00,755.00,788.00,606646.00,780.00,-25.00
38,Nepal Shree Lanka Merchant Banking & Finance Ltd,5,60.00,60.00,60.00,250.00,15000.00,59.00,1.00
39,NIC Asia Bank Ltd.,18,652.00,642.00,650.00,2752.00,1787570.00,655.00,-5.00
40,Nirdhan Utthan Laghubitta Bittiya Sanstha Limited,3,375.00,368.00,368.00,201.00,74668.00,368.00,0.00
41,NMB Bank Limited,3,287.00,285.00,286.00,300.00,85800.00,280.00,6.00
42,Pathibhara Bikas Bank Limited,31,200.00,196.00,200.00,400.00,78800.00,195.00,5.00
43,Prime Commercial Bank Ltd.,27,485.00,480.00,483.00,1729.00,835022.00,480.00,3.00
44,Public Development Bank Limited,23,144.00,138.00,140.00,740.00,103660.00,146.00,-6.00
45,Reliable Development Bank Limited,5,373.00,366.00,373.00,132.00,49152.00,380.00,-7.00
46,Sagarmatha  Finance Limited,3,205.00,205.00,205.00,125.00,25625.00,206.00,-1.00
47,Samriddhi Finance Company Limited,1,190.00,190.00,190.00,25.00,4750.00,192.00,-2.00
48,Shikhar Finance Limited,3,209.00,201.00,209.00,50.00,10210.00,201.00,8.00
49,Siddhartha Bank Limited,3,422.00,420.00,420.00,580.00,244160.00,425.00,-5.00
50,Standard Chartered Bank Limited,12,3225.00,3130.00,3190.00,526.00,1653380.00,3195.00,-5.00
51,Standard Finance Ltd.,9,190.00,187.00,190.00,1622.00,306138.00,190.00,0.00
52,Sunrise Bank Limited,3,255.00,250.00,255.00,140.00,35270.00,257.00,-2.00
53,Triveni Bikas Bank Limited,2,379.00,379.00,379.00,100.00,37900.00,383.00,-4.00
54,Union Finance Co. Ltd.,2,444.00,444.00,444.00,42.00,18648.00,453.00,-9.00
55,Universal Finance Ltd.,5,187.00,181.00,181.00,2010.00,368370.00,189.00,-8.00
