S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Arun Valley Hydropower Development Co. Ltd.,6,444.00,430.00,430.00,108.00,47340.00,444.00,-14.00
2,Asian Life Insurance Co. Limited,114,241.00,232.00,241.00,2200.00,520220.00,239.00,2.00
3,Bank of Asia Nepal Limited,36,270.00,267.00,270.00,1345.00,362080.00,270.00,0.00
4,Bank of Kathmandu Ltd.,6,840.00,825.00,840.00,947.00,783820.00,830.00,10.00
5,Business Universal Development Bank Ltd.,2,212.00,208.00,212.00,70.00,14640.00,204.00,8.00
6,Butwal Power Company Limited,3,830.00,815.00,815.00,450.00,368700.00,827.00,-12.00
7,Civil Merchant Bittiya Santha Ltd.,143,240.00,220.00,240.00,4260.00,961120.00,219.00,21.00
8,Clean Energy Development Bank Limited,2,242.00,239.00,239.00,90.00,21630.00,238.00,1.00
9,Crystal Finance Ltd.,1,250.00,250.00,250.00,10.00,2500.00,250.00,0.00
10,Everest Bank Limited,7,1539.00,1530.00,1535.00,671.00,1029917.00,1570.00,-35.00
11,Global IME Bank Limited,7,248.00,248.00,248.00,250.00,62000.00,246.00,2.00
12,Grand Bank Nepal Limited,2,238.00,238.00,238.00,915.00,217770.00,242.00,-4.00
13,Gurkha Development Bank Limited,3,327.00,321.00,327.00,180.00,58280.00,315.00,12.00
14,ICFC Finance Limited,1,256.00,256.00,256.00,200.00,51200.00,261.00,-5.00
15,Janaki Finance Ltd.,4,342.00,340.00,340.00,208.00,70990.00,341.00,-1.00
16,Kaski Finance Limited,4,280.00,275.00,275.00,160.00,44450.00,280.00,-5.00
17,Kasthamandap Development Bank Limited,17,228.00,226.00,227.00,690.00,156660.00,227.00,0.00
18,Kumari Bank Limited,3,431.00,424.00,424.00,474.00,203476.00,431.00,-7.00
19,Laxmi Bank Limited,1,591.00,591.00,591.00,10.00,5910.00,591.00,0.00
20,Life Insurance Co. Nepal,1,598.00,598.00,598.00,30.00,17940.00,608.00,-10.00
21,Lord Buddha Finance Limited,6,178.00,176.00,178.00,181.00,32038.00,176.00,2.00
22,Lumbini Bank Limited,3,287.00,285.00,287.00,132.00,37820.00,290.00,-3.00
23,Lumbini Bikas Bank Ltd.,20,265.00,264.00,264.00,640.00,169290.00,265.00,-1.00
24,Lumbini Finance Ltd.,2,283.00,283.00,283.00,136.00,38488.00,283.00,0.00
25,Mahakali Bikas Bank Limited,1,240.00,240.00,240.00,10.00,2400.00,240.00,0.00
26,Miteri Development Bank Limited,2,208.00,208.00,208.00,40.00,8320.00,212.00,-4.00
27,Nabil Bank Limited,8,2130.00,2113.00,2126.00,1056.00,2240620.00,2120.00,6.00
28,Nepal Bangladesh Bank Limited,1,223.00,223.00,223.00,150.00,33450.00,222.00,1.00
29,Nepal Credit And Commercial Bank Limited,4,239.00,231.00,239.00,400.00,94000.00,227.00,12.00
30,Nepal Doorsanchar Comapany Limited,1,460.00,460.00,460.00,200.00,92000.00,461.00,-1.00
31,Nepal Finance Ltd.,7,295.00,284.00,284.00,459.00,133389.00,290.00,-6.00
32,Nepal Investment Bank Limited,3,727.00,720.00,720.00,400.00,289274.00,713.00,7.00
33,Nepal SBI Bank Limited,5,765.00,751.00,751.00,708.00,534949.00,750.00,1.00
34,Nerude Laghubita Bikas Bank Limited,31,490.00,479.00,487.00,350.00,170320.00,475.00,12.00
35,NIC Asia Bank Ltd.,4,630.00,625.00,630.00,300.00,188404.00,628.00,2.00
36,NIDC Capital Markets Ltd.,6,488.00,459.00,487.00,812.00,385428.00,450.00,37.00
37,NMB Bank Limited,1,280.00,280.00,280.00,132.00,36960.00,280.00,0.00
38,Pathibhara Bikas Bank Limited,21,161.00,160.00,161.00,330.00,53040.00,162.00,-1.00
39,Pokhara Finance Ltd.,1,283.00,283.00,283.00,180.00,50940.00,288.00,-5.00
40,Prabhu  Bank Limited,2,195.00,194.00,195.00,1362.00,264353.00,194.00,1.00
41,Premier Insurance Co. Ltd.,2,167.00,167.00,167.00,497.00,82999.00,164.00,3.00
42,Prime Commercial Bank Ltd.,112,494.00,477.00,483.00,4769.00,2324949.00,494.00,-11.00
43,Prime Life Insurance Company Limited,84,237.00,230.00,235.00,1410.00,330210.00,237.00,-2.00
44,Public Development Bank Limited,5,136.00,134.00,134.00,100.00,13420.00,136.00,-2.00
45,Rastriya Beema Company Limited,10,338.00,330.00,330.00,180.00,59685.00,331.00,-1.00
46,Resunga Bikas Bank Limited,12,232.00,228.00,231.00,150.00,34500.00,230.00,1.00
47,Shikhar Finance Limited,1,175.00,175.00,175.00,10.00,1750.00,176.00,-1.00
48,Shikhar Insurance Co. Ltd.,2,280.00,275.00,275.00,30.00,8350.00,275.00,0.00
49,Siddhartha Bank Limited,2,374.00,371.00,371.00,464.00,172696.00,380.00,-9.00
50,Soaltee Hotel Limited,3,235.00,231.00,231.00,9988.00,2307756.00,235.00,-4.00
51,Society Development Bank Ltd.,52,194.00,175.00,175.00,4579.00,854035.00,194.00,-19.00
52,Standard Chartered Bank Limited,31,2899.00,2875.00,2890.00,1939.00,5594790.00,2900.00,-10.00
53,Standard Finance Ltd.,1,178.00,178.00,178.00,182.00,32396.00,177.00,1.00
54,Sunrise Bank Limited,8,246.00,241.00,246.00,600.00,145360.00,239.00,7.00
55,Universal Finance Ltd.,8,178.00,176.00,176.00,204.00,36156.00,181.00,-5.00
