S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Agriculture Development Bank Limited,69,122.00,116.00,120.00,5280.00,623010.00,117.00,3.00
2,Apex Development Bank Ltd.,16,199.00,193.00,196.00,2038.00,399241.00,196.00,0.00
3,Api Finance Limited,1,223.00,223.00,223.00,50.00,11150.00,227.00,-4.00
4,Arun Valley Hydropower Development Co. Ltd.,30,410.00,400.00,400.00,806.00,325788.00,406.00,-6.00
5,Asian Life Insurance Co. Limited,37,228.00,222.00,228.00,2380.00,535630.00,226.00,2.00
6,Axis Development Bank Limited,1,153.00,153.00,153.00,70.00,10710.00,156.00,-3.00
7,Bank of Asia Nepal Limited,5,250.00,249.00,250.00,240.00,59925.00,255.00,-5.00
8,Bank of Kathmandu Ltd.,5,581.00,562.00,581.00,258.00,146434.00,560.00,21.00
9,Biratlaxmi Bikas Bank Limited,2,315.00,315.00,315.00,111.00,34965.00,315.00,0.00
10,Business Universal Development Bank Ltd.,5,158.00,155.00,158.00,10878.00,1699508.00,158.00,0.00
11,Butwal Power Company Limited,2,810.00,795.00,810.00,100.00,80550.00,780.00,30.00
12,Citizen Bank International Limited,5,290.00,285.00,290.00,300.00,86020.00,290.00,0.00
13,Clean Energy Development Bank Limited,7,222.00,220.00,221.00,260.00,57420.00,219.00,2.00
14,Deva Bikas Bank Limited,15,160.00,156.00,156.00,569.00,89934.00,158.00,-2.00
15,Global IME Bank Limited,12,218.00,216.00,217.00,445.00,96610.00,215.00,2.00
16,Goodwill Finance Co. Ltd.,1,194.00,194.00,194.00,50.00,9700.00,196.00,-2.00
17,Grand Bank Nepal Limited,1,221.00,221.00,221.00,161.00,35581.00,220.00,1.00
18,Gurkha Development Bank Limited,84,285.00,257.00,257.00,5448.00,1412386.00,285.00,-28.00
19,Himalayan Bank Limited,3,692.00,679.00,689.00,220.00,150900.00,692.00,-3.00
20,ICFC Finance Limited,8,233.00,228.00,233.00,1469.00,337896.00,231.00,2.00
21,IME Financial Institution,1,489.00,489.00,489.00,50.00,24450.00,480.00,9.00
22,Imperial Financial Inst. Ltd.,100,180.00,163.00,163.00,5957.00,993973.00,180.00,-17.00
23,Infrastructure Development Bank Ltd.,4,134.00,130.00,134.00,320.00,42152.00,130.00,4.00
24,Kaski Finance Limited,6,224.00,220.00,224.00,240.00,53160.00,219.00,5.00
25,Kasthamandap Development Bank Limited,16,181.00,178.00,178.00,640.00,114740.00,183.00,-5.00
26,Lalitpur Finance Ltd.,1,355.00,355.00,355.00,101.00,35855.00,359.00,-4.00
27,Life Insurance Co. Nepal,9,610.00,600.00,600.00,450.00,270200.00,610.00,-10.00
28,Lumbini Bank Limited,3,253.00,250.00,250.00,563.00,141020.00,255.00,-5.00
29,Lumbini Bikas Bank Ltd.,11,215.00,213.00,215.00,1130.00,242550.00,216.00,-1.00
30,Lumbini Finance Ltd.,1,260.00,260.00,260.00,109.00,28340.00,256.00,4.00
31,Machhapuchhre Bank Limited,1,244.00,244.00,244.00,160.00,39040.00,246.00,-2.00
32,Mahakali Bikas Bank Limited,2,221.00,221.00,221.00,20.00,4420.00,225.00,-4.00
33,Mahalaxmi BikasBank Limited,6,153.00,153.00,153.00,294.00,44982.00,153.00,0.00
34,Nabil Bank Limited,18,2000.00,1960.00,1965.00,1215.00,2392729.00,2000.00,-35.00
35,National Hydro Power Company Limited,8,42.50,41.00,42.00,8800.00,365282.00,43.00,-1.00
36,Nepal Bangladesh Bank Limited,9,200.00,199.00,200.00,1993.00,398400.00,200.00,0.00
37,Nepal Credit And Commercial Bank Limited,1,200.00,200.00,200.00,200.00,40000.00,198.00,2.00
38,Nepal Doorsanchar Comapany Limited,20,430.00,422.00,425.00,2370.00,1011750.00,430.00,-5.00
39,Nepal Investment Bank Limited,4,690.00,680.00,680.00,228.00,155320.00,692.00,-12.00
40,Nepal Life Insurance Co. Ltd.,2,601.00,600.00,601.00,215.00,129200.00,606.00,-5.00
41,Nepal SBI Bank Limited,4,655.00,650.00,650.00,795.00,517440.00,655.00,-5.00
42,Nerude Laghubita Bikas Bank Limited,18,482.00,464.00,470.00,180.00,85050.00,490.00,-20.00
43,NIC Asia Bank Ltd.,1,508.00,508.00,508.00,25.00,12700.00,510.00,-2.00
44,NIDC Capital Markets Ltd.,1,462.00,462.00,462.00,100.00,46200.00,460.00,2.00
45,Nirdhan Utthan Laghubitta Bittiya Sanstha Limited,5,306.00,300.00,306.00,378.00,115281.00,305.00,1.00
46,NMB Bank Limited,14,296.00,275.00,289.00,2580.00,733180.00,276.00,13.00
47,Om Development Bank Ltd.,6,256.00,235.00,235.00,140.00,34370.00,261.00,-26.00
48,Pathibhara Bikas Bank Limited,3,170.00,169.00,170.00,120.00,20330.00,172.00,-2.00
49,Prime Commercial Bank Ltd.,15,448.00,436.00,448.00,1539.00,680483.00,452.00,-4.00
50,Prime Life Insurance Company Limited,96,196.00,187.00,196.00,1750.00,334070.00,188.00,8.00
51,Public Development Bank Limited,12,124.00,120.00,124.00,120.00,14640.00,122.00,2.00
52,Rastriya Beema Company Limited,5,330.00,330.00,330.00,270.00,89100.00,326.00,4.00
53,Reliable Development Bank Limited,1,350.00,350.00,350.00,24.00,8400.00,350.00,0.00
54,Sagarmatha  Finance Limited,8,220.00,210.00,214.00,475.00,101350.00,223.00,-9.00
55,Siddhartha Bank Limited,2,313.00,307.00,313.00,72.00,22236.00,301.00,12.00
56,Society Development Bank Ltd.,13,154.00,148.00,151.00,2557.00,385623.00,157.00,-6.00
57,Standard Chartered Bank Limited,49,2200.00,2115.00,2130.00,3298.00,7089520.00,2225.00,-95.00
58,Sunrise Bank Limited,9,217.00,210.00,212.00,590.00,125970.00,217.00,-5.00
59,Supreme Development Bank Ltd.,3,125.00,124.00,124.00,1328.00,165200.00,123.00,1.00
60,Swabalamban Laghubitta Bittiya Sanstha Limited,1,345.00,345.00,345.00,300.00,103500.00,350.00,-5.00
61,Taragaon Regency Hotel Limited,2,79.00,79.00,79.00,100.00,7900.00,78.00,1.00
62,Triveni Bikas Bank Limited,4,270.00,267.00,267.00,140.00,37431.00,265.00,2.00
63,United Finance Ltd.,1,220.00,220.00,220.00,32.00,7040.00,220.00,0.00
