S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Apex Development Bank Ltd.,2,234.00,230.00,234.00,150.00,34700.00,227.00,7.00
2,Arun Valley Hydropower Development Co. Ltd.,24,465.00,452.00,452.00,546.00,251524.00,464.00,-12.00
3,Asian Life Insurance Co. Limited,311,234.00,220.00,225.00,12830.00,2923390.00,232.00,-7.00
4,Bank of Asia Nepal Limited,12,268.00,263.00,268.00,530.00,140440.00,265.00,3.00
5,Bank of Kathmandu Ltd.,23,835.00,815.00,834.00,3114.00,2572478.00,826.00,8.00
6,Biratlaxmi Bikas Bank Limited,1,338.00,338.00,338.00,12.00,4056.00,341.00,-3.00
7,Birgunj Finance Ltd.,2,243.00,239.00,239.00,336.00,80344.00,247.00,-8.00
8,Business Universal Development Bank Ltd.,2,170.00,167.00,170.00,40.00,6740.00,164.00,6.00
9,Butwal Power Company Limited,1,815.00,815.00,815.00,1000.00,815000.00,815.00,0.00
10,Chhimek Laghubitta Bikas Bank Limited,4,520.00,519.00,519.00,510.00,264843.00,530.00,-11.00
11,Chilime Hydropower Company Limited,2,911.00,911.00,911.00,230.00,209530.00,907.00,4.00
12,Citizen Bank International Limited,51,534.00,524.00,530.00,1930.00,1019040.00,530.00,0.00
13,Citizen Investment Trust,1,536.00,536.00,536.00,15.00,8040.00,657.00,-121.00
14,Clean Energy Development Bank Limited,1,581.00,581.00,581.00,20.00,11620.00,579.00,2.00
15,Crystal Finance Ltd.,48,295.00,278.00,285.00,890.00,256520.00,273.00,12.00
16,Deva Bikas Bank Limited,6,182.00,180.00,181.00,384.00,69552.00,181.00,0.00
17,Everest Bank Limited,10,1530.00,1465.00,1530.00,524.00,780083.00,1495.00,35.00
18,Everest Bank Limited Con. Pref.,1,905.00,905.00,905.00,20.00,18100.00,923.00,-18.00
19,Excel Development Bank Ltd.,3,310.00,310.00,310.00,174.00,53940.00,312.00,-2.00
20,Global IME Bank Limited,11,250.00,246.00,246.00,765.00,188760.00,247.00,-1.00
