S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Apex Development Bank Ltd.,4,255.00,250.00,250.00,183.00,45915.00,260.00,-10.00
2,Arun Valley Hydropower Development Co. Ltd.,29,499.00,490.00,492.00,1160.00,575080.00,490.00,2.00
3,Asian Life Insurance Co. Limited,5,307.00,285.00,285.00,120.00,35210.00,313.00,-28.00
4,Axis Development Bank Limited,54,237.00,220.00,237.00,1350.00,313450.00,216.00,21.00
5,Bank of Asia Nepal Limited,3,271.00,266.00,271.00,360.00,96160.00,275.00,-4.00
6,Bank of Kathmandu Ltd.,34,805.00,785.00,805.00,4287.00,3409317.00,805.00,0.00
7,Biratlaxmi Bikas Bank Limited,1,381.00,381.00,381.00,200.00,76200.00,388.00,-7.00
8,Business Universal Development Bank Ltd.,2,175.00,172.00,172.00,70.00,12100.00,173.00,-1.00
9,Butwal Power Company Limited,1,748.00,748.00,748.00,10200.00,7629600.00,748.00,0.00
10,Chilime Hydropower Company Limited,2,910.00,900.00,910.00,3700.00,3331000.00,910.00,0.00
11,Citizen Bank International Limited,38,461.00,449.00,450.00,2620.00,1186410.00,455.00,-5.00
12,City Express Finance Co. Limited,3,241.00,240.00,240.00,70.00,16850.00,245.00,-5.00
13,Civil Merchant Bittiya Santha Ltd.,3,219.00,211.00,211.00,110.00,23690.00,223.00,-12.00
14,Crystal Finance Ltd.,7,240.00,238.00,238.00,190.00,45280.00,234.00,4.00
15,Deva Bikas Bank Limited,9,185.00,173.00,182.00,538.00,97127.00,170.00,12.00
16,Everest Bank Limited,13,1445.00,1394.00,1445.00,691.00,976362.00,1470.00,-25.00
17,Excel Development Bank Ltd.,1,265.00,265.00,265.00,62.00,16430.00,264.00,1.00
18,Fewa Finance Co. Ltd.,2,293.00,291.00,293.00,160.00,46760.00,288.00,5.00
19,Global IME Bank Limited,7,290.00,280.00,290.00,250.00,71250.00,280.00,10.00
20,Gorkha Finance Ltd.,1,188.00,188.00,188.00,48.00,9024.00,191.00,-3.00
21,Grand Bank Nepal Limited,7,240.00,235.00,239.00,757.00,179745.00,239.00,0.00
22,Himalayan Bank Limited,6,910.00,897.00,910.00,885.00,797574.00,880.00,30.00
23,ICFC Finance Limited,3,276.00,271.00,271.00,542.00,148012.00,271.00,0.00
24,IME Financial Institution,2,540.00,535.00,535.00,184.00,98940.00,550.00,-15.00
25,Kaski Finance Limited,6,240.00,236.00,240.00,160.00,38080.00,239.00,1.00
26,Kumari Bank Limited,15,433.00,408.00,408.00,1478.00,618248.00,425.00,-17.00
27,Laxmi Bank Limited,16,425.00,396.00,416.00,1089.00,448635.00,428.00,-12.00
28,Lord Buddha Finance Limited,1,194.00,194.00,194.00,100.00,19400.00,197.00,-3.00
29,Lumbini Bank Limited,14,285.00,272.00,285.00,1495.00,412877.00,273.00,12.00
30,Lumbini Bikas Bank Ltd.,45,286.00,280.00,280.00,2110.00,595010.00,290.00,-10.00
31,Lumbini Finance Ltd.,4,288.00,283.00,288.00,231.00,65623.00,278.00,10.00
32,Nabil Bank Limited,8,2180.00,2145.00,2180.00,805.00,1736215.00,2150.00,30.00
33,Narayani National Finance Limited,1,245.00,245.00,245.00,10.00,2450.00,241.00,4.00
34,National Hydro Power Company Limited,10,50.00,49.00,49.50,8920.00,438746.00,51.00,-1.50
35,Nepal Bangladesh Bank Limited,6,236.00,231.00,235.00,2000.00,468300.00,235.00,0.00
36,Nepal Credit And Commercial Bank Limited,3,247.00,247.00,247.00,120.00,29640.00,252.00,-5.00
37,Nepal Doorsanchar Comapany Limited,12,479.00,461.00,479.00,3060.00,1440940.00,479.00,0.00
38,Nepal Investment Bank Limited,16,740.00,730.00,740.00,1397.00,1026033.00,741.00,-1.00
39,Nepal Life Insurance Co. Ltd.,1,961.00,961.00,961.00,12.00,11532.00,980.00,-19.00
40,Nepal SBI Bank Limited,9,755.00,727.00,741.00,1323.00,979670.00,750.00,-9.00
41,Nepal Shree Lanka Merchant Banking & Finance Ltd,3,53.00,53.00,53.00,270.00,14310.00,54.00,-1.00
42,NIC Asia Bank Ltd.,26,621.00,590.00,600.00,2340.00,1410742.00,609.00,-9.00
43,Nirdhan Utthan Laghubitta Bittiya Sanstha Limited,3,282.00,277.00,282.00,74.00,20602.00,272.00,10.00
44,NMB Bank Limited,1,280.00,280.00,280.00,20.00,5600.00,285.00,-5.00
45,Pathibhara Bikas Bank Limited,124,206.00,189.00,189.00,1730.00,339160.00,205.00,-16.00
46,Peoples Finance Ltd.,1,254.00,254.00,254.00,20.00,5080.00,250.00,4.00
47,Pokhara Finance Ltd.,5,252.00,236.00,252.00,160.00,38680.00,232.00,20.00
48,Prabhu  Bank Limited,6,219.00,215.00,219.00,1030.00,224890.00,213.00,6.00
49,Prime Commercial Bank Ltd.,41,452.00,436.00,450.00,2084.00,919492.00,436.00,14.00
50,Public Development Bank Limited,3,155.00,152.00,152.00,120.00,18300.00,153.00,-1.00
51,Raghupati Jute Mills Limited,3,100.00,100.00,100.00,104.00,10400.00,75.00,25.00
52,Rastriya Beema Company Limited,6,369.00,350.00,369.00,280.00,100440.00,350.00,19.00
53,Reliable Development Bank Limited,3,326.00,326.00,326.00,36.00,11736.00,326.00,0.00
54,Sanima Bank Limited,8,430.00,410.00,430.00,434.00,183505.00,410.00,20.00
55,Shikhar Insurance Co. Ltd.,1,327.00,327.00,327.00,20.00,6540.00,321.00,6.00
56,Siddhartha Bank Limited,10,400.00,382.00,394.00,656.00,256431.00,404.00,-10.00
57,Siddhartha Development Bank Ltd.,4,195.00,190.00,195.00,566.00,109248.00,193.00,2.00
58,Standard Chartered Bank Limited,10,3015.00,2920.00,3001.00,662.00,1958230.00,2978.00,23.00
59,Standard Finance Ltd.,1,195.00,195.00,195.00,11.00,2145.00,192.00,3.00
60,Subhechha Bikas Bank Limited,2,550.00,548.00,550.00,150.00,82400.00,548.00,2.00
61,Sunrise Bank Limited,22,318.00,310.00,310.00,1440.00,452030.00,315.00,-5.00
62,Supreme Development Bank Ltd.,12,140.00,135.00,140.00,2215.00,306705.00,139.00,1.00
63,Triveni Bikas Bank Limited,3,349.00,340.00,349.00,70.00,24190.00,337.00,12.00
64,Unilever Nepal Limited,1,4068.00,4068.00,4068.00,30.00,122040.00,4150.00,-82.00
65,United Insurance Co. (Nepal) Ltd.,5,190.00,184.00,185.00,362.00,67766.00,193.00,-8.00
