S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Ace Development Bank Ltd.,4,265.00,260.00,260.00,800.00,209500.00,270.00,-10.00
2,Api Finance Limited,14,278.00,278.00,278.00,260.00,72280.00,283.00,-5.00
3,Arun Valley Hydropower Development Co. Ltd.,72,470.00,442.00,464.00,1410.00,650928.00,470.00,-6.00
4,Asian Life Insurance Co. Limited,370,274.00,260.00,270.00,15720.00,4249870.00,270.00,0.00
5,Bank of Asia Nepal Limited,12,287.00,280.00,281.00,910.00,256490.00,282.00,-1.00
6,Bank of Kathmandu Ltd.,24,876.00,856.00,871.00,2326.00,2000054.00,860.00,11.00
7,Birgunj Finance Ltd.,2,317.00,311.00,311.00,20.00,6280.00,323.00,-12.00
8,Business Universal Development Bank Ltd.,7,185.00,176.00,176.00,560.00,99880.00,179.00,-3.00
9,Butwal Power Company Limited,3,820.00,804.00,804.00,390.00,315700.00,810.00,-6.00
10,Chhimek Laghubitta Bikas Bank Limited,1,510.00,510.00,510.00,10.00,5100.00,500.00,10.00
11,Chilime Hydropower Company Limited,1,950.00,950.00,950.00,100.00,95000.00,950.00,0.00
12,Citizen Bank International Limited,23,496.00,490.00,495.00,620.00,306900.00,495.00,0.00
13,Civil Merchant Bittiya Santha Ltd.,8,195.00,195.00,195.00,540.00,105300.00,195.00,0.00
14,Clean Energy Development Bank Limited,3,620.00,620.00,620.00,110.00,68200.00,609.00,11.00
15,Crystal Finance Ltd.,2,279.00,279.00,279.00,20.00,5580.00,279.00,0.00
16,Deva Bikas Bank Limited,13,197.00,194.00,195.00,930.00,183080.00,197.00,-2.00
17,Everest Bank Limited,11,1489.00,1446.00,1446.00,795.00,1159787.00,1490.00,-44.00
18,Global IME Bank Limited,4,265.00,255.00,255.00,140.00,36300.00,270.00,-15.00
19,Himalayan Bank Limited,3,885.00,875.00,885.00,215.00,188860.00,880.00,5.00
20,Kasthamandap Development Bank Limited,85,249.00,240.00,247.00,1400.00,340330.00,243.00,4.00
21,Kumari Bank Limited,5,451.00,442.00,449.00,234.00,104534.00,451.00,-2.00
22,Lalitpur Finance Ltd.,3,410.00,405.00,405.00,532.00,215960.00,409.00,-4.00
23,Laxmi Bank Limited,16,482.00,438.00,438.00,828.00,382735.00,473.00,-35.00
24,Life Insurance Co. Nepal,5,611.00,611.00,611.00,90.00,54990.00,623.00,-12.00
25,Lord Buddha Finance Limited,7,187.00,184.00,184.00,80.00,14765.00,187.00,-3.00
26,Lumbini Bank Limited,14,300.00,285.00,300.00,11860.00,3391890.00,295.00,5.00
27,Lumbini Bikas Bank Ltd.,69,290.00,270.00,285.00,3710.00,1056780.00,284.00,1.00
28,Lumbini Finance Ltd.,2,265.00,265.00,265.00,136.00,36040.00,265.00,0.00
29,Machhapuchhre Bank Limited,2,310.00,310.00,310.00,172.00,53320.00,309.00,1.00
30,Mahakali Bikas Bank Limited,2,246.00,245.00,246.00,70.00,17210.00,245.00,1.00
31,Nabil Bank Limited,5,2249.00,2200.00,2249.00,283.00,625470.00,2240.00,9.00
32,National Hydro Power Company Limited,1,48.50,48.50,48.50,1000.00,48500.00,49.00,-0.50
33,Neco Insurance Co. Ltd.,2,107.00,107.00,107.00,200.00,21400.00,107.00,0.00
34,Nepal Bangladesh Bank Limited,17,243.00,232.00,243.00,2648.00,629520.00,240.00,3.00
35,Nepal Doorsanchar Comapany Limited,8,461.00,448.00,458.00,1140.00,517750.00,440.00,18.00
36,Nepal Investment Bank Limited,2,750.00,742.00,750.00,1007.00,751194.00,755.00,-5.00
37,Nepal SBI Bank Limited,5,770.00,755.00,755.00,473.00,360605.00,765.00,-10.00
38,Nepal Shree Lanka Merchant Banking & Finance Ltd,1,57.00,57.00,57.00,270.00,15390.00,57.00,0.00
39,NIC Asia Bank Ltd.,3,660.00,655.00,660.00,470.00,309245.00,660.00,0.00
40,NIDC Capital Markets Ltd.,2,477.00,472.00,472.00,424.00,201828.00,470.00,2.00
41,NMB Bank Limited,6,295.00,290.00,295.00,484.00,142209.00,294.00,1.00
42,Patan Finance Limited,15,239.00,219.00,219.00,1180.00,266020.00,243.00,-24.00
43,Pathibhara Bikas Bank Limited,3,197.00,195.00,195.00,60.00,11760.00,201.00,-6.00
44,Prabhu  Bank Limited,6,216.00,213.00,213.00,700.00,149900.00,212.00,1.00
45,Prime Commercial Bank Ltd.,16,488.00,480.00,488.00,665.00,321411.00,482.00,6.00
46,ProgressiveFinance Limited,15,335.00,335.00,335.00,300.00,100500.00,335.00,0.00
47,Public Development Bank Limited,5,138.00,137.00,137.00,480.00,65940.00,138.00,-1.00
48,Reliable Development Bank Limited,12,372.00,365.00,366.00,274.00,100454.00,372.00,-6.00
49,Resunga Bikas Bank Limited,109,269.00,247.00,247.00,1210.00,299470.00,274.00,-27.00
50,Samriddhi Finance Company Limited,8,184.00,184.00,184.00,136.00,25024.00,184.00,0.00
51,Siddhartha Development Bank Ltd.,8,185.00,179.00,179.00,3330.00,603750.00,187.00,-8.00
52,Society Development Bank Ltd.,1,380.00,380.00,380.00,20.00,7600.00,385.00,-5.00
53,Standard Chartered Bank Limited,8,3182.00,3100.00,3115.00,433.00,1353714.00,3120.00,-5.00
54,Standard Finance Ltd.,1,190.00,190.00,190.00,100.00,19000.00,190.00,0.00
55,Subhechha Bikas Bank Limited,1,518.00,518.00,518.00,20.00,10360.00,518.00,0.00
56,Sunrise Bank Limited,16,265.00,260.00,260.00,850.00,223400.00,269.00,-9.00
57,Supreme Development Bank Ltd.,1,136.00,136.00,136.00,100.00,13600.00,138.00,-2.00
