S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Agriculture Development Bank Limited,87,168.00,160.00,160.00,4635.00,750478.00,171.00,-11.00
2,Alpine Development Bank Limited,103,188.00,176.00,183.00,1180.00,212130.00,188.00,-5.00
3,Api Finance Limited,4,240.00,236.00,236.00,70.00,16720.00,243.00,-7.00
4,Asian Life Insurance Co. Limited,76,285.00,271.00,271.00,1580.00,441000.00,283.00,-12.00
5,Axis Development Bank Limited,10,143.00,133.00,143.00,255.00,34835.00,131.00,12.00
6,Bank of Asia Nepal Limited,31,273.00,269.00,272.00,1505.00,408510.00,272.00,0.00
7,Bank of Kathmandu Ltd.,15,610.00,600.00,600.00,2404.00,1453750.00,605.00,-5.00
8,Best Finance Company Ltd.,2,315.00,309.00,309.00,20.00,6240.00,321.00,-12.00
9,Biratlaxmi Bikas Bank Limited,5,336.00,330.00,330.00,120.00,39924.00,340.00,-10.00
10,Birgunj Finance Ltd.,16,162.00,158.00,162.00,6166.00,987374.00,159.00,3.00
11,Capital Merchant Bank & Finance Co. Ltd.,1,161.00,161.00,161.00,100.00,16100.00,164.00,-3.00
12,Citizen Bank International Limited,13,292.00,285.00,287.00,700.00,203280.00,286.00,1.00
13,Civil Merchant Bittiya Santha Ltd.,2,215.00,215.00,215.00,120.00,25800.00,216.00,-1.00
14,Clean Energy Development Bank Limited,22,265.00,260.00,260.00,870.00,226300.00,265.00,-5.00
15,Crystal Finance Ltd.,3,239.00,239.00,239.00,30.00,7170.00,243.00,-4.00
16,Deva Bikas Bank Limited,6,169.00,165.00,165.00,242.00,40542.00,171.00,-6.00
17,Everest Bank Limited,1,1100.00,1100.00,1100.00,50.00,55000.00,1101.00,-1.00
18,Excel Development Bank Ltd.,2,298.00,293.00,298.00,113.00,33264.00,298.00,0.00
19,Global IME Bank Limited,13,236.00,225.00,234.00,640.00,148480.00,228.00,6.00
20,Gorkha Finance Ltd.,1,142.00,142.00,142.00,28.00,3976.00,144.00,-2.00
21,Himalayan Bank Limited,6,775.00,770.00,770.00,601.00,463075.00,775.00,-5.00
22,ICFC Finance Limited,6,248.00,245.00,248.00,452.00,111796.00,245.00,3.00
23,IME Financial Institution,1,442.00,442.00,442.00,200.00,88400.00,450.00,-8.00
24,Infrastructure Development Bank Ltd.,5,142.00,140.00,140.00,1249.00,174960.00,144.00,-4.00
25,Janaki Finance Ltd.,6,312.00,300.00,305.00,966.00,291820.00,300.00,5.00
26,Kaski Finance Limited,4,232.00,228.00,230.00,460.00,105320.00,236.00,-6.00
27,Kasthamandap Development Bank Limited,21,178.00,175.00,176.00,760.00,133320.00,180.00,-4.00
28,Kumari Bank Limited,5,315.00,303.00,303.00,1086.00,331390.00,321.00,-18.00
29,Life Insurance Co. Nepal,4,660.00,660.00,660.00,40.00,26400.00,660.00,0.00
30,Lumbini Bank Limited,8,248.00,240.00,244.00,4501.00,1081644.00,253.00,-9.00
31,Lumbini Bikas Bank Ltd.,10,209.00,202.00,209.00,610.00,125170.00,209.00,0.00
32,Lumbini Finance Ltd.,8,290.00,288.00,288.00,557.00,160844.00,293.00,-5.00
33,Lumbini General Insurance Co. Ltd.,36,147.00,145.00,147.00,550.00,80730.00,145.00,2.00
34,Machhapuchhre Bank Limited,1,260.00,260.00,260.00,50.00,13000.00,265.00,-5.00
35,Mahalaxmi Bikas Bank Ltd.,70,122.00,116.00,122.00,3070.00,369950.00,120.00,2.00
36,Mahalaxmi BikasBank Limited,34,155.00,147.00,155.00,1636.00,247160.00,148.00,7.00
37,Miteri Development Bank Limited,3,146.00,146.00,146.00,50.00,7300.00,145.00,1.00
38,Nabil Bank Limited,12,1400.00,1390.00,1395.00,662.00,923456.00,1400.00,-5.00
39,Narayani National Finance Limited,1,187.00,187.00,187.00,50.00,9350.00,184.00,3.00
40,National Hydro Power Company Limited,16,42.48,39.22,40.00,10200.00,409323.00,42.50,-2.50
41,National Life Insurance Co. Ltd.,2,378.00,378.00,378.00,176.00,66528.00,378.00,0.00
42,Nepal Credit And Commercial Bank Limited,9,186.00,177.00,177.00,9555.00,1712419.00,189.00,-12.00
43,Nepal Doorsanchar Comapany Limited,13,452.00,445.00,450.00,2050.00,921140.00,445.00,5.00
44,Nepal Finance Ltd.,3,265.00,265.00,265.00,1116.00,295740.00,270.00,-5.00
45,Nepal Investment Bank Limited,11,640.00,628.00,632.00,2717.00,1717767.00,640.00,-8.00
46,Nepal Life Insurance Co. Ltd.,2,765.00,760.00,765.00,87.00,66345.00,750.00,15.00
47,Nepal SBI Bank Limited,6,711.00,708.00,710.00,852.00,604188.00,695.00,15.00
48,NIC Asia Bank Ltd.,1,540.00,540.00,540.00,12.00,6480.00,531.00,9.00
49,NMB Bank Limited,3,270.00,268.00,268.00,492.00,132070.00,271.00,-3.00
50,Om Development Bank Ltd.,56,217.00,206.00,212.00,1240.00,262860.00,214.00,-2.00
51,Patan Finance Limited,1,147.00,147.00,147.00,1150.00,169050.00,149.00,-2.00
52,Pathibhara Bikas Bank Limited,30,156.00,151.00,156.00,440.00,67730.00,152.00,4.00
53,Prabhu  Bank Limited,11,186.00,180.00,181.00,4790.00,872830.00,186.00,-5.00
54,Prime Life Insurance Company Limited,60,224.00,215.00,216.00,2000.00,434540.00,220.00,-4.00
55,Public Development Bank Limited,29,125.00,120.00,120.00,540.00,66110.00,124.00,-4.00
56,Rastriya Beema Company Limited,5,291.00,281.00,284.00,290.00,82900.00,290.00,-6.00
