S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Agriculture Development Bank Limited,15,142.00,138.00,140.00,978.00,137180.00,140.00,0.00
2,Alpine Development Bank Limited,34,174.00,168.00,168.00,480.00,82020.00,173.00,-5.00
3,Arun Valley Hydropower Development Co. Ltd.,19,445.00,435.00,438.00,1762.00,772210.00,432.00,6.00
4,Asian Life Insurance Co. Limited,14,260.00,256.00,256.00,1070.00,275240.00,262.00,-6.00
5,Bank of Asia Nepal Limited,20,272.00,267.00,269.00,2170.00,584305.00,270.00,-1.00
6,Bank of Kathmandu Ltd.,48,590.00,575.00,580.00,7397.00,4310368.00,586.00,-6.00
7,Business Universal Development Bank Ltd.,6,154.00,150.00,150.00,813.00,123462.00,151.00,-1.00
8,Central Finance Co. Ltd.,1,221.00,221.00,221.00,74.00,16354.00,221.00,0.00
9,Citizen Bank International Limited,10,262.00,253.00,258.00,1190.00,304860.00,260.00,-2.00
10,Citizen Investment Trust,1,575.00,575.00,575.00,50.00,28750.00,575.00,0.00
11,City Express Finance Co. Limited,2,134.00,132.00,132.00,60.00,7980.00,136.00,-4.00
12,Clean Energy Development Bank Limited,2,245.00,241.00,241.00,280.00,67800.00,249.00,-8.00
13,Crystal Finance Ltd.,17,228.00,221.00,225.00,260.00,58520.00,229.00,-4.00
14,Deprosc Laghubitta Bittiya Sanstha Limited,3,166.00,160.00,166.00,146.00,23657.00,153.00,13.00
15,Deva Bikas Bank Limited,4,145.00,145.00,145.00,96.00,13920.00,153.00,-8.00
16,Everest Bank Limited,20,1090.00,1022.00,1090.00,963.00,998495.00,1071.00,19.00
17,Global IME Bank Limited,21,230.00,225.00,226.00,1035.00,235990.00,230.00,-4.00
18,Grand Bank Nepal Limited,8,200.00,193.00,193.00,2587.00,505223.00,202.00,-9.00
19,Gurkha Development Bank Limited,24,213.00,201.00,205.00,2667.00,550301.00,215.00,-10.00
20,Himalayan Bank Limited,10,623.00,610.00,623.00,555.00,342200.00,616.00,7.00
21,IME Financial Institution,2,375.00,368.00,368.00,200.00,74300.00,382.00,-14.00
22,Infrastructure Development Bank Ltd.,5,162.00,157.00,162.00,357.00,56687.00,157.00,5.00
23,Kaski Finance Limited,10,234.00,234.00,234.00,300.00,70200.00,230.00,4.00
24,Kasthamandap Development Bank Limited,15,172.00,171.00,172.00,580.00,99560.00,171.00,1.00
25,Kumari Bank Limited,14,315.00,307.00,307.00,2614.00,807897.00,310.00,-3.00
26,Laxmi Bank Limited,7,406.00,390.00,390.00,1051.00,416916.00,414.00,-24.00
27,Lumbini Bank Limited,6,243.00,231.00,231.00,545.00,129247.00,242.00,-11.00
28,Lumbini Bikas Bank Ltd.,20,205.00,200.00,205.00,5980.00,1223250.00,204.00,1.00
29,Lumbini Finance Ltd.,6,285.00,281.00,285.00,334.00,94650.00,281.00,4.00
30,Machhapuchhre Bank Limited,2,224.00,224.00,224.00,61.00,13664.00,228.00,-4.00
31,Mahalaxmi Bikas Bank Ltd.,110,126.00,120.00,121.00,6440.00,787560.00,122.00,-1.00
32,Nabil Bank Limited,34,1380.00,1351.00,1378.00,2613.00,3560651.00,1377.00,1.00
33,Narayani National Finance Limited,2,170.00,169.00,170.00,400.00,67800.00,169.00,1.00
34,National Hydro Power Company Limited,2,45.16,44.26,44.26,600.00,26646.00,44.27,-0.01
35,Nepal Doorsanchar Comapany Limited,5,450.00,443.00,450.00,600.00,266700.00,444.00,6.00
36,Nepal Finance Ltd.,8,257.00,255.00,257.00,6040.00,1545372.00,257.00,0.00
37,Nepal Investment Bank Limited,12,627.00,613.00,620.00,569.00,353367.00,636.00,-16.00
38,Nerude Laghubita Bikas Bank Limited,2,443.00,435.00,443.00,30.00,13210.00,443.00,0.00
39,NIC Asia Bank Ltd.,11,533.00,510.00,533.00,2083.00,1079656.00,510.00,23.00
40,Nilgiri Bikas Bank Limited,89,170.00,163.00,169.00,1610.00,269130.00,168.00,1.00
41,NMB Bank Limited,3,269.00,260.00,269.00,530.00,138020.00,260.00,9.00
42,Om Development Bank Ltd.,32,217.00,210.00,211.00,530.00,112970.00,212.00,-1.00
43,Oriental Hotels Limited,3,117.00,115.00,115.00,80.00,9240.00,119.00,-4.00
44,Pathibhara Bikas Bank Limited,36,156.00,153.00,156.00,540.00,83170.00,153.00,3.00
45,Prabhu  Bank Limited,1,181.00,181.00,181.00,50.00,9050.00,178.00,3.00
