S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Agriculture Development Bank Limited,131,137.00,134.00,137.00,7755.00,1053377.00,137.00,0.00
2,Alpine Development Bank Limited,32,170.00,158.00,158.00,420.00,69840.00,168.00,-10.00
3,Api Finance Limited,4,221.00,220.00,220.00,150.00,33050.00,224.00,-4.00
4,Arun Valley Hydropower Development Co. Ltd.,3,422.00,418.00,418.00,140.00,58920.00,420.00,-2.00
5,Asian Life Insurance Co. Limited,5,254.00,250.00,254.00,700.00,175650.00,256.00,-2.00
6,Bank of Asia Nepal Limited,36,259.00,249.00,250.00,5190.00,1297960.00,254.00,-4.00
7,Bank of Kathmandu Ltd.,41,565.00,549.00,550.00,3864.00,2131118.00,554.00,-4.00
8,Business Universal Development Bank Ltd.,5,175.00,165.00,165.00,5703.00,942064.00,178.00,-13.00
9,Chilime Hydropower Company Limited,1,930.00,930.00,930.00,100.00,93000.00,930.00,0.00
10,Citizen Bank International Limited,14,271.00,265.00,270.00,800.00,215490.00,270.00,0.00
11,Civil Merchant Bittiya Santha Ltd.,1,218.00,218.00,218.00,10.00,2180.00,222.00,-4.00
12,Clean Energy Development Bank Limited,2,245.00,245.00,245.00,60.00,14700.00,245.00,0.00
13,Crystal Finance Ltd.,3,221.00,221.00,221.00,30.00,6630.00,220.00,1.00
14,Deva Bikas Bank Limited,14,158.00,157.00,157.00,992.00,156016.00,158.00,-1.00
15,Everest Bank Limited,3,1000.00,1000.00,1000.00,140.00,140000.00,1005.00,-5.00
16,Excel Development Bank Ltd.,1,272.00,272.00,272.00,70.00,19040.00,277.00,-5.00
17,Gandaki Bikas BankLimited,1,201.00,201.00,201.00,300.00,60300.00,205.00,-4.00
18,Global IME Bank Limited,4,222.00,218.00,218.00,70.00,15420.00,226.00,-8.00
19,Gurkha Development Bank Limited,21,216.00,202.00,214.00,3958.00,824346.00,220.00,-6.00
20,ICFC Finance Limited,1,228.00,228.00,228.00,200.00,45600.00,226.00,2.00
21,Infrastructure Development Bank Ltd.,10,145.00,141.00,145.00,720.00,102776.00,142.00,3.00
22,Kasthamandap Development Bank Limited,3,164.00,160.00,160.00,70.00,11360.00,166.00,-6.00
23,Kumari Bank Limited,6,295.00,288.00,288.00,1428.00,412920.00,290.00,-2.00
24,Lalitpur Finance Ltd.,1,315.00,315.00,315.00,89.00,28035.00,315.00,0.00
25,Laxmi Bank Limited,4,352.00,345.00,350.00,653.00,226606.00,346.00,4.00
26,Lord Buddha Finance Limited,13,183.00,180.00,180.00,360.00,64830.00,186.00,-6.00
27,Lumbini Bank Limited,2,214.00,212.00,212.00,470.00,99920.00,215.00,-3.00
28,Lumbini Bikas Bank Ltd.,41,202.00,201.00,202.00,2430.00,490260.00,201.00,1.00
29,Mahakali Bikas Bank Limited,5,170.00,170.00,170.00,50.00,8500.00,170.00,0.00
30,Mahalaxmi Bikas Bank Ltd.,42,118.00,113.00,115.00,3120.00,361520.00,119.00,-4.00
31,Nabil Bank Limited,12,1215.00,1190.00,1190.00,967.00,1161745.00,1215.00,-25.00
32,National Hydro Power Company Limited,1,41.98,41.98,41.98,100.00,4198.00,41.16,0.82
33,Nepal Doorsanchar Comapany Limited,4,455.00,448.00,450.00,500.00,225300.00,445.00,5.00
34,Nepal Investment Bank Limited,12,605.00,585.00,595.00,1622.00,967450.00,600.00,-5.00
35,Nepal Life Insurance Co. Ltd.,1,729.00,729.00,729.00,15.00,10935.00,743.00,-14.00
36,Nepal SBI Bank Limited,9,693.00,670.00,670.00,1500.00,1019100.00,680.00,-10.00
37,Nerude Laghubita Bikas Bank Limited,4,420.00,412.00,412.00,80.00,33120.00,428.00,-16.00
38,NIC Asia Bank Ltd.,7,490.00,482.00,484.00,490.00,239820.00,499.00,-15.00
39,NMB Bank Limited,4,255.00,250.00,250.00,687.00,172855.00,250.00,0.00
40,Om Development Bank Ltd.,22,213.00,201.00,213.00,410.00,84340.00,206.00,7.00
41,Pathibhara Bikas Bank Limited,1,153.00,153.00,153.00,10.00,1530.00,150.00,3.00
42,Prabhu  Bank Limited,2,179.00,177.00,177.00,200.00,35600.00,180.00,-3.00
43,Prime Commercial Bank Ltd.,11,275.00,270.00,272.00,634.00,171840.00,273.00,-1.00
44,Prime Life Insurance Company Limited,65,205.00,200.00,204.00,2670.00,536080.00,207.00,-3.00
45,Rastriya Beema Company Limited,4,245.00,245.00,245.00,180.00,44100.00,250.00,-5.00
46,Reliable Development Bank Limited,2,270.00,270.00,270.00,646.00,174420.00,265.00,5.00
47,Sagarmatha  Finance Limited,1,165.00,165.00,165.00,25.00,4125.00,167.00,-2.00
48,Shree Investment Finance Co. Ltd.,2,494.00,485.00,485.00,30.00,14640.00,504.00,-19.00
49,Siddharth Finance Ltd.,2,475.00,466.00,466.00,53.00,24878.00,500.00,-34.00
50,Siddhartha Bank Limited,4,311.00,305.00,305.00,1787.00,549170.00,308.00,-3.00
51,Society Development Bank Ltd.,30,156.00,153.00,156.00,640.00,98640.00,155.00,1.00
52,Standard Chartered Bank Limited,12,1895.00,1859.00,1880.00,953.00,1784854.00,1895.00,-15.00
53,Standard Finance Ltd.,1,148.00,148.00,148.00,210.00,31080.00,148.00,0.00
54,Sunrise Bank Limited,2,218.00,218.00,218.00,63.00,13734.00,221.00,-3.00
55,Supreme Development Bank Ltd.,3,121.00,117.00,121.00,671.00,78929.00,117.00,4.00
56,Surya Life Insurance Company Limited,61,154.00,150.00,151.00,2270.00,341850.00,150.00,1.00
57,Suryadarshan Finance Company Limited,29,170.00,164.00,164.00,320.00,53980.00,170.00,-6.00
58,Udhyam Bikas Bank Limited,1,295.00,295.00,295.00,10.00,2950.00,310.00,-15.00
59,Unique Finance Ltd.,53,158.00,152.00,158.00,1030.00,158020.00,151.00,7.00
60,Zenith Finance Limited,65,226.00,218.00,226.00,1550.00,344970.00,230.00,-4.00
