S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Ace Development Bank Ltd.,2,239.00,235.00,235.00,300.00,70900.00,243.00,-8.00
2,Agriculture Development Bank Limited,91,169.00,160.00,166.00,6535.00,1070702.00,161.00,5.00
3,Alpine Development Bank Limited,28,182.00,175.00,175.00,510.00,90910.00,180.00,-5.00
4,Apex Development Bank Ltd.,4,174.00,168.00,171.00,394.00,67437.00,177.00,-6.00
5,Api Finance Limited,2,265.00,260.00,260.00,170.00,44300.00,265.00,-5.00
6,Arun Valley Hydropower Development Co. Ltd.,22,490.00,477.00,486.00,656.00,315434.00,485.00,1.00
7,Asian Life Insurance Co. Limited,10,260.00,255.00,260.00,240.00,62090.00,252.00,8.00
8,Axis Development Bank Limited,2,133.00,133.00,133.00,60.00,7980.00,135.00,-2.00
9,Bank of Asia Nepal Limited,9,290.00,285.00,285.00,720.00,207350.00,290.00,-5.00
10,Bank of Kathmandu Ltd.,16,615.00,600.00,610.00,3585.00,2167475.00,615.00,-5.00
11,Biratlaxmi Bikas Bank Limited,7,335.00,333.00,335.00,750.00,250250.00,330.00,5.00
12,Birgunj Finance Ltd.,4,171.00,168.00,168.00,1300.00,219500.00,170.00,-2.00
13,Business Universal Development Bank Ltd.,2,177.00,174.00,174.00,280.00,48870.00,180.00,-6.00
14,Capital Merchant Bank & Finance Co. Ltd.,1,172.00,172.00,172.00,102.00,17544.00,172.00,0.00
15,Chilime Hydropower Company Limited,4,949.00,941.00,949.00,820.00,776060.00,930.00,19.00
16,Citizen Bank International Limited,22,305.00,300.00,300.00,400.00,120330.00,300.00,0.00
17,City Express Finance Co. Limited,40,170.00,170.00,170.00,2340.00,397800.00,170.00,0.00
18,Civil Merchant Bittiya Santha Ltd.,2,211.00,207.00,211.00,200.00,42000.00,211.00,0.00
19,Clean Energy Development Bank Limited,4,250.00,250.00,250.00,120.00,30000.00,253.00,-3.00
20,Everest Bank Limited,11,1110.00,1091.00,1108.00,1902.00,2089056.00,1090.00,18.00
21,Excel Development Bank Ltd.,1,286.00,286.00,286.00,41.00,11726.00,290.00,-4.00
22,Global IME Bank Limited,20,249.00,236.00,249.00,1290.00,311015.00,250.00,-1.00
23,Goodwill Finance Co. Ltd.,1,179.00,179.00,179.00,40.00,7160.00,182.00,-3.00
24,Gorkha Finance Ltd.,1,141.00,141.00,141.00,97.00,13677.00,141.00,0.00
25,Grand Bank Nepal Limited,5,248.00,240.00,240.00,441.00,107432.00,240.00,0.00
26,Gurkha Development Bank Limited,13,270.00,255.00,265.00,884.00,231377.00,255.00,10.00
27,Himalayan Bank Limited,2,765.00,759.00,765.00,327.00,248307.00,755.00,10.00
28,ICFC Finance Limited,1,255.00,255.00,255.00,150.00,38250.00,260.00,-5.00
29,Imperial Financial Inst. Ltd.,2,160.00,160.00,160.00,130.00,20800.00,163.00,-3.00
30,Infrastructure Development Bank Ltd.,11,160.00,151.00,160.00,1208.00,191038.00,160.00,0.00
31,Janaki Finance Ltd.,2,295.00,295.00,295.00,45.00,13275.00,290.00,5.00
32,Kaski Finance Limited,2,253.00,253.00,253.00,70.00,17710.00,249.00,4.00
