S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Ace Development Bank Ltd.,2,236.00,236.00,236.00,183.00,43188.00,236.00,0.00
2,Agriculture Development Bank Limited,51,136.00,125.00,125.00,2637.00,331095.00,138.00,-13.00
3,Arun Valley Hydropower Development Co. Ltd.,54,415.00,408.00,409.00,1318.00,539690.00,408.00,1.00
4,Asian Life Insurance Co. Limited,21,236.00,232.00,235.00,870.00,203770.00,233.00,2.00
5,Axis Development Bank Limited,9,124.00,120.00,123.00,310.00,37710.00,120.00,3.00
6,Bank of Asia Nepal Limited,26,265.00,259.00,260.00,2115.00,550390.00,257.00,3.00
7,Bank of Kathmandu Ltd.,43,720.00,690.00,695.00,6646.00,4656467.00,697.00,-2.00
8,Bhajuratna Finance & Saving Co. Ltd.,5,168.00,165.00,168.00,220.00,36564.00,168.00,0.00
9,Bhrikuti Bikash Bank Limited Promoter Share,1,125.00,125.00,125.00,8000.00,1000000.00,125.00,0.00
10,Bhrikuti Vikash Bank Limited,3,287.00,287.00,287.00,3255.00,934185.00,287.00,0.00
11,Birgunj Finance Ltd.,3,159.00,157.00,157.00,450.00,71150.00,160.00,-3.00
12,Citizen Bank International Limited,31,300.00,294.00,295.00,1920.00,570690.00,293.00,2.00
13,Civil Merchant Bittiya Santha Ltd.,4,214.00,214.00,214.00,160.00,34240.00,218.00,-4.00
14,Clean Energy Development Bank Limited,1,218.00,218.00,218.00,10.00,2180.00,214.00,4.00
15,Crystal Finance Ltd.,16,238.00,230.00,234.00,450.00,106100.00,237.00,-3.00
16,Deva Bikas Bank Limited,13,157.00,154.00,155.00,619.00,95838.00,153.00,2.00
17,Everest Bank Limited,3,1149.00,1108.00,1108.00,74.00,82946.00,1130.00,-22.00
18,Excel Development Bank Ltd.,2,312.00,310.00,310.00,561.00,174426.00,318.00,-8.00
19,Global IME Bank Limited,14,227.00,217.00,217.00,590.00,131435.00,221.00,-4.00
20,Grand Bank Nepal Limited,5,231.00,224.00,228.00,554.00,126304.00,220.00,8.00
21,Gurkha Development Bank Limited,1,334.00,334.00,334.00,41.00,13694.00,340.00,-6.00
22,Gurkhas Finance Ltd.,2,177.00,174.00,177.00,20.00,3510.00,171.00,6.00
23,Himalayan Bank Limited,6,717.00,701.00,717.00,640.00,453800.00,705.00,12.00
24,ICFC Finance Limited,2,230.00,230.00,230.00,165.00,37950.00,230.00,0.00
25,Infrastructure Development Bank Ltd.,31,141.00,130.00,135.00,2976.00,395370.00,141.00,-6.00
26,Kaski Finance Limited,6,228.00,221.00,228.00,780.00,174960.00,225.00,3.00
27,Kasthamandap Development Bank Limited,40,190.00,186.00,186.00,1400.00,264800.00,187.00,-1.00
28,Kumari Bank Limited,8,405.00,394.00,400.00,506.00,202618.00,387.00,13.00
29,Life Insurance Co. Nepal,1,599.00,599.00,599.00,10.00,5990.00,588.00,11.00
30,Lord Buddha Finance Limited,3,173.00,173.00,173.00,48.00,8304.00,170.00,3.00
31,Lumbini Bank Limited,6,272.00,265.00,265.00,1102.00,295074.00,268.00,-3.00
32,Lumbini Bikas Bank Ltd.,3,239.00,238.00,239.00,110.00,26270.00,235.00,4.00
33,Lumbini General Insurance Co. Ltd.,7,163.00,163.00,163.00,110.00,17930.00,163.00,0.00
34,Machhapuchhre Bank Limited,5,269.00,260.00,268.00,1290.00,344644.00,255.00,13.00
35,Maha Laxmi Finance Ltd.,3,250.00,250.00,250.00,1846.00,461500.00,255.00,-5.00
36,Mahalaxmi BikasBank Limited,4,169.00,166.00,166.00,684.00,115344.00,170.00,-4.00
37,Miteri Development Bank Limited,5,190.00,189.00,189.00,110.00,20820.00,190.00,-1.00
38,Nabil Bank Limited,16,2058.00,1908.00,2058.00,1692.00,3478314.00,1871.00,187.00
39,National Hydro Power Company Limited,4,50.00,48.00,50.00,450.00,21867.00,47.40,2.60
40,Neco Insurance Co. Ltd.,1,121.00,121.00,121.00,8152.00,986392.00,121.00,0.00
41,Nepal Bangladesh Bank Limited,5,212.00,204.00,208.00,1550.00,322400.00,200.00,8.00
42,Nepal Credit And Commercial Bank Limited,4,212.00,208.00,212.00,1200.00,252820.00,216.00,-4.00
43,Nepal Doorsanchar Comapany Limited,12,446.00,439.00,443.00,1500.00,661640.00,449.00,-6.00
44,Nepal Express Finance Ltd.,1,220.00,220.00,220.00,21.00,4620.00,220.00,0.00
45,Nepal Investment Bank Limited,6,714.00,696.00,714.00,701.00,494606.00,683.00,31.00
46,Nepal SBI Bank Limited,12,686.00,671.00,675.00,1607.00,1086631.00,660.00,15.00
47,Nerude Laghubita Bikas Bank Limited,12,452.00,443.00,452.00,200.00,89360.00,452.00,0.00
48,NIC Asia Bank Ltd.,23,540.00,508.00,530.00,4846.00,2578528.00,516.00,14.00
49,NIDC Capital Markets Ltd.,1,452.00,452.00,452.00,50.00,22600.00,444.00,8.00
50,NMB Bank Limited,13,276.00,270.00,276.00,7257.00,1968042.00,270.00,6.00
51,Om Development Bank Ltd.,5,320.00,296.00,296.00,50.00,15400.00,326.00,-30.00
52,Paschimanchal Bikash Bank Limited,2,309.00,303.00,303.00,20.00,6120.00,315.00,-12.00
53,Pathibhara Bikas Bank Limited,36,152.00,142.00,152.00,670.00,95900.00,140.00,12.00
54,Prabhu  Bank Limited,3,179.00,176.00,179.00,1450.00,256550.00,173.00,6.00
55,Prime Commercial Bank Ltd.,36,479.00,449.00,457.00,1994.00,909692.00,455.00,2.00
56,Prime Life Insurance Company Limited,80,207.00,197.00,199.00,1930.00,389540.00,205.00,-6.00
57,Public Development Bank Limited,13,129.00,128.00,128.00,240.00,30930.00,129.00,-1.00
58,Rastriya Beema Company Limited,5,345.00,339.00,344.00,430.00,147160.00,339.00,5.00
59,Reliable Development Bank Limited,10,345.00,326.00,340.00,456.00,150104.00,324.00,16.00
60,Resunga Bikas Bank Limited,7,225.00,221.00,225.00,110.00,24410.00,225.00,0.00
61,Sagarmatha  Finance Limited,1,222.00,222.00,222.00,40.00,8880.00,223.00,-1.00
62,Sahayogi Bikas Bank Limited,10,309.00,286.00,309.00,290.00,88970.00,281.00,28.00
63,Samriddhi Finance Company Limited,1,150.00,150.00,150.00,1620.00,243000.00,150.00,0.00
64,Sewa Bikas Bank Limited,4,263.00,253.00,253.00,50.00,12850.00,268.00,-15.00
65,Shikhar Finance Limited,3,144.00,144.00,144.00,30.00,4320.00,144.00,0.00
66,Siddhartha Bank Limited,8,316.00,310.00,316.00,866.00,272323.00,315.00,1.00
67,Society Development Bank Ltd.,25,157.00,149.00,157.00,1496.00,232096.00,153.00,4.00
68,Standard Chartered Bank Limited,38,2416.00,2300.00,2379.00,3528.00,8331113.00,2300.00,79.00
69,Sunrise Bank Limited,2,232.00,231.00,232.00,100.00,23130.00,232.00,0.00
70,Supreme Development Bank Ltd.,8,128.00,124.00,128.00,2528.00,319065.00,125.00,3.00
71,Triveni Bikas Bank Limited,4,265.00,265.00,265.00,100.00,26500.00,265.00,0.00
72,United Insurance Co. (Nepal) Ltd.,4,265.00,260.00,260.00,63.00,16465.00,270.00,-10.00
73,Universal Finance Ltd.,2,182.00,179.00,182.00,44.00,7906.00,176.00,6.00
