S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Agriculture Development Bank Limited,17,107.00,105.00,105.00,2124.00,225526.00,107.00,-2.00
2,Alpine Development Bank Limited,6,98.00,96.00,96.00,210.00,20320.00,99.00,-3.00
3,Api Finance Limited,4,110.00,108.00,108.00,410.00,44680.00,112.00,-4.00
4,Araniko Development Bank Limited,12,70.00,69.00,70.00,530.00,36940.00,71.00,-1.00
5,Arun Valley Hydropower Development Co. Ltd.,19,306.00,301.00,301.00,407.00,123848.00,301.00,0.00
6,Bank of Asia Nepal Limited,19,166.00,159.00,160.00,1652.00,266788.00,161.00,-1.00
7,Bank of Kathmandu Ltd.,22,413.00,405.00,413.00,11265.00,4573402.00,417.00,-4.00
8,Butwal Power Company Limited,1,455.00,455.00,455.00,100.00,45500.00,455.00,0.00
9,Chilime Hydropower Company Limited,23,600.00,597.00,599.00,2360.00,1413210.00,599.00,0.00
10,Citizen Bank International Limited,13,172.00,168.00,170.00,1353.00,230469.00,169.00,1.00
11,Citizen Investment Trust,1,675.00,675.00,675.00,62.00,41850.00,670.00,5.00
12,Clean Energy Development Bank Limited,2,135.00,133.00,133.00,252.00,33924.00,137.00,-4.00
13,Corporate Development Bank Limited,56,118.00,116.00,116.00,2210.00,258350.00,115.00,1.00
14,Deva Bikas Bank Limited,10,77.00,76.00,77.00,1205.00,92155.00,77.00,0.00
15,Everest Bank Limited,23,690.00,665.00,690.00,3519.00,2344540.00,686.00,4.00
16,Gandaki Bikas Bank Limited,7,108.00,107.00,107.00,170.00,18270.00,106.00,1.00
17,Garima Bikas Bank Limited,14,118.00,116.00,116.00,470.00,54920.00,117.00,-1.00
18,Gaurishankar Development Bank Ltd.,25,85.00,82.00,84.00,275.00,23001.00,86.00,-2.00
19,Grand Bank Nepal Limited,1,129.00,129.00,129.00,600.00,77400.00,130.00,-1.00
20,Gurans Life Insurance Company Ltd.,78,90.00,89.00,89.00,1140.00,101910.00,89.00,0.00
21,Hathway Finance Company Limited,1,39.60,39.60,39.60,40.00,1584.00,40.40,-0.80
22,Himalayan Bank Limited,7,480.00,475.00,480.00,970.00,461200.00,475.00,5.00
23,ICFC Finance Limited,2,112.00,110.00,112.00,1360.00,149800.00,108.00,4.00
24,Janaki Finance Ltd.,5,207.00,205.00,205.00,401.00,82619.00,204.00,1.00
25,Jyoti Bikas Bank Limited,54,78.00,76.00,77.00,3310.00,255180.00,78.00,-1.00
26,Kabeli Bikas Bank Limited,2,135.00,135.00,135.00,60.00,8100.00,133.00,2.00
27,Kamana Sewa Bikas Bank Limited,6,97.00,96.00,97.00,170.00,16410.00,97.00,0.00
28,Kankai Bikas Bank Ltd.,14,88.00,83.00,88.00,190.00,16260.00,82.00,6.00
