S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Agriculture Development Bank Limited,13,114.00,108.00,114.00,683.00,75303.00,107.00,7.00
2,Alpine Development Bank Limited,4,100.00,99.00,100.00,40.00,3970.00,98.00,2.00
3,Apex Development Bank Ltd.,1,109.00,109.00,109.00,20.00,2180.00,111.00,-2.00
4,Araniko Development Bank Limited,6,76.00,72.00,76.00,380.00,28250.00,71.00,5.00
5,Arun Valley Hydropower Development Co. Ltd.,13,321.00,300.00,321.00,2237.00,709085.00,303.00,18.00
6,Asian Life Insurance Co. Limited,17,175.00,164.00,175.00,2240.00,372010.00,172.00,3.00
7,Bank of Asia Nepal Limited,71,183.00,170.00,183.00,9804.00,1736371.00,168.00,15.00
8,Bank of Kathmandu Ltd.,90,459.00,432.00,450.00,13245.00,5904028.00,430.00,20.00
9,Biratlaxmi Bikas Bank Limited,10,137.00,127.00,137.00,1910.00,257078.00,125.00,12.00
10,Bishal Bazar Company Limited,1,2169.00,2169.00,2169.00,300.00,650700.00,2169.00,0.00
11,Bottlers Nepal (Balaju) Limited,2,1690.00,1690.00,1690.00,960.00,1622400.00,1690.00,0.00
12,Butwal Power Company Limited,12,434.00,392.00,434.00,680.00,274710.00,395.00,39.00
13,Chhimek Laghubitta Bikas Bank Limited,1,253.00,253.00,253.00,476.00,120428.00,256.00,-3.00
14,Chilime Hydropower Company Limited,66,637.00,611.00,637.00,4100.00,2555550.00,610.00,27.00
15,Citizen Bank International Limited,27,191.00,176.00,191.00,4779.00,886373.00,175.00,16.00
16,Citizen Investment Trust,1,600.00,600.00,600.00,45.00,27000.00,593.00,7.00
17,Clean Energy Development Bank Limited,7,140.00,135.00,140.00,1318.00,181572.00,134.00,6.00
18,Corporate Development Bank Limited,1,115.00,115.00,115.00,160.00,18400.00,113.00,2.00
19,Country Development Bank Ltd.,23,98.00,98.00,98.00,460.00,45080.00,98.00,0.00
20,Deprosc Laghubitta Bittiya Sanstha Limited,1,235.00,235.00,235.00,20.00,4700.00,231.00,4.00
21,Deva Bikas Bank Limited,13,83.00,77.00,83.00,2302.00,190149.00,76.00,7.00
22,Everest Bank Limited,45,751.00,718.00,751.00,4129.00,3024556.00,715.00,36.00
23,Excel Development Bank Ltd.,9,245.00,233.00,245.00,573.00,136293.00,241.00,4.00
