S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Ace Development Bank Ltd.,4,113.00,110.00,113.00,2933.00,323430.00,111.00,2.00
2,Agriculture Development Bank Limited,35,106.00,104.00,106.00,1615.00,169040.00,103.00,3.00
3,Alpine Development Bank Limited,6,100.00,99.00,100.00,490.00,48980.00,98.00,2.00
4,Apex Development Bank Ltd.,8,85.00,83.00,85.00,1124.00,94092.00,86.00,-1.00
5,Araniko Development Bank Limited,75,69.00,69.00,69.00,1560.00,107640.00,68.00,1.00
6,Arun Valley Hydropower Development Co. Ltd.,4,292.00,290.00,291.00,210.00,60978.00,290.00,1.00
7,Asian Life Insurance Co. Limited,9,150.00,149.00,149.00,260.00,38790.00,150.00,-1.00
8,Bank of Asia Nepal Limited,12,158.00,155.00,155.00,555.00,86975.00,155.00,0.00
9,Bank of Kathmandu Ltd.,21,405.00,403.00,403.00,2076.00,837362.00,404.00,-1.00
10,Butwal Power Company Limited,11,410.00,390.00,392.00,1800.00,713200.00,415.00,-23.00
11,Chhimek Laghubitta Bikas Bank Limited,2,251.00,251.00,251.00,84.00,21084.00,250.00,1.00
12,Chilime Hydropower Company Limited,26,599.00,585.00,587.00,2390.00,1404600.00,590.00,-3.00
13,Citizen Bank International Limited,15,163.00,158.00,163.00,790.00,126651.00,162.00,1.00
14,Clean Energy Development Bank Limited,4,123.00,122.00,123.00,272.00,33320.00,122.00,1.00
15,Deva Bikas Bank Limited,3,73.00,72.00,72.00,530.00,38210.00,73.00,-1.00
16,Everest Bank Limited,19,678.00,665.00,678.00,4252.00,2828210.00,678.00,0.00
17,Everest Insurance Co. Ltd.,2,287.00,282.00,282.00,66.00,18777.00,292.00,-10.00
18,Gandaki Bikas Bank Limited,48,106.00,103.00,106.00,1970.00,206660.00,104.00,2.00
19,Garima Bikas Bank Limited,66,119.00,118.00,118.00,2160.00,256180.00,118.00,0.00
