S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Ace Development Bank Ltd.,5,106.00,105.00,105.00,2000.00,210010.00,104.00,1.00
2,Agriculture Development Bank Limited,31,118.00,114.00,118.00,2190.00,253740.00,113.00,5.00
3,Alpine Development Bank Limited,1,104.00,104.00,104.00,20.00,2080.00,102.00,2.00
4,Api Finance Limited,3,116.00,115.00,115.00,160.00,18480.00,116.00,-1.00
5,Araniko Development Bank Limited,20,72.00,70.00,70.00,420.00,29790.00,71.00,-1.00
6,Arun Valley Hydropower Development Co. Ltd.,2,305.00,305.00,305.00,79.00,24095.00,305.00,0.00
7,Asian Life Insurance Co. Limited,5,173.00,173.00,173.00,180.00,31140.00,174.00,-1.00
8,Bank of Asia Nepal Limited,16,165.00,160.00,163.00,695.00,113270.00,163.00,0.00
9,Bank of Kathmandu Ltd.,17,427.00,417.00,420.00,5050.00,2122052.00,423.00,-3.00
10,Best Finance Company Ltd.,3,493.00,475.00,475.00,1815.00,878460.00,503.00,-28.00
11,Biratlaxmi Bikas Bank Limited,4,125.00,121.00,121.00,254.00,31034.00,127.00,-6.00
12,Chilime Hydropower Company Limited,53,615.00,590.00,610.00,2950.00,1804480.00,579.00,31.00
13,Citizen Bank International Limited,5,175.00,174.00,174.00,313.00,54712.00,174.00,0.00
14,Deprosc Laghubitta Bittiya Sanstha Limited,2,230.00,226.00,226.00,270.00,61452.00,234.00,-8.00
15,Deva Bikas Bank Limited,5,81.00,79.00,79.00,1250.00,99250.00,80.00,-1.00
16,Everest Bank Limited,12,703.00,690.00,693.00,821.00,568894.00,697.00,-4.00
17,Gandaki Bikas Bank Limited,14,105.00,102.00,104.00,360.00,37280.00,104.00,0.00
18,Garima Bikas Bank Limited,7,121.00,118.00,121.00,380.00,45440.00,118.00,3.00
19,Gaurishankar Development Bank Ltd.,10,86.00,84.00,86.00,100.00,8430.00,85.00,1.00
20,Global IME Bank Limited,3,167.00,165.00,167.00,300.00,49710.00,165.00,2.00
21,Grand Bank Nepal Limited,2,121.00,120.00,120.00,2891.00,347111.00,123.00,-3.00
22,Gurans Life Insurance Company Ltd.,176,97.00,95.00,96.00,6870.00,659520.00,97.00,-1.00
23,Gurkhas Finance Ltd.,1,107.00,107.00,107.00,10.00,1070.00,105.00,2.00
24,Hathway Finance Company Limited,56,45.50,44.50,45.50,2240.00,100200.00,44.50,1.00
25,Himalayan Bank Limited,8,470.00,460.00,460.00,589.00,271934.00,470.00,-10.00
26,Himalayan Finance Limited (Bittiya Sanstha),189,75.00,73.00,75.00,7280.00,543250.00,73.00,2.00
27,Janaki Finance Ltd.,5,209.00,200.00,200.00,239.00,48447.00,213.00,-13.00
28,Jyoti Bikas Bank Limited,47,88.00,85.00,88.00,1000.00,87000.00,86.00,2.00
29,Kamana Sewa Bikas Bank Limited,4,100.00,99.00,99.00,110.00,10950.00,99.00,0.00
30,Kankai Bikas Bank Ltd.,1,86.00,86.00,86.00,2280.00,196080.00,86.00,0.00
31,Karnali Development Bank Limited,1,68.00,68.00,68.00,10.00,680.00,67.00,1.00
