S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Ace Development Bank Ltd.,2,100.00,100.00,100.00,2000.00,200000.00,101.00,-1.00
2,Agriculture Development Bank Limited,20,106.00,105.00,106.00,1051.00,111356.00,106.00,0.00
3,Alpine Development Bank Limited,1,98.00,98.00,98.00,10.00,980.00,99.00,-1.00
4,Apex Development Bank Ltd.,3,96.00,94.00,96.00,134.00,12646.00,95.00,1.00
5,Api Finance Limited,3,105.00,102.00,105.00,104.00,10752.00,100.00,5.00
6,Araniko Development Bank Limited,23,71.00,69.00,71.00,470.00,33200.00,71.00,0.00
7,Arun Valley Hydropower Development Co. Ltd.,26,295.00,285.00,295.00,730.00,211309.00,295.00,0.00
8,Asian Life Insurance Co. Limited,20,156.00,150.00,156.00,690.00,105750.00,156.00,0.00
9,Bank of Asia Nepal Limited,7,163.00,160.00,162.00,1230.00,197220.00,161.00,1.00
10,Bank of Kathmandu Ltd.,19,417.00,410.00,412.00,3668.00,1507846.00,417.00,-5.00
11,Biratlaxmi Bikas Bank Limited,1,122.00,122.00,122.00,20.00,2440.00,120.00,2.00
12,Bishal Bazar Company Limited,3,2214.00,2169.00,2169.00,530.00,1150520.00,2259.00,-90.00
13,Butwal Power Company Limited,2,420.00,420.00,420.00,500.00,210000.00,417.00,3.00
14,Chhimek Laghubitta Bikas Bank Limited,1,256.00,256.00,256.00,110.00,28160.00,251.00,5.00
15,Chilime Hydropower Company Limited,26,600.00,594.00,596.00,1980.00,1177870.00,595.00,1.00
16,Citizen Bank International Limited,12,171.00,164.00,170.00,1927.00,323618.00,169.00,1.00
17,Clean Energy Development Bank Limited,10,135.00,127.00,135.00,1168.00,153910.00,125.00,10.00
18,Country Development Bank Ltd.,7,107.00,99.00,99.00,210.00,21390.00,109.00,-10.00
19,Deprosc Laghubitta Bittiya Sanstha Limited,1,229.00,229.00,229.00,110.00,25190.00,229.00,0.00
