S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Ace Development Bank Ltd.,1,160.00,160.00,160.00,100.00,16000.00,162.00,-2.00
2,Agriculture Development Bank Limited,4,132.00,130.00,132.00,241.00,31510.00,128.00,4.00
3,Araniko Development Bank Limited,5,99.00,98.00,99.00,230.00,22670.00,98.00,1.00
4,Arun Valley Hydropower Development Co. Ltd.,2,363.00,358.00,358.00,262.00,93951.00,370.00,-12.00
5,Asian Life Insurance Co. Limited,7,234.00,230.00,234.00,4190.00,975700.00,226.00,8.00
6,Bank of Asia Nepal Limited,4,263.00,253.00,263.00,1720.00,446360.00,241.00,22.00
7,Bank of Kathmandu Ltd.,4,634.00,610.00,634.00,1339.00,841966.00,599.00,35.00
8,Biratlaxmi Bikas Bank Limited,3,164.00,158.00,164.00,2229.00,356409.00,155.00,9.00
9,Butwal Power Company Limited,3,532.00,525.00,532.00,1036.00,547952.00,515.00,17.00
10,Chilime Hydropower Company Limited,1,786.00,786.00,786.00,12.00,9432.00,771.00,15.00
11,Citizen Bank International Limited,11,283.00,263.00,283.00,1567.00,428886.00,258.00,25.00
12,Civil Merchant Bittiya Santha Ltd.,2,129.00,129.00,129.00,650.00,83850.00,127.00,2.00
13,Clean Energy Development Bank Limited,1,172.00,172.00,172.00,300.00,51600.00,169.00,3.00
14,Deva Bikas Bank Limited,4,114.00,110.00,110.00,1167.00,130224.00,108.00,2.00
15,Everest Bank Limited,27,999.00,927.00,999.00,11750.00,11659460.00,909.00,90.00
16,Excel Development Bank Ltd.,1,345.00,345.00,345.00,50.00,17250.00,339.00,6.00
17,Gandaki Bikas Bank Limited,1,150.00,150.00,150.00,20.00,3000.00,148.00,2.00
18,Grand Bank Nepal Limited,26,246.00,228.00,246.00,16101.00,3932074.00,224.00,22.00
19,Gurans Life Insurance Company Ltd.,20,106.00,106.00,106.00,910.00,96460.00,104.00,2.00
20,Himalayan Bank Limited,10,748.00,693.00,748.00,1980.00,1442787.00,680.00,68.00
21,ICFC Finance Limited,4,154.00,149.00,154.00,60.00,9080.00,147.00,7.00
22,Jyoti Bikas Bank Limited,1,108.00,108.00,108.00,50.00,5400.00,106.00,2.00
23,Kailash Bikas Bank Ltd.,1,222.00,222.00,222.00,10.00,2220.00,218.00,4.00
24,Kamana Sewa Bikas Bank Limited,1,134.00,134.00,134.00,200.00,26800.00,134.00,0.00
25,Kumari Bank Limited,2,267.00,262.00,267.00,170.00,45290.00,257.00,10.00
26,Laxmi Bank Limited,30,393.00,365.00,393.00,13096.00,5101460.00,358.00,35.00
27,Life Insurance Co. Nepal,2,765.00,765.00,765.00,1030.00,787950.00,750.00,15.00
28,Lumbini Bank Limited,11,271.00,251.00,271.00,3185.00,858355.00,247.00,24.00
29,Lumbini General Insurance Co. Ltd.,1,91.00,91.00,91.00,10.00,910.00,87.00,4.00
30,Mahalaxmi Bikas Bank Ltd.,3,91.00,91.00,91.00,90.00,8190.00,90.00,1.00
31,Miteri Development Bank Limited,1,114.00,114.00,114.00,30.00,3420.00,112.00,2.00
32,Muktinath Bikas Bank Ltd.,4,280.00,270.00,280.00,1160.00,321150.00,265.00,15.00
33,Nabil Bank Limited,8,1386.00,1285.00,1386.00,522.00,685490.00,1260.00,126.00
34,NABIL Bank Limited Promotor Share,1,730.00,730.00,730.00,100.00,73000.00,716.00,14.00
35,National Hydro Power Company Limited,2,77.00,76.00,77.00,150.00,11500.00,75.00,2.00
36,National Life Insurance Co. Ltd.,2,438.00,430.00,438.00,22.00,9556.00,410.00,28.00
37,Nepal Bangladesh Bank Limited,13,160.00,154.00,159.00,10622.00,1683131.00,147.00,12.00
38,Nepal Credit And Commercial Bank Limited,6,154.00,145.00,154.00,1680.00,249840.00,143.00,11.00
39,Nepal Doorsanchar Comapany Limited,1,459.00,459.00,459.00,30.00,13770.00,450.00,9.00
