S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Ace Development Bank Ltd.,1,104.00,104.00,104.00,10.00,1040.00,102.00,2.00
2,Agriculture Development Bank Limited,22,124.00,116.00,123.00,2514.00,301404.00,114.00,9.00
3,Apex Development Bank Ltd.,1,109.00,109.00,109.00,20.00,2180.00,109.00,0.00
4,Api Finance Limited,1,107.00,107.00,107.00,120.00,12840.00,105.00,2.00
5,Araniko Development Bank Limited,7,81.00,77.00,81.00,250.00,19660.00,76.00,5.00
6,Arun Valley Hydropower Development Co. Ltd.,4,337.00,327.00,337.00,166.00,55514.00,321.00,16.00
7,Asian Life Insurance Co. Limited,1,177.00,177.00,177.00,160.00,28320.00,175.00,2.00
8,Bank of Asia Nepal Limited,29,201.00,186.00,201.00,5893.00,1157719.00,183.00,18.00
9,Bank of Kathmandu Ltd.,80,495.00,451.00,495.00,18114.00,8723882.00,450.00,45.00
10,Best Finance Company Ltd.,1,343.00,343.00,343.00,10.00,3430.00,337.00,6.00
11,Biratlaxmi Bikas Bank Limited,2,141.00,139.00,141.00,110.00,15490.00,137.00,4.00
12,Butwal Power Company Limited,10,459.00,405.00,405.00,28100.00,11408600.00,434.00,-29.00
13,Chilime Hydropower Company Limited,23,688.00,649.00,687.00,3040.00,2063380.00,637.00,50.00
14,Citizen Bank International Limited,12,210.00,194.00,210.00,1682.00,342623.00,191.00,19.00
15,Civil Merchant Bittiya Santha Ltd.,3,109.00,107.00,107.00,440.00,47500.00,105.00,2.00
16,Clean Energy Development Bank Limited,4,148.00,142.00,148.00,472.00,67960.00,140.00,8.00
17,Corporate Development Bank Limited,2,119.00,117.00,119.00,70.00,8270.00,115.00,4.00
18,Deprosc Laghubitta Bittiya Sanstha Limited,2,243.00,239.00,243.00,40.00,9640.00,235.00,8.00
19,Deva Bikas Bank Limited,13,90.00,84.00,90.00,1791.00,158412.00,83.00,7.00
20,Everest Bank Limited,37,804.00,751.00,804.00,6854.00,5326496.00,751.00,53.00
21,Excel Development Bank Ltd.,1,249.00,249.00,249.00,200.00,49800.00,245.00,4.00
22,Gandaki Bikas Bank Limited,1,120.00,120.00,120.00,40.00,4800.00,118.00,2.00
23,Gandaki Bikas BankLimited,1,111.00,111.00,111.00,2830.00,314130.00,113.00,-2.00
24,Garima Bikas Bank Limited,2,132.00,130.00,132.00,230.00,30320.00,128.00,4.00
25,Gaurishankar Development Bank Ltd.,3,86.00,84.00,86.00,33.00,2805.00,83.00,3.00
26,Grand Bank Nepal Limited,29,161.00,149.00,160.00,6049.00,963499.00,147.00,13.00
27,Gurans Life Insurance Company Ltd.,11,101.00,95.00,101.00,830.00,82290.00,94.00,7.00
28,Gurkhas Finance Ltd.,1,111.00,111.00,111.00,84.00,9324.00,109.00,2.00
29,Himalayan Bank Limited,11,536.00,496.00,530.00,715.00,376564.00,488.00,42.00
30,Himalayan Finance Limited (Bittiya Sanstha),8,61.00,59.00,61.00,600.00,36020.00,59.00,2.00
31,Janaki Finance Ltd.,1,206.00,206.00,206.00,40.00,8240.00,202.00,4.00
32,Jyoti Bikas Bank Limited,31,97.00,90.00,97.00,3850.00,357150.00,89.00,8.00
33,Kamana Sewa Bikas Bank Limited,3,112.00,108.00,112.00,30.00,3300.00,106.00,6.00
34,Karnali Development Bank Limited,3,60.00,60.00,60.00,30.00,1800.00,59.00,1.00
