S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Ace Development Bank Ltd.,10,159.00,156.00,156.00,3484.00,549123.00,159.00,-3.00
2,Agriculture Development Bank Limited,8,137.00,127.00,137.00,696.00,92212.00,125.00,12.00
3,Arun Valley Hydropower Development Co. Ltd.,4,326.00,313.00,326.00,399.00,129418.00,307.00,19.00
4,Asian Life Insurance Co. Limited,4,194.00,188.00,194.00,170.00,32620.00,185.00,9.00
5,Bank of Asia Nepal Limited,12,251.00,233.00,251.00,2515.00,611865.00,229.00,22.00
6,Bank of Kathmandu Ltd.,19,647.00,590.00,647.00,13042.00,7946816.00,589.00,58.00
7,Biratlaxmi Bikas Bank Limited,2,173.00,173.00,173.00,20.00,3460.00,170.00,3.00
8,Butwal Power Company Limited,4,561.00,550.00,561.00,455.00,254155.00,540.00,21.00
9,Chilime Hydropower Company Limited,21,842.00,781.00,842.00,4918.00,4061874.00,766.00,76.00
10,Citizen Bank International Limited,8,246.00,228.00,246.00,1144.00,274352.00,224.00,22.00
11,Clean Energy Development Bank Limited,5,174.00,165.00,174.00,1940.00,321834.00,162.00,12.00
12,Deprosc Laghubitta Bittiya Sanstha Limited,1,310.00,310.00,310.00,500.00,155000.00,316.00,-6.00
13,Deva Bikas Bank Limited,3,110.00,110.00,110.00,644.00,70840.00,109.00,1.00
14,Everest Bank Limited,9,995.00,923.00,995.00,860.00,853910.00,905.00,90.00
15,Fewa Finance Co. Ltd.,2,192.00,189.00,192.00,40.00,7620.00,186.00,6.00
16,Gandaki Bikas Bank Limited,11,143.00,132.00,141.00,770.00,107350.00,130.00,11.00
17,Gandaki Bikas BankLimited,7,133.00,131.00,133.00,380.00,50140.00,135.00,-2.00
18,Garima Bikas Bank Limited,5,148.00,142.00,148.00,800.00,114920.00,142.00,6.00
19,Grand Bank Nepal Limited,12,223.00,207.00,223.00,3180.00,708500.00,203.00,20.00
20,Gurans Life Insurance Company Ltd.,10,110.00,104.00,108.00,1020.00,110240.00,104.00,4.00
21,ICFC Finance Limited,7,170.00,158.00,170.00,1454.00,243898.00,155.00,15.00
22,Jyoti Bikas Bank Limited,12,102.00,94.00,102.00,630.00,63470.00,93.00,9.00
23,Kamana Sewa Bikas Bank Limited,3,114.00,112.00,112.00,590.00,66160.00,110.00,2.00
24,Kankai Bikas Bank Ltd.,4,114.00,110.00,114.00,50.00,5620.00,108.00,6.00
25,Karnali Development Bank Limited,1,63.00,63.00,63.00,60.00,3780.00,64.00,-1.00
26,Kumari Bank Limited,3,245.00,237.00,245.00,558.00,134366.00,233.00,12.00
27,Laxmi Bank Limited,10,347.00,322.00,347.00,1846.00,639332.00,316.00,31.00
28,Lumbini Bank Limited,64,275.00,250.00,273.00,12823.00,3449022.00,250.00,23.00
29,Lumbini Finance Ltd.,2,144.00,144.00,144.00,283.00,40752.00,142.00,2.00
30,Miteri Development Bank Limited,2,136.00,136.00,136.00,20.00,2720.00,134.00,2.00
31,Muktinath Bikas Bank Ltd.,8,249.00,237.00,249.00,450.00,107090.00,233.00,16.00
32,Nabil Bank Limited,15,1340.00,1219.00,1340.00,2424.00,3196316.00,1219.00,121.00
33,National Hydro Power Company Limited,20,79.00,73.00,78.00,18400.00,1405400.00,72.00,6.00
34,National Life Insurance Co. Ltd.,2,481.00,472.00,481.00,200.00,95300.00,463.00,18.00
35,Nepal Bangladesh Bank Limited,15,140.00,130.00,140.00,3430.00,479700.00,128.00,12.00
36,Nepal Credit And Commercial Bank Limited,4,136.00,134.00,134.00,280.00,37680.00,134.00,0.00
37,Nepal Doorsanchar Comapany Limited,1,473.00,473.00,473.00,50.00,23650.00,464.00,9.00
38,Nepal Investment Bank Limited,1,492.00,492.00,492.00,10.00,4920.00,483.00,9.00
39,Nepal SBI Bank Limited,8,627.00,581.00,627.00,925.00,558892.00,570.00,57.00
40,Nerude Laghubita Bikas Bank Limited,2,440.00,432.00,440.00,300.00,131200.00,424.00,16.00
41,NIC Asia Bank Ltd.,13,564.00,523.00,564.00,1845.00,1009130.00,513.00,51.00
42,NIDC Capital Markets Ltd.,5,176.00,173.00,176.00,541.00,94916.00,173.00,3.00
43,Nilgiri Bikas Bank Limited,3,143.00,141.00,142.00,50.00,7100.00,139.00,3.00
44,NMB Bank Limited,9,224.00,208.00,224.00,1976.00,441716.00,204.00,20.00
45,Om Development Bank Ltd.,4,167.00,167.00,167.00,130.00,21710.00,164.00,3.00
46,Prabhu  Bank Limited,21,132.00,124.00,130.00,10650.00,1385500.00,122.00,8.00
47,Prime Commercial Bank Ltd.,36,271.00,247.00,271.00,7867.00,2124769.00,247.00,24.00
48,Prime Life Insurance Company Limited,15,212.00,194.00,212.00,1014.00,207000.00,197.00,15.00
49,Professional Bikas Bank Ltd.,2,89.00,88.00,88.00,70.00,6210.00,90.00,-2.00
50,Public Development Bank Limited,4,77.00,75.00,77.00,220.00,16780.00,76.00,1.00
51,Rara Bikas Bank Limited,8,87.00,84.00,87.00,220.00,18910.00,83.00,4.00
52,Rastriya Beema Company Limited,13,201.00,189.00,192.00,1430.00,278210.00,186.00,6.00
53,Sanima Bank Limited,21,237.00,225.00,237.00,21588.00,4927292.00,225.00,12.00
54,Sewa Bikas Bank Limited,1,166.00,166.00,166.00,69.00,11454.00,169.00,-3.00
55,Shikhar Insurance Co. Ltd.,1,253.00,253.00,253.00,30.00,7590.00,258.00,-5.00
56,Siddhartha Bank Limited,21,350.00,325.00,350.00,2541.00,885961.00,319.00,31.00
57,Siddhartha Insurance Ltd.,1,102.00,102.00,102.00,20.00,2040.00,104.00,-2.00
58,Society Development Bank Ltd.,2,156.00,156.00,156.00,91.00,14196.00,159.00,-3.00
59,Standard Chartered Bank Limited,12,1914.00,1774.00,1914.00,913.00,1741402.00,1740.00,174.00
60,Subha Laxmi Finance Co. Ltd.,6,104.00,97.00,104.00,180.00,17930.00,96.00,8.00
61,Subhechha Bikas Bank Limited,1,142.00,142.00,142.00,25.00,3550.00,144.00,-2.00
62,Sunrise Bank Limited,13,161.00,149.00,161.00,840.00,134421.00,147.00,14.00
63,Surya Life Insurance Company Limited,9,140.00,140.00,140.00,500.00,70000.00,142.00,-2.00
64,Swabalamban Laghubitta Bittiya Sanstha Limited,3,263.00,258.00,263.00,482.00,125586.00,253.00,10.00
65,Tinau Development Bank Limited,2,105.00,103.00,105.00,40.00,4160.00,101.00,4.00
