S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Ace Development Bank Ltd.,1,131.00,131.00,131.00,164.00,21484.00,129.00,2.00
2,Agriculture Development Bank Limited,19,124.00,122.00,123.00,1560.00,192010.00,122.00,1.00
3,Alpine Development Bank Limited,2,110.00,110.00,110.00,60.00,6600.00,108.00,2.00
4,Apex Development Bank Ltd.,2,100.00,99.00,100.00,251.00,25049.00,101.00,-1.00
5,Api Finance Limited,1,116.00,116.00,116.00,20.00,2320.00,115.00,1.00
6,Araniko Development Bank Limited,21,91.00,87.00,91.00,950.00,84060.00,88.00,3.00
7,Arun Valley Hydropower Development Co. Ltd.,20,333.00,327.00,327.00,616.00,204222.00,330.00,-3.00
8,Asian Life Insurance Co. Limited,8,197.00,191.00,191.00,1120.00,215220.00,191.00,0.00
9,Bagheshowari Development Bank  Ltd. Promoer Share,37,135.00,133.00,133.00,17735.00,2360267.00,131.00,2.00
10,Bank of Asia Nepal Limited,72,232.00,215.00,230.00,14233.00,3195499.00,211.00,19.00
11,Bank of Kathmandu Ltd.,200,574.00,549.00,574.00,39095.00,22154818.00,545.00,29.00
12,Biratlaxmi Bikas Bank Limited,1,149.00,149.00,149.00,240.00,35760.00,152.00,-3.00
13,Chilime Hydropower Company Limited,50,769.00,740.00,766.00,6270.00,4730430.00,735.00,31.00
14,Citizen Bank International Limited,49,238.00,220.00,238.00,9024.00,2090208.00,217.00,21.00
15,Civil Merchant Bittiya Santha Ltd.,1,109.00,109.00,109.00,4490.00,489410.00,107.00,2.00
16,Clean Energy Development Bank Limited,13,165.00,152.00,165.00,1370.00,218810.00,150.00,15.00
17,Country Development Bank Ltd.,14,94.00,91.00,92.00,350.00,32480.00,95.00,-3.00
18,Deprosc Laghubitta Bittiya Sanstha Limited,3,281.00,276.00,281.00,240.00,67340.00,271.00,10.00
19,Deva Bikas Bank Limited,29,101.00,93.00,101.00,5550.00,550679.00,93.00,8.00
20,Everest Bank Limited,62,915.00,875.00,899.00,10422.00,9285939.00,881.00,18.00
21,Everest Finance Ltd.,1,119.00,119.00,119.00,20.00,2380.00,117.00,2.00
22,Excel Development Bank Ltd.,4,253.00,248.00,253.00,2271.00,573958.00,245.00,8.00
23,Gandaki Bikas Bank Limited,14,146.00,136.00,146.00,1820.00,262040.00,134.00,12.00
24,Gandaki Bikas BankLimited,1,123.00,123.00,123.00,20.00,2460.00,121.00,2.00
25,Garima Bikas Bank Limited,13,152.00,142.00,152.00,630.00,94980.00,140.00,12.00
