S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Ace Development Bank Ltd.,1,108.00,108.00,108.00,20.00,2160.00,106.00,2.00
2,Agriculture Development Bank Limited,14,133.00,130.00,130.00,1789.00,235440.00,135.00,-5.00
3,Apex Development Bank Ltd.,1,105.00,105.00,105.00,109.00,11445.00,107.00,-2.00
4,Api Finance Limited,2,109.00,107.00,107.00,120.00,12880.00,107.00,0.00
5,Araniko Development Bank Limited,14,85.00,82.00,84.00,1190.00,99820.00,82.00,2.00
6,Asian Life Insurance Co. Limited,2,180.00,180.00,180.00,200.00,36000.00,177.00,3.00
7,Bank of Asia Nepal Limited,81,221.00,189.00,190.00,12037.00,2518290.00,201.00,-11.00
8,Bank of Kathmandu Ltd.,276,572.00,485.00,499.00,59100.00,31435578.00,520.00,-21.00
9,Best Finance Company Ltd.,2,355.00,349.00,355.00,50.00,17570.00,343.00,12.00
10,Biratlaxmi Bikas Bank Limited,5,149.00,145.00,147.00,425.00,62227.00,147.00,0.00
11,Butwal Power Company Limited,8,477.00,450.00,450.00,1799.00,831619.00,405.00,45.00
12,Chilime Hydropower Company Limited,93,770.00,657.00,680.00,10410.00,7526460.00,700.00,-20.00
13,Citizen Bank International Limited,23,230.00,202.00,202.00,2610.00,565121.00,214.00,-12.00
14,Clean Energy Development Bank Limited,7,153.00,153.00,153.00,680.00,104040.00,150.00,3.00
15,Corporate Development Bank Limited,6,121.00,120.00,120.00,260.00,31260.00,119.00,1.00
16,Deprosc Laghubitta Bittiya Sanstha Limited,1,247.00,247.00,247.00,10.00,2470.00,243.00,4.00
17,Deva Bikas Bank Limited,10,97.00,94.00,94.00,1504.00,143864.00,95.00,-1.00
18,Everest Bank Limited,133,971.00,795.00,796.00,15765.00,13533516.00,883.00,-87.00
19,Excel Development Bank Ltd.,1,258.00,258.00,258.00,10.00,2580.00,253.00,5.00
20,Gandaki Bikas Bank Limited,3,124.00,124.00,124.00,190.00,23560.00,122.00,2.00
21,Gandaki Bikas BankLimited,1,113.00,113.00,113.00,180.00,20340.00,111.00,2.00
22,Grand Bank Nepal Limited,46,191.00,163.00,163.00,9184.00,1671516.00,176.00,-13.00
23,Gurans Life Insurance Company Ltd.,16,109.00,100.00,100.00,1820.00,187320.00,101.00,-1.00
24,Himalayan Bank Limited,21,583.00,505.00,505.00,2220.00,1226308.00,561.00,-56.00
25,Himalayan Finance Limited (Bittiya Sanstha),3,63.00,63.00,63.00,500.00,31500.00,62.00,1.00
26,Jyoti Bikas Bank Limited,32,116.00,108.00,108.00,3720.00,412260.00,106.00,2.00
27,Kamana Sewa Bikas Bank Limited,4,120.00,118.00,118.00,370.00,43980.00,116.00,2.00
28,Kankai Bikas Bank Ltd.,1,94.00,94.00,94.00,50.00,4700.00,93.00,1.00
