S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Ace Development Bank Ltd.,4,134.00,132.00,133.00,921.00,123052.00,136.00,-3.00
2,Agriculture Development Bank Limited,17,128.00,119.00,128.00,1231.00,151903.00,121.00,7.00
3,Araniko Development Bank Limited,3,89.00,88.00,88.00,80.00,7060.00,90.00,-2.00
4,Arun Valley Hydropower Development Co. Ltd.,2,280.00,275.00,280.00,168.00,46510.00,270.00,10.00
5,Bank of Asia Nepal Limited,93,234.00,211.00,229.00,11726.00,2632514.00,223.00,6.00
6,Bank of Kathmandu Ltd.,210,563.00,505.00,554.00,44928.00,24413346.00,551.00,3.00
7,Best Finance Company Ltd.,1,418.00,418.00,418.00,10.00,4180.00,426.00,-8.00
8,Butwal Power Company Limited,20,530.00,486.00,504.00,2281.00,1133944.00,540.00,-36.00
9,Chilime Hydropower Company Limited,143,760.00,674.00,740.00,9490.00,6912962.00,714.00,26.00
10,Clean Energy Development Bank Limited,9,172.00,158.00,158.00,406.00,65026.00,175.00,-17.00
11,Corporate Development Bank Limited,58,109.00,99.00,109.00,5520.00,582290.00,103.00,6.00
12,Country Development Bank Ltd.,13,66.00,65.00,66.00,310.00,20270.00,65.00,1.00
13,Deva Bikas Bank Limited,1,97.00,97.00,97.00,17.00,1649.00,98.00,-1.00
14,Everest Bank Limited,79,934.00,850.00,917.00,6011.00,5401038.00,944.00,-27.00
15,Gaurishankar Development Bank Ltd.,10,79.00,77.00,77.00,233.00,18163.00,79.00,-2.00
16,Gorkha Finance Ltd.,1,86.00,86.00,86.00,13.00,1118.00,87.00,-1.00
17,Grand Bank Nepal Limited,11,244.00,224.00,224.00,285.00,65816.00,248.00,-24.00
18,Gurans Life Insurance Company Ltd.,53,94.00,91.00,94.00,3110.00,287120.00,92.00,2.00
19,Kumari Bank Limited,61,230.00,204.00,226.00,8028.00,1801536.00,224.00,2.00
20,Laxmi Bank Limited,49,320.00,281.00,312.00,8942.00,2640858.00,307.00,5.00
21,Life Insurance Co. Nepal,4,780.00,765.00,780.00,1050.00,811250.00,760.00,20.00
22,Lumbini Bank Limited,66,248.00,228.00,228.00,5930.00,1355163.00,253.00,-25.00
23,Lumbini General Insurance Co. Ltd.,11,96.00,95.00,96.00,1150.00,110320.00,97.00,-1.00
24,Maha Laxmi Finance Ltd.,3,164.00,164.00,164.00,923.00,151372.00,161.00,3.00
25,Malika Development Bank Limited Promoter Share,1,134.00,134.00,134.00,900.00,120600.00,190.00,-56.00
26,Muktinath Bikas Bank Ltd.,20,243.00,217.00,231.00,2760.00,624490.00,221.00,10.00
27,Nabil Bank Limited,53,1228.00,1113.00,1200.00,5417.00,6439472.00,1205.00,-5.00
28,National Hydro Power Company Limited,9,75.00,69.00,69.00,430.00,30620.00,76.00,-7.00
29,Nava Durga Finance Co. Ltd.,3,110.00,108.00,108.00,87.00,9456.00,112.00,-4.00
30,Nepal Bangladesh Bank Limited,1,141.00,141.00,141.00,10.00,1410.00,143.00,-2.00
31,Nepal Credit And Commercial Bank Limited,18,126.00,118.00,124.00,4570.00,560280.00,116.00,8.00
32,Nepal Doorsanchar Comapany Limited,14,472.00,435.00,451.00,3540.00,1602940.00,438.00,13.00
33,Nepal Finance Ltd.,1,115.00,115.00,115.00,50.00,5750.00,117.00,-2.00
34,Nepal Investment Bank Limited,46,481.00,431.00,462.00,6223.00,2804749.00,456.00,6.00
35,Nepal SBI Bank Limited,54,576.00,501.00,576.00,6445.00,3477686.00,556.00,20.00
36,NIC Asia Bank Ltd.,65,547.00,503.00,503.00,3552.00,1790256.00,558.00,-55.00
37,Nilgiri Bikas Bank Limited,4,129.00,127.00,127.00,50.00,6370.00,131.00,-4.00
38,Om Development Bank Ltd.,5,157.00,146.00,146.00,90.00,13660.00,160.00,-14.00
39,Prabhu  Bank Limited,32,126.00,117.00,119.00,9380.00,1117040.00,128.00,-9.00
40,Prime Commercial Bank Ltd.,178,232.00,206.00,226.00,27382.00,6100578.00,228.00,-2.00
41,Prime Life Insurance Company Limited,31,170.00,158.00,170.00,3092.00,520644.00,161.00,9.00
42,Rara Bikas Bank Limited,135,72.00,67.00,68.00,3630.00,251750.00,71.00,-3.00
43,Rastriya Beema Company Limited,13,192.00,186.00,186.00,510.00,94980.00,195.00,-9.00
44,Sanima Bank Limited,55,237.00,217.00,226.00,9726.00,2209664.00,241.00,-15.00
45,Sanima Bank Ltd. Promoter Share,3,115.00,113.00,115.00,50000.00,5660000.00,111.00,4.00
46,Sewa Bikas Bank Limited,7,152.00,140.00,140.00,104.00,15084.00,155.00,-15.00
47,Siddhartha Insurance Ltd.,1,98.00,98.00,98.00,50.00,4900.00,97.00,1.00
48,Soaltee Hotel Limited,4,236.00,224.00,236.00,1113.00,251712.00,220.00,16.00
49,Standard Chartered Bank Limited,49,1685.00,1518.00,1663.00,2945.00,4769346.00,1686.00,-23.00
50,Swabalamban Laghubitta Bittiya Sanstha Limited,1,232.00,232.00,232.00,32.00,7424.00,232.00,0.00
51,Tinau Development Bank Limited,14,97.00,96.00,97.00,390.00,37750.00,97.00,0.00
52,Union Finance Co. Ltd.,2,98.00,97.00,97.00,124.00,12040.00,97.00,0.00
53,Unique Finance Ltd.,2,98.00,97.00,97.00,100.00,9750.00,100.00,-3.00
54,Western Development Bank Limited,1,99.00,99.00,99.00,12.00,1188.00,101.00,-2.00
55,Zenith Finance Limited,3,91.00,90.00,91.00,154.00,13926.00,91.00,0.00
