"
",S.N.,"
",Traded Companies,"
",No. Of Transaction,"
",Max Price,"
",Min Price,"
",Closing Price,"
",Traded Shares,"
",Amount,"
",Previous Closing,"
",Difference Rs.,"
"
,34,,Dibyashwori Hydropower Ltd.,,27,,180.50,,174.00,,179.00,,2346.00,,414076.50,,171.10,,7.90,
,35,,Dordi Khola Jal Bidyut Company Limited,,81,,249.00,,234.10,,245.00,,4860.00,,1176010.00,,242.00,,3.00,
,36,,Emerging Nepal Limited,,11,,588.00,,565.20,,577.00,,235.00,,136767.00,,575.00,,2.00,
,37,,Everest Bank Limited,,91,,488.90,,475.20,,484.00,,12887.00,,6239202.10,,483.00,,1.00,
,38,,Excel Development Bank Ltd.,,68,,322.00,,310.20,,319.90,,8397.00,,2663993.70,,315.00,,4.90,
,39,,First Micro Finance Laghubitta Bittiya Sanstha Limited,,82,,623.00,,600.00,,620.00,,17928.00,,11102996.10,,610.50,,9.50,
,40,,Forward Microfinance Laghubitta Bittiya Sanstha Limited,,121,,2597.00,,2541.00,,2584.00,,3680.00,,9491943.90,,2590.00,,-6.00,
,41,,Ganapati Laghubitta Bittiya Sanstha Limited,,1,,878.00,,878.00,,878.00,,10.00,,8780.00,,867.30,,10.70,
,42,,Garima Bikas Bank Limited,,146,,388.00,,368.10,,383.90,,13875.00,,5281602.90,,375.20,,8.70,
,43,,"Garima Debenture, 2085",,12,,745.00,,729.10,,745.00,,249.00,,183332.00,,735.10,,9.90,
,44,,Ghalemdi Hydro Limited,,60,,184.70,,173.00,,181.00,,9021.00,,1605378.50,,174.00,,7.00,
,45,,Global IME Bank Limited Debenture 2086/87,,1,,755.00,,755.00,,755.00,,50.00,,37750.00,,755.00,,0.00,
,46,,Global IME Laghubitta Bittiya Sanstha Ltd.,,47,,1200.00,,1185.00,,1190.00,,1685.00,,2007047.60,,1198.00,,-8.00,
,47,,Global IME Samunnat Scheme-1,,46,,8.50,,8.13,,8.37,,68476.00,,565295.40,,8.45,,-0.08,
,48,,Goodwill Finance Limited,,104,,466.00,,436.10,,460.00,,12942.00,,5861049.30,,446.00,,14.00,
,49,,Grameen Bikas Laghubitta Bittiya Sanstha Ltd.,,24,,611.00,,595.00,,600.20,,1622.00,,976838.60,,607.00,,-6.80,
,50,,Green Development Bank Ltd.,,42,,239.00,,226.20,,237.00,,4452.00,,1037627.20,,230.00,,7.00,
,51,,Green Ventures Limited,,93,,304.00,,288.60,,300.00,,3698.00,,1098175.00,,300.00,,0.00,
,52,,GreenLife Hydropower Limited,,43,,244.00,,236.50,,243.90,,1120.00,,270888.00,,241.00,,2.90,
,53,,Guheshowori Merchant Bank & Finance Co. Ltd.,,45,,342.00,,325.00,,339.00,,9710.00,,3279363.60,,330.00,,9.00,
,54,,Gurans Laghubitta Bittiya Sanstha Limited,,2,,916.00,,915.10,,916.00,,28.00,,25637.20,,927.90,,-11.90,
,55,,Gurkhas Finance Ltd.,,230,,512.00,,481.00,,507.00,,35878.00,,18101442.20,,490.10,,16.90,
,56,,Himal Dolakha Hydropower Company Limited,,140,,175.40,,168.50,,170.10,,57286.00,,9818353.70,,171.00,,-0.90,
,57,,Himalaya Urja Bikas Company Limited,,26,,213.00,,202.10,,210.00,,3371.00,,701949.00,,206.00,,4.00,
,58,,Himalayan Bank Limited,,35,,325.30,,316.00,,324.40,,3492.00,,1114275.60,,318.00,,6.40,
,59,,Himalayan Distillery Limited,,164,,3430.00,,3370.10,,3412.00,,4581.00,,15577823.00,,3383.00,,29.00,
,60,,Himalayan Everest Insurance Limited,,95,,370.00,,353.00,,366.90,,46735.00,,16967447.00,,358.00,,8.90,
,61,,Himalayan Everest Insurance Limited Promoter,,11,,251.00,,246.00,,251.00,,1740.00,,428592.00,,256.00,,-5.00,
,62,,Himalayan Hydropower Limited,,96,,223.00,,213.30,,222.30,,3625.00,,789963.00,,217.60,,4.70,
,63,,Himalayan Power Partner Ltd.,,28,,305.00,,297.00,,304.00,,25503.00,,7610095.00,,302.90,,1.10,
,64,,Hydorelectricity Investment and Development Company Limited Promoter,,28,,98.00,,95.60,,95.60,,9000.00,,872344.00,,97.10,,-1.50,
,65,,Hydorelectricity Investment and Development Company Ltd,,294,,172.00,,168.00,,170.00,,38888.00,,6613639.60,,169.10,,0.90,
,66,,ICFC Finance Limited,,173,,459.00,,432.00,,455.00,,18015.00,,8098239.90,,440.00,,15.00,
,67,,IME General Insurance Ltd.,,42,,352.40,,341.00,,349.20,,3989.00,,1386047.20,,345.50,,3.70,
,68,,Infinity Laghubitta Bittiya Sanstha Limited,,41,,927.90,,880.10,,927.00,,1261.00,,1132294.00,,892.00,,35.00,
,69,,Jalpa Samudayik Laghubitta Bittiya Sanstha Limited,,79,,3029.00,,2970.00,,3000.00,,1124.00,,3369597.00,,2980.30,,19.70,
,70,,Janaki Finance Company Limited,,60,,363.00,,348.00,,362.50,,4876.00,,1726942.00,,352.00,,10.50,
,71,,Janautthan Samudayic Laghubitta Bittya Sanstha Limited,,8,,1644.00,,1634.00,,1644.00,,220.00,,360274.00,,1635.00,,9.00,
,72,,Jeevan Bikas Laghubitta  Bittya Sanstha Ltd,,90,,2570.00,,2490.00,,2540.00,,1658.00,,4194294.00,,2530.00,,10.00,
,73,,Joshi Hydropower Development Company Ltd,,68,,187.00,,180.00,,187.00,,7907.00,,1463101.80,,178.80,,8.20,
,74,,Jyoti Bikas Bank Limited,,178,,280.00,,266.00,,277.00,,25833.00,,7025904.80,,268.00,,9.00,
,75,,Kalika Laghubitta Bittiya Sanstha Ltd,,24,,984.00,,946.00,,946.00,,921.00,,884859.00,,970.00,,-24.00,
,76,,Kalika power Company Ltd,,18,,319.90,,310.00,,310.70,,1363.00,,426500.00,,312.00,,-1.30,
,77,,Kamana Sewa Bikas Bank Limited,,95,,321.50,,305.20,,320.00,,23217.00,,7311168.00,,310.00,,10.00,
,78,,Karnali Development Bank Limited,,64,,227.30,,212.00,,222.00,,12917.00,,2845895.40,,216.00,,6.00,
,79,,Khanikhola Hydropower Co. Ltd.,,35,,181.90,,174.00,,177.50,,3065.00,,544567.50,,175.00,,2.50,
,80,,Kisan Lagubitta Bittiya Sanstha Limited,,2,,830.00,,825.00,,825.00,,20.00,,16550.00,,830.00,,-5.00,
,81,,Kumari Dhanabriddhi Yojana,,7,,8.31,,8.14,,8.31,,850.00,,7025.00,,8.30,,0.01,
,82,,Kumari Equity Fund,,14,,8.05,,7.90,,8.05,,8630.00,,69211.50,,7.90,,0.15,
,83,,Laxmi Bank Limited,,47,,197.00,,193.00,,193.30,,9165.00,,1776422.00,,193.00,,0.30,
,84,,Laxmi Equity Fund,,3,,7.90,,7.90,,7.90,,2780.00,,21962.00,,7.75,,0.15,
,85,,Laxmi Laghubitta Bittiya Sanstha Ltd.,,5,,1151.00,,1129.00,,1140.00,,183.00,,210248.00,,1150.00,,-10.00,
,86,,Laxmi Unnati Kosh,,5,,8.00,,7.84,,7.87,,1730.00,,13642.20,,8.00,,-0.13,
,87,,Liberty Energy Company Limited,,46,,229.50,,216.00,,227.00,,4291.00,,949646.00,,224.40,,2.60,
,88,,Life Insurance Corporation (Nepal) Limited,,62,,1243.00,,1220.00,,1240.00,,7368.00,,9100037.50,,1229.00,,11.00,
,89,,Lumbini Bikas Bank Ltd.,,221,,367.00,,350.00,,365.00,,45512.00,,16484394.30,,357.00,,8.00,
,90,,Machhapuchhre Bank Limited,,54,,222.00,,218.10,,220.00,,6697.00,,1469395.90,,219.40,,0.60,
,91,,Madhya Bhotekoshi Jalavidyut Company Limited,,146,,206.00,,200.10,,202.00,,5663.00,,1149185.40,,202.00,,0.00,
,92,,Mahalaxmi Bikas Bank Ltd.,,161,,367.00,,346.20,,359.90,,22741.00,,8101927.80,,350.00,,9.90,
,93,,Mahila Lagubitta Bittiya Sanstha Limited,,40,,3782.00,,3740.00,,3779.00,,1486.00,,5611101.00,,3760.00,,19.00,
,94,,Mahuli Laghubitta Bittiya Sanstha Limited,,10,,1110.00,,1052.00,,1110.00,,177.00,,188159.00,,1052.00,,58.00,
,95,,Mailung Khola Jal Vidhyut Company Limited,,15,,438.00,,429.00,,436.00,,889.00,,386993.00,,428.10,,7.90,
,96,,Manakamana Smart Laghubitta Bittiya Sanstha Limited,,6,,900.00,,882.00,,900.00,,90.00,,80767.00,,882.10,,17.90,
,97,,Mandakini Hydropower Limited,,65,,367.00,,335.30,,358.00,,2411.00,,846889.00,,353.80,,4.20,
,98,,Manjushree Finance Ltd.,,81,,393.90,,380.00,,387.00,,5292.00,,2038471.40,,385.00,,2.00,
,99,,Manushi Laghubitta Bittiya Sanstha Limited,,14,,1094.30,,1035.00,,1071.90,,210.00,,221634.00,,1074.90,,-3.00,
,100,,Mega Mutual Fund -1,,15,,7.60,,7.45,,7.45,,8050.00,,60105.00,,7.50,,-0.05,
,101,,Mero Microfinance Bittiya Sanstha Ltd.,,27,,782.40,,759.00,,771.00,,2049.00,,1568543.00,,767.10,,3.90,
,102,,Mirmire Laghubitta Bittya Sanstha Limited,,19,,969.00,,932.10,,950.00,,772.00,,730155.00,,950.00,,0.00,
,103,,Miteri Development Bank Limited,,32,,380.00,,360.00,,370.00,,3995.00,,1485157.40,,360.00,,10.00,
,104,,Mithila LaghuBitta Bittiya Sanstha Limited,,14,,1115.00,,1090.00,,1090.00,,438.00,,480784.70,,1115.00,,-25.00,
,105,,Mountain Energy Nepal Limited,,18,,770.00,,734.80,,770.00,,190.00,,142422.00,,765.00,,5.00,
,106,,Mountain Hydro Nepal Limited,,20,,236.90,,224.90,,235.00,,1659.00,,381185.00,,230.00,,5.00,
,107,,Muktinath Bikas Bank Ltd.,,112,,419.00,,405.00,,415.90,,9112.00,,3771811.20,,411.00,,4.90,
,108,,Multipurpose Finance Company  Limited,,48,,329.00,,315.00,,326.90,,14773.00,,4792861.70,,324.00,,2.90,
,109,,Nabil Balanced Fund-3,,32,,7.73,,7.45,,7.65,,31300.00,,236188.50,,7.75,,-0.10,
,110,,Nabil Bank Limited,,455,,797.00,,787.20,,794.00,,30352.00,,24011652.00,,792.00,,2.00,
,111,,Narayani Development Bank Limited,,31,,372.00,,360.00,,370.00,,2727.00,,997642.70,,364.90,,5.10,
,112,,National Hydro Power Company Limited,,179,,194.00,,176.40,,194.00,,33549.00,,6420238.90,,191.00,,3.00,
,113,,National Life Insurance Co. Ltd.,,51,,554.90,,541.00,,543.00,,6341.00,,3456387.50,,537.00,,6.00,
,114,,National Microfinance Laghubitta Bittiya Sanstha Limited,,97,,2050.00,,2000.00,,2000.00,,3420.00,,6899184.40,,2045.00,,-45.00,
,115,,Naya Sarathi Laghubitta Bittiya Sanstha Limited,,3,,756.00,,750.00,,756.00,,100.00,,75310.00,,741.90,,14.10,
,116,,Neco Insurance Limited,,32,,692.00,,668.00,,673.00,,6237.00,,4203485.00,,668.00,,5.00,
,117,,Nepal Bank Limited,,205,,276.40,,268.00,,270.00,,34971.00,,9469568.30,,271.00,,-1.00,
,118,,Nepal Doorsanchar Company Limited,,236,,825.00,,805.00,,815.50,,16965.00,,13790799.00,,810.00,,5.50,
,119,,Nepal Finance Ltd.,,81,,257.00,,245.20,,252.10,,13116.00,,3317509.00,,247.00,,5.10,
,120,,Nepal Hydro Developers Ltd.,,24,,314.00,,300.00,,311.00,,1938.00,,593919.80,,308.00,,3.00,
,121,,Nepal Infrastructure Bank Limited,,380,,190.00,,185.00,,187.40,,30946.00,,5812477.30,,186.20,,1.20,
,122,,Nepal Insurance Co. Ltd.,,30,,402.90,,393.10,,397.00,,3264.00,,1304023.90,,395.00,,2.00,
,123,,Nepal Life Insurance Co. Ltd.,,222,,600.00,,580.00,,590.00,,20039.00,,11822388.20,,585.00,,5.00,
,124,,Nepal Reinsurance Company Limited,,164,,595.00,,574.70,,585.00,,11509.00,,6746496.80,,580.00,,5.00,
,125,,Nepal SBI Bank Limited,,38,,265.00,,258.00,,264.70,,58164.00,,15261274.50,,266.90,,-2.20,
,126,,Nerude Laghubitta Bittiya Sanstha Limited,,19,,849.00,,821.10,,849.00,,2310.00,,1948935.40,,825.00,,24.00,
,127,,NESDO Sambridha Laghubitta Bittiya Sanstha Limited,,47,,2810.00,,2735.00,,2790.00,,1068.00,,2973386.00,,2740.00,,50.00,
,128,,Ngadi Group Power Ltd.,,86,,216.00,,208.90,,211.60,,9551.00,,2035225.50,,212.00,,-0.40,
,129,,NIBL Pragati Fund,,6,,8.20,,7.95,,7.96,,12525.00,,102088.85,,8.06,,-0.10,
,130,,NIBL Samriddhi Fund -2,,18,,7.49,,7.14,,7.16,,11772.00,,85031.19,,7.35,,-0.19,
,131,,NIC Asia Balanced Fund,,4,,10.25,,10.05,,10.05,,6000.00,,61260.00,,10.10,,-0.05,
,132,,NIC Asia Bank Ltd.,,174,,617.70,,607.30,,612.50,,17812.00,,10873156.70,,609.00,,3.50,
,133,,NIC Asia Flexi CAP Fund,,9,,8.19,,7.89,,8.00,,6475.00,,52015.93,,8.19,,-0.19,
,134,,NIC Asia Growth Fund,,6,,10.50,,10.30,,10.50,,7251.00,,75935.50,,10.25,,0.25,
,135,,NIC ASIA Laghubitta Bittiya Sanstha Limited,,62,,720.00,,700.10,,712.20,,1560.00,,1110431.00,,712.00,,0.20,
,136,,NIC ASIA Laghubitta Bittiya Sanstha Limited Promoter Share,,4,,504.20,,504.20,,504.20,,50000.00,,18977000.00,,504.20,,0.00,
,137,,NIC Asia Select Fund 30,,8,,7.95,,7.80,,7.95,,3300.00,,26210.00,,7.79,,0.16,
,138,,Nirdhan Utthan Laghubitta Bittiya Sanstha Limited,,45,,940.00,,926.00,,930.10,,1605.00,,1500297.50,,926.00,,4.10,
,139,,NLG Insurance Company Ltd.,,17,,460.00,,449.00,,459.00,,5929.00,,2699169.20,,450.10,,8.90,
,140,,NMB  Microfinance Bittiya Sanstha Ltd.,,19,,689.00,,680.00,,688.90,,847.00,,580429.00,,673.10,,15.80,
,141,,NMB 50,,3,,9.61,,9.60,,9.60,,700.00,,6724.00,,9.60,,0.00,
,142,,NMB Bank Limited,,119,,238.00,,233.30,,235.90,,27483.00,,6472256.40,,234.00,,1.90,
,143,,NMB Hybrid Fund L-1,,6,,9.41,,9.05,,9.05,,8409.00,,76791.21,,9.60,,-0.55,
,144,,NRN Infrastructure and Development Limited,,56,,429.00,,407.00,,426.00,,4955.00,,2083501.00,,415.30,,10.70,
,145,,Nyadi Hydropower Limited,,40,,282.90,,264.30,,280.00,,1925.00,,521870.50,,275.00,,5.00,
,146,,Oriental Hotels Limited,,17,,455.00,,423.60,,452.00,,1493.00,,670388.40,,450.00,,2.00,
,147,,Panchakanya Mai Hydropower Ltd,,25,,190.50,,182.00,,187.00,,2888.00,,538477.00,,184.10,,2.90,
,148,,Panchthar Power Compant Limited,,32,,283.40,,270.50,,277.80,,2730.00,,755645.00,,276.00,,1.80,
,149,,Pokhara Finance Ltd.,,48,,342.00,,325.20,,339.00,,4143.00,,1394791.20,,331.00,,8.00,
,150,,Prabhu  Bank Limited,,170,,204.00,,198.00,,202.00,,37499.00,,7496361.10,,200.20,,1.80,
,151,,Prabhu Select Fund,,7,,7.75,,7.60,,7.75,,4100.00,,31200.00,,7.60,,0.15,
,152,,Prime Commercial Bank Ltd.,,232,,222.90,,215.20,,222.80,,56526.00,,12489565.30,,219.50,,3.30,
,153,,Prime Commercial Bank Promoter Share,,1,,146.00,,146.00,,146.00,,600.00,,87600.00,,146.00,,0.00,
,154,,Progressive Finance Limited,,85,,271.90,,248.00,,271.90,,9223.00,,2442261.60,,258.10,,13.80,
,155,,Prudential Insurance Co. Ltd.,,30,,355.90,,337.60,,350.00,,1977.00,,685084.60,,344.00,,6.00,
,156,,Radhi Bidyut Company Ltd,,70,,217.00,,210.10,,215.90,,5758.00,,1237001.00,,213.00,,2.90,
,157,,Rapti Hydro And General Construction Limited,,110,,224.00,,209.00,,220.50,,3706.00,,804073.10,,224.00,,-3.50,
,158,,Rastra Utthan Laghubitta Sanstha Limited,,36,,962.40,,908.20,,955.00,,900.00,,850272.00,,925.00,,30.00,
,159,,Rastriya Beema Company Limited,,10,,12995.00,,12500.00,,12600.00,,137.00,,1727642.00,,12500.00,,100.00,
,160,,Rastriya Beema Company Limited Promoter Share,,9,,10251.00,,10000.00,,10071.10,,186.00,,1887181.00,,10050.00,,21.10,
,161,,RASUWAGADHI HYDROPOWER COMPANY LIMITED,,54,,223.00,,216.10,,218.00,,7332.00,,1600882.00,,218.80,,-0.80,
,162,,RBB Mutual Fund 1,,3,,7.50,,7.50,,7.50,,2000.00,,15000.00,,7.50,,0.00,
,163,,Reliance Finance Ltd.,,82,,312.00,,293.00,,309.90,,9885.00,,3000435.20,,298.90,,11.00,
,164,,Ridi Power Company Limited,,248,,471.00,,457.00,,460.00,,43841.00,,20263986.30,,462.00,,-2.00,
,165,,River Falls Power Limited,,130,,227.40,,215.60,,224.90,,6721.00,,1486642.20,,219.00,,5.90,
,166,,RSDC Laghubitta Bittiya Sanstha Ltd.,,30,,496.00,,482.00,,490.00,,1469.00,,719714.40,,487.00,,3.00,
,167,,Ru Ru Jalbidhyut Pariyojana Limited,,55,,848.00,,790.10,,827.00,,942.00,,766221.40,,825.00,,2.00,
,168,,SABAIKO LAGHUBITTA BITTIYA SANSTHA LIMITED,,23,,989.00,,960.00,,963.00,,664.00,,648508.60,,980.00,,-17.00,
,169,,Sadhana Laghubitta Bittiya Sanstha Limited,,13,,978.00,,960.00,,965.00,,295.00,,284670.00,,960.00,,5.00,
,170,,Sahas Urja Limited,,103,,435.00,,415.00,,428.00,,4585.00,,1953570.00,,427.40,,0.60,
,171,,Salt Trading Corporation,,29,,3526.00,,3440.50,,3475.00,,544.00,,1891236.00,,3509.00,,-34.00,
,172,,Samata Gharelu Laghubitta Bittiya Sanstha Limited,,8,,755.00,,745.00,,750.00,,398.00,,298838.00,,750.00,,0.00,
,173,,Samling Power Company Limited,,41,,455.80,,433.00,,440.10,,2703.00,,1195478.50,,441.00,,-0.90,
,174,,Samriddhi Finance Company Limited,,122,,257.00,,241.10,,255.00,,28108.00,,7116585.20,,246.50,,8.50,
,175,,Samudayik Laghubitta Bittiya Sanstha Limited,,4,,1325.00,,1280.00,,1280.00,,200.00,,258950.00,,1299.50,,-19.50,
,176,,Sanima Bank Limited,,87,,252.00,,244.10,,249.00,,16410.00,,4056493.80,,246.00,,3.00,
,177,,Sanima Equity Fund,,4,,9.78,,9.74,,9.74,,14000.00,,136490.00,,9.80,,-0.06,
,178,,Sanima Large Cap Fund,,7,,7.62,,7.35,,7.50,,1500.00,,11252.00,,7.77,,-0.27,
,179,,Sanima Mai Hydropower Ltd.,,88,,256.30,,251.00,,255.00,,18532.00,,4699300.70,,254.00,,1.00,
,180,,SANJEN JALAVIDHYUT COMPANY LIMITED,,24,,223.30,,215.10,,223.30,,2031.00,,443884.00,,218.40,,4.90,
,181,,Saptakoshi Development Bank Ltd,,44,,227.10,,215.20,,222.00,,6961.00,,1541459.70,,220.00,,2.00,
,182,,Shangri-la Development Bank Debenture 2087,,1,,807.40,,807.40,,807.40,,10.00,,8074.00,,791.70,,15.70,
,183,,Shangrila Development Bank Ltd.,,101,,297.60,,281.20,,292.70,,16852.00,,4864864.70,,287.90,,4.80,
,184,,Shikhar Insurance Co. Ltd.,,90,,718.00,,704.00,,711.00,,4209.00,,2996007.00,,708.00,,3.00,
,185,,Shine Resunga Development Bank Ltd.,,120,,291.00,,281.20,,285.00,,34918.00,,9982513.20,,284.00,,1.00,
,186,,Shiva Shree Hydropower Ltd,,53,,185.00,,177.00,,181.70,,11780.00,,2130164.00,,183.90,,-2.20,
,187,,SHIVAM CEMENTS LTD,,216,,625.00,,607.00,,615.20,,23424.00,,14435190.60,,612.00,,3.20,
,188,,Shree Investment Finance Co. Ltd.,,57,,316.00,,294.40,,312.00,,8240.00,,2564170.20,,300.00,,12.00,
,189,,Siddhartha Bank Limited,,99,,308.00,,300.00,,301.00,,14361.00,,4337496.00,,302.50,,-1.50,
,190,,Siddhartha Equity Fund,,8,,8.24,,7.81,,8.24,,5500.00,,43691.00,,8.10,,0.14,
,191,,Siddhartha Investment Growth Scheme - 2,,2,,8.30,,8.29,,8.29,,1100.00,,9120.00,,8.16,,0.13,
,192,,Sindhu Bikash Bank Ltd,,64,,273.00,,250.00,,265.80,,5003.00,,1306384.70,,259.80,,6.00,
,193,,Singati Hydro Energy Limited,,35,,233.00,,221.00,,225.00,,3428.00,,775947.00,,225.00,,0.00,
,194,,Soaltee Hotel Limited,,27,,203.00,,197.20,,199.10,,7227.00,,1448316.90,,199.80,,-0.70,
,195,,Standard Chartered Bank Limited,,52,,411.00,,402.00,,402.00,,4772.00,,1926601.80,,404.00,,-2.00,
,196,,Summit Laghubitta Bittiya Sanstha Limited,,132,,963.90,,911.00,,963.90,,10101.00,,9464659.40,,929.50,,34.40,
,197,,Sunrise Bank Limited,,82,,198.90,,193.10,,195.00,,14117.00,,2740495.20,,196.00,,-1.00,
,198,,Sunrise Bluechip Fund,,7,,7.47,,7.04,,7.47,,1550.00,,11230.50,,7.31,,0.16,
,199,,Sunrise First Mutual Fund,,2,,8.83,,8.80,,8.80,,5000.00,,44090.00,,8.83,,-0.03,
,200,,Support Microfinance Bittiya Sanstha Ltd.,,5,,1269.00,,1240.00,,1269.00,,144.00,,181646.00,,1245.10,,23.90,
,201,,Suryodaya Womi Laghubitta Bittiya Sanstha Limited,,21,,719.00,,700.00,,718.70,,936.00,,660583.40,,710.00,,8.70,
,202,,Swabalamban Laghubitta Bittiya Sanstha Limited,,65,,1208.00,,1172.00,,1199.90,,3716.00,,4430480.50,,1185.00,,14.90,
,203,,Swabhimaan Laghubitta Bittiya Sanstha Limited,,7,,1524.90,,1495.00,,1524.90,,152.00,,229989.40,,1495.00,,29.90,
,204,,Swarojgar Laghu Bitta Bikas Bank Ltd.,,39,,839.00,,806.30,,834.00,,2437.00,,2014915.70,,816.00,,18.00,
,205,,Swet-Ganga Hydropower & Construction Limited,,134,,232.50,,216.10,,230.50,,5657.00,,1279411.90,,232.00,,-1.50,
,206,,Synergy Power Development Ltd.,,55,,255.00,,243.10,,255.00,,6014.00,,1499614.00,,248.00,,7.00,
,207,,Taragaon Regency Hotel Limited,,12,,330.00,,318.00,,330.00,,1300.00,,421938.00,,319.00,,11.00,
,208,,Terhathum Power Company Limited,,26,,344.00,,330.00,,337.00,,1735.00,,588257.00,,340.00,,-3.00,
,209,,Unilever Nepal Limited,,2,,18000.00,,17677.00,,18000.00,,20.00,,356770.00,,17900.00,,100.00,
,210,,Union Hydropower Limited,,74,,187.00,,180.00,,185.00,,8750.00,,1609415.60,,183.90,,1.10,
,211,,United IDI Mardi RB Hydropower Limited.,,16,,450.00,,442.10,,450.00,,930.00,,414820.50,,444.80,,5.20,
,212,,United Insurance Co. (Nepal) Ltd.,,22,,359.00,,350.00,,354.00,,2689.00,,953542.00,,355.00,,-1.00,
,213,,United Modi Hydropower Ltd.,,131,,232.00,,222.00,,229.00,,35828.00,,8136303.30,,226.90,,2.10,
,214,,UNIVERSAL POWER COMPANY LTD,,167,,217.00,,202.20,,214.50,,32676.00,,6924305.10,,206.00,,8.50,
,215,,Unnati Sahakarya Laghubitta Bittiya Sanstha Limited,,12,,920.00,,885.00,,885.00,,340.00,,306772.00,,902.00,,-17.00,
