"
",S.N.,"
",Traded Companies,"
",No. Of Transaction,"
",Max Price,"
",Min Price,"
",Closing Price,"
",Traded Shares,"
",Amount,"
",Previous Closing,"
",Difference Rs.,"
"
,1,,10% Prime Debenture 2088,,2,,835.00,,829.20,,829.20,,55.00,,45780.00,,825.50,,3.70,
,2,,10.5 % NEPAL INVESTMENT DEBENTURE 2082,,2,,915.00,,915.00,,915.00,,100.00,,91500.00,,912.10,,2.90,
,3,,Aarambha Chautari Laghubitta Bittiya Sanstha Limited,,15,,744.00,,720.00,,720.00,,245.00,,179854.00,,730.00,,-10.00,
,4,,Agricultural Development Bank Limited,,143,,326.00,,318.00,,319.00,,12711.00,,4061403.70,,324.00,,-5.00,
,5,,Ankhu Khola Jalvidhyut Company Ltd,,141,,180.90,,176.00,,176.00,,21543.00,,3829292.70,,179.90,,-3.90,
,6,,Api Power Company Ltd.,,385,,220.00,,212.00,,214.00,,76588.00,,16539567.80,,215.50,,-1.50,
,7,,Arun Kabeli Power Ltd.,,620,,414.00,,397.00,,399.00,,85959.00,,34540493.40,,407.90,,-8.90,
,8,,Arun Valley Hydropower Development Co. Ltd.,,170,,280.00,,272.00,,275.00,,29442.00,,8109787.90,,278.00,,-3.00,
,9,,Asha Laghubitta Bittiya Sanstha Ltd,,19,,980.00,,954.00,,970.00,,642.00,,617201.00,,988.00,,-18.00,
,10,,Asian Life Insurance Co. Limited,,65,,460.00,,450.00,,452.00,,6941.00,,3151670.90,,451.80,,0.20,
,11,,Aviyan Laghubitta Bittiya Sanstha Limited,,237,,785.00,,755.00,,759.00,,3880.00,,2955399.00,,785.00,,-26.00,
,12,,Balephi Hydropower Limited,,82,,252.00,,233.60,,236.00,,3544.00,,843028.00,,244.00,,-8.00,
,13,,Barun Hydropower Co. Ltd.,,17,,220.80,,212.80,,217.00,,1147.00,,245402.50,,216.50,,0.50,
,14,,Best Finance Company Ltd.,,79,,328.00,,319.00,,322.10,,10261.00,,3320099.30,,324.90,,-2.80,
,15,,Bindhyabasini Hydropower Development Company Limited,,72,,340.00,,327.10,,334.00,,7223.00,,2396903.00,,333.40,,0.60,
,16,,Bishal Bazar Company Limited,,11,,3313.00,,3243.80,,3243.80,,162.00,,530197.60,,3377.00,,-133.20,
,17,,Bottlers Nepal (Terai) Limited,,5,,12160.00,,11921.60,,12081.00,,50.00,,604326.00,,12164.80,,-83.80,
,18,,Buddha Bhumi Nepal Hydropower Company Limited,,18,,365.00,,351.10,,360.00,,1000.00,,355348.00,,365.00,,-5.00,
,19,,Butwal Power Company Limited,,50,,310.00,,305.00,,305.10,,7142.00,,2198457.80,,308.00,,-2.90,
,20,,CEDB Hydropower Development Company Limited,,56,,633.00,,615.50,,616.00,,4542.00,,2821707.70,,630.00,,-14.00,
,21,,Central Finance Co. Ltd.,,105,,338.00,,321.50,,326.90,,18441.00,,6051783.70,,327.60,,-0.70,
,22,,Century Debenture 2088,,7,,870.00,,843.20,,870.00,,125.00,,106127.50,,843.20,,26.80,
,23,,Chandragiri Hills Limited,,16,,1013.00,,995.00,,1003.00,,640.00,,640998.00,,1007.90,,-4.90,
,24,,Chhimek Laghubitta Bittiya Sanstha Limited,,91,,1035.00,,1022.00,,1023.00,,2942.00,,3016005.30,,1030.00,,-7.00,
,25,,Chhyangdi Hydropower Ltd.,,29,,214.00,,210.00,,211.00,,2740.00,,579678.90,,216.50,,-5.50,
,26,,Chilime Hydropower Company Limited,,57,,384.00,,377.50,,378.00,,4777.00,,1814593.00,,385.00,,-7.00,
,27,,Citizen Investment Trust,,104,,1887.00,,1850.00,,1876.90,,5554.00,,10386434.20,,1875.00,,1.90,
,28,,Citizens Bank International Limited,,171,,192.00,,185.00,,189.00,,34464.00,,6447681.20,,191.00,,-2.00,
,29,,Citizens Mutual Fund -1,,5,,8.23,,8.07,,8.23,,4400.00,,35796.00,,8.39,,-0.16,
,30,,CITIZENS MUTUAL FUND 2,,3,,8.05,,7.84,,8.05,,13500.00,,107865.00,,7.84,,0.21,
,31,,Civil Laghubitta Bittiya Sanstha Ltd.,,11,,791.00,,754.10,,770.00,,234.00,,181591.80,,790.00,,-20.00,
,32,,Corporate Development Bank Limited,,50,,300.00,,285.30,,289.50,,3239.00,,946737.90,,288.50,,1.00,
,33,,Deprosc Laghubitta Bittiya Sanstha Limited,,45,,950.00,,929.00,,938.00,,2155.00,,2017831.40,,947.10,,-9.10,
,34,,Dibyashwori Hydropower Ltd.,,29,,183.70,,175.50,,180.00,,2164.00,,389368.60,,183.10,,-3.10,
,35,,Dordi Khola Jal Bidyut Company Limited,,125,,255.00,,244.50,,254.90,,9701.00,,2427327.10,,254.00,,0.90,
,36,,Emerging Nepal Limited,,18,,620.00,,596.00,,615.00,,1172.00,,714611.00,,609.00,,6.00,
,37,,Everest Bank Limited,,395,,545.00,,528.10,,532.00,,75436.00,,40351120.40,,545.00,,-13.00,
,38,,Excel Development Bank Ltd.,,40,,324.00,,316.00,,320.00,,2834.00,,902389.40,,320.00,,0.00,
,39,,First Micro Finance Laghubitta Bittiya Sanstha Limited,,216,,661.00,,640.00,,643.00,,24111.00,,15647837.00,,639.00,,4.00,
,40,,Forward Microfinance Laghubitta Bittiya Sanstha Limited,,89,,2650.00,,2618.10,,2629.00,,3177.00,,8362439.90,,2650.00,,-21.00,
,41,,Ganapati Laghubitta Bittiya Sanstha Limited,,11,,817.00,,801.00,,803.00,,218.00,,175545.00,,816.40,,-13.40,
,42,,Garima Bikas Bank Limited,,108,,390.00,,383.00,,385.00,,26750.00,,10319234.50,,388.10,,-3.10,
,43,,Garima Bikas Bank Limited Promoter Share,,2,,207.00,,207.00,,207.00,,174000.00,,36018000.00,,207.00,,0.00,
,44,,"Garima Debenture, 2085",,1,,750.00,,750.00,,750.00,,25.00,,18750.00,,750.00,,0.00,
,45,,Ghalemdi Hydro Limited,,46,,187.00,,181.50,,184.90,,6016.00,,1109389.10,,185.00,,-0.10,
,46,,Global IME Laghubitta Bittiya Sanstha Ltd.,,24,,1240.00,,1214.40,,1231.00,,1508.00,,1857088.20,,1239.00,,-8.00,
,47,,Global IME Samunnat Scheme-1,,10,,8.39,,8.24,,8.36,,4493.00,,37400.48,,8.40,,-0.04,
,48,,Goodwill Finance Limited,,85,,465.00,,441.00,,451.00,,9933.00,,4525466.40,,450.00,,1.00,
,49,,Grameen Bikas Laghubitta Bittiya Sanstha Ltd.,,46,,635.00,,620.00,,626.00,,3001.00,,1877778.50,,646.00,,-20.00,
,50,,Green Development Bank Ltd.,,16,,245.00,,236.20,,240.00,,760.00,,183037.00,,241.20,,-1.20,
,51,,Green Ventures Limited,,129,,300.90,,291.00,,291.00,,11934.00,,3502875.60,,301.50,,-10.50,
,52,,GreenLife Hydropower Limited,,44,,247.00,,240.10,,246.00,,985.00,,238841.50,,251.90,,-5.90,
,53,,Guheshowori Merchant Bank & Finance Co. Ltd.,,30,,342.80,,323.40,,327.10,,3995.00,,1329949.00,,338.00,,-10.90,
,54,,Gurans Laghubitta Bittiya Sanstha Limited,,1,,865.00,,865.00,,865.00,,10.00,,8650.00,,867.30,,-2.30,
,55,,Gurkhas Finance Ltd.,,272,,555.90,,533.10,,538.00,,40680.00,,22180530.60,,543.00,,-5.00,
,56,,Himal Dolakha Hydropower Company Limited,,153,,176.80,,171.00,,172.70,,29157.00,,5039921.70,,174.00,,-1.30,
,57,,Himalaya Urja Bikas Company Limited,,29,,219.30,,209.00,,211.00,,1310.00,,276311.00,,213.70,,-2.70,
,58,,Himalayan Bank Limited,,58,,340.00,,330.20,,338.00,,12746.00,,4304578.70,,336.20,,1.80,
,59,,Himalayan Distillery Limited,,244,,3590.00,,3520.00,,3528.00,,5955.00,,21118504.70,,3560.00,,-32.00,
,60,,Himalayan Everest Insurance Limited,,94,,382.00,,367.60,,373.00,,15032.00,,5599391.60,,382.20,,-9.20,
,61,,Himalayan Everest Insurance Limited Promoter,,1,,255.90,,255.90,,255.90,,10.00,,2559.00,,251.10,,4.80,
,62,,Himalayan Hydropower Limited,,91,,227.00,,215.70,,217.00,,1590.00,,348227.00,,224.40,,-7.40,
,63,,Himalayan Power Partner Ltd.,,36,,290.00,,274.00,,274.00,,4705.00,,1332753.50,,282.00,,-8.00,
,64,,Hydorelectricity Investment and Development Company Limited Promoter,,53,,101.00,,98.00,,98.00,,34293.00,,3387660.00,,100.00,,-2.00,
,65,,Hydorelectricity Investment and Development Company Ltd,,210,,175.90,,170.00,,173.00,,27549.00,,4735148.50,,173.00,,0.00,
,66,,ICFC Finance Limited,,85,,455.90,,440.00,,441.20,,6646.00,,2987212.70,,449.00,,-7.80,
,67,,IME General Insurance Ltd.,,73,,372.00,,359.00,,365.00,,7445.00,,2708932.50,,372.00,,-7.00,
,68,,Infinity Laghubitta Bittiya Sanstha Limited,,18,,929.00,,907.00,,920.00,,427.00,,390129.20,,934.70,,-14.70,
,69,,Jalpa Samudayik Laghubitta Bittiya Sanstha Limited,,64,,3110.00,,3045.00,,3099.00,,1005.00,,3082633.00,,3105.00,,-6.00,
,70,,Janaki Finance Company Limited,,100,,367.00,,349.00,,355.00,,12400.00,,4417674.20,,366.00,,-11.00,
,71,,Janautthan Samudayic Laghubitta Bittya Sanstha Limited,,7,,1693.00,,1635.10,,1635.10,,114.00,,189022.40,,1660.00,,-24.90,
,72,,Jeevan Bikas Laghubitta  Bittya Sanstha Ltd,,121,,2651.00,,2602.00,,2608.00,,2176.00,,5711269.00,,2650.00,,-42.00,
,73,,Joshi Hydropower Development Company Ltd,,55,,197.00,,190.00,,193.80,,10510.00,,2019601.00,,197.00,,-3.20,
,74,,Jyoti Bikas Bank Limited,,137,,288.00,,280.50,,282.00,,18286.00,,5188326.80,,287.50,,-5.50,
,75,,Kalika Laghubitta Bittiya Sanstha Ltd,,19,,949.00,,912.00,,940.00,,460.00,,432641.00,,949.00,,-9.00,
,76,,Kalika power Company Ltd,,23,,321.00,,310.00,,320.10,,1292.00,,408523.70,,320.00,,0.10,
,77,,Kamana Sewa Bikas Bank Limited,,105,,320.00,,310.00,,311.00,,13120.00,,4100089.10,,319.00,,-8.00,
