"
",S.N.,"
",Traded Companies,"
",No. Of Transaction,"
",Max Price,"
",Min Price,"
",Closing Price,"
",Traded Shares,"
",Amount,"
",Previous Closing,"
",Difference Rs.,"
"
,17,,Bindhyabasini Hydropower Development Company Limited,,195,,437.50,,423.60,,425.40,,3360.00,,1438730.00,,429.00,,-3.60,
,18,,Bishal Bazar Company Limited,,13,,3540.00,,3415.00,,3540.00,,150.00,,519625.00,,3480.00,,60.00,
,19,,Buddha Bhumi Nepal Hydropower Company Limited,,24,,390.00,,382.00,,386.00,,826.00,,318847.20,,389.20,,-3.20,
,20,,Butwal Power Company Limited,,72,,312.00,,309.10,,309.10,,6567.00,,2041400.70,,311.00,,-1.90,
,21,,CEDB Hydropower Development Company Limited,,56,,695.00,,678.00,,685.30,,2109.00,,1452431.00,,685.20,,0.10,
,22,,Central Finance Co. Ltd.,,70,,345.00,,330.00,,333.00,,7882.00,,2625688.10,,332.00,,1.00,
,23,,Chandragiri Hills Limited,,50,,1014.00,,993.00,,1005.00,,4136.00,,4129307.00,,1007.00,,-2.00,
,24,,Chhimek Laghubitta Bittiya Sanstha Limited,,219,,1055.00,,1035.10,,1036.00,,6460.00,,6737942.00,,1037.00,,-1.00,
,25,,Chhyangdi Hydropower Ltd.,,29,,243.00,,237.20,,240.00,,3092.00,,741213.60,,240.50,,-0.50,
,26,,Chilime Hydropower Company Limited,,75,,401.00,,388.10,,390.00,,7950.00,,3093627.00,,394.00,,-4.00,
,27,,Citizen Investment Trust,,152,,1995.00,,1975.00,,1977.00,,4156.00,,8232959.00,,1983.00,,-6.00,
,28,,Citizens Bank Internatioal Limited Promoter Share,,1,,153.00,,153.00,,153.00,,5286.00,,808758.00,,150.00,,3.00,
,29,,Citizens Bank International Limited,,93,,198.00,,196.00,,196.60,,10680.00,,2101539.00,,197.00,,-0.40,
,30,,Citizens Mutual Fund -1,,5,,8.20,,8.10,,8.10,,4360.00,,35326.00,,8.09,,0.01,
,31,,Civil Laghubitta Bittiya Sanstha Ltd.,,12,,890.00,,865.00,,885.00,,290.00,,254144.00,,889.90,,-4.90,
,32,,Corporate Development Bank Limited,,36,,305.00,,298.00,,300.00,,3371.00,,1011148.30,,303.00,,-3.00,
,33,,Deprosc Laghubitta Bittiya Sanstha Limited,,102,,999.00,,986.00,,992.10,,3437.00,,3417087.00,,990.00,,2.10,
,34,,Dibyashwori Hydropower Ltd.,,31,,205.00,,201.00,,201.00,,4104.00,,830240.70,,201.00,,0.00,
,35,,Dordi Khola Jal Bidyut Company Limited,,259,,332.00,,313.00,,313.00,,10741.00,,3414057.50,,320.00,,-7.00,
,36,,Emerging Nepal Limited,,67,,670.00,,651.50,,652.00,,2664.00,,1758475.50,,670.00,,-18.00,
,37,,Everest Bank Limited,,138,,495.00,,485.20,,487.00,,21382.00,,10458200.10,,488.90,,-1.90,
,38,,Excel Development Bank Ltd.,,56,,336.00,,325.00,,327.50,,8951.00,,2944150.60,,325.20,,2.30,
,39,,First Micro Finance Laghubitta Bittiya Sanstha Limited,,75,,699.90,,682.00,,682.00,,6095.00,,4179449.00,,692.00,,-10.00,
,40,,Forward Microfinance Laghubitta Bittiya Sanstha Limited,,81,,2650.00,,2612.00,,2624.80,,1958.00,,5136410.50,,2612.10,,12.70,
,41,,Ganapati Laghubitta Bittiya Sanstha Limited,,14,,939.30,,915.00,,939.00,,381.00,,354940.10,,921.00,,18.00,
,42,,Garima Bikas Bank Limited,,124,,386.00,,380.00,,382.00,,16055.00,,6158742.30,,382.00,,0.00,
,43,,Ghalemdi Hydro Limited,,49,,209.80,,206.00,,207.00,,10066.00,,2094019.70,,206.00,,1.00,
,44,,Global IME Bank Limited Debenture 2086/87,,2,,770.10,,770.10,,770.10,,85.00,,65458.50,,777.00,,-6.90,
,45,,Global IME Laghubitta Bittiya Sanstha Ltd.,,52,,1254.00,,1230.00,,1230.00,,1353.00,,1673059.20,,1240.00,,-10.00,
,46,,Global IME Samunnat Scheme-1,,4,,9.43,,9.25,,9.43,,8960.00,,83372.80,,9.40,,0.03,
,47,,Goodwill Finance Limited,,46,,506.00,,491.00,,493.00,,4292.00,,2133284.90,,499.00,,-6.00,
,48,,Grameen Bikas Laghubitta Bittiya Sanstha Ltd.,,37,,690.00,,677.00,,683.90,,1155.00,,789355.30,,688.00,,-4.10,
,49,,Green Development Bank Ltd.,,34,,261.00,,255.10,,260.00,,5288.00,,1373280.10,,262.00,,-2.00,
,50,,Green Ventures Limited,,327,,362.00,,347.10,,359.00,,12566.00,,4437378.20,,349.00,,10.00,
,51,,GreenLife Hydropower Limited,,101,,303.30,,281.00,,289.00,,7758.00,,2196766.20,,286.00,,3.00,
,52,,Guheshowori Merchant Bank & Finance Co. Ltd.,,26,,355.00,,339.20,,344.90,,4235.00,,1446740.00,,344.00,,0.90,
,53,,Gurans Laghubitta Bittiya Sanstha Limited,,5,,979.90,,960.50,,960.50,,135.00,,131093.50,,960.00,,0.50,
,54,,Gurkhas Finance Ltd.,,99,,538.00,,523.00,,525.10,,9656.00,,5103235.50,,533.00,,-7.90,
,55,,Himal Dolakha Hydropower Company Limited,,179,,208.90,,203.50,,203.50,,38759.00,,7997249.00,,204.90,,-1.40,
,56,,Himalaya Urja Bikas Company Limited,,28,,244.00,,235.20,,241.00,,4760.00,,1147676.50,,240.00,,1.00,
,57,,Himalayan Bank Limited,,71,,341.00,,329.00,,329.00,,5422.00,,1807840.90,,325.10,,3.90,
,58,,Himalayan Distillery Limited,,174,,3447.00,,3380.00,,3390.00,,4714.00,,16006660.00,,3380.10,,9.90,
,59,,Himalayan Everest Insurance Limited,,312,,450.40,,418.00,,450.00,,107791.00,,45978664.00,,433.00,,17.00,
,60,,Himalayan Everest Insurance Limited Promoter,,7,,288.00,,281.10,,281.10,,1162.00,,327597.00,,291.40,,-10.30,
,61,,Himalayan Hydropower Limited,,274,,294.00,,281.00,,288.00,,9467.00,,2725676.40,,290.00,,-2.00,
,62,,Himalayan Power Partner Ltd.,,26,,352.00,,345.10,,348.10,,3330.00,,1163334.00,,350.80,,-2.70,
,63,,Hydorelectricity Investment and Development Company Limited Promoter,,68,,108.00,,104.10,,105.50,,76871.00,,8143570.90,,107.30,,-1.80,
,64,,Hydorelectricity Investment and Development Company Ltd,,368,,197.00,,192.50,,193.00,,40174.00,,7781185.60,,194.90,,-1.90,
,65,,ICFC Finance Limited,,144,,495.00,,478.10,,479.30,,21062.00,,10171816.10,,487.00,,-7.70,
,66,,IME General Insurance Ltd.,,151,,415.00,,397.00,,406.00,,27752.00,,11259015.70,,410.00,,-4.00,
,67,,Infinity Laghubitta Bittiya Sanstha Limited,,24,,969.00,,944.00,,944.00,,510.00,,483881.50,,950.00,,-6.00,
,68,,Jalpa Samudayik Laghubitta Bittiya Sanstha Limited,,109,,3200.00,,3100.00,,3150.00,,1869.00,,5875195.60,,3145.00,,5.00,
,69,,Janaki Finance Company Limited,,24,,395.00,,390.20,,391.00,,2152.00,,844610.00,,391.00,,0.00,
,70,,Janautthan Samudayic Laghubitta Bittya Sanstha Limited,,17,,1748.00,,1700.00,,1701.00,,358.00,,611648.00,,1714.00,,-13.00,
,71,,Jeevan Bikas Laghubitta  Bittya Sanstha Ltd,,139,,2650.00,,2633.00,,2638.00,,2278.00,,6022540.90,,2632.00,,6.00,
,72,,Joshi Hydropower Development Company Ltd,,75,,222.00,,212.10,,217.00,,9441.00,,2026759.70,,223.80,,-6.80,
,73,,Jyoti Bikas Bank Limited,,118,,298.00,,293.00,,294.00,,16079.00,,4750166.90,,293.50,,0.50,
,74,,Kalika Laghubitta Bittiya Sanstha Ltd,,16,,1036.00,,1016.20,,1034.00,,418.00,,430625.50,,1016.00,,18.00,
,75,,Kalika power Company Ltd,,38,,361.20,,352.00,,354.10,,4092.00,,1451859.50,,355.00,,-0.90,
,76,,Kamana Sewa Bikas Bank Limited,,98,,344.00,,335.20,,337.90,,11634.00,,3940076.50,,339.00,,-1.10,
,77,,Karnali Development Bank Limited,,28,,241.50,,236.70,,236.70,,8486.00,,2036947.20,,239.00,,-2.30,
,78,,Khanikhola Hydropower Co. Ltd.,,67,,210.00,,202.90,,206.90,,9233.00,,1887546.20,,208.00,,-1.10,
,79,,Kisan Lagubitta Bittiya Sanstha Limited,,1,,900.00,,900.00,,900.00,,100.00,,90000.00,,890.00,,10.00,
,80,,Kumari Bank Limited,,156,,200.90,,194.00,,198.00,,18926.00,,3735766.70,,197.00,,1.00,
,81,,Kumari Dhanabriddhi Yojana,,26,,8.48,,8.30,,8.33,,2750.00,,23026.00,,8.30,,0.03,
,82,,Kumari Equity Fund,,18,,8.42,,8.14,,8.20,,15350.00,,126043.60,,8.30,,-0.10,
,83,,Laxmi Bank Limited,,66,,200.00,,196.50,,196.50,,10496.00,,2067596.40,,197.00,,-0.50,
,84,,Laxmi Equity Fund,,5,,8.12,,8.08,,8.08,,16975.00,,137638.00,,8.12,,-0.04,
,85,,Laxmi Laghubitta Bittiya Sanstha Ltd.,,15,,1258.00,,1220.00,,1255.00,,1092.00,,1341306.00,,1238.00,,17.00,
,86,,Laxmi Unnati Kosh,,15,,8.82,,8.18,,8.18,,4900.00,,40434.40,,8.25,,-0.07,
,87,,Liberty Energy Company Limited,,28,,257.00,,243.00,,249.70,,4470.00,,1105041.00,,254.70,,-5.00,
,88,,Life Insurance Corporation (Nepal) Limited,,164,,1450.00,,1368.10,,1420.00,,8412.00,,11678228.70,,1403.00,,17.00,
,89,,Lumbini Bikas Bank Ltd.,,154,,395.70,,381.00,,381.00,,27820.00,,10737406.00,,390.00,,-9.00,
,90,,Machhapuchhre Bank Limited,,74,,224.00,,220.00,,221.50,,6892.00,,1527286.90,,222.90,,-1.40,
,91,,Madhya Bhotekoshi Jalavidyut Company Limited,,306,,238.00,,228.40,,232.00,,12364.00,,2904259.80,,233.00,,-1.00,
,92,,Mahalaxmi Bikas Bank Ltd.,,126,,378.00,,372.00,,373.00,,12178.00,,4566191.40,,373.10,,-0.10,
,93,,Mahila Lagubitta Bittiya Sanstha Limited,,18,,3797.00,,3723.20,,3780.90,,303.00,,1143041.70,,3781.00,,-0.10,
,94,,Mahuli Laghubitta Bittiya Sanstha Limited,,20,,1130.00,,1118.10,,1121.00,,657.00,,737329.10,,1139.00,,-18.00,
,95,,Mailung Khola Jal Vidhyut Company Limited,,93,,503.00,,450.10,,493.30,,8635.00,,4096061.80,,459.20,,34.10,
,96,,Manakamana Smart Laghubitta Bittiya Sanstha Limited,,11,,954.00,,950.00,,953.00,,112.00,,106501.00,,960.00,,-7.00,
,97,,Mandakini Hydropower Limited,,366,,416.00,,392.00,,392.30,,14357.00,,5683397.00,,400.00,,-7.70,
,98,,Manjushree Finance Ltd.,,74,,413.00,,402.20,,407.00,,6746.00,,2747228.80,,408.90,,-1.90,
,99,,Manushi Laghubitta Bittiya Sanstha Limited,,32,,1203.50,,1145.00,,1192.00,,500.00,,580154.00,,1180.00,,12.00,
,100,,Mega Mutual Fund -1,,19,,7.76,,7.32,,7.61,,4980.00,,37230.40,,7.46,,0.15,
,101,,Mero Microfinance Bittiya Sanstha Ltd.,,25,,830.00,,815.10,,823.00,,932.00,,764089.40,,817.00,,6.00,
,102,,Mirmire Microfinance Development Bank Ltd.,,9,,1037.00,,1003.00,,1030.00,,261.00,,266823.00,,1021.00,,9.00,
,103,,Miteri Development Bank Limited,,36,,386.00,,379.10,,383.00,,3779.00,,1439641.10,,376.30,,6.70,
,104,,Mithila LaghuBitta Bittiya Sanstha Limited,,14,,1151.00,,1132.00,,1151.00,,835.00,,947543.60,,1155.00,,-4.00,
,105,,Mountain Energy Nepal Limited,,39,,825.00,,795.10,,795.10,,2493.00,,1999317.30,,811.40,,-16.30,
,106,,Mountain Hydro Nepal Limited,,32,,276.00,,270.20,,270.20,,7257.00,,1974172.50,,272.90,,-2.70,
,107,,Muktinath Bikas Bank Ltd.,,116,,440.00,,432.00,,435.00,,9694.00,,4222871.30,,437.00,,-2.00,
,108,,Multipurpose Finance Company  Limited,,38,,340.00,,326.10,,326.10,,4038.00,,1333881.50,,334.00,,-7.90,
,109,,NABIL BALANCED FUND-2,,2,,9.20,,9.02,,9.20,,1100.00,,10102.00,,9.15,,0.05,
,110,,Nabil Balanced Fund-3,,24,,8.04,,7.84,,7.84,,28910.00,,227793.40,,8.00,,-0.16,
,111,,Nabil Bank Limited,,680,,785.00,,775.00,,776.10,,58697.00,,45655586.90,,779.90,,-3.80,
,112,,Nabil Equity Fund,,11,,9.27,,9.09,,9.13,,13941.00,,127179.13,,9.14,,-0.01,
,113,,Narayani Development Bank Limited,,46,,433.90,,422.00,,433.90,,4510.00,,1935137.90,,434.50,,-0.60,
,114,,National Hydro Power Company Limited,,216,,242.20,,233.00,,235.00,,60628.00,,14265679.70,,233.00,,2.00,
,115,,National Life Insurance Co. Ltd.,,90,,562.00,,551.00,,558.00,,9251.00,,5143195.10,,558.00,,0.00,
,116,,National Microfinance Laghubitta Bittiya Sanstha Limited,,44,,2179.00,,2130.00,,2140.00,,1636.00,,3502028.00,,2140.00,,0.00,
,117,,National Microfinance Laghubitta Bittiya Sanstha Limited Promoter,,1,,1152.00,,1152.00,,1152.00,,2534.00,,2919168.00,,1152.00,,0.00,
,118,,Naya Sarathi Laghubitta Bittiya Sanstha Limited,,5,,794.90,,784.00,,790.00,,479.00,,377054.10,,795.90,,-5.90,
,119,,Neco Insurance Limited,,68,,744.60,,725.30,,726.30,,3679.00,,2702223.70,,730.00,,-3.70,
,120,,Nepal Bank Limited,,181,,282.50,,277.60,,277.80,,16478.00,,4589820.80,,277.00,,0.80,
,121,,Nepal Credit & Commercial Bank Ltd. Promoter Share,,12,,123.40,,123.40,,123.40,,27750.00,,3703300.00,,123.40,,0.00,
,122,,Nepal Credit And Commercial Bank Limited,,220,,202.00,,199.00,,202.00,,50701.00,,10128366.70,,200.00,,2.00,
,123,,Nepal Doorsanchar Company Limited,,392,,905.00,,885.00,,885.00,,25058.00,,22317466.20,,895.00,,-10.00,
,124,,Nepal Finance Ltd.,,80,,284.00,,276.00,,280.00,,9288.00,,2587190.20,,279.00,,1.00,
,125,,Nepal Hydro Developers Ltd.,,25,,380.30,,367.00,,371.00,,3878.00,,1440880.60,,373.00,,-2.00,
,126,,Nepal Infrastructure Bank Limited,,528,,225.00,,218.60,,222.30,,35687.00,,7960370.70,,223.00,,-0.70,
,127,,Nepal Insurance Co. Ltd.,,50,,482.00,,464.00,,464.00,,7853.00,,3685923.00,,473.00,,-9.00,
,128,,Nepal Life Insurance Co. Ltd.,,269,,672.80,,657.00,,660.00,,25567.00,,16955447.30,,665.00,,-5.00,
,129,,Nepal Reinsurance Company Limited,,209,,675.00,,660.00,,663.50,,16114.00,,10694695.20,,669.00,,-5.50,
,130,,Nepal SBI Bank Limited,,33,,280.00,,274.00,,275.00,,2257.00,,622218.40,,279.00,,-4.00,
,131,,Nerude Laghubitta Bittiya Sanstha Limited,,25,,908.00,,896.10,,908.00,,1890.00,,1699740.60,,909.00,,-1.00,
,132,,NESDO Sambridha Laghubitta Bittiya Sanstha Limited,,215,,3210.00,,3122.10,,3160.00,,9030.00,,28507551.30,,3158.00,,2.00,
,133,,Ngadi Group Power Ltd.,,67,,260.00,,254.00,,254.20,,6013.00,,1540525.50,,256.50,,-2.30,
,134,,NIBL Pragati Fund,,4,,8.55,,8.47,,8.55,,8000.00,,68070.00,,8.47,,0.08,
,135,,NIBL Samriddhi Fund -2,,5,,7.52,,7.38,,7.46,,700.00,,5215.00,,7.48,,-0.02,
,136,,NIC Asia Balanced Fund,,4,,10.58,,10.28,,10.28,,8000.00,,82309.00,,10.39,,-0.11,
,137,,NIC Asia Bank Ltd.,,164,,650.00,,639.00,,647.00,,19888.00,,12865527.20,,648.00,,-1.00,
,138,,NIC Asia Growth Fund,,7,,10.60,,10.54,,10.60,,21900.00,,231279.00,,10.60,,0.00,
,139,,NIC ASIA Laghubitta Bittiya Sanstha Limited,,107,,818.00,,800.70,,810.00,,2465.00,,1989204.50,,811.00,,-1.00,
,140,,NIC Asia Select Fund 30,,7,,8.20,,7.95,,8.20,,4100.00,,33146.00,,8.09,,0.11,
,141,,Nirdhan Utthan Laghubitta Bittiya Sanstha Limited,,102,,1004.00,,991.00,,996.00,,3822.00,,3806576.90,,987.00,,9.00,
,142,,NLG Insurance Company Ltd.,,51,,490.00,,471.10,,482.00,,6361.00,,3050785.10,,482.00,,0.00,
,143,,NMB  Microfinance Bittiya Sanstha Ltd.,,14,,735.00,,720.00,,735.00,,390.00,,283840.00,,730.00,,5.00,
,144,,NMB 50,,9,,10.08,,9.88,,9.90,,11515.00,,114191.20,,9.89,,0.01,
,145,,NMB Bank Limited,,106,,248.00,,244.00,,247.00,,12747.00,,3136793.80,,246.00,,1.00,
,146,,NMB Hybrid Fund L-1,,11,,9.69,,9.46,,9.46,,14812.00,,141090.81,,9.73,,-0.27,
,147,,NRN Infrastructure and Development Limited,,61,,483.00,,473.40,,480.00,,2637.00,,1261813.80,,482.00,,-2.00,
,148,,Nyadi Hydropower Limited,,81,,322.90,,303.20,,309.00,,1436.00,,447726.00,,308.50,,0.50,
,149,,Oriental Hotels Limited,,18,,483.00,,461.00,,461.00,,1300.00,,603649.00,,474.00,,-13.00,
,150,,Panchakanya Mai Hydropower Ltd,,33,,224.00,,216.00,,221.90,,5141.00,,1126650.70,,223.80,,-1.90,
,151,,Panchthar Power Compant Limited,,30,,320.00,,316.00,,318.00,,4458.00,,1418061.50,,315.00,,3.00,
,152,,Pokhara Finance Ltd.,,34,,380.90,,366.60,,370.00,,3891.00,,1453186.40,,374.00,,-4.00,
,153,,Prabhu  Bank Limited,,156,,207.00,,205.00,,205.50,,21344.00,,4386677.40,,205.90,,-0.40,
,154,,Prabhu Select Fund,,26,,7.95,,7.78,,7.85,,69850.00,,548560.00,,7.90,,-0.05,
,155,,Prime Commercial Bank Ltd.,,269,,234.80,,231.30,,234.00,,35005.00,,8150125.90,,233.80,,0.20,
,156,,Progressive Finance Limited,,52,,299.60,,289.10,,289.50,,4878.00,,1421913.20,,291.20,,-1.70,
,157,,Prudential Insurance Co. Ltd.,,57,,387.60,,376.10,,377.10,,7226.00,,2765013.50,,379.90,,-2.80,
,158,,Radhi Bidyut Company Ltd,,151,,275.00,,270.10,,270.10,,12926.00,,3517965.50,,274.00,,-3.90,
,159,,Rapti Hydro And General Construction Limited,,986,,312.00,,304.00,,307.00,,13743.00,,4227495.10,,310.00,,-3.00,
,160,,Rastra Utthan Laghubitta Sanstha Limited,,65,,1051.00,,1012.00,,1039.00,,1261.00,,1307142.40,,1030.00,,9.00,
,161,,Rastriya Beema Company Limited,,3,,14110.00,,14000.00,,14000.00,,30.00,,421100.00,,14000.00,,0.00,
,162,,Rastriya Beema Company Limited Promoter Share,,5,,11236.30,,11016.00,,11236.30,,50.00,,557509.00,,11231.40,,4.90,
,163,,RASUWAGADHI HYDROPOWER COMPANY LIMITED,,83,,243.00,,238.00,,239.00,,8935.00,,2140447.30,,240.00,,-1.00,
,164,,RBB Mutual Fund 1,,7,,7.71,,7.60,,7.65,,2600.00,,19937.50,,7.75,,-0.10,
,165,,Reliance Finance Ltd.,,93,,339.50,,329.40,,333.00,,41677.00,,13988945.00,,333.00,,0.00,
,166,,Ridi Power Company Limited,,954,,614.00,,591.10,,607.00,,164610.00,,99694721.60,,588.00,,19.00,
,167,,River Falls Power Limited,,264,,272.30,,261.50,,264.00,,6407.00,,1707279.00,,267.00,,-3.00,
,168,,RMDC Laghubitta Bittiya Sanstha Ltd.,,133,,864.90,,850.00,,850.00,,4837.00,,4146150.30,,857.00,,-7.00,
,169,,RSDC Laghubitta Bittiya Sanstha Ltd.,,39,,570.00,,542.00,,545.30,,1902.00,,1042332.80,,540.00,,5.30,
,170,,Ru Ru Jalbidhyut Pariyojana Limited,,149,,964.90,,908.00,,920.00,,6052.00,,5564854.20,,984.50,,-64.50,
,171,,SABAIKO LAGHUBITTA BITTIYA SANSTHA LIMITED,,20,,1035.00,,1015.00,,1035.00,,714.00,,730811.60,,1025.00,,10.00,
,172,,Sadhana Laghubitta Bittiya Sanstha Limited,,17,,1008.00,,995.00,,996.00,,460.00,,461534.60,,1004.00,,-8.00,
,173,,Sahas Urja Limited,,299,,510.00,,475.00,,492.00,,14175.00,,6996861.30,,480.00,,12.00,
,174,,Salt Trading Corporation,,22,,3846.00,,3790.00,,3795.00,,629.00,,2401220.00,,3825.00,,-30.00,
,175,,Samata Gharelu Laghubitta Bittiya Sanstha Limited,,5,,802.00,,800.10,,800.10,,136.00,,108940.70,,815.00,,-14.90,
,176,,Samling Power Company Limited,,61,,468.00,,450.20,,460.00,,3881.00,,1791821.80,,455.00,,5.00,
,177,,Samriddhi Finance Company Limited,,104,,287.00,,276.00,,276.60,,15039.00,,4220317.50,,278.40,,-1.80,
,178,,Samudayik Laghubitta Bittiya Sanstha Limited,,2,,1544.90,,1510.00,,1510.00,,23.00,,35079.00,,1514.70,,-4.70,
,179,,Sana Kisan Bikas Laghubitta Bittiya Sanstha Limited,,72,,1080.00,,1067.00,,1078.00,,2638.00,,2839327.60,,1067.10,,10.90,
,180,,Sanima Bank Limited,,120,,256.50,,252.00,,253.20,,15424.00,,3918119.70,,253.00,,0.20,
,181,,Sanima Equity Fund,,5,,12.40,,12.34,,12.40,,5880.00,,72906.00,,12.59,,-0.19,
,182,,Sanima Large Cap Fund,,2,,7.76,,7.70,,7.70,,300.00,,2322.00,,7.76,,-0.06,
,183,,Sanima Mai Hydropower Ltd.,,119,,316.00,,308.50,,314.00,,24522.00,,7671812.00,,314.50,,-0.50,
,184,,SANJEN JALAVIDHYUT COMPANY LIMITED,,34,,240.50,,235.00,,237.20,,2111.00,,501684.00,,237.40,,-0.20,
,185,,Saptakoshi Development Bank Ltd,,10,,237.00,,234.30,,235.00,,1015.00,,239660.40,,237.60,,-2.60,
,186,,Shangrila Development Bank Ltd.,,79,,319.50,,312.20,,314.90,,12748.00,,4007492.70,,314.00,,0.90,
,187,,Shikhar Insurance Co. Ltd.,,141,,794.00,,760.00,,779.00,,17284.00,,13457501.60,,784.00,,-5.00,
,188,,Shine Resunga Development Bank Ltd.,,86,,315.00,,307.50,,309.00,,11218.00,,3467260.90,,310.00,,-1.00,
,189,,Shiva Shree Hydropower Ltd,,62,,216.10,,208.00,,208.30,,7840.00,,1647620.10,,211.90,,-3.60,
,190,,SHIVAM CEMENTS LTD,,285,,679.30,,660.00,,661.00,,26045.00,,17305385.50,,666.00,,-5.00,
,191,,Shree Investment Finance Co. Ltd.,,44,,343.20,,328.30,,328.30,,5553.00,,1840336.90,,330.00,,-1.70,
,192,,Siddhartha Bank Limited,,139,,308.00,,303.50,,304.80,,28283.00,,8626095.20,,305.00,,-0.20,
,193,,Siddhartha Equity Fund,,4,,8.49,,8.33,,8.49,,3600.00,,30004.00,,8.33,,0.16,
,194,,Siddhartha Investment Growth Scheme - 2,,5,,8.60,,8.36,,8.60,,13567.00,,114835.53,,8.44,,0.16,
,195,,Sindhu Bikash Bank Ltd,,28,,295.00,,288.00,,295.00,,5320.00,,1555480.00,,293.00,,2.00,
,196,,Singati Hydro Energy Limited,,39,,280.00,,269.00,,273.00,,2174.00,,591109.00,,270.00,,3.00,
,197,,Soaltee Hotel Limited,,53,,209.00,,206.00,,206.10,,15815.00,,3281752.00,,205.00,,1.10,
,198,,Standard Chartered Bank Limited,,56,,422.00,,416.10,,417.00,,3885.00,,1628155.60,,422.00,,-5.00,
,199,,Summit Laghubitta Bittiya Sanstha Limited,,4,,830.00,,820.00,,820.00,,241.00,,199346.00,,830.00,,-10.00,
,200,,Sunrise Bank Limited,,84,,207.00,,206.00,,207.00,,18012.00,,3713390.50,,207.00,,0.00,
,201,,Sunrise Bluechip Fund,,5,,7.75,,7.59,,7.75,,500.00,,3814.00,,7.73,,0.02,
,202,,Sunrise First Mutual Fund,,15,,11.04,,10.63,,10.67,,43355.00,,468122.25,,10.83,,-0.16,
,203,,Support Microfinance Bittiya Sanstha Ltd.,,2,,1340.00,,1335.00,,1335.00,,46.00,,61585.00,,1360.00,,-25.00,
,204,,Suryodaya Womi Laghubitta Bittiya Sanstha Limited,,41,,780.00,,753.10,,770.00,,1502.00,,1150062.30,,765.00,,5.00,
,205,,Swabalamban Laghubitta Bittiya Sanstha Limited,,63,,1240.00,,1221.00,,1239.60,,3942.00,,4858723.10,,1230.00,,9.60,
,206,,Swabhimaan Laghubitta Bittiya Sanstha Limited,,11,,1551.00,,1530.00,,1550.00,,242.00,,372118.50,,1550.00,,0.00,
,207,,Swarojgar Laghu Bitta Bikas Bank Ltd.,,62,,934.00,,900.00,,900.00,,5725.00,,5170641.30,,919.00,,-19.00,
,208,,Swet-Ganga Hydropower & Construction Limited,,311,,300.00,,290.10,,290.10,,7987.00,,2347770.40,,295.00,,-4.90,
,209,,Synergy Power Development Ltd.,,63,,304.90,,297.10,,300.00,,9009.00,,2710864.20,,299.00,,1.00,
,210,,Taragaon Regency Hotel Limited,,16,,333.10,,326.50,,333.10,,4623.00,,1513730.10,,336.00,,-2.90,
,211,,Terhathum Power Company Limited,,58,,424.00,,411.60,,415.60,,2015.00,,840143.00,,420.00,,-4.40,
,212,,Unilever Nepal Limited,,1,,18225.00,,18225.00,,18225.00,,10.00,,182250.00,,18100.00,,125.00,
,213,,Union Hydropower Limited,,82,,219.30,,211.00,,214.00,,19762.00,,4261206.70,,216.60,,-2.60,
