"
",S.N.,"
",Traded Companies,"
",No. Of Transaction,"
",Max Price,"
",Min Price,"
",Closing Price,"
",Traded Shares,"
",Amount,"
",Previous Closing,"
",Difference Rs.,"
"
,40,,Forward Microfinance Laghubitta Bittiya Sanstha Limited,,218,,2428.00,,2362.00,,2388.00,,6285.00,,15033734.40,,2385.00,,3.00,
,41,,Ganapati Laghubitta Bittiya Sanstha Limited,,8,,950.00,,916.10,,935.00,,159.00,,147302.00,,952.60,,-17.60,
,42,,Garima Bikas Bank Limited,,179,,392.50,,380.00,,387.00,,23192.00,,9011348.90,,387.00,,0.00,
,43,,Ghalemdi Hydro Limited,,59,,209.20,,203.90,,207.00,,5459.00,,1130045.00,,208.00,,-1.00,
,44,,Global IME Laghubitta Bittiya Sanstha Ltd.,,67,,1342.00,,1300.00,,1335.00,,2008.00,,2664267.90,,1299.00,,36.00,
,45,,Global IME Samunnat Scheme-1,,14,,10.15,,10.01,,10.01,,24339.00,,245976.45,,10.00,,0.01,
,46,,Goodwill Finance Limited,,186,,506.00,,469.90,,490.00,,35442.00,,17172113.80,,499.00,,-9.00,
,47,,Grameen Bikas Laghubitta Bittiya Sanstha Ltd.,,46,,755.00,,740.00,,752.80,,3931.00,,2940325.00,,756.00,,-3.20,
,48,,Green Development Bank Ltd.,,19,,235.60,,228.00,,235.00,,2407.00,,561631.30,,230.00,,5.00,
,49,,Green Ventures Limited,,341,,309.00,,297.80,,299.20,,10420.00,,3158481.00,,303.50,,-4.30,
,50,,GreenLife Hydropower Limited,,88,,322.00,,297.00,,313.90,,3285.00,,1003663.00,,303.00,,10.90,
,51,,Guheshowori Merchant Bank & Finance Co. Ltd.,,37,,313.10,,304.00,,309.00,,9186.00,,2839082.80,,307.00,,2.00,
,52,,Gurans Laghubitta Bittiya Sanstha Limited,,5,,985.00,,965.60,,984.00,,174.00,,170813.20,,966.00,,18.00,
,53,,Gurkhas Finance Ltd.,,192,,484.00,,467.10,,484.00,,33509.00,,15963685.60,,473.00,,11.00,
,54,,Himal Dolakha Hydropower Company Limited,,128,,206.00,,198.00,,201.00,,26948.00,,5455777.50,,204.00,,-3.00,
,55,,Himalaya Urja Bikas Company Limited,,31,,233.50,,229.00,,232.00,,4657.00,,1073413.00,,229.00,,3.00,
,56,,Himalayan Bank Limited,,54,,305.00,,298.00,,305.00,,9368.00,,2832982.30,,299.20,,5.80,
,57,,Himalayan Distillery Limited,,414,,3480.00,,3400.00,,3468.00,,13801.00,,47658492.90,,3410.00,,58.00,
,58,,Himalayan Power Partner Ltd.,,49,,325.00,,310.00,,313.00,,10357.00,,3266392.80,,322.00,,-9.00,
,59,,Hydorelectricity Investment and Development Company Ltd,,354,,204.00,,197.00,,201.00,,46819.00,,9376223.80,,200.00,,1.00,
,60,,ICFC Finance Limited,,122,,459.00,,446.00,,448.00,,15822.00,,7144511.90,,450.00,,-2.00,
,61,,IME General Insurance Ltd.,,115,,373.00,,362.00,,371.00,,18651.00,,6894808.10,,370.00,,1.00,
,62,,Infinity Laghubitta Bittiya Sanstha Limited,,47,,990.00,,970.20,,985.00,,1773.00,,1729310.90,,990.00,,-5.00,
,63,,Jalpa Samudayik Laghubitta Bittiya Sanstha Limited,,134,,2365.00,,2290.00,,2365.00,,2872.00,,6702414.00,,2318.00,,47.00,
,64,,Janaki Finance Company Limited,,79,,380.00,,365.00,,368.00,,6865.00,,2549071.50,,372.00,,-4.00,
,65,,Janautthan Samudayic Laghubitta Bittya Sanstha Limited,,27,,1793.00,,1740.00,,1793.00,,1345.00,,2394858.20,,1725.00,,68.00,
,66,,Jeevan Bikas Laghubitta  Bittya Sanstha Ltd,,300,,2730.00,,2690.00,,2695.00,,6483.00,,17539662.80,,2699.00,,-4.00,
,67,,Joshi Hydropower Development Company Ltd,,57,,205.00,,200.00,,200.10,,3947.00,,797426.50,,203.00,,-2.90,
,68,,Jyoti Bikas Bank Limited,,229,,306.90,,294.20,,300.10,,39389.00,,11840746.60,,302.20,,-2.10,
,69,,Jyoti Bikash  Bank Ltd. Promoter Share,,1,,160.00,,160.00,,160.00,,7335.00,,1173600.00,,160.00,,0.00,
,70,,Kalika Laghubitta Bittiya Sanstha Ltd,,63,,1200.00,,1128.00,,1150.00,,3192.00,,3647476.10,,1198.50,,-48.50,
,71,,Kalika power Company Ltd,,19,,392.00,,364.60,,379.80,,1307.00,,484763.00,,372.00,,7.80,
,72,,Kamana Sewa Bikas Bank Limited,,216,,356.00,,344.20,,351.00,,26384.00,,9246766.50,,349.90,,1.10,
,73,,Karnali Development Bank Limited,,75,,236.00,,225.40,,231.90,,8269.00,,1908199.90,,232.00,,-0.10,
,74,,Khanikhola Hydropower Co. Ltd.,,34,,215.00,,208.80,,212.00,,3427.00,,721821.50,,211.00,,1.00,
,75,,Kisan Lagubitta Bittiya Sanstha Limited,,4,,908.90,,875.00,,892.50,,125.00,,111295.00,,891.90,,0.60,
,76,,Kisan Lagubitta Bittiya Sanstha Limited Promoter Share,,1,,671.00,,671.00,,671.00,,9000.00,,6039000.00,,671.00,,0.00,
,77,,Kumari Bank Limited,,314,,200.70,,192.10,,199.00,,65052.00,,12785597.20,,191.00,,8.00,
,78,,Laxmi Bank Limited,,84,,204.50,,197.20,,201.90,,10462.00,,2109781.50,,199.00,,2.90,
,79,,Laxmi Equity Fund,,2,,9.90,,9.71,,9.90,,3500.00,,34612.00,,9.90,,0.00,
,80,,Laxmi Laghubitta Bittiya Sanstha Ltd.,,20,,1284.00,,1256.10,,1275.00,,2121.00,,2692273.00,,1275.00,,0.00,
,81,,Laxmi Unnati Kosh,,6,,9.74,,9.40,,9.74,,2200.00,,21309.60,,9.56,,0.18,
,82,,Liberty Energy Company Limited,,40,,255.00,,240.00,,255.00,,5550.00,,1353733.90,,249.80,,5.20,
,83,,Life Insurance Corporation (Nepal) Limited,,116,,1441.00,,1395.00,,1435.00,,7578.00,,10695233.20,,1415.00,,20.00,
,84,,Lumbini Bikas Bank Ltd.,,162,,346.00,,338.10,,338.10,,20902.00,,7139633.60,,341.00,,-2.90,
,85,,Machhapuchhre Bank Limited,,188,,249.00,,239.00,,248.70,,39685.00,,9747067.80,,254.00,,-5.30,
,86,,Madhya Bhotekoshi Jalavidyut Company Limited,,254,,238.00,,222.10,,232.80,,6609.00,,1530122.00,,233.50,,-0.70,
,87,,Mahalaxmi Bikas Bank Ltd.,,275,,385.00,,371.00,,379.00,,33891.00,,12888047.90,,378.00,,1.00,
,88,,Mahila Lagubitta Bittiya Sanstha Limited,,36,,3500.00,,3391.10,,3465.00,,522.00,,1802699.00,,3439.00,,26.00,
,89,,Mahuli Laghubitta Bittiya Sanstha Limited,,11,,1200.00,,1128.00,,1128.00,,217.00,,249671.00,,1155.00,,-27.00,
,90,,Mailung Khola Jal Vidhyut Company Limited,,77,,492.00,,457.10,,475.00,,4499.00,,2133117.10,,492.60,,-17.60,
,91,,Manakamana Smart Laghubitta Bittiya Sanstha Limited,,12,,947.00,,912.00,,945.00,,181.00,,168039.00,,947.00,,-2.00,
,92,,Manjushree Finance Ltd.,,129,,459.00,,439.00,,444.00,,9156.00,,4094464.10,,447.00,,-3.00,
,93,,Manushi Laghubitta Bittiya Sanstha Limited,,29,,1029.00,,1002.00,,1029.00,,700.00,,706526.00,,1002.00,,27.00,
,94,,Mega Mutual Fund -1,,22,,8.14,,7.99,,8.00,,17945.00,,145606.81,,7.99,,0.01,
,95,,Mero Microfinance Bittiya Sanstha Ltd.,,44,,864.00,,850.00,,851.00,,1372.00,,1174472.60,,847.00,,4.00,
,96,,Mirmire Microfinance Development Bank Ltd.,,39,,1071.00,,1036.00,,1050.10,,2417.00,,2570740.50,,1050.00,,0.10,
,97,,Miteri Development Bank Limited,,47,,355.20,,341.50,,350.00,,5541.00,,1938950.00,,347.00,,3.00,
,98,,Mithila LaghuBitta Bittiya Sanstha Limited,,27,,1339.70,,1281.00,,1305.00,,645.00,,838001.30,,1367.00,,-62.00,
,99,,Mountain Energy Nepal Limited,,20,,800.00,,784.00,,791.00,,999.00,,791412.00,,800.00,,-9.00,
,100,,Mountain Hydro Nepal Limited,,69,,277.40,,261.40,,270.00,,10002.00,,2727208.00,,272.00,,-2.00,
,101,,Muktinath Bikas Bank Ltd.,,256,,446.00,,435.00,,437.00,,32165.00,,14161972.20,,439.90,,-2.90,
,102,,Multipurpose Finance Company  Limited,,32,,248.90,,238.00,,242.00,,4196.00,,1012561.10,,240.00,,2.00,
,103,,NABIL BALANCED FUND-2,,7,,10.71,,10.36,,10.71,,15100.00,,159747.00,,10.78,,-0.07,
,104,,Nabil Balanced Fund-3,,31,,9.48,,8.90,,8.94,,25023.00,,225506.86,,9.43,,-0.49,
,105,,Nabil Bank Limited,,438,,835.00,,821.00,,830.00,,28983.00,,24017285.00,,824.00,,6.00,
,106,,Nabil Debenture 2085,,1,,835.70,,835.70,,835.70,,10.00,,8357.00,,852.70,,-17.00,
,107,,Nabil Equity Fund,,15,,10.01,,9.55,,10.00,,22031.00,,215529.51,,10.00,,0.00,
,108,,Narayani Development Bank Limited,,8,,395.00,,377.30,,377.30,,167.00,,64796.60,,380.00,,-2.70,
,109,,National Hydro Power Company Limited,,351,,242.80,,232.30,,239.00,,64417.00,,15364837.60,,240.00,,-1.00,
,110,,National Life Insurance Co. Ltd.,,98,,579.00,,555.20,,571.30,,13762.00,,7859548.20,,577.00,,-5.70,
,111,,National Microfinance Laghubitta Bittiya Sanstha Limited,,62,,1979.80,,1915.00,,1979.80,,1982.00,,3884245.50,,1935.00,,44.80,
,112,,Naya Sarathi Laghubitta Bittiya Sanstha Limited,,20,,884.00,,834.10,,884.00,,1159.00,,993234.30,,846.50,,37.50,
,113,,Neco Insurance Limited,,80,,698.00,,677.50,,677.50,,6525.00,,4463571.70,,694.00,,-16.50,
,114,,Nepal Bank Limited,,438,,298.00,,290.00,,296.80,,76549.00,,22528449.80,,298.00,,-1.20,
,115,,Nepal Credit And Commercial Bank Limited,,190,,212.00,,205.00,,209.00,,54467.00,,11337436.00,,210.90,,-1.90,
,116,,Nepal Doorsanchar Company Limited,,543,,879.00,,860.00,,863.90,,51593.00,,44604008.80,,878.90,,-15.00,
,117,,Nepal Finance Ltd.,,78,,306.00,,297.10,,298.00,,8422.00,,2522844.40,,300.80,,-2.80,
,118,,Nepal Hydro Developers Ltd.,,29,,362.00,,350.10,,350.20,,3063.00,,1083728.20,,360.00,,-9.80,
,119,,Nepal Infrastructure Bank Limited,,602,,246.00,,240.00,,242.00,,57214.00,,13875622.00,,240.00,,2.00,
,120,,Nepal Insurance Co. Ltd.,,78,,443.60,,420.00,,439.00,,8961.00,,3907480.30,,445.90,,-6.90,
,121,,Nepal Life Insurance Co. Ltd.,,351,,760.00,,740.00,,749.00,,19801.00,,14876437.80,,747.00,,2.00,
,122,,Nepal Reinsurance Company Limited,,259,,760.00,,735.00,,749.00,,15582.00,,11644351.40,,735.00,,14.00,
,123,,Nepal SBI Bank Limited,,67,,282.00,,270.00,,282.00,,15165.00,,4216501.30,,282.30,,-0.30,
,124,,Nerude Laghubitta Bittiya Sanstha Limited,,52,,904.00,,875.00,,895.00,,2648.00,,2347411.20,,880.00,,15.00,
,125,,NESDO Sambridha Laghubitta Bittiya Sanstha Limited,,163,,2310.00,,2260.00,,2300.00,,2803.00,,6442146.00,,2280.00,,20.00,
,126,,Ngadi Group Power Ltd.,,254,,313.90,,295.00,,298.00,,29639.00,,8891813.70,,297.00,,1.00,
,127,,NIBL Pragati Fund,,9,,10.50,,10.20,,10.29,,18861.00,,196066.65,,10.02,,0.27,
,128,,NIBL Samriddhi Fund -2,,20,,8.70,,8.42,,8.42,,8000.00,,68268.09,,8.67,,-0.25,
,129,,NIC Asia Bank Ltd.,,557,,709.90,,691.00,,703.00,,64978.00,,45630844.10,,696.00,,7.00,
,130,,NIC Asia Growth Fund,,4,,11.37,,11.15,,11.15,,11300.00,,126505.00,,11.15,,0.00,
,131,,NIC ASIA Laghubitta Bittiya Sanstha Limited,,100,,875.70,,852.00,,861.00,,4978.00,,4304381.60,,859.90,,1.10,
,132,,NIC Asia Select Fund 30,,15,,8.70,,8.43,,8.59,,8500.00,,72040.50,,8.77,,-0.18,
,133,,Nirdhan Utthan Laghubitta Bittiya Sanstha Limited,,232,,1085.00,,1045.00,,1055.10,,12297.00,,13013513.70,,1099.00,,-43.90,
,134,,NLG Insurance Company Ltd.,,34,,485.00,,460.10,,483.90,,1807.00,,856884.90,,478.00,,5.90,
,135,,NMB  Microfinance Bittiya Sanstha Ltd.,,29,,782.00,,765.10,,770.00,,1363.00,,1051425.50,,750.10,,19.90,
,136,,NMB 50,,2,,12.65,,12.65,,12.65,,2000.00,,25300.00,,12.90,,-0.25,
,137,,NMB Bank Limited,,132,,264.70,,260.40,,263.00,,18810.00,,4931492.70,,261.00,,2.00,
,138,,NMB Hybrid Fund L-1,,1,,11.30,,11.30,,11.30,,2000.00,,22600.00,,11.20,,0.10,
,139,,NRN Infrastructure and Development Limited,,100,,518.90,,500.00,,515.00,,16707.00,,8484725.60,,516.50,,-1.50,
,140,,Nyadi Hydropower Limited,,75,,322.00,,312.00,,315.00,,2144.00,,677941.50,,316.00,,-1.00,
,141,,Oriental Hotels Limited,,10,,480.00,,474.00,,474.00,,2275.00,,1085725.00,,483.00,,-9.00,
,142,,Panchakanya Mai Hydropower Ltd,,36,,224.00,,216.60,,219.00,,3336.00,,729778.00,,221.00,,-2.00,
,143,,Panchthar Power Compant Limited,,81,,295.80,,284.00,,286.00,,13752.00,,3986666.70,,288.60,,-2.60,
,144,,Pokhara Finance Ltd.,,66,,364.00,,355.00,,355.50,,5680.00,,2035925.20,,354.00,,1.50,
,145,,Prabhu  Bank Limited,,366,,218.00,,206.90,,216.80,,68777.00,,14703912.00,,207.00,,9.80,
,146,,Prabhu Select Fund,,19,,9.42,,8.67,,8.67,,11583.00,,102974.15,,9.61,,-0.94,
,147,,Prime Commercial Bank Ltd.,,325,,266.00,,250.10,,262.80,,50235.00,,13107353.70,,265.00,,-2.20,
,148,,Progressive Finance Limited,,56,,249.00,,235.20,,237.10,,11172.00,,2659414.50,,246.00,,-8.90,
,149,,Prudential Insurance Co. Ltd.,,49,,354.00,,342.20,,345.00,,5300.00,,1830956.20,,348.00,,-3.00,
,150,,Radhi Bidyut Company Ltd,,359,,570.00,,539.40,,568.00,,45888.00,,25709297.30,,538.50,,29.50,
,151,,Rastra Utthan Laghubitta Sanstha Limited,,131,,952.00,,909.00,,952.00,,2627.00,,2432394.00,,926.00,,26.00,
,152,,Rastriya Beema Company Limited,,5,,13450.00,,13400.00,,13450.00,,50.00,,671000.00,,13400.00,,50.00,
,153,,Rastriya Beema Company Limited Promoter Share,,9,,11063.30,,10845.30,,10845.30,,160.00,,1738192.00,,11289.00,,-443.70,
,154,,RASUWAGADHI HYDROPOWER COMPANY LIMITED,,94,,270.00,,262.30,,263.00,,10080.00,,2673311.20,,273.00,,-10.00,
,155,,RBB Mutual Fund 1,,17,,9.09,,8.73,,8.99,,13400.00,,120064.00,,9.27,,-0.28,
,156,,Reliance Finance Ltd.,,103,,315.00,,304.00,,308.00,,17317.00,,5341655.80,,310.00,,-2.00,
,157,,River Falls Power Limited,,374,,225.40,,215.00,,222.00,,8151.00,,1794447.30,,222.00,,0.00,
,158,,RMDC Laghubitta Bittiya Sanstha Ltd.,,76,,850.00,,806.00,,828.00,,4659.00,,3894757.80,,838.00,,-10.00,
,159,,RSDC Laghubitta Bittiya Sanstha Ltd.,,65,,576.00,,544.00,,555.00,,2743.00,,1511327.20,,554.80,,0.20,
,160,,Ru Ru Jalbidhyut Pariyojana Limited,,8,,785.50,,754.70,,761.10,,158.00,,120408.90,,770.10,,-9.00,
,161,,SABAIKO LAGHUBITTA BITTIYA SANSTHA LIMITED,,16,,1090.00,,1035.00,,1090.00,,283.00,,300916.10,,1074.90,,15.10,
,162,,Sadhana Laghubitta Bittiya Sanstha Limited,,47,,1099.00,,1075.10,,1076.00,,1557.00,,1687961.50,,1120.00,,-44.00,
,163,,Sahas Urja Limited,,205,,465.00,,452.00,,460.00,,7799.00,,3585466.20,,460.00,,0.00,
,164,,Salt Trading Corporation,,82,,4010.00,,3925.00,,3980.00,,1713.00,,6801380.00,,3950.00,,30.00,
,165,,Samata Gharelu Laghubitta Bittiya Sanstha Limited,,43,,814.80,,780.10,,812.00,,3341.00,,2694521.00,,799.00,,13.00,
,166,,Samling Power Company Limited,,47,,428.50,,418.00,,427.00,,4480.00,,1880057.70,,428.10,,-1.10,
,167,,Samriddhi Finance Company Limited,,72,,225.00,,216.20,,216.60,,8992.00,,1983582.30,,223.00,,-6.40,
,168,,Samudayik Laghubitta Bittiya Sanstha Limited,,121,,1740.00,,1590.00,,1628.00,,3611.00,,5846538.00,,1760.00,,-132.00,
,169,,Sana Kisan Bikas Laghubitta Bittiya Sanstha Limited,,129,,1073.00,,1040.00,,1059.00,,13001.00,,13746226.30,,1065.00,,-6.00,
,170,,Sanima Bank Limited,,227,,280.00,,269.00,,272.90,,27954.00,,7594228.60,,276.00,,-3.10,
,171,,Sanima Equity Fund,,13,,12.78,,12.53,,12.73,,25100.00,,318967.00,,12.75,,-0.02,
,172,,Sanima Mai Hydropower Ltd.,,205,,309.00,,301.00,,305.90,,53108.00,,16203863.20,,306.00,,-0.10,
,173,,SANJEN JALAVIDHYUT COMPANY LIMITED,,50,,262.90,,252.00,,256.70,,3647.00,,938505.10,,260.00,,-3.30,
,174,,Saptakoshi Development Bank Ltd,,31,,241.80,,231.00,,236.00,,1555.00,,367244.50,,237.10,,-1.10,
,175,,Shangrila Development Bank Ltd.,,132,,295.00,,287.10,,293.00,,35614.00,,10384300.10,,290.00,,3.00,
,176,,Shikhar Insurance Co. Ltd.,,140,,820.00,,791.00,,810.00,,11675.00,,9473048.90,,807.00,,3.00,
,177,,Shine Resunga Development Bank Ltd.,,164,,301.00,,290.00,,297.40,,34213.00,,10150915.40,,294.90,,2.50,
,178,,Shiva Shree Hydropower Ltd,,54,,225.00,,218.00,,218.20,,8500.00,,1866436.80,,222.00,,-3.80,
,179,,SHIVAM CEMENTS LTD,,494,,779.00,,757.10,,760.00,,48949.00,,37504827.30,,760.00,,0.00,
,180,,Shree Investment Finance Co. Ltd.,,47,,301.20,,294.00,,295.00,,7173.00,,2129707.90,,299.00,,-4.00,
,181,,Siddhartha Bank Limited,,252,,309.90,,300.00,,309.90,,45999.00,,13997144.60,,303.00,,6.90,
,182,,Siddhartha Equity Fund,,8,,10.07,,10.00,,10.00,,10300.00,,103154.00,,9.88,,0.12,
,183,,Siddhartha Investment Growth Scheme - 2,,5,,9.97,,9.70,,9.70,,11800.00,,115540.00,,9.79,,-0.09,
,184,,Sindhu Bikash Bank Ltd,,25,,284.40,,273.00,,273.50,,2634.00,,722248.00,,268.20,,5.30,
,185,,Singati Hydro Energy Limited,,50,,260.10,,248.10,,248.80,,3051.00,,769642.00,,255.00,,-6.20,
,186,,Soaltee Hotel Limited,,58,,206.00,,200.90,,200.90,,18328.00,,3719628.40,,202.50,,-1.60,
,187,,Standard Chartered Bank Limited,,138,,400.00,,387.10,,394.90,,20704.00,,8134929.80,,396.30,,-1.40,
,188,,Summit Laghubitta Bittiya Sanstha Limited,,29,,845.00,,815.10,,836.00,,2243.00,,1854064.00,,821.00,,15.00,
,189,,Sunrise Bank Limited,,117,,209.00,,199.40,,206.90,,25786.00,,5287915.10,,207.00,,-0.10,
,190,,Sunrise Bluechip Fund,,3,,8.90,,8.73,,8.74,,1885.00,,16489.90,,8.74,,0.00,
,191,,Sunrise First Mutual Fund,,6,,11.61,,11.31,,11.60,,6400.00,,73661.00,,11.50,,0.10,
,192,,Support Microfinance Bittiya Sanstha Ltd.,,2,,1280.00,,1280.00,,1280.00,,26.00,,33280.00,,1255.00,,25.00,
,193,,Suryodaya Womi Laghubitta Bittiya Sanstha Limited,,55,,794.70,,770.00,,788.00,,2018.00,,1577066.20,,783.00,,5.00,
,194,,Swabalamban Laghubitta Bittiya Sanstha Limited,,141,,1170.00,,1096.00,,1135.00,,9986.00,,11285156.40,,1169.00,,-34.00,
,195,,Swabhimaan Laghubitta Bittiya Sanstha Limited,,2,,1561.20,,1561.20,,1561.20,,6.00,,9390.30,,1561.20,,0.00,
,196,,Swarojgar Laghu Bitta Bikas Bank Ltd.,,36,,862.00,,840.00,,845.00,,2365.00,,2006755.50,,851.00,,-6.00,
,197,,Synergy Power Development Ltd.,,121,,344.80,,328.00,,337.20,,20477.00,,6926819.10,,335.00,,2.20,
,198,,Taragaon Regency Hotel Limited,,10,,321.00,,310.00,,321.00,,451.00,,141271.20,,315.00,,6.00,
,199,,Terhathum Power Company Limited,,55,,436.00,,418.10,,431.40,,3506.00,,1494339.50,,426.00,,5.40,
,200,,Unilever Nepal Limited,,2,,18551.00,,18400.00,,18551.00,,20.00,,369510.00,,18360.00,,191.00,
,201,,Union Hydropower Limited,,85,,219.30,,210.90,,213.00,,12903.00,,2780192.80,,215.00,,-2.00,
,202,,United IDI Mardi RB Hydropower Limited.,,35,,733.00,,700.00,,711.00,,1421.00,,1008008.50,,730.00,,-19.00,
,203,,United Insurance Co. (Nepal) Ltd.,,75,,355.00,,340.00,,349.00,,10250.00,,3556277.00,,350.00,,-1.00,
,204,,United Modi Hydropower Ltd.,,166,,238.00,,226.00,,233.00,,33018.00,,7630194.20,,227.40,,5.60,
,205,,UNIVERSAL POWER COMPANY LTD,,262,,232.50,,224.10,,229.80,,60947.00,,13985658.30,,227.80,,2.00,
,206,,Unnati Sahakarya Laghubitta Bittiya Sanstha Limited,,12,,1020.00,,995.00,,1020.00,,709.00,,716414.50,,1000.00,,20.00,
,207,,Upakar Laghubitta Bittiya Sanstha Limited,,82,,2798.00,,2675.00,,2748.00,,1120.00,,3071339.00,,2699.00,,49.00,
,208,,Upper Tamakoshi Hydropower Ltd,,1049,,543.00,,522.00,,523.10,,114379.00,,60466143.80,,542.00,,-18.90,
,209,,Vijaya laghubitta Bittiya Sanstha Ltd.,,12,,975.00,,954.70,,970.00,,164.00,,157922.00,,940.00,,30.00,
,210,,Wean Nepal Laghubitta Bittiya Sanstha Limited,,3,,951.20,,932.20,,932.20,,45.00,,42614.00,,932.60,,-0.40,
