"
",S.N.,"
",Traded Companies,"
",No. Of Transaction,"
",Max Price,"
",Min Price,"
",Closing Price,"
",Traded Shares,"
",Amount,"
",Previous Closing,"
",Difference Rs.,"
"
,32,,Corporate Development Bank Limited,,54,,322.00,,315.00,,318.00,,6630.00,,2109186.00,,316.00,,2.00,
,33,,Deprosc Laghubitta Bittiya Sanstha Limited,,120,,1030.00,,1010.50,,1020.00,,8388.00,,8548602.90,,1010.50,,9.50,
,34,,Dibyashwori Hydropower Ltd.,,72,,219.00,,212.30,,216.00,,10333.00,,2228225.90,,216.00,,0.00,
,35,,Dordi Khola Jal Bidyut Company Limited,,493,,373.00,,356.10,,360.10,,50918.00,,18398711.50,,380.00,,-19.90,
,36,,Emerging Nepal Limited,,82,,713.00,,686.00,,700.00,,3561.00,,2482717.50,,700.00,,0.00,
,37,,Everest Bank Limited,,91,,515.00,,510.00,,511.30,,8567.00,,4389607.30,,515.50,,-4.20,
,38,,Excel Development Bank Ltd.,,78,,361.80,,353.00,,354.90,,17015.00,,6091947.30,,362.00,,-7.10,
,39,,First Micro Finance Laghubitta Bittiya Sanstha Limited,,149,,737.00,,725.00,,726.00,,15579.00,,11332264.00,,736.10,,-10.10,
,40,,Forward Microfinance Laghubitta Bittiya Sanstha Limited,,161,,2725.00,,2700.00,,2704.00,,5549.00,,15056929.10,,2714.00,,-10.00,
,41,,Ganapati Laghubitta Bittiya Sanstha Limited,,6,,1017.80,,980.10,,1017.80,,80.00,,79617.00,,1000.00,,17.80,
,42,,Garima Bikas Bank Limited,,194,,409.90,,401.20,,405.00,,21186.00,,8561156.90,,406.00,,-1.00,
,43,,Ghalemdi Hydro Limited,,97,,232.90,,222.90,,229.50,,13664.00,,3101242.70,,232.00,,-2.50,
,44,,Global IME Bank Limited Debenture 2086/87,,3,,775.00,,772.00,,772.00,,130.00,,100390.00,,775.00,,-3.00,
,45,,Global IME Laghubitta Bittiya Sanstha Ltd.,,80,,1322.30,,1296.00,,1322.00,,2975.00,,3874722.60,,1321.00,,1.00,
,46,,Global IME Samunnat Scheme-1,,22,,9.54,,9.35,,9.37,,52520.00,,496756.00,,9.42,,-0.05,
,47,,Goodwill Finance Limited,,169,,557.80,,540.00,,551.80,,29278.00,,15975537.80,,550.00,,1.80,
,48,,Grameen Bikas Laghubitta Bittiya Sanstha Ltd.,,59,,740.00,,727.00,,735.00,,2835.00,,2075464.90,,739.10,,-4.10,
,49,,Green Development Bank Ltd.,,54,,281.00,,272.50,,280.00,,6655.00,,1847124.00,,284.90,,-4.90,
,50,,Green Ventures Limited,,361,,390.00,,368.00,,380.00,,9283.00,,3470032.00,,377.00,,3.00,
,51,,GreenLife Hydropower Limited,,92,,319.00,,312.00,,316.00,,4086.00,,1292898.00,,324.00,,-8.00,
,52,,Guheshowori Merchant Bank & Finance Co. Ltd.,,63,,382.80,,371.00,,376.00,,13333.00,,5014937.80,,378.00,,-2.00,
,53,,Gurans Laghubitta Bittiya Sanstha Limited,,12,,1030.00,,1015.00,,1017.00,,518.00,,530141.00,,1028.00,,-11.00,
,54,,Gurkhas Finance Ltd.,,291,,598.70,,580.00,,597.00,,34552.00,,20362888.60,,597.90,,-0.90,
,55,,Himal Dolakha Hydropower Company Limited,,816,,243.70,,222.00,,235.00,,1229219.00,,281871326.50,,225.90,,9.10,
,56,,Himalaya Urja Bikas Company Limited,,44,,270.00,,260.20,,268.00,,8622.00,,2284582.40,,269.90,,-1.90,
,57,,Himalayan Bank Limited,,92,,327.00,,321.00,,322.80,,6849.00,,2218162.00,,327.00,,-4.20,
,58,,Himalayan Distillery Limited,,265,,3630.00,,3560.00,,3570.00,,6359.00,,22760312.20,,3600.00,,-30.00,
,59,,Himalayan Everest Insurance Limited,,83,,431.40,,408.10,,417.90,,11844.00,,4913995.40,,415.00,,2.90,
,60,,Himalayan Hydropower Limited,,859,,343.70,,328.30,,335.00,,17151.00,,5687991.50,,337.00,,-2.00,
,61,,Himalayan Power Partner Ltd.,,51,,380.00,,370.00,,380.00,,5779.00,,2154956.40,,373.70,,6.30,
,62,,Hydorelectricity Investment and Development Company Ltd,,410,,212.00,,206.10,,207.50,,55244.00,,11488174.50,,209.00,,-1.50,
,63,,ICFC Finance Limited,,306,,539.00,,520.10,,533.00,,50668.00,,26849149.70,,534.00,,-1.00,
,64,,IME General Insurance Ltd.,,95,,425.00,,417.00,,420.00,,13950.00,,5864737.50,,425.00,,-5.00,
,65,,Infinity Laghubitta Bittiya Sanstha Limited,,27,,1036.00,,997.80,,1000.00,,756.00,,756562.50,,1018.00,,-18.00,
,66,,Jalpa Samudayik Laghubitta Bittiya Sanstha Limited,,265,,3175.00,,3085.10,,3103.00,,8717.00,,27373673.50,,3102.00,,1.00,
,67,,Janaki Finance Company Limited,,97,,426.40,,414.00,,420.00,,9939.00,,4190710.50,,422.00,,-2.00,
,68,,Janautthan Samudayic Laghubitta Bittya Sanstha Limited,,24,,1866.60,,1830.00,,1835.00,,569.00,,1043358.40,,1850.00,,-15.00,
,69,,Jeevan Bikas Laghubitta  Bittya Sanstha Ltd,,179,,2770.00,,2705.00,,2736.10,,3306.00,,9056187.40,,2755.00,,-18.90,
,70,,Joshi Hydropower Development Company Ltd,,75,,232.00,,223.50,,226.00,,13873.00,,3134985.00,,229.00,,-3.00,
,71,,Jyoti Bikas Bank Limited,,162,,315.00,,309.10,,310.00,,22796.00,,7096695.40,,313.00,,-3.00,
,72,,Kalika Laghubitta Bittiya Sanstha Ltd,,31,,1084.90,,1056.00,,1084.90,,993.00,,1062700.40,,1097.80,,-12.90,
,73,,Kalika power Company Ltd,,58,,424.00,,405.10,,418.00,,6236.00,,2583420.70,,411.00,,7.00,
,74,,Kamana Sewa Bikas Bank Limited,,188,,368.00,,357.00,,361.50,,44190.00,,15956127.00,,363.10,,-1.60,
,75,,Karnali Development Bank Limited,,127,,259.00,,244.10,,258.00,,24348.00,,6138821.50,,258.00,,0.00,
,76,,Khanikhola Hydropower Co. Ltd.,,39,,234.90,,223.80,,229.00,,8063.00,,1837551.70,,232.90,,-3.90,
,77,,Kisan Lagubitta Bittiya Sanstha Limited,,10,,928.00,,910.00,,910.00,,887.00,,809541.50,,921.00,,-11.00,
,78,,Kumari Bank Limited,,240,,203.00,,199.50,,201.00,,40883.00,,8213596.20,,202.00,,-1.00,
,79,,Kumari Dhanabriddhi Yojana,,42,,8.67,,8.33,,8.41,,4950.00,,41761.50,,8.50,,-0.09,
,80,,Kumari Equity Fund,,17,,8.90,,8.54,,8.82,,23000.00,,197447.00,,8.96,,-0.14,
,81,,Laxmi Bank Limited,,62,,201.90,,199.70,,200.00,,18646.00,,3735140.50,,199.80,,0.20,
,82,,Laxmi Equity Fund,,24,,8.99,,8.73,,8.99,,74759.00,,658625.21,,8.75,,0.24,
,83,,Laxmi Laghubitta Bittiya Sanstha Ltd.,,19,,1293.00,,1246.10,,1293.00,,759.00,,966145.60,,1280.00,,13.00,
,84,,Laxmi Unnati Kosh,,20,,8.87,,8.53,,8.81,,36000.00,,314905.55,,8.70,,0.11,
,85,,Liberty Energy Company Limited,,39,,270.00,,264.70,,268.90,,2171.00,,579138.50,,273.00,,-4.10,
,86,,Life Insurance Corporation (Nepal) Limited,,113,,1412.00,,1370.00,,1389.00,,11227.00,,15626665.00,,1399.90,,-10.90,
,87,,Lumbini Bikas Bank Ltd.,,196,,412.00,,397.00,,404.00,,36124.00,,14583944.00,,407.10,,-3.10,
,88,,Machhapuchhre Bank Limited,,133,,231.00,,227.00,,230.00,,27140.00,,6210560.40,,229.50,,0.50,
,89,,Madhya Bhotekoshi Jalavidyut Company Limited,,398,,249.00,,243.00,,243.00,,8872.00,,2180146.50,,247.80,,-4.80,
,90,,Mahalaxmi Bikas Bank Ltd.,,221,,405.00,,396.50,,397.00,,36072.00,,14448702.40,,402.00,,-5.00,
,91,,Mahila Lagubitta Bittiya Sanstha Limited,,76,,3915.00,,3860.00,,3875.00,,1127.00,,4373724.00,,3915.00,,-40.00,
,92,,Mahuli Laghubitta Bittiya Sanstha Limited,,17,,1230.00,,1182.00,,1185.10,,689.00,,824058.20,,1185.00,,0.10,
,93,,Mailung Khola Jal Vidhyut Company Limited,,41,,499.00,,484.00,,487.00,,901.00,,440014.50,,493.00,,-6.00,
,94,,Manakamana Smart Laghubitta Bittiya Sanstha Limited,,21,,1030.00,,1018.00,,1022.50,,279.00,,285055.50,,1038.00,,-15.50,
,95,,Mandakini Hydropower Limited,,267,,347.30,,322.10,,347.30,,6530.00,,2267250.00,,315.80,,31.50,
,96,,Manjushree Finance Ltd.,,122,,445.00,,435.30,,441.20,,13908.00,,6116317.10,,445.00,,-3.80,
,97,,Manushi Laghubitta Bittiya Sanstha Limited,,36,,1225.10,,1183.00,,1202.00,,630.00,,757815.00,,1207.00,,-5.00,
,98,,Mega Mutual Fund -1,,29,,7.85,,7.65,,7.70,,11250.00,,87050.00,,7.80,,-0.10,
,99,,Mero Microfinance Bittiya Sanstha Ltd.,,54,,877.00,,858.00,,871.00,,3297.00,,2859053.30,,871.00,,0.00,
,100,,Mirmire Microfinance Development Bank Ltd.,,14,,1098.00,,1080.00,,1090.00,,1116.00,,1208507.00,,1084.00,,6.00,
,101,,Miteri Development Bank Limited,,69,,407.00,,394.50,,396.00,,9267.00,,3690150.60,,404.50,,-8.50,
,102,,Mithila LaghuBitta Bittiya Sanstha Limited,,26,,1212.00,,1184.00,,1200.00,,4434.00,,5310042.20,,1205.00,,-5.00,
,103,,Mountain Energy Nepal Limited,,55,,860.00,,840.00,,855.00,,8456.00,,7213660.00,,858.00,,-3.00,
,104,,Mountain Hydro Nepal Limited,,108,,302.00,,295.00,,296.80,,24479.00,,7290298.80,,297.60,,-0.80,
,105,,Muktinath Bikas Bank Ltd.,,157,,459.00,,445.10,,455.00,,13980.00,,6314024.90,,455.00,,0.00,
,106,,Multipurpose Finance Company  Limited,,226,,362.90,,344.00,,356.00,,36264.00,,12782994.20,,349.00,,7.00,
,107,,NABIL BALANCED FUND-2,,1,,9.40,,9.40,,9.40,,500.00,,4700.00,,9.51,,-0.11,
,108,,Nabil Balanced Fund-3,,23,,8.10,,7.95,,8.10,,14600.00,,116311.00,,8.10,,0.00,
,109,,Nabil Bank Limited,,635,,806.00,,795.00,,799.00,,46726.00,,37341895.70,,801.00,,-2.00,
,110,,Nabil Debenture 2085,,2,,790.30,,790.30,,790.30,,50.00,,39515.00,,790.00,,0.30,
,111,,Nabil Equity Fund,,7,,9.30,,9.14,,9.14,,4414.00,,40543.96,,9.30,,-0.16,
,112,,Narayani Development Bank Limited,,34,,475.00,,461.00,,470.00,,1910.00,,889914.90,,467.90,,2.10,
,113,,National Hydro Power Company Limited,,319,,259.00,,249.20,,252.40,,88459.00,,22403145.00,,254.20,,-1.80,
,114,,National Life Insurance Co. Ltd.,,58,,593.00,,582.00,,584.50,,10400.00,,6090239.40,,585.00,,-0.50,
,115,,National Microfinance Laghubitta Bittiya Sanstha Limited,,43,,2335.00,,2303.00,,2325.00,,1341.00,,3110676.00,,2320.00,,5.00,
,116,,Naya Sarathi Laghubitta Bittiya Sanstha Limited,,37,,843.00,,810.50,,838.00,,1436.00,,1178065.30,,843.10,,-5.10,
,117,,Neco Insurance Limited,,195,,782.00,,750.90,,777.00,,23456.00,,18209631.10,,766.00,,11.00,
,118,,Nepal Bank Limited,,176,,290.00,,285.30,,287.10,,17736.00,,5097916.30,,288.00,,-0.90,
,119,,Nepal Credit And Commercial Bank Limited,,140,,208.80,,206.00,,208.80,,28980.00,,5997795.30,,208.50,,0.30,
,120,,Nepal Doorsanchar Company Limited,,284,,934.00,,913.00,,915.00,,21653.00,,19886070.30,,921.10,,-6.10,
,121,,Nepal Finance Ltd.,,168,,308.20,,296.20,,306.00,,29431.00,,8939610.60,,302.10,,3.90,
,122,,Nepal Hydro Developers Ltd.,,76,,418.20,,408.00,,415.00,,10319.00,,4245603.10,,416.00,,-1.00,
,123,,Nepal Infrastructure Bank Limited,,573,,235.00,,230.60,,232.70,,46025.00,,10710773.40,,234.90,,-2.20,
,124,,Nepal Insurance Co. Ltd.,,44,,499.00,,486.50,,486.50,,4364.00,,2140900.80,,492.10,,-5.60,
,125,,Nepal Life Insurance Co. Ltd.,,375,,679.00,,667.10,,671.50,,25775.00,,17301674.20,,665.80,,5.70,
,126,,Nepal Reinsurance Company Limited,,209,,769.80,,750.00,,762.90,,13227.00,,10057978.10,,768.00,,-5.10,
,127,,Nepal SBI Bank Limited,,38,,293.70,,282.60,,288.00,,2145.00,,613578.70,,288.00,,0.00,
,128,,Nerude Laghubitta Bittiya Sanstha Limited,,24,,985.00,,965.00,,984.00,,1697.00,,1650980.70,,980.00,,4.00,
,129,,NESDO Sambridha Laghubitta Bittiya Sanstha Limited,,417,,3300.00,,3205.00,,3250.00,,14006.00,,45496840.90,,3240.00,,10.00,
,130,,Ngadi Group Power Ltd.,,151,,280.00,,274.00,,274.80,,18883.00,,5215299.70,,277.50,,-2.70,
,131,,NIBL Pragati Fund,,3,,9.00,,8.98,,8.98,,3596.00,,32352.08,,9.15,,-0.17,
,132,,NIBL Samriddhi Fund -2,,37,,8.34,,7.56,,7.74,,11250.00,,87353.00,,8.30,,-0.56,
,133,,NIC Asia Balanced Fund,,6,,10.63,,10.44,,10.63,,14745.00,,154521.35,,10.65,,-0.02,
,134,,NIC Asia Bank Ltd.,,225,,665.00,,655.00,,663.00,,29684.00,,19656947.90,,667.00,,-4.00,
,135,,NIC Asia Growth Fund,,6,,11.41,,11.00,,11.11,,17100.00,,190951.00,,11.41,,-0.30,
,136,,NIC ASIA Laghubitta Bittiya Sanstha Limited,,104,,883.00,,865.00,,872.00,,4124.00,,3593679.30,,885.00,,-13.00,
,137,,NIC Asia Select Fund 30,,20,,8.31,,8.00,,8.30,,11920.00,,95963.60,,8.12,,0.18,
,138,,Nirdhan Utthan Laghubitta Bittiya Sanstha Limited,,118,,1019.00,,1008.10,,1008.30,,6319.00,,6398161.10,,1019.00,,-10.70,
,139,,NLG Insurance Company Ltd.,,29,,525.00,,510.00,,522.90,,2967.00,,1524974.10,,525.00,,-2.10,
,140,,NMB  Microfinance Bittiya Sanstha Ltd.,,32,,781.00,,773.10,,780.00,,701.00,,546442.20,,780.00,,0.00,
,141,,NMB 50,,14,,10.60,,10.40,,10.40,,11525.00,,121465.00,,10.40,,0.00,
,142,,NMB Bank Limited,,152,,257.00,,252.00,,254.00,,18178.00,,4611063.50,,252.00,,2.00,
,143,,NMB Hybrid Fund L-1,,11,,9.89,,9.70,,9.89,,23526.00,,232204.12,,9.78,,0.11,
,144,,NRN Infrastructure and Development Limited,,100,,520.00,,503.00,,517.00,,10665.00,,5486382.50,,513.10,,3.90,
,145,,Nyadi Hydropower Limited,,127,,347.00,,338.00,,343.90,,3029.00,,1031390.50,,346.90,,-3.00,
,146,,Oriental Hotels Limited,,26,,481.00,,472.20,,480.00,,1930.00,,921738.30,,481.00,,-1.00,
,147,,Panchakanya Mai Hydropower Ltd,,38,,248.90,,237.70,,244.90,,8150.00,,1982882.20,,246.00,,-1.10,
,148,,Panchthar Power Compant Limited,,107,,357.00,,345.00,,348.00,,23255.00,,8119421.10,,354.00,,-6.00,
,149,,Pokhara Finance Ltd.,,88,,405.00,,391.00,,395.00,,5494.00,,2199994.10,,398.00,,-3.00,
,150,,Prabhu  Bank Limited,,248,,211.80,,207.90,,208.00,,42589.00,,8912250.70,,210.00,,-2.00,
,151,,Prabhu Select Fund,,14,,8.32,,8.00,,8.32,,9650.00,,78142.50,,8.16,,0.16,
,152,,Prime Commercial Bank Ltd.,,571,,242.00,,238.00,,240.80,,349842.00,,84000908.40,,240.00,,0.80,
,153,,Progressive Finance Limited,,161,,324.00,,311.80,,318.00,,30537.00,,9710473.20,,317.90,,0.10,
,154,,Prudential Insurance Co. Ltd.,,40,,398.00,,391.10,,392.10,,3706.00,,1457769.20,,399.00,,-6.90,
,155,,Radhi Bidyut Company Ltd,,454,,598.00,,577.00,,580.00,,37919.00,,22101460.70,,595.00,,-15.00,
,156,,Rastra Utthan Laghubitta Sanstha Limited,,109,,1171.00,,1140.10,,1150.00,,1967.00,,2272840.00,,1163.00,,-13.00,
,157,,Rastriya Beema Company Limited,,14,,14340.00,,14010.00,,14022.30,,220.00,,3126883.00,,14280.00,,-257.70,
,158,,Rastriya Beema Company Limited Promoter Share,,7,,11300.00,,11041.00,,11205.00,,80.00,,898889.00,,11489.00,,-284.00,
,159,,RASUWAGADHI HYDROPOWER COMPANY LIMITED,,133,,266.00,,259.10,,259.10,,12634.00,,3292120.70,,261.20,,-2.10,
,160,,RBB Mutual Fund 1,,6,,7.93,,7.90,,7.90,,3900.00,,30836.00,,8.00,,-0.10,
,161,,Reliance Finance Ltd.,,139,,370.00,,355.20,,363.00,,20761.00,,7519192.70,,367.00,,-4.00,
,162,,Ridi Power Company Limited,,706,,618.90,,603.00,,609.80,,139622.00,,85035696.00,,612.00,,-2.20,
,163,,River Falls Power Limited,,621,,308.00,,288.00,,295.00,,22188.00,,6587478.00,,292.00,,3.00,
,164,,RMDC Laghubitta Bittiya Sanstha Ltd.,,83,,917.90,,900.00,,909.00,,5909.00,,5374257.90,,918.90,,-9.90,
,165,,RSDC Laghubitta Bittiya Sanstha Ltd.,,40,,588.00,,578.30,,582.00,,2159.00,,1257066.50,,590.00,,-8.00,
,166,,Ru Ru Jalbidhyut Pariyojana Limited,,22,,833.00,,816.00,,827.00,,738.00,,607066.20,,849.50,,-22.50,
,167,,SABAIKO LAGHUBITTA BITTIYA SANSTHA LIMITED,,32,,1086.00,,1061.00,,1071.10,,2016.00,,2164310.80,,1103.60,,-32.50,
,168,,Sadhana Laghubitta Bittiya Sanstha Limited,,40,,1055.00,,1027.00,,1036.00,,1067.00,,1108634.40,,1046.70,,-10.70,
,169,,Sahas Urja Limited,,322,,543.00,,527.00,,529.00,,17810.00,,9453636.00,,534.00,,-5.00,
,170,,Salt Trading Corporation,,50,,4100.00,,4040.20,,4099.00,,1879.00,,7634511.70,,4099.00,,0.00,
,171,,Samata Gharelu Laghubitta Bittiya Sanstha Limited,,20,,860.00,,843.90,,843.90,,820.00,,694365.10,,860.00,,-16.10,
,172,,Samling Power Company Limited,,86,,560.00,,520.00,,560.00,,4322.00,,2297853.00,,530.00,,30.00,
,173,,Samriddhi Finance Company Limited,,150,,306.00,,295.10,,299.00,,15609.00,,4704905.00,,304.00,,-5.00,
,174,,Samudayik Laghubitta Bittiya Sanstha Limited,,4,,1443.00,,1417.00,,1443.00,,360.00,,510380.00,,1445.90,,-2.90,
,175,,Sana Kisan Bikas Laghubitta Bittiya Sanstha Limited,,85,,1119.50,,1097.10,,1113.00,,6863.00,,7616159.60,,1110.00,,3.00,
,176,,Sanima Bank Limited,,172,,262.50,,256.10,,262.00,,25689.00,,6694701.10,,257.00,,5.00,
,177,,Sanima Equity Fund,,9,,12.98,,12.48,,12.70,,48731.00,,618838.80,,12.73,,-0.03,
,178,,Sanima Large Cap Fund,,8,,8.05,,7.90,,7.90,,1000.00,,7957.00,,8.04,,-0.14,
,179,,Sanima Mai Hydropower Ltd.,,139,,331.00,,326.20,,330.00,,23935.00,,7851065.00,,329.90,,0.10,
,180,,SANJEN JALAVIDHYUT COMPANY LIMITED,,94,,261.00,,257.00,,260.00,,8654.00,,2238605.60,,262.00,,-2.00,
,181,,Saptakoshi Development Bank Ltd,,37,,260.10,,250.00,,254.00,,3911.00,,991043.50,,255.00,,-1.00,
,182,,Shangri-la Development Bank Debenture 2087,,1,,791.30,,791.30,,791.30,,25.00,,19782.50,,800.00,,-8.70,
,183,,Shangrila Development Bank Ltd.,,121,,333.70,,322.30,,328.00,,37200.00,,12153836.50,,328.30,,-0.30,
,184,,Shikhar Insurance Co. Ltd.,,72,,834.00,,820.00,,825.00,,3992.00,,3291524.50,,832.00,,-7.00,
,185,,Shine Resunga Development Bank Ltd.,,95,,324.90,,320.00,,321.00,,12671.00,,4073934.60,,325.00,,-4.00,
,186,,Shiva Shree Hydropower Ltd,,65,,245.00,,235.00,,238.10,,12250.00,,2912801.90,,242.00,,-3.90,
,187,,SHIVAM CEMENTS LTD,,595,,698.00,,676.00,,690.00,,80690.00,,55322795.30,,680.00,,10.00,
,188,,Shree Investment Finance Co. Ltd.,,67,,370.00,,356.00,,361.00,,9490.00,,3450742.30,,365.00,,-4.00,
,189,,Siddhartha Bank Limited,,155,,318.00,,310.00,,314.50,,25229.00,,7907850.50,,314.50,,0.00,
,190,,Siddhartha Equity Fund,,43,,9.91,,9.54,,9.60,,106692.00,,1035606.40,,9.72,,-0.12,
,191,,Siddhartha Investment Growth Scheme - 2,,67,,9.85,,9.65,,9.83,,250327.00,,2442023.97,,9.80,,0.03,
,192,,Sindhu Bikash Bank Ltd,,50,,302.90,,296.00,,301.00,,7522.00,,2244916.90,,303.00,,-2.00,
,193,,Singati Hydro Energy Limited,,118,,297.50,,278.50,,285.30,,11470.00,,3265487.90,,291.00,,-5.70,
,194,,Soaltee Hotel Limited,,49,,229.00,,222.00,,224.00,,14551.00,,3266147.00,,225.00,,-1.00,
,195,,Standard Chartered Bank Limited,,53,,440.00,,431.00,,440.00,,2924.00,,1277234.60,,437.30,,2.70,
,196,,Summit Laghubitta Bittiya Sanstha Limited,,4,,895.00,,890.00,,895.00,,100.00,,89350.00,,895.00,,0.00,
,197,,Sunrise Bank Limited,,91,,209.00,,206.00,,207.70,,29526.00,,6100028.90,,208.00,,-0.30,
,198,,Sunrise Bluechip Fund,,7,,8.05,,7.91,,8.00,,1700.00,,13616.00,,7.91,,0.09,
,199,,Sunrise First Mutual Fund,,10,,11.22,,10.80,,11.04,,2675.00,,29460.25,,11.13,,-0.09,
,200,,Support Microfinance Bittiya Sanstha Ltd.,,8,,1400.00,,1358.00,,1358.00,,130.00,,179710.00,,1385.00,,-27.00,
,201,,Suryodaya Womi Laghubitta Bittiya Sanstha Limited,,95,,840.00,,820.00,,833.00,,7208.00,,5971027.30,,829.90,,3.10,
,202,,Suryodaya Womi Laghubitta Bittiya Sanstha Limited Promoter,,1,,443.00,,443.00,,443.00,,8906.00,,3945358.00,,443.00,,0.00,
,203,,Swabalamban Laghubitta Bittiya Sanstha Limited,,118,,1354.00,,1316.00,,1329.00,,10480.00,,13887359.40,,1337.20,,-8.20,
,204,,Swabhimaan Laghubitta Bittiya Sanstha Limited,,2,,1636.00,,1621.00,,1636.00,,20.00,,32570.00,,1636.00,,0.00,
,205,,Swarojgar Laghu Bitta Bikas Bank Ltd.,,28,,982.00,,972.00,,980.00,,1586.00,,1546034.80,,982.00,,-2.00,
,206,,Swet-Ganga Hydropower & Construction Limited,,2963,,349.00,,320.10,,323.00,,53198.00,,17262964.80,,337.00,,-14.00,
,207,,Synergy Power Development Ltd.,,121,,338.00,,322.00,,331.00,,21094.00,,6951619.30,,334.00,,-3.00,
,208,,Taragaon Regency Hotel Limited,,11,,350.00,,343.10,,343.10,,1450.00,,500965.00,,357.00,,-13.90,
,209,,Terhathum Power Company Limited,,43,,483.40,,460.60,,480.00,,572.00,,270303.20,,479.00,,1.00,
,210,,Unilever Nepal Limited,,6,,18500.00,,18344.00,,18344.00,,60.00,,1106440.00,,18690.00,,-346.00,
,211,,Union Hydropower Limited,,83,,248.80,,241.30,,245.00,,15941.00,,3902613.20,,248.00,,-3.00,
,212,,United IDI Mardi RB Hydropower Limited.,,61,,655.00,,640.00,,651.00,,5227.00,,3379657.80,,651.00,,0.00,
,213,,United Insurance Co. (Nepal) Ltd.,,42,,405.00,,390.20,,400.00,,6040.00,,2418453.00,,404.00,,-4.00,
