"
",S.N.,"
",Traded Companies,"
",No. Of Transaction,"
",Max Price,"
",Min Price,"
",Closing Price,"
",Traded Shares,"
",Amount,"
",Previous Closing,"
",Difference Rs.,"
"
,21,,Bottlers Nepal (Terai) Limited,,2,,12036.00,,11950.00,,12036.00,,20.00,,239860.00,,11800.00,,236.00,
,22,,Buddha Bhumi Nepal Hydropower Company Limited,,29,,385.00,,355.00,,385.00,,1670.00,,616315.00,,374.20,,10.80,
,23,,Butwal Power Company Limited,,53,,302.00,,299.00,,301.00,,3370.00,,1012386.70,,296.00,,5.00,
,24,,CEDB Hydropower Development Company Limited,,22,,639.90,,627.30,,637.90,,1185.00,,751767.00,,629.00,,8.90,
,25,,Central Finance Co. Ltd.,,68,,307.70,,300.00,,305.00,,8366.00,,2542296.50,,296.00,,9.00,
,26,,Chandragiri Hills Limited,,18,,983.00,,965.10,,982.00,,612.00,,597471.80,,964.00,,18.00,
,27,,Chhimek Laghubitta Bittiya Sanstha Limited,,142,,1028.00,,995.00,,1028.00,,5473.00,,5500407.10,,991.00,,37.00,
,28,,Chhyangdi Hydropower Ltd.,,32,,213.90,,203.20,,211.00,,2932.00,,611446.20,,204.00,,7.00,
,29,,Chilime Hydropower Company Limited,,64,,372.30,,357.70,,371.00,,2778.00,,1022216.50,,365.00,,6.00,
,30,,Citizen Investment Trust,,156,,1915.00,,1848.00,,1897.00,,6301.00,,11890914.70,,1848.00,,49.00,
,31,,Citizens Bank International Limited,,244,,201.00,,195.00,,199.00,,42410.00,,8419662.40,,195.40,,3.60,
,32,,Citizens Mutual Fund -1,,3,,7.51,,7.50,,7.51,,1600.00,,12001.00,,7.65,,-0.14,
,33,,Civil Bank Debenture 2088,,2,,850.10,,850.10,,850.10,,95.00,,80759.50,,848.00,,2.10,
,34,,Civil Laghubitta Bittiya Sanstha Ltd.,,15,,795.50,,765.00,,790.00,,1060.00,,813621.50,,780.00,,10.00,
,35,,Corporate Development Bank Limited,,21,,271.00,,260.90,,269.00,,704.00,,188380.40,,256.20,,12.80,
,36,,Deprosc Laghubitta Bittiya Sanstha Limited,,66,,955.00,,923.00,,939.00,,2215.00,,2072073.00,,905.00,,34.00,
,37,,Dibyashwori Hydropower Ltd.,,29,,181.00,,176.10,,179.00,,3640.00,,649169.50,,175.00,,4.00,
,38,,Dordi Khola Jal Bidyut Company Limited,,53,,258.00,,246.00,,253.00,,1210.00,,307435.00,,248.90,,4.10,
,39,,Emerging Nepal Limited,,11,,600.00,,582.10,,600.00,,1160.00,,692777.00,,586.10,,13.90,
,40,,Everest Bank Limited,,87,,499.10,,485.00,,495.80,,6123.00,,3024691.20,,479.90,,15.90,
,41,,Excel Development Bank Ltd.,,71,,331.10,,300.00,,325.00,,10613.00,,3402695.80,,301.00,,24.00,
,42,,First Micro Finance Laghubitta Bittiya Sanstha Limited,,44,,626.00,,611.00,,626.00,,3987.00,,2467799.90,,609.00,,17.00,
,43,,Forward Microfinance Laghubitta Bittiya Sanstha Limited,,109,,2635.00,,2560.10,,2596.20,,3328.00,,8627653.40,,2535.00,,61.20,
,44,,Ganapati Laghubitta Bittiya Sanstha Limited,,4,,914.00,,881.00,,881.00,,60.00,,53656.00,,881.00,,0.00,
,45,,Garima Bikas Bank Limited,,193,,398.00,,378.10,,392.90,,26583.00,,10391765.90,,377.00,,15.90,
,46,,Ghalemdi Hydro Limited,,65,,187.20,,175.00,,181.00,,4983.00,,895392.90,,173.00,,8.00,
,47,,Global IME Bank Limited Debenture 2086/87,,1,,745.00,,745.00,,745.00,,25.00,,18625.00,,744.80,,0.20,
,48,,Global IME Laghubitta Bittiya Sanstha Ltd.,,30,,1214.00,,1171.10,,1213.00,,975.00,,1170276.20,,1180.00,,33.00,
,49,,Global IME Samunnat Scheme-1,,11,,8.70,,8.53,,8.69,,2600.00,,22433.00,,8.54,,0.15,
,50,,Goodwill Finance Limited,,83,,455.00,,437.00,,454.00,,6519.00,,2926882.10,,433.00,,21.00,
,51,,Grameen Bikas Laghubitta Bittiya Sanstha Ltd.,,26,,620.00,,607.60,,619.90,,614.00,,378431.00,,598.00,,21.90,
,52,,Green Development Bank Ltd.,,60,,242.00,,230.00,,235.00,,10147.00,,2386743.00,,231.00,,4.00,
,53,,Green Ventures Limited,,79,,314.00,,294.10,,314.00,,3085.00,,923327.80,,298.00,,16.00,
,54,,GreenLife Hydropower Limited,,39,,267.00,,243.00,,250.00,,1230.00,,306867.00,,247.00,,3.00,
,55,,Guheshowori Merchant Bank & Finance Co. Ltd.,,59,,353.00,,325.00,,349.90,,7883.00,,2700949.50,,321.90,,28.00,
,56,,Gurans Laghubitta Bittiya Sanstha Limited,,8,,913.90,,892.00,,892.00,,330.00,,299077.00,,899.00,,-7.00,
,57,,Gurkhas Finance Ltd.,,211,,510.00,,477.00,,507.00,,32901.00,,16348656.30,,473.00,,34.00,
,58,,Himal Dolakha Hydropower Company Limited,,184,,179.90,,174.10,,178.00,,34323.00,,6096671.50,,175.10,,2.90,
,59,,Himalaya Urja Bikas Company Limited,,21,,215.00,,207.00,,214.00,,3108.00,,663230.70,,207.00,,7.00,
,60,,Himalayan Bank Limited,,39,,336.00,,322.00,,336.00,,4435.00,,1466289.40,,320.00,,16.00,
,61,,Himalayan Distillery Limited,,244,,3425.00,,3360.00,,3424.00,,6810.00,,23144571.80,,3320.00,,104.00,
,62,,Himalayan Everest Insurance Limited,,103,,380.00,,361.00,,371.00,,16093.00,,5981005.90,,361.00,,10.00,
,63,,Himalayan Everest Insurance Limited Promoter,,11,,284.70,,275.00,,279.00,,816282.00,,226981744.00,,290.50,,-11.50,
,64,,Himalayan Hydropower Limited,,70,,224.50,,219.00,,223.50,,2792.00,,617623.90,,219.00,,4.50,
,65,,Himalayan Power Partner Ltd.,,21,,298.40,,289.00,,297.00,,2310.00,,677971.50,,287.00,,10.00,
,66,,Hydorelectricity Investment and Development Company Limited Promoter,,23,,99.10,,96.90,,98.90,,12570.00,,1227233.00,,97.40,,1.50,
,67,,Hydorelectricity Investment and Development Company Ltd,,470,,177.90,,168.00,,175.00,,69205.00,,11891040.40,,170.00,,5.00,
,68,,ICFC Finance Limited,,188,,449.50,,422.00,,447.00,,19165.00,,8418282.50,,420.00,,27.00,
,69,,IME General Insurance Ltd.,,88,,357.00,,348.00,,357.00,,11491.00,,4055993.50,,348.00,,9.00,
,70,,Infinity Laghubitta Bittiya Sanstha Limited,,20,,923.10,,890.00,,923.10,,637.00,,574474.10,,895.00,,28.10,
,71,,Jalpa Samudayik Laghubitta Bittiya Sanstha Limited,,54,,3099.00,,2950.00,,3099.00,,974.00,,2966020.00,,2980.00,,119.00,
,72,,Janaki Finance Company Limited,,60,,369.00,,358.80,,369.00,,6170.00,,2247537.20,,355.00,,14.00,
,73,,Janautthan Samudayic Laghubitta Bittya Sanstha Limited,,21,,1690.00,,1670.00,,1678.00,,390.00,,653940.50,,1640.00,,38.00,
,74,,Jeevan Bikas Laghubitta  Bittya Sanstha Ltd,,135,,2601.00,,2549.00,,2594.00,,2441.00,,6311884.00,,2550.00,,44.00,
,75,,Joshi Hydropower Development Company Ltd,,43,,189.00,,183.00,,185.60,,5435.00,,1011068.00,,182.90,,2.70,
,76,,Jyoti Bikas Bank Limited,,176,,283.00,,268.00,,283.00,,22859.00,,6350323.20,,265.00,,18.00,
,77,,Kalika Laghubitta Bittiya Sanstha Ltd,,18,,993.50,,956.00,,981.00,,775.00,,756612.00,,955.10,,25.90,
,78,,Kalika power Company Ltd,,23,,319.00,,307.10,,310.00,,565.00,,176387.50,,307.00,,3.00,
,79,,Kamana Sewa Bikas Bank Limited,,111,,325.00,,315.00,,323.00,,18077.00,,5803783.70,,309.00,,14.00,
,80,,Karnali Development Bank Limited,,68,,232.00,,216.00,,232.00,,11153.00,,2499987.90,,216.00,,16.00,
,81,,Khanikhola Hydropower Co. Ltd.,,38,,182.00,,177.00,,180.90,,2943.00,,531365.10,,175.00,,5.90,
,82,,Kisan Lagubitta Bittiya Sanstha Limited,,10,,835.30,,793.60,,835.30,,485.00,,389859.00,,808.20,,27.10,
,83,,Kumari Dhanabriddhi Yojana,,15,,8.15,,8.00,,8.10,,2500.00,,20048.00,,8.15,,-0.05,
,84,,Kumari Equity Fund,,3,,8.09,,7.94,,7.96,,500.00,,3987.00,,7.95,,0.01,
,85,,Laxmi Bank Limited,,74,,202.00,,196.10,,199.00,,15350.00,,3061889.60,,194.70,,4.30,
,86,,Laxmi Equity Fund,,3,,8.10,,7.96,,7.96,,5250.00,,42490.00,,8.00,,-0.04,
,87,,Laxmi Laghubitta Bittiya Sanstha Ltd.,,8,,1195.00,,1170.00,,1184.00,,636.00,,752920.00,,1170.00,,14.00,
,88,,Laxmi Unnati Kosh,,10,,8.19,,7.75,,8.19,,29950.00,,235040.25,,8.03,,0.16,
,89,,Liberty Energy Company Limited,,29,,228.80,,218.10,,228.80,,3230.00,,721001.00,,224.40,,4.40,
,90,,Life Insurance Corporation (Nepal) Limited,,126,,1285.00,,1226.10,,1285.00,,6417.00,,8007082.40,,1240.00,,45.00,
,91,,Lumbini Bikas Bank Ltd.,,193,,371.00,,350.00,,369.00,,35633.00,,12847097.60,,345.00,,24.00,
,92,,Machhapuchhre Bank Limited,,79,,228.00,,223.10,,225.00,,18932.00,,4298759.80,,224.10,,0.90,
,93,,Madhya Bhotekoshi Jalavidyut Company Limited,,116,,210.00,,205.00,,208.00,,3210.00,,665898.00,,205.00,,3.00,
,94,,Mahalaxmi Bikas Bank Ltd.,,193,,372.00,,356.00,,365.00,,24093.00,,8822550.00,,350.00,,15.00,
,95,,Mahila Lagubitta Bittiya Sanstha Limited,,45,,3825.00,,3757.00,,3813.00,,761.00,,2890935.00,,3750.00,,63.00,
,96,,Mahuli Laghubitta Bittiya Sanstha Limited,,6,,1127.00,,1094.00,,1127.00,,250.00,,276760.00,,1073.00,,54.00,
,97,,Mailung Khola Jal Vidhyut Company Limited,,28,,445.00,,425.00,,445.00,,1648.00,,719217.50,,426.00,,19.00,
,98,,Manakamana Smart Laghubitta Bittiya Sanstha Limited,,15,,895.00,,870.00,,885.00,,195.00,,172095.00,,876.00,,9.00,
,99,,Mandakini Hydropower Limited,,65,,375.00,,356.00,,372.30,,923.00,,336255.00,,375.00,,-2.70,
,100,,Manjushree Finance Ltd.,,89,,396.00,,387.00,,396.00,,5460.00,,2141835.80,,382.00,,14.00,
,101,,Manushi Laghubitta Bittiya Sanstha Limited,,10,,1100.00,,1075.00,,1089.00,,140.00,,151929.00,,1080.00,,9.00,
,102,,Mega Mutual Fund -1,,8,,7.59,,7.40,,7.40,,6200.00,,46400.70,,7.45,,-0.05,
,103,,Mero Microfinance Bittiya Sanstha Ltd.,,32,,805.00,,777.10,,798.00,,1463.00,,1160305.00,,775.00,,23.00,
,104,,Mirmire Laghubitta Bittya Sanstha Limited,,22,,1002.00,,948.70,,990.00,,680.00,,668607.00,,968.00,,22.00,
,105,,Miteri Development Bank Limited,,87,,390.00,,362.00,,388.00,,9818.00,,3675822.90,,358.50,,29.50,
,106,,Mithila LaghuBitta Bittiya Sanstha Limited,,5,,1133.00,,1100.00,,1133.00,,150.00,,166850.00,,1090.00,,43.00,
,107,,Mountain Energy Nepal Limited,,17,,774.00,,760.00,,760.00,,618.00,,471735.00,,759.00,,1.00,
,108,,Mountain Hydro Nepal Limited,,37,,242.70,,234.00,,241.00,,5860.00,,1390440.00,,229.80,,11.20,
,109,,Muktinath Bikas Bank Ltd.,,145,,428.50,,418.00,,427.00,,13952.00,,5920215.30,,417.50,,9.50,
,110,,Multipurpose Finance Company  Limited,,29,,328.00,,310.00,,324.00,,4245.00,,1383306.00,,316.00,,8.00,
,111,,NABIL BALANCED FUND-2,,1,,8.20,,8.20,,8.20,,100.00,,820.00,,8.35,,-0.15,
,112,,Nabil Balanced Fund-3,,14,,7.94,,7.79,,7.83,,9325.00,,72711.50,,7.94,,-0.11,
,113,,Nabil Bank Limited,,673,,808.00,,781.70,,807.00,,44112.00,,35198429.90,,780.00,,27.00,
,114,,Nabil Equity Fund,,7,,8.90,,8.79,,8.90,,8490.00,,75396.00,,8.62,,0.28,
,115,,Narayani Development Bank Limited,,19,,387.60,,380.00,,387.30,,1442.00,,549694.30,,372.90,,14.40,
,116,,National Hydro Power Company Limited,,152,,197.00,,189.10,,195.80,,22506.00,,4390782.10,,192.70,,3.10,
,117,,National Life Insurance Co. Ltd.,,73,,560.00,,547.00,,557.00,,8012.00,,4455860.10,,547.00,,10.00,
,118,,National Microfinance Laghubitta Bittiya Sanstha Limited,,77,,2083.00,,2019.60,,2083.00,,2539.00,,5223111.60,,1990.00,,93.00,
,119,,Naya Sarathi Laghubitta Bittiya Sanstha Limited,,12,,760.90,,750.00,,760.90,,559.00,,421286.00,,746.00,,14.90,
,120,,Neco Insurance Limited,,57,,693.00,,670.00,,688.00,,3866.00,,2654184.40,,675.10,,12.90,
,121,,Nepal Bank Limited,,252,,278.00,,273.10,,277.00,,39942.00,,11008995.60,,275.00,,2.00,
,122,,Nepal Doorsanchar Company Limited,,279,,829.90,,815.00,,828.90,,17643.00,,14488013.10,,810.00,,18.90,
,123,,Nepal Finance Ltd.,,73,,260.00,,248.00,,258.00,,10810.00,,2757479.40,,247.00,,11.00,
,124,,Nepal Hydro Developers Ltd.,,23,,320.70,,302.00,,320.70,,4482.00,,1387881.00,,304.00,,16.70,
,125,,Nepal Infrastructure Bank Limited,,437,,196.90,,192.00,,194.50,,33857.00,,6568474.00,,192.00,,2.50,
,126,,Nepal Insurance Co. Ltd Promoter Share,,26,,366.00,,366.00,,366.00,,3100.00,,1007500.00,,366.00,,0.00,
,127,,Nepal Insurance Co. Ltd.,,66,,415.80,,402.00,,403.00,,10260.00,,4169107.50,,399.80,,3.20,
,128,,Nepal Life Insurance Co. Ltd.,,231,,606.90,,585.00,,606.80,,14726.00,,8798366.40,,577.00,,29.80,
,129,,Nepal Reinsurance Company Limited,,158,,599.00,,577.00,,599.00,,11396.00,,6741315.10,,583.00,,16.00,
,130,,Nepal SBI Bank Limited,,22,,268.30,,263.00,,268.30,,1132.00,,299761.50,,263.50,,4.80,
,131,,Nerude Laghubitta Bittiya Sanstha Limited,,7,,879.00,,865.00,,873.00,,482.00,,421646.00,,863.90,,9.10,
,132,,NESDO Sambridha Laghubitta Bittiya Sanstha Limited,,90,,2897.90,,2800.00,,2878.00,,2277.00,,6510023.60,,2830.00,,48.00,
,133,,Ngadi Group Power Ltd.,,84,,223.90,,216.00,,220.00,,7964.00,,1752792.50,,213.00,,7.00,
,134,,NIBL Samriddhi Fund -2,,2,,7.49,,7.49,,7.49,,674.00,,5048.26,,7.50,,-0.01,
,135,,NIC Asia Balanced Fund,,3,,10.48,,10.37,,10.38,,700.00,,7275.00,,10.37,,0.01,
,136,,NIC Asia Bank Ltd.,,197,,632.00,,614.00,,632.00,,24888.00,,15454855.30,,618.30,,13.70,
,137,,NIC Asia Flexi CAP Fund,,21,,7.77,,7.59,,7.65,,3100.00,,23720.00,,7.70,,-0.05,
,138,,NIC Asia Growth Fund,,1,,10.36,,10.36,,10.36,,1500.00,,15540.00,,10.48,,-0.12,
,139,,NIC ASIA Laghubitta Bittiya Sanstha Limited,,83,,730.00,,715.00,,730.00,,3594.00,,2598203.00,,720.00,,10.00,
,140,,NIC Asia Select Fund 30,,4,,7.67,,7.55,,7.67,,5200.00,,39644.00,,7.54,,0.13,
,141,,Nirdhan Utthan Laghubitta Bittiya Sanstha Limited,,88,,960.00,,910.00,,960.00,,4249.00,,3957403.40,,907.00,,53.00,
,142,,NLG Insurance Company Ltd.,,20,,465.00,,450.00,,465.00,,825.00,,377933.00,,450.00,,15.00,
,143,,NMB  Microfinance Bittiya Sanstha Ltd.,,28,,704.00,,685.00,,704.00,,868.00,,603391.50,,679.00,,25.00,
,144,,NMB 50,,2,,9.35,,9.20,,9.35,,550.00,,5105.00,,9.20,,0.15,
,145,,NMB Bank Limited,,137,,239.00,,230.10,,238.00,,12426.00,,2938487.40,,232.00,,6.00,
,146,,NMB Hybrid Fund L-1,,2,,9.26,,9.16,,9.26,,8037.00,,74092.62,,9.14,,0.12,
,147,,NRN Infrastructure and Development Limited,,53,,454.00,,412.30,,441.90,,1245.00,,537047.20,,420.00,,21.90,
,148,,Nyadi Hydropower Limited,,44,,284.50,,270.60,,284.50,,1835.00,,501619.50,,274.00,,10.50,
,149,,Oriental Hotels Limited,,11,,457.50,,442.00,,442.00,,867.00,,384840.00,,449.00,,-7.00,
,150,,Panchakanya Mai Hydropower Ltd,,28,,198.90,,183.00,,198.90,,2432.00,,474208.90,,185.30,,13.60,
,151,,Panchthar Power Compant Limited,,49,,290.00,,278.10,,290.00,,7011.00,,1997228.20,,278.00,,12.00,
,152,,Pokhara Finance Ltd.,,35,,346.00,,339.00,,344.90,,3146.00,,1076695.90,,334.00,,10.90,
,153,,Prabhu  Bank Limited,,154,,205.00,,200.00,,205.00,,21366.00,,4341957.50,,201.00,,4.00,
,154,,Prabhu Select Fund,,6,,7.80,,7.66,,7.66,,10100.00,,77460.00,,7.74,,-0.08,
,155,,Prime Commercial Bank Ltd.,,357,,227.00,,221.00,,226.10,,66566.00,,14864074.70,,223.00,,3.10,
,156,,Progressive Finance Limited,,43,,271.00,,261.00,,270.00,,8220.00,,2197242.50,,258.00,,12.00,
,157,,Prudential Insurance Co. Ltd.,,20,,352.90,,343.50,,352.90,,1555.00,,540641.50,,347.00,,5.90,
,158,,Radhi Bidyut Company Ltd,,98,,220.00,,209.10,,220.00,,9603.00,,2087989.10,,211.00,,9.00,
,159,,Rapti Hydro And General Construction Limited,,112,,229.00,,216.00,,226.00,,3347.00,,749813.20,,220.90,,5.10,
,160,,Rastra Utthan Laghubitta Sanstha Limited,,50,,961.00,,913.00,,961.00,,1202.00,,1127973.40,,913.90,,47.10,
,161,,Rastriya Beema Company Limited,,11,,13200.00,,12900.00,,13200.00,,110.00,,1438093.00,,12719.00,,481.00,
,162,,Rastriya Beema Company Limited Promoter Share,,10,,10410.00,,10200.00,,10410.00,,174.00,,1799986.00,,10199.00,,211.00,
,163,,RASUWAGADHI HYDROPOWER COMPANY LIMITED,,65,,230.90,,220.10,,228.50,,8311.00,,1873013.40,,222.00,,6.50,
,164,,RBB Mutual Fund 1,,3,,7.45,,7.45,,7.45,,2000.00,,14900.00,,7.60,,-0.15,
,165,,Reliance Finance Ltd.,,59,,313.10,,300.00,,313.10,,5651.00,,1731381.70,,298.00,,15.10,
,166,,Ridi Power Company Limited,,142,,489.00,,480.00,,487.00,,23702.00,,11505789.50,,479.90,,7.10,
,167,,River Falls Power Limited,,106,,224.00,,210.70,,224.00,,4273.00,,939293.00,,215.00,,9.00,
,168,,RSDC Laghubitta Bittiya Sanstha Ltd.,,51,,504.60,,488.10,,502.00,,2560.00,,1272072.20,,485.70,,16.30,
,169,,Ru Ru Jalbidhyut Pariyojana Limited,,22,,788.00,,750.00,,757.00,,620.00,,478128.50,,748.00,,9.00,
,170,,SABAIKO LAGHUBITTA BITTIYA SANSTHA LIMITED,,10,,1030.00,,974.00,,1001.00,,586.00,,600945.00,,955.00,,46.00,
,171,,Sadhana Laghubitta Bittiya Sanstha Limited,,15,,986.20,,955.00,,986.20,,401.00,,393295.00,,955.00,,31.20,
,172,,Sahas Urja Limited,,87,,440.00,,410.70,,435.00,,2588.00,,1110483.00,,419.00,,16.00,
,173,,Salt Trading Corporation,,34,,3549.00,,3510.00,,3515.00,,807.00,,2844564.20,,3488.00,,27.00,
,174,,Samata Gharelu Laghubitta Bittiya Sanstha Limited,,9,,776.00,,753.00,,765.00,,269.00,,204513.00,,754.00,,11.00,
,175,,Samling Power Company Limited,,48,,472.90,,450.00,,467.00,,5100.00,,2315727.00,,464.00,,3.00,
,176,,Samriddhi Finance Company Limited,,94,,255.00,,240.00,,255.00,,16570.00,,4127138.00,,242.00,,13.00,
,177,,Samudayik Laghubitta Bittiya Sanstha Limited,,12,,1345.30,,1274.00,,1300.00,,313.00,,404515.00,,1319.00,,-19.00,
,178,,Sanima Bank Limited,,91,,257.40,,253.00,,255.00,,19603.00,,5006725.20,,253.00,,2.00,
,179,,Sanima Equity Fund,,9,,9.70,,9.60,,9.68,,24885.00,,239862.50,,9.67,,0.01,
,180,,Sanima Large Cap Fund,,1,,7.54,,7.54,,7.54,,100.00,,754.00,,7.40,,0.14,
,181,,Sanima Mai Hydropower Ltd.,,103,,261.00,,252.00,,261.00,,10899.00,,2816545.10,,254.50,,6.50,
,182,,SANJEN JALAVIDHYUT COMPANY LIMITED,,39,,226.70,,214.00,,226.70,,1520.00,,333734.00,,214.00,,12.70,
,183,,Saptakoshi Development Bank Ltd,,54,,231.00,,214.00,,230.90,,10020.00,,2228400.90,,210.00,,20.90,
,184,,Shangrila Development Bank Ltd.,,102,,297.00,,284.20,,295.00,,26015.00,,7619912.70,,285.00,,10.00,
,185,,Shikhar Insurance Co. Ltd.,,90,,732.00,,715.00,,725.00,,6170.00,,4445561.50,,714.00,,11.00,
,186,,Shine Resunga Development Bank Ltd.,,96,,294.70,,284.10,,291.00,,11082.00,,3208867.50,,282.90,,8.10,
,187,,Shiva Shree Hydropower Ltd,,26,,190.90,,180.00,,190.90,,3943.00,,742992.50,,181.00,,9.90,
,188,,SHIVAM CEMENTS LTD,,238,,635.00,,610.00,,633.50,,28620.00,,17784254.00,,605.00,,28.50,
,189,,Shree Investment Finance Co. Ltd.,,41,,314.00,,297.00,,313.00,,5252.00,,1624346.40,,297.00,,16.00,
,190,,Siddhartha Bank Limited,,131,,314.00,,300.00,,312.00,,21632.00,,6621399.40,,299.00,,13.00,
,191,,Siddhartha Equity Fund,,1,,8.41,,8.41,,8.41,,100.00,,841.00,,8.25,,0.16,
,192,,Siddhartha Investment Growth Scheme - 2,,2,,8.00,,8.00,,8.00,,800.00,,6400.00,,8.16,,-0.16,
,193,,Sindhu Bikash Bank Ltd,,21,,272.00,,260.00,,264.00,,2215.00,,586454.00,,256.00,,8.00,
,194,,Singati Hydro Energy Limited,,39,,249.00,,236.50,,241.00,,1381.00,,332476.40,,235.00,,6.00,
,195,,Soaltee Hotel Limited,,27,,203.00,,197.00,,203.00,,8150.00,,1630170.00,,197.90,,5.10,
,196,,Standard Chartered Bank Limited,,61,,421.10,,402.00,,416.70,,2748.00,,1119661.10,,401.20,,15.50,
,197,,Summit Laghubitta Bittiya Sanstha Limited,,40,,873.10,,847.00,,865.00,,1555.00,,1337490.50,,840.00,,25.00,
,198,,Sunrise Bank Limited,,98,,202.00,,194.00,,200.10,,15336.00,,3016720.70,,195.70,,4.40,
,199,,Sunrise Bluechip Fund,,5,,7.57,,7.30,,7.57,,5400.00,,40693.00,,7.30,,0.27,
,200,,Sunrise First Mutual Fund,,3,,8.98,,8.64,,8.98,,3100.00,,26988.00,,8.72,,0.26,
,201,,Support Microfinance Bittiya Sanstha Ltd.,,1,,1320.00,,1320.00,,1320.00,,48.00,,63360.00,,1300.00,,20.00,
,202,,Support Microfinance Bittiya Sanstha Ltd. Promoter Share,,1,,652.00,,652.00,,652.00,,1000.00,,652000.00,,652.00,,0.00,
,203,,Suryodaya Womi Laghubitta Bittiya Sanstha Limited,,24,,742.50,,703.00,,714.00,,1845.00,,1328429.90,,714.00,,0.00,
,204,,Swabalamban Laghubitta Bittiya Sanstha Limited,,58,,1222.00,,1170.00,,1222.00,,3788.00,,4561636.00,,1170.00,,52.00,
,205,,Swabhimaan Laghubitta Bittiya Sanstha Limited,,7,,1530.00,,1500.00,,1530.00,,80.00,,122237.60,,1500.00,,30.00,
,206,,Swarojgar Laghu Bitta Bikas Bank Ltd.,,18,,840.00,,830.00,,840.00,,705.00,,587520.00,,817.90,,22.10,
,207,,Swet-Ganga Hydropower & Construction Limited,,78,,230.90,,220.10,,230.90,,1409.00,,317490.10,,224.00,,6.90,
,208,,Synergy Power Development Ltd.,,42,,257.00,,252.00,,257.00,,6578.00,,1675771.20,,252.00,,5.00,
,209,,Taragaon Regency Hotel Limited,,7,,339.00,,313.60,,332.30,,370.00,,117232.00,,320.00,,12.30,
,210,,Terhathum Power Company Limited,,36,,365.00,,345.10,,356.70,,1645.00,,588545.70,,345.50,,11.20,
,211,,Unilever Nepal Limited,,1,,17800.00,,17800.00,,17800.00,,10.00,,178000.00,,17998.00,,-198.00,
,212,,Union Hydropower Limited,,80,,188.00,,183.80,,188.00,,13151.00,,2442170.30,,180.20,,7.80,
,213,,United IDI Mardi RB Hydropower Limited.,,27,,459.90,,453.00,,458.50,,2845.00,,1297458.20,,445.00,,13.50,
,214,,United Insurance Co. (Nepal) Ltd.,,15,,357.00,,345.10,,357.00,,1518.00,,529113.00,,343.90,,13.10,
,215,,United Modi Hydropower Ltd.,,80,,232.00,,222.00,,231.00,,14677.00,,3339772.80,,221.00,,10.00,
,216,,UNIVERSAL POWER COMPANY LTD,,137,,214.90,,208.00,,214.00,,19444.00,,4127805.80,,206.00,,8.00,
