"
",S.N.,"
",Traded Companies,"
",No. Of Transaction,"
",Max Price,"
",Min Price,"
",Closing Price,"
",Traded Shares,"
",Amount,"
",Previous Closing,"
",Difference Rs.,"
"
,16,,Bindhyabasini Hydropower Development Company Limited,,322,,480.00,,461.10,,472.00,,9780.00,,4621758.00,,479.00,,-7.00,
,17,,Bishal Bazar Company Limited,,6,,3610.00,,3604.30,,3604.30,,100.00,,360594.00,,3600.00,,4.30,
,18,,Bottlers Nepal (Terai) Limited,,7,,13799.00,,13585.00,,13585.00,,80.00,,1089690.00,,13830.00,,-245.00,
,19,,Buddha Bhumi Nepal Hydropower Company Limited,,69,,431.80,,415.10,,429.00,,1795.00,,761129.90,,423.00,,6.00,
,20,,Butwal Power Company Limited,,78,,330.00,,325.10,,325.10,,7396.00,,2415026.60,,328.00,,-2.90,
,21,,CEDB Hydropower Development Company Limited,,127,,761.00,,742.10,,757.00,,6050.00,,4547704.10,,751.00,,6.00,
,22,,Central Finance Co. Ltd.,,66,,368.00,,348.10,,356.00,,9836.00,,3513294.90,,353.10,,2.90,
,23,,Chandragiri Hills Limited,,37,,1069.00,,1051.10,,1053.00,,1518.00,,1603275.70,,1048.10,,4.90,
,24,,Chhimek Laghubitta Bittiya Sanstha Limited,,108,,1084.00,,1070.00,,1074.00,,5569.00,,5974761.00,,1071.00,,3.00,
,25,,Chhyangdi Hydropower Ltd.,,94,,268.00,,260.00,,266.00,,15205.00,,4015124.60,,263.90,,2.10,
,26,,Chilime Hydropower Company Limited,,114,,408.00,,403.70,,403.70,,10822.00,,4384729.70,,404.00,,-0.30,
,27,,Citizen Investment Trust,,153,,2125.00,,2102.50,,2117.00,,6866.00,,14510759.80,,2110.00,,7.00,
,28,,Citizens Bank International Limited,,126,,205.20,,202.00,,202.00,,16458.00,,3340385.30,,202.50,,-0.50,
,29,,Citizens Mutual Fund -1,,6,,8.26,,8.14,,8.24,,3100.00,,25445.00,,7.99,,0.25,
,30,,CITIZENS MUTUAL FUND 2,,8,,8.25,,7.96,,8.20,,7700.00,,62480.00,,8.10,,0.10,
,31,,Civil Bank Debenture 2088,,5,,870.00,,866.00,,868.30,,95.00,,82431.00,,880.00,,-11.70,
,32,,Civil Laghubitta Bittiya Sanstha Ltd.,,34,,915.00,,900.00,,900.10,,1332.00,,1203274.00,,907.00,,-6.90,
,33,,Corporate Development Bank Limited,,37,,320.00,,310.00,,315.00,,4070.00,,1279503.00,,314.00,,1.00,
,34,,Deprosc Laghubitta Bittiya Sanstha Limited,,83,,1039.00,,1018.00,,1026.00,,4645.00,,4764244.00,,1023.90,,2.10,
,35,,Dibyashwori Hydropower Ltd.,,41,,223.00,,217.00,,217.10,,4257.00,,939093.20,,218.00,,-0.90,
,36,,Dordi Khola Jal Bidyut Company Limited,,499,,361.00,,342.00,,351.00,,32709.00,,11332951.20,,350.00,,1.00,
,37,,Emerging Nepal Limited,,51,,736.00,,685.00,,695.00,,990.00,,693757.30,,694.00,,1.00,
,38,,Everest Bank Limited,,173,,515.00,,508.00,,510.00,,48788.00,,25009674.30,,509.00,,1.00,
,39,,Excel Development Bank Ltd.,,68,,361.00,,350.00,,354.00,,8851.00,,3124440.40,,350.00,,4.00,
,40,,First Micro Finance Laghubitta Bittiya Sanstha Limited,,97,,730.00,,718.00,,718.00,,17306.00,,12534878.60,,724.00,,-6.00,
,41,,Forward Microfinance Laghubitta Bittiya Sanstha Limited,,124,,2730.00,,2700.00,,2715.00,,3554.00,,9638624.40,,2704.00,,11.00,
,42,,Ganapati Laghubitta Bittiya Sanstha Limited,,4,,1020.00,,1000.00,,1020.00,,49.00,,49360.00,,1020.00,,0.00,
,43,,Garima Bikas Bank Limited,,138,,408.00,,402.00,,402.60,,14798.00,,5990209.20,,403.50,,-0.90,
,44,,Ghalemdi Hydro Limited,,88,,232.00,,223.90,,227.00,,17126.00,,3892584.50,,227.50,,-0.50,
,45,,Global IME Bank Limited Debenture 2086/87,,1,,775.00,,775.00,,775.00,,25.00,,19375.00,,772.00,,3.00,
,46,,Global IME Laghubitta Bittiya Sanstha Ltd.,,14,,1345.00,,1315.00,,1320.00,,337.00,,445055.00,,1320.00,,0.00,
,47,,Global IME Samunnat Scheme-1,,21,,9.86,,9.51,,9.60,,13696.00,,132899.74,,9.50,,0.10,
,48,,Goodwill Finance Limited,,109,,555.00,,543.00,,546.90,,13965.00,,7648065.40,,549.00,,-2.10,
,49,,Grameen Bikas Laghubitta Bittiya Sanstha Ltd.,,88,,731.00,,716.10,,724.00,,6669.00,,4816322.00,,722.20,,1.80,
,50,,Green Development Bank Ltd.,,36,,284.50,,274.00,,278.00,,5307.00,,1476775.00,,274.00,,4.00,
,51,,Green Ventures Limited,,482,,390.00,,381.10,,385.00,,34051.00,,13106600.50,,390.00,,-5.00,
,52,,GreenLife Hydropower Limited,,85,,316.00,,306.00,,309.00,,2568.00,,795099.00,,310.10,,-1.10,
,53,,Guheshowori Merchant Bank & Finance Co. Ltd.,,66,,382.70,,370.00,,374.00,,14907.00,,5570222.50,,375.00,,-1.00,
,54,,Gurans Laghubitta Bittiya Sanstha Limited,,29,,1050.00,,1000.20,,1050.00,,2587.00,,2618469.40,,1011.00,,39.00,
,55,,Gurkhas Finance Ltd.,,228,,604.80,,575.00,,579.00,,31866.00,,18632676.20,,593.00,,-14.00,
,56,,Himal Dolakha Hydropower Company Limited,,177,,236.00,,228.00,,228.50,,43511.00,,10031104.80,,232.00,,-3.50,
,57,,Himalaya Urja Bikas Company Limited,,39,,273.00,,262.30,,267.00,,4975.00,,1321648.60,,266.00,,1.00,
,58,,Himalayan Bank Limited,,165,,356.00,,331.00,,345.00,,19050.00,,6533085.80,,333.00,,12.00,
,59,,Himalayan Distillery Limited,,354,,3629.00,,3545.00,,3550.10,,14377.00,,51182592.40,,3564.00,,-13.90,
,60,,Himalayan Everest Insurance Limited,,57,,415.00,,408.10,,411.80,,8711.00,,3580107.90,,410.00,,1.80,
,61,,Himalayan Hydropower Limited,,807,,339.00,,321.00,,335.00,,23852.00,,7891223.10,,332.00,,3.00,
,62,,Himalayan Power Partner Ltd.,,42,,384.40,,370.00,,372.00,,4794.00,,1778003.40,,370.00,,2.00,
,63,,Hydorelectricity Investment and Development Company Ltd,,360,,211.00,,207.00,,207.00,,49715.00,,10363826.60,,208.00,,-1.00,
,64,,ICFC Finance Limited,,210,,538.00,,523.20,,525.00,,26077.00,,13798384.70,,527.50,,-2.50,
,65,,IME General Insurance Ltd.,,106,,427.30,,417.00,,427.00,,25585.00,,10792020.40,,420.80,,6.20,
,66,,Infinity Laghubitta Bittiya Sanstha Limited,,44,,1009.00,,977.00,,999.00,,2430.00,,2407131.20,,995.00,,4.00,
,67,,Jalpa Samudayik Laghubitta Bittiya Sanstha Limited,,160,,3198.00,,3153.10,,3175.00,,5752.00,,18263800.40,,3170.00,,5.00,
,68,,Janaki Finance Company Limited,,60,,430.00,,419.00,,420.00,,6175.00,,2603158.40,,418.90,,1.10,
,69,,Janautthan Samudayic Laghubitta Bittya Sanstha Limited,,51,,1849.90,,1790.00,,1790.00,,1220.00,,2197670.00,,1825.00,,-35.00,
,70,,Jeevan Bikas Laghubitta  Bittya Sanstha Ltd,,244,,2775.00,,2715.00,,2725.00,,5311.00,,14462822.50,,2734.00,,-9.00,
,71,,Joshi Hydropower Development Company Ltd,,45,,232.00,,225.40,,226.10,,7055.00,,1599327.50,,228.00,,-1.90,
,72,,Jyoti Bikas Bank Limited,,143,,315.00,,307.00,,311.00,,19389.00,,6022948.60,,309.20,,1.80,
,73,,Kalika Laghubitta Bittiya Sanstha Ltd,,18,,1085.00,,1070.00,,1074.90,,1242.00,,1331058.40,,1071.00,,3.90,
,74,,Kalika power Company Ltd,,41,,418.00,,403.10,,414.90,,8109.00,,3331538.80,,411.00,,3.90,
,75,,Kamana Sewa Bikas Bank Limited,,126,,367.00,,360.00,,361.00,,19118.00,,6922611.50,,360.00,,1.00,
,76,,Karnali Development Bank Limited,,49,,260.00,,255.00,,255.00,,8670.00,,2225323.00,,258.00,,-3.00,
,77,,Khanikhola Hydropower Co. Ltd.,,75,,229.60,,220.00,,229.60,,7767.00,,1751278.50,,224.00,,5.60,
,78,,Kisan Lagubitta Bittiya Sanstha Limited,,8,,930.00,,911.40,,930.00,,131.00,,119722.60,,930.00,,0.00,
,79,,Kumari Bank Limited,,228,,205.00,,202.20,,202.30,,51003.00,,10362005.40,,202.90,,-0.60,
,80,,Kumari Dhanabriddhi Yojana,,33,,9.11,,8.43,,8.94,,5400.00,,46845.00,,8.60,,0.34,
,81,,Kumari Equity Fund,,12,,8.90,,8.52,,8.61,,2450.00,,21160.00,,8.80,,-0.19,
,82,,Laxmi Bank Limited,,83,,205.00,,199.80,,200.10,,15978.00,,3200001.20,,202.00,,-1.90,
,83,,Laxmi Equity Fund,,2,,8.71,,8.54,,8.54,,10000.00,,86250.00,,8.54,,0.00,
,84,,Laxmi Laghubitta Bittiya Sanstha Ltd.,,9,,1299.00,,1275.00,,1278.00,,312.00,,398607.00,,1275.00,,3.00,
,85,,Laxmi Unnati Kosh,,3,,8.51,,8.35,,8.51,,1452.00,,12183.52,,8.45,,0.06,
,86,,Liberty Energy Company Limited,,84,,280.00,,270.00,,278.00,,11280.00,,3113425.20,,275.00,,3.00,
,87,,Life Insurance Corporation (Nepal) Limited,,100,,1384.90,,1365.00,,1368.10,,7209.00,,9892433.20,,1378.00,,-9.90,
,88,,Lumbini Bikas Bank Ltd.,,196,,412.00,,400.00,,402.30,,46549.00,,18725914.10,,400.00,,2.30,
,89,,Machhapuchhre Bank Limited,,103,,233.40,,229.00,,230.10,,18947.00,,4370231.40,,229.00,,1.10,
,90,,Madhya Bhotekoshi Jalavidyut Company Limited,,389,,258.90,,240.20,,245.00,,9335.00,,2288018.00,,245.00,,0.00,
,91,,Mahalaxmi Bikas Bank Ltd.,,183,,404.90,,398.00,,399.20,,35483.00,,14185270.80,,399.80,,-0.60,
,92,,Mahila Lagubitta Bittiya Sanstha Limited,,53,,3935.00,,3880.00,,3890.00,,1290.00,,5028652.80,,3890.00,,0.00,
,93,,Mahuli Laghubitta Bittiya Sanstha Limited,,8,,1205.00,,1195.00,,1205.00,,134.00,,161029.00,,1190.00,,15.00,
,94,,Mailung Khola Jal Vidhyut Company Limited,,72,,507.80,,486.90,,498.00,,5469.00,,2712824.40,,498.00,,0.00,
,95,,Manakamana Smart Laghubitta Bittiya Sanstha Limited,,26,,1040.40,,1015.20,,1020.00,,400.00,,411624.60,,1020.00,,0.00,
,96,,Mandakini Hydropower Limited,,4569,,420.20,,389.60,,420.20,,76612.00,,30885464.80,,382.00,,38.20,
,97,,Manjushree Finance Ltd.,,55,,450.60,,440.10,,440.50,,5772.00,,2556882.50,,442.00,,-1.50,
,98,,Manushi Laghubitta Bittiya Sanstha Limited,,25,,1252.40,,1185.00,,1215.00,,468.00,,566347.00,,1228.00,,-13.00,
,99,,Mega Mutual Fund -1,,20,,7.90,,7.66,,7.80,,7560.00,,58997.00,,7.80,,0.00,
,100,,Mero Microfinance Bittiya Sanstha Ltd.,,45,,902.00,,868.00,,870.00,,1905.00,,1667199.90,,868.00,,2.00,
,101,,Mirmire Microfinance Development Bank Ltd.,,30,,1101.00,,1082.00,,1082.00,,1543.00,,1692446.00,,1075.00,,7.00,
,102,,Miteri Development Bank Limited,,49,,403.00,,392.10,,401.00,,6903.00,,2742844.80,,395.20,,5.80,
,103,,Miteri Development Bank Ltd. Promoter Share,,1,,181.30,,181.30,,181.30,,43740.00,,7930062.00,,185.00,,-3.70,
,104,,Mithila LaghuBitta Bittiya Sanstha Limited,,8,,1195.10,,1190.00,,1190.00,,169.00,,201247.40,,1210.00,,-20.00,
,105,,Mountain Energy Nepal Limited,,60,,863.90,,839.00,,862.90,,3435.00,,2914375.00,,843.10,,19.80,
,106,,Mountain Hydro Nepal Limited,,129,,300.00,,290.00,,296.80,,34490.00,,10093461.40,,297.00,,-0.20,
,107,,Muktinath Bikas Bank Ltd.,,131,,459.90,,450.00,,451.00,,15582.00,,7042818.00,,450.00,,1.00,
,108,,Multipurpose Finance Company  Limited,,100,,363.10,,347.00,,351.00,,17159.00,,6023906.80,,356.00,,-5.00,
,109,,NABIL BALANCED FUND-2,,11,,9.49,,9.32,,9.49,,4476.00,,42201.24,,9.32,,0.17,
,110,,Nabil Balanced Fund-3,,29,,8.35,,7.95,,8.15,,15600.00,,128458.00,,8.10,,0.05,
,111,,Nabil Bank Limited,,518,,810.00,,800.00,,802.00,,38238.00,,30680930.80,,801.90,,0.10,
,112,,Nabil Equity Fund,,2,,9.25,,9.25,,9.25,,260.00,,2405.00,,9.11,,0.14,
,113,,Narayani Development Bank Limited,,42,,478.00,,461.00,,470.00,,6390.00,,2998989.00,,461.00,,9.00,
,114,,National Hydro Power Company Limited,,191,,258.70,,252.00,,256.00,,46417.00,,11770048.30,,255.00,,1.00,
,115,,National Life Insurance Co. Ltd.,,71,,589.50,,577.00,,582.00,,10129.00,,5875969.40,,578.00,,4.00,
,116,,National Microfinance Laghubitta Bittiya Sanstha Limited,,78,,2350.00,,2300.00,,2305.00,,2848.00,,6581848.00,,2308.50,,-3.50,
,117,,Naya Sarathi Laghubitta Bittiya Sanstha Limited,,11,,856.70,,840.00,,850.00,,787.00,,661731.60,,856.70,,-6.70,
,118,,Neco Insurance Limited,,108,,784.80,,766.00,,769.90,,11209.00,,8626905.20,,775.00,,-5.10,
,119,,Nepal Bank Limited,,274,,292.00,,282.00,,287.50,,28445.00,,8183108.70,,287.10,,0.40,
,120,,Nepal Credit And Commercial Bank Limited,,250,,212.00,,206.00,,209.20,,95410.00,,19975843.70,,209.70,,-0.50,
,121,,Nepal Doorsanchar Company Limited,,286,,935.00,,906.00,,914.90,,19568.00,,17889533.50,,920.00,,-5.10,
,122,,Nepal Finance Ltd.,,107,,309.00,,300.00,,303.00,,17227.00,,5209756.90,,304.00,,-1.00,
,123,,Nepal Hydro Developers Ltd.,,43,,419.00,,408.00,,410.00,,5365.00,,2202116.40,,413.00,,-3.00,
,124,,Nepal Infrastructure Bank Limited,,594,,237.00,,228.00,,232.60,,38823.00,,9013672.00,,232.00,,0.60,
,125,,Nepal Insurance Co. Ltd.,,30,,497.00,,481.00,,490.00,,1953.00,,954896.20,,485.00,,5.00,
,126,,Nepal Life Insurance Co. Ltd.,,597,,695.00,,680.00,,695.00,,65005.00,,44759659.90,,680.00,,15.00,
,127,,Nepal Reinsurance Company Limited,,214,,766.20,,750.00,,754.00,,16691.00,,12669624.10,,756.00,,-2.00,
,128,,Nepal SBI Bank Limited,,46,,295.00,,285.20,,288.00,,7548.00,,2180926.30,,290.00,,-2.00,
,129,,Nerude Laghubitta Bittiya Sanstha Limited,,29,,980.00,,970.10,,971.10,,4259.00,,4154133.40,,971.00,,0.10,
,130,,NESDO Sambridha Laghubitta Bittiya Sanstha Limited,,334,,3320.00,,3260.00,,3281.00,,8878.00,,29162789.30,,3258.10,,22.90,
,131,,Ngadi Group Power Ltd.,,147,,282.00,,275.00,,277.00,,28486.00,,7919434.60,,277.00,,0.00,
,132,,NIBL Pragati Fund,,6,,9.20,,9.01,,9.01,,2700.00,,24545.48,,9.15,,-0.14,
,133,,NIBL Samriddhi Fund -2,,30,,8.00,,7.70,,7.99,,8440.00,,66390.20,,7.95,,0.04,
,134,,NIC Asia Balanced Fund,,1,,10.47,,10.47,,10.47,,1000.00,,10470.00,,10.65,,-0.18,
,135,,NIC Asia Bank Ltd.,,192,,670.00,,661.60,,664.00,,22672.00,,15045337.90,,662.00,,2.00,
,136,,NIC Asia Growth Fund,,2,,11.40,,11.18,,11.18,,300.00,,3376.00,,11.25,,-0.07,
,137,,NIC ASIA Laghubitta Bittiya Sanstha Limited,,56,,887.40,,863.10,,875.00,,955.00,,834232.00,,870.00,,5.00,
,138,,NIC Asia Select Fund 30,,9,,8.29,,8.13,,8.29,,2000.00,,16316.00,,8.29,,0.00,
,139,,Nirdhan Utthan Laghubitta Bittiya Sanstha Limited,,115,,1020.00,,1002.00,,1007.00,,8673.00,,8795004.30,,1002.00,,5.00,
,140,,NLG Insurance Company Ltd.,,38,,518.00,,507.00,,508.00,,9365.00,,4777737.40,,520.00,,-12.00,
,141,,NMB  Microfinance Bittiya Sanstha Ltd.,,39,,789.70,,775.00,,785.00,,1238.00,,969276.00,,784.00,,1.00,
,142,,NMB 50,,3,,10.44,,10.25,,10.35,,8600.00,,88764.00,,10.44,,-0.09,
,143,,NMB Bank Limited,,182,,257.80,,254.00,,255.00,,21891.00,,5589186.70,,254.70,,0.30,
,144,,NMB Hybrid Fund L-1,,9,,9.83,,9.61,,9.83,,26021.00,,254646.93,,9.84,,-0.01,
,145,,NRN Infrastructure and Development Limited,,78,,525.50,,508.10,,514.00,,4947.00,,2546558.50,,515.20,,-1.20,
,146,,Nyadi Hydropower Limited,,127,,353.00,,333.30,,353.00,,5530.00,,1883711.50,,340.00,,13.00,
,147,,Oriental Hotels Limited,,11,,499.60,,484.00,,488.00,,1030.00,,512853.00,,481.20,,6.80,
,148,,Panchakanya Mai Hydropower Ltd,,44,,245.00,,236.00,,242.00,,6424.00,,1532540.00,,243.00,,-1.00,
,149,,Panchthar Power Compant Limited,,59,,353.90,,338.20,,347.00,,11389.00,,3960986.50,,345.10,,1.90,
,150,,Pokhara Finance Ltd.,,63,,404.40,,391.10,,396.00,,8474.00,,3377784.90,,396.50,,-0.50,
,151,,Prabhu  Bank Limited,,237,,212.90,,209.00,,210.00,,37915.00,,7978097.60,,209.80,,0.20,
,152,,Prabhu  Bank Limited Promoter Share,,4,,145.00,,145.00,,145.00,,8000.00,,1550000.00,,145.00,,0.00,
,153,,Prabhu Select Fund,,16,,8.25,,8.17,,8.25,,11700.00,,96271.00,,8.23,,0.02,
,154,,Prime Commercial Bank Ltd.,,583,,247.00,,240.00,,243.00,,118053.00,,28624846.70,,243.60,,-0.60,
,155,,Prime Commercial Bank Promoter Share,,2,,142.80,,142.80,,142.80,,640.00,,64000.00,,142.80,,0.00,
,156,,Progressive Finance Limited,,146,,321.00,,311.30,,314.00,,41492.00,,13206862.30,,313.00,,1.00,
,157,,Prudential Insurance Co. Ltd.,,12,,397.00,,386.20,,393.00,,1678.00,,657796.10,,390.00,,3.00,
,158,,Radhi Bidyut Company Ltd,,430,,583.00,,568.00,,570.00,,34991.00,,20044643.50,,572.00,,-2.00,
,159,,Rastra Utthan Laghubitta Sanstha Limited,,90,,1195.00,,1137.00,,1150.00,,1866.00,,2151429.00,,1150.00,,0.00,
,160,,Rastriya Beema Company Limited,,6,,14115.00,,14031.00,,14031.00,,60.00,,845161.00,,14100.00,,-69.00,
,161,,Rastriya Beema Company Limited Promoter Share,,13,,11485.00,,11201.00,,11250.00,,300.00,,3388310.00,,11205.00,,45.00,
,162,,RASUWAGADHI HYDROPOWER COMPANY LIMITED,,102,,265.00,,259.00,,259.00,,14480.00,,3762845.50,,260.00,,-1.00,
,163,,RBB Mutual Fund 1,,13,,8.10,,8.00,,8.00,,7595.00,,60889.75,,8.10,,-0.10,
,164,,Reliance Finance Ltd.,,75,,369.00,,356.00,,361.90,,11278.00,,4072432.20,,360.00,,1.90,
,165,,Ridi Power Company Limited,,487,,630.00,,610.00,,616.00,,91124.00,,56467680.60,,615.00,,1.00,
,166,,River Falls Power Limited,,560,,300.90,,289.60,,298.50,,27752.00,,8182262.00,,294.40,,4.10,
,167,,RMDC Laghubitta Bittiya Sanstha Ltd.,,59,,914.90,,897.00,,910.00,,6375.00,,5763306.80,,897.00,,13.00,
,168,,RSDC Laghubitta Bittiya Sanstha Ltd.,,74,,590.00,,576.80,,590.00,,5907.00,,3456284.80,,580.00,,10.00,
,169,,Ru Ru Jalbidhyut Pariyojana Limited,,108,,963.90,,823.20,,963.00,,4766.00,,4157337.90,,909.70,,53.30,
,170,,SABAIKO LAGHUBITTA BITTIYA SANSTHA LIMITED,,23,,1111.00,,1064.00,,1105.00,,490.00,,538278.50,,1099.00,,6.00,
,171,,Sadhana Laghubitta Bittiya Sanstha Limited,,13,,1049.70,,1034.00,,1036.10,,460.00,,479793.10,,1032.00,,4.10,
,172,,Sahas Urja Limited,,385,,545.00,,527.00,,531.00,,18946.00,,10124666.40,,535.00,,-4.00,
,173,,Salt Trading Corporation,,40,,4128.00,,4053.00,,4076.10,,1841.00,,7537576.30,,4128.00,,-51.90,
,174,,Samata Gharelu Laghubitta Bittiya Sanstha Limited,,3,,859.00,,841.90,,841.90,,30.00,,25559.00,,844.60,,-2.70,
,175,,Samling Power Company Limited,,74,,543.00,,527.00,,534.90,,3930.00,,2093590.00,,538.00,,-3.10,
,176,,Samriddhi Finance Company Limited,,115,,307.00,,297.00,,300.00,,15679.00,,4709551.60,,300.00,,0.00,
,177,,Samudayik Laghubitta Bittiya Sanstha Limited,,7,,1438.00,,1415.00,,1420.00,,102.00,,145149.90,,1449.00,,-29.00,
,178,,Sana Kisan Bikas Laghubitta Bittiya Sanstha Limited,,60,,1121.90,,1102.00,,1111.00,,5053.00,,5591161.90,,1100.00,,11.00,
,179,,Sanima Bank Limited,,156,,271.00,,265.60,,269.50,,23950.00,,6421734.70,,267.00,,2.50,
,180,,Sanima Equity Fund,,7,,12.78,,12.60,,12.60,,12900.00,,162608.00,,12.60,,0.00,
,181,,Sanima Large Cap Fund,,4,,8.16,,8.00,,8.00,,3500.00,,28276.00,,8.16,,-0.16,
,182,,Sanima Mai Hydropower Ltd.,,186,,330.00,,325.00,,328.90,,41183.00,,13510725.20,,328.90,,0.00,
,183,,SANJEN JALAVIDHYUT COMPANY LIMITED,,70,,260.00,,257.20,,258.00,,5150.00,,1331190.50,,256.30,,1.70,
,184,,Saptakoshi Development Bank Ltd,,28,,262.00,,251.30,,251.30,,3878.00,,989649.80,,256.00,,-4.70,
,185,,Shangrila Development Bank Ltd.,,84,,333.00,,326.00,,327.00,,16532.00,,5435646.60,,328.00,,-1.00,
,186,,Shikhar Insurance Co. Ltd.,,58,,830.00,,816.00,,823.00,,3161.00,,2602766.30,,825.00,,-2.00,
,187,,Shine Resunga Development Bank Ltd.,,96,,328.00,,317.80,,322.00,,15398.00,,4952150.00,,322.00,,0.00,
,188,,Shiva Shree Hydropower Ltd,,49,,242.70,,234.00,,237.30,,7892.00,,1869210.50,,236.00,,1.30,
,189,,SHIVAM CEMENTS LTD,,394,,719.00,,700.00,,704.00,,43897.00,,30924568.70,,705.00,,-1.00,
,190,,Shree Investment Finance Co. Ltd.,,77,,368.00,,356.00,,362.00,,12436.00,,4496887.60,,361.50,,0.50,
,191,,Siddhartha Bank Limited,,160,,320.00,,314.00,,316.40,,31119.00,,9834055.10,,313.80,,2.60,
,192,,Siddhartha Equity Fund,,6,,8.78,,8.62,,8.62,,4000.00,,34699.00,,8.94,,-0.32,
,193,,Siddhartha Investment Growth Scheme - 2,,2,,8.80,,8.80,,8.80,,6000.00,,52800.00,,8.90,,-0.10,
,194,,Sindhu Bikash Bank Ltd,,195,,315.00,,296.00,,314.80,,60122.00,,18477069.40,,300.90,,13.90,
,195,,Singati Hydro Energy Limited,,83,,297.40,,281.00,,285.40,,4140.00,,1174170.60,,285.90,,-0.50,
,196,,Soaltee Hotel Limited,,76,,223.00,,217.10,,218.10,,23931.00,,5255615.00,,219.00,,-0.90,
,197,,Standard Chartered Bank Limited,,73,,440.00,,430.60,,435.00,,5589.00,,2417621.80,,438.90,,-3.90,
,198,,Summit Laghubitta Bittiya Sanstha Limited,,15,,915.00,,879.10,,898.60,,669.00,,595929.00,,898.00,,0.60,
,199,,Sunrise Bank Limited,,98,,210.00,,208.10,,209.20,,29351.00,,6133800.60,,208.50,,0.70,
,200,,Sunrise Bluechip Fund,,10,,8.15,,8.00,,8.10,,3200.00,,25990.00,,8.15,,-0.05,
,201,,Sunrise First Mutual Fund,,10,,11.50,,11.00,,11.15,,30475.00,,341557.50,,11.20,,-0.05,
,202,,Support Microfinance Bittiya Sanstha Ltd.,,10,,1390.00,,1340.00,,1390.00,,213.00,,290580.00,,1366.80,,23.20,
,203,,Suryodaya Womi Laghubitta Bittiya Sanstha Limited,,46,,832.00,,821.00,,832.00,,3312.00,,2734538.40,,831.00,,1.00,
,204,,Swabalamban Laghubitta Bittiya Sanstha Limited,,104,,1350.00,,1325.00,,1330.00,,6098.00,,8100825.60,,1329.00,,1.00,
,205,,Swabhimaan Laghubitta Bittiya Sanstha Limited,,15,,1683.00,,1622.00,,1680.00,,160.00,,264459.60,,1655.00,,25.00,
,206,,Swarojgar Laghu Bitta Bikas Bank Ltd.,,14,,986.00,,971.00,,975.00,,530.00,,518776.50,,980.00,,-5.00,
,207,,Swet-Ganga Hydropower & Construction Limited,,1712,,344.50,,318.00,,332.00,,30418.00,,9879602.90,,320.00,,12.00,
,208,,Synergy Power Development Ltd.,,135,,337.00,,325.40,,337.00,,27354.00,,9097612.10,,329.90,,7.10,
,209,,Taragaon Regency Hotel Limited,,8,,344.00,,340.00,,344.00,,194.00,,66166.00,,340.00,,4.00,
,210,,Terhathum Power Company Limited,,45,,479.00,,462.10,,469.00,,1172.00,,547585.10,,474.90,,-5.90,
,211,,Unilever Nepal Limited,,8,,19000.00,,18650.00,,18850.00,,85.00,,1596950.00,,18500.00,,350.00,
,212,,Union Hydropower Limited,,93,,249.90,,241.50,,243.00,,20759.00,,5062314.10,,242.20,,0.80,
,213,,United IDI Mardi RB Hydropower Limited.,,81,,665.00,,642.10,,643.10,,7747.00,,5024121.10,,640.00,,3.10,
,214,,United Insurance Co. (Nepal) Ltd.,,38,,396.00,,390.00,,392.00,,3006.00,,1177461.00,,398.00,,-6.00,
