"
",S.N.,"
",Traded Companies,"
",No. Of Transaction,"
",Max Price,"
",Min Price,"
",Closing Price,"
",Traded Shares,"
",Amount,"
",Previous Closing,"
",Difference Rs.,"
"
,1,,10 % NMB DEBENTURE 2085,,1,,930.00,,930.00,,930.00,,27.00,,25110.00,,932.50,,-2.50,
,2,,10% Prime Debenture 2088,,2,,825.00,,825.00,,825.00,,50.00,,41250.00,,815.20,,9.80,
,3,,12 % Goodwill Finance Limited Debenture 2083,,2,,1010.00,,1010.00,,1010.00,,266.00,,268660.00,,1015.00,,-5.00,
,4,,12% ICFC Finance Limited Debenture 2083,,2,,1011.00,,1010.00,,1010.00,,100.00,,101020.00,,1015.00,,-5.00,
,5,,8.5% BOK Debenture 2086,,7,,760.00,,760.00,,760.00,,500.00,,380000.00,,760.00,,0.00,
,6,,9% NIC Asia Debenture 2081/82,,1,,922.90,,922.90,,922.90,,50.00,,46145.00,,920.50,,2.40,
,7,,Aarambha Chautari Laghubitta Bittiya Sanstha Limited,,41,,752.00,,735.00,,737.00,,986.00,,729289.60,,752.00,,-15.00,
,8,,Adarsha Laghubitta Bittiya Sanstha Limited,,1,,300.40,,300.40,,300.40,,10.00,,3004.00,,294.60,,5.80,
,9,,Agricultural Development Bank Limited,,166,,321.30,,310.00,,314.00,,11440.00,,3567890.30,,315.00,,-1.00,
,10,,Ankhu Khola Jalvidhyut Company Ltd,,182,,193.90,,181.00,,184.90,,24566.00,,4543556.20,,190.10,,-5.20,
,11,,Api Power Company Ltd.,,693,,227.30,,218.00,,218.20,,148803.00,,32815999.80,,223.30,,-5.10,
,12,,Arun Kabeli Power Ltd.,,364,,419.00,,403.00,,403.50,,52299.00,,21331954.80,,416.90,,-13.40,
,13,,Arun Valley Hydropower Development Co. Ltd.,,310,,319.20,,306.00,,306.00,,73019.00,,22595582.10,,313.00,,-7.00,
,14,,Asha Laghubitta Bittiya Sanstha Ltd,,32,,1032.20,,995.00,,1000.00,,943.00,,946349.30,,1012.00,,-12.00,
,15,,Asian Life Insurance Co. Limited,,306,,549.90,,537.10,,540.00,,38383.00,,20808712.80,,547.00,,-7.00,
,16,,Balephi Hydropower Limited,,144,,289.00,,267.00,,270.00,,8055.00,,2226236.60,,293.00,,-23.00,
,17,,Barun Hydropower Co. Ltd.,,59,,236.00,,226.00,,232.00,,6398.00,,1470197.90,,240.00,,-8.00,
,18,,Best Finance Company Ltd.,,109,,354.90,,346.00,,346.00,,14960.00,,5217795.40,,357.00,,-11.00,
,19,,Bindhyabasini Hydropower Development Company Limited,,160,,414.60,,394.00,,409.00,,5110.00,,2048021.00,,423.00,,-14.00,
,20,,Bishal Bazar Company Limited,,14,,3310.00,,3189.00,,3250.00,,213.00,,688003.00,,3320.00,,-70.00,
,21,,Bottlers Nepal (Terai) Limited,,10,,13385.00,,12901.00,,12901.00,,475.00,,6278318.50,,13049.00,,-148.00,
,22,,Buddha Bhumi Nepal Hydropower Company Limited,,59,,413.00,,370.00,,386.00,,3715.00,,1404922.90,,408.00,,-22.00,
,23,,Butwal Power Company Limited,,104,,302.00,,298.00,,299.00,,8952.00,,2678212.50,,302.00,,-3.00,
,24,,CEDB Hydropower Development Company Limited,,113,,656.00,,632.00,,632.00,,5736.00,,3668362.30,,655.20,,-23.20,
,25,,Central Finance Co. Ltd.,,119,,326.00,,309.50,,309.50,,15000.00,,4731817.10,,320.10,,-10.60,
,26,,Chandragiri Hills Limited,,57,,970.00,,950.00,,969.00,,1800.00,,1725534.00,,980.00,,-11.00,
,27,,Chhimek Laghubitta Bittiya Sanstha Limited,,260,,1016.00,,993.50,,994.00,,11178.00,,11176803.30,,1015.00,,-21.00,
,28,,Chhyangdi Hydropower Ltd.,,62,,220.00,,213.00,,215.00,,6765.00,,1459803.90,,220.00,,-5.00,
,29,,Chilime Hydropower Company Limited,,108,,372.90,,364.00,,364.00,,15370.00,,5622273.00,,370.00,,-6.00,
,30,,Citizen Investment Trust,,149,,1890.00,,1870.00,,1873.00,,4471.00,,8395119.80,,1886.00,,-13.00,
,31,,Citizens Bank International Limited,,192,,193.00,,189.00,,191.00,,23706.00,,4496545.30,,192.30,,-1.30,
,32,,Citizens Mutual Fund -1,,2,,8.00,,7.99,,7.99,,720.00,,5755.00,,7.95,,0.04,
,33,,CITIZENS MUTUAL FUND 2,,5,,8.26,,8.11,,8.20,,3050.00,,24812.00,,8.42,,-0.22,
,34,,Civil Bank Debenture 2088,,2,,854.10,,853.10,,854.10,,50.00,,42680.00,,870.00,,-15.90,
,35,,Civil Laghubitta Bittiya Sanstha Ltd.,,44,,815.00,,770.00,,797.00,,2642.00,,2078575.30,,815.00,,-18.00,
,36,,Corporate Development Bank Limited,,43,,275.00,,266.60,,266.60,,3235.00,,876808.00,,277.00,,-10.40,
,37,,Deprosc Laghubitta Bittiya Sanstha Limited,,86,,940.00,,915.00,,917.00,,3634.00,,3340674.70,,933.00,,-16.00,
,38,,Dibyashwori Hydropower Ltd.,,64,,192.00,,183.00,,183.00,,7472.00,,1391524.80,,195.00,,-12.00,
,39,,Dordi Khola Jal Bidyut Company Limited,,220,,294.00,,275.60,,276.00,,13875.00,,3899698.60,,297.50,,-21.50,
,40,,Emerging Nepal Limited,,47,,647.00,,610.60,,613.00,,2483.00,,1543215.50,,637.00,,-24.00,
,41,,Everest Bank Limited,,78,,485.10,,481.00,,482.00,,6771.00,,3269936.40,,488.60,,-6.60,
,42,,Excel Development Bank Ltd.,,53,,318.00,,312.00,,314.00,,12520.00,,3931116.00,,318.00,,-4.00,
,43,,First Micro Finance Laghubitta Bittiya Sanstha Limited,,131,,665.00,,637.00,,638.00,,18426.00,,11885065.30,,663.10,,-25.10,
,44,,Forward Microfinance Laghubitta Bittiya Sanstha Limited,,144,,2565.00,,2530.00,,2533.00,,3725.00,,9455324.50,,2570.00,,-37.00,
,45,,Ganapati Laghubitta Bittiya Sanstha Limited,,9,,878.80,,866.00,,866.00,,210.00,,183086.00,,896.70,,-30.70,
,46,,Garima Bikas Bank Limited,,218,,373.50,,365.00,,365.30,,24320.00,,8951913.50,,374.00,,-8.70,
,47,,Ghalemdi Hydro Limited,,87,,190.10,,186.20,,186.50,,13134.00,,2469538.90,,193.00,,-6.50,
,48,,Global IME Bank Limited Debenture 2086/87,,1,,772.00,,772.00,,772.00,,10.00,,7720.00,,772.00,,0.00,
,49,,Global IME Laghubitta Bittiya Sanstha Ltd.,,39,,1196.00,,1180.00,,1180.00,,1424.00,,1690208.90,,1200.00,,-20.00,
,50,,Global IME Samunnat Scheme-1,,33,,8.86,,8.30,,8.86,,42430.00,,358097.50,,8.41,,0.45,
,51,,Goodwill Finance Limited,,86,,464.40,,448.20,,448.20,,9252.00,,4196593.10,,465.00,,-16.80,
,52,,Grameen Bikas Laghubitta Bittiya Sanstha Ltd.,,62,,660.00,,647.00,,647.00,,3710.00,,2417176.50,,660.00,,-13.00,
,53,,Green Development Bank Ltd.,,48,,263.00,,252.00,,252.00,,7218.00,,1850166.10,,258.00,,-6.00,
,54,,Green Ventures Limited,,199,,320.00,,301.00,,302.00,,10953.00,,3326086.00,,320.80,,-18.80,
,55,,GreenLife Hydropower Limited,,105,,264.00,,253.00,,253.00,,4771.00,,1226973.80,,268.00,,-15.00,
,56,,Guheshowori Merchant Bank & Finance Co. Ltd.,,75,,336.60,,323.40,,323.40,,11861.00,,3873625.00,,330.00,,-6.60,
,57,,Gurans Laghubitta Bittiya Sanstha Limited,,9,,915.00,,900.00,,901.00,,164.00,,149098.30,,931.00,,-30.00,
,58,,Gurkhas Finance Ltd.,,247,,540.60,,515.00,,518.00,,32369.00,,16854523.30,,530.00,,-12.00,
,59,,Himal Dolakha Hydropower Company Limited,,329,,188.70,,179.10,,179.90,,56813.00,,10325582.90,,187.90,,-8.00,
,60,,Himalaya Urja Bikas Company Limited,,47,,221.00,,213.70,,217.50,,5535.00,,1194661.00,,221.10,,-3.60,
,61,,Himalayan Bank Limited,,62,,321.90,,315.80,,320.20,,4311.00,,1373413.40,,322.00,,-1.80,
,62,,Himalayan Distillery Limited,,356,,3326.00,,3293.00,,3296.00,,9561.00,,31565876.80,,3325.00,,-29.00,
,63,,Himalayan Everest Insurance Limited,,242,,398.00,,379.00,,384.00,,37496.00,,14393975.70,,406.00,,-22.00,
,64,,Himalayan Everest Insurance Limited Promoter,,5,,275.40,,265.00,,265.00,,366.00,,100325.00,,281.00,,-16.00,
,65,,Himalayan Hydropower Limited,,226,,267.00,,248.00,,250.10,,12680.00,,3188310.00,,261.80,,-11.70,
,66,,Himalayan Power Partner Ltd.,,31,,320.00,,312.00,,313.60,,3198.00,,1010377.10,,320.00,,-6.40,
,67,,Hydorelectricity Investment and Development Company Limited Promoter,,57,,97.80,,95.00,,97.20,,94975.00,,9164120.00,,99.70,,-2.50,
,68,,Hydorelectricity Investment and Development Company Ltd,,682,,188.00,,178.00,,179.90,,95219.00,,17125519.10,,184.50,,-4.60,
,69,,ICFC Finance Limited,,219,,463.00,,445.00,,450.00,,34200.00,,15453769.60,,462.00,,-12.00,
,70,,IME General Insurance Ltd.,,136,,381.40,,355.30,,360.00,,17404.00,,6300256.10,,374.00,,-14.00,
,71,,Infinity Laghubitta Bittiya Sanstha Limited,,27,,900.00,,878.10,,889.00,,1340.00,,1183561.00,,909.80,,-20.80,
,72,,Jalpa Samudayik Laghubitta Bittiya Sanstha Limited,,88,,3074.90,,2958.20,,2972.10,,2587.00,,7708244.00,,3016.10,,-44.00,
,73,,Janaki Finance Company Limited,,117,,376.00,,358.00,,358.00,,10160.00,,3748221.40,,376.00,,-18.00,
,74,,Janautthan Samudayic Laghubitta Bittya Sanstha Limited,,24,,1660.00,,1621.90,,1629.00,,516.00,,846536.50,,1677.00,,-48.00,
,75,,Jeevan Bikas Laghubitta  Bittya Sanstha Ltd,,204,,2540.00,,2500.00,,2519.00,,3557.00,,8939685.10,,2530.00,,-11.00,
,76,,Joshi Hydropower Development Company Ltd,,111,,202.00,,190.00,,190.00,,14479.00,,2806699.30,,201.10,,-11.10,
,77,,Jyoti Bikas Bank Limited,,253,,281.00,,274.50,,276.50,,35760.00,,9883387.20,,281.30,,-4.80,
,78,,Jyoti Bikash  Bank Ltd. Promoter Share,,5,,160.00,,160.00,,160.00,,11761.00,,1881760.00,,160.00,,0.00,
,79,,Kalika Laghubitta Bittiya Sanstha Ltd,,29,,985.00,,960.40,,974.00,,1378.00,,1335881.00,,998.00,,-24.00,
,80,,Kalika power Company Ltd,,60,,343.70,,318.50,,334.00,,5406.00,,1770554.10,,337.00,,-3.00,
,81,,Kamana Sewa Bikas Bank Limited,,243,,322.00,,313.60,,314.00,,26552.00,,8398278.40,,325.00,,-11.00,
,82,,Karnali Development Bank Limited,,75,,228.00,,219.00,,220.50,,9858.00,,2184960.40,,228.90,,-8.40,
,83,,Khanikhola Hydropower Co. Ltd.,,54,,194.20,,190.30,,191.90,,6187.00,,1184171.80,,198.00,,-6.10,
,84,,Kisan Lagubitta Bittiya Sanstha Limited,,4,,827.00,,810.50,,825.00,,80.00,,65750.00,,843.00,,-18.00,
,85,,Kumari Bank Limited,,286,,195.00,,189.00,,189.90,,50578.00,,9662226.90,,195.00,,-5.10,
,86,,Kumari Dhanabriddhi Yojana,,18,,8.24,,8.17,,8.24,,2500.00,,20516.00,,8.21,,0.03,
,87,,Kumari Equity Fund,,25,,8.30,,7.95,,7.96,,54000.00,,432685.50,,8.17,,-0.21,
,88,,Laxmi Bank Limited,,159,,198.00,,186.70,,198.00,,1135649.00,,213844182.40,,191.00,,7.00,
,89,,Laxmi Equity Fund,,7,,8.05,,7.88,,8.00,,25000.00,,199835.00,,8.19,,-0.19,
,90,,Laxmi Laghubitta Bittiya Sanstha Ltd.,,15,,1178.00,,1132.00,,1135.10,,870.00,,995772.00,,1177.00,,-41.90,
,91,,Laxmi Unnati Kosh,,2,,8.20,,8.04,,8.04,,4500.00,,36740.00,,8.36,,-0.32,
,92,,Liberty Energy Company Limited,,59,,237.90,,222.10,,228.00,,7475.00,,1695253.50,,242.70,,-14.70,
,93,,Life Insurance Corporation (Nepal) Limited,,147,,1346.00,,1278.20,,1284.80,,6776.00,,8748851.60,,1356.00,,-71.20,
,94,,Lumbini Bikas Bank Ltd.,,237,,371.20,,360.00,,360.20,,42626.00,,15492363.00,,370.00,,-9.80,
,95,,Machhapuchhre Bank Limited,,119,,219.00,,216.00,,216.00,,14224.00,,3078995.80,,217.50,,-1.50,
,96,,Madhya Bhotekoshi Jalavidyut Company Limited,,282,,219.80,,211.00,,214.00,,10878.00,,2324261.30,,219.80,,-5.80,
,97,,Mahalaxmi Bikas Bank Ltd.,,285,,360.00,,347.00,,348.00,,32266.00,,11357538.80,,360.00,,-12.00,
,98,,Mahila Lagubitta Bittiya Sanstha Limited,,28,,3779.00,,3725.10,,3765.00,,545.00,,2052463.40,,3800.00,,-35.00,
,99,,Mahuli Laghubitta Bittiya Sanstha Limited,,12,,1099.00,,1076.00,,1080.00,,427.00,,461404.10,,1085.00,,-5.00,
,100,,Mailung Khola Jal Vidhyut Company Limited,,91,,470.00,,452.30,,453.00,,7310.00,,3353939.00,,474.80,,-21.80,
,101,,Manakamana Smart Laghubitta Bittiya Sanstha Limited,,12,,900.00,,892.00,,900.00,,150.00,,134464.00,,910.00,,-10.00,
,102,,Mandakini Hydropower Limited,,169,,379.90,,366.00,,374.70,,5330.00,,1987421.70,,384.90,,-10.20,
,103,,Manjushree Finance Ltd.,,136,,394.00,,384.00,,384.00,,12102.00,,4682657.50,,393.00,,-9.00,
,104,,Manushi Laghubitta Bittiya Sanstha Limited,,14,,1165.00,,1100.00,,1115.00,,250.00,,280067.00,,1104.00,,11.00,
