"
",S.N.,"
",Traded Companies,"
",No. Of Transaction,"
",Max Price,"
",Min Price,"
",Closing Price,"
",Traded Shares,"
",Amount,"
",Previous Closing,"
",Difference Rs.,"
"
,1,,10% Prime Debenture 2088,,13,,879.00,,862.40,,862.40,,384.00,,333182.50,,880.00,,-17.60,
,2,,10.25% Sunrise Bank Debenture 2083,,1,,935.00,,935.00,,935.00,,250.00,,233750.00,,935.00,,0.00,
,3,,8.5% BOK Debenture 2086,,6,,760.40,,745.40,,745.40,,240.00,,180516.00,,760.00,,-14.60,
,4,,8.5% Sanima Debenture 2087,,3,,740.60,,740.50,,740.60,,75.00,,55540.00,,750.10,,-9.50,
,5,,Aarambha Chautari Laghubitta Bittiya Sanstha Limited,,25,,784.00,,765.30,,769.00,,370.00,,285735.90,,772.00,,-3.00,
,6,,Adarsha Laghubitta Bittiya Sanstha Limited,,2,,283.30,,283.30,,283.30,,10.00,,2791.40,,283.30,,0.00,
,7,,Agricultural Development Bank Limited,,265,,321.00,,313.70,,314.00,,24584.00,,7779122.60,,319.00,,-5.00,
,8,,Ankhu Khola Jalvidhyut Company Ltd,,93,,205.00,,197.00,,198.90,,12079.00,,2400503.00,,203.00,,-4.10,
,9,,Api Power Company Ltd.,,459,,242.90,,232.00,,232.80,,94395.00,,22243077.50,,238.40,,-5.60,
,10,,Arun Kabeli Power Ltd.,,203,,438.90,,427.00,,428.90,,23035.00,,9930198.00,,434.00,,-5.10,
,11,,Arun Valley Hydropower Development Co. Ltd.,,127,,332.00,,322.00,,323.00,,18389.00,,6000821.70,,326.10,,-3.10,
,12,,Asha Laghubitta Bittiya Sanstha Ltd,,81,,1105.00,,1060.00,,1060.00,,2246.00,,2416031.20,,1106.10,,-46.10,
,13,,Asian Life Insurance Co. Limited,,188,,554.00,,545.00,,549.90,,27973.00,,15370297.90,,556.00,,-6.10,
,14,,Balephi Hydropower Limited,,125,,304.00,,293.00,,297.90,,3405.00,,1007260.50,,304.00,,-6.10,
,15,,Barun Hydropower Co. Ltd.,,28,,252.00,,246.00,,247.00,,1264.00,,315373.10,,249.80,,-2.80,
