"
",S.N.,"
",Traded Companies,"
",No. Of Transaction,"
",Max Price,"
",Min Price,"
",Closing Price,"
",Traded Shares,"
",Amount,"
",Previous Closing,"
",Difference Rs.,"
"
,1,,10.25% Prabhu Bank  Debenture 2086,,1,,918.10,,918.10,,0.00,,10.00,,9181.00,,900.10,,18.00,
,2,,8.5% BOK Debenture 2086,,1,,765.60,,765.60,,0.00,,100.00,,76560.00,,780.00,,-14.40,
,3,,8.5% Nepal Investment Bank Debenture 2084,,1,,840.30,,840.30,,0.00,,25.00,,21007.50,,840.00,,0.30,
,4,,Aarambha Chautari Laghubitta Bittiya Sanstha Limited,,43,,865.00,,847.00,,0.00,,1691.00,,1449416.00,,859.80,,-11.80,
,5,,Agricultural Development Bank Limited,,264,,330.00,,323.00,,0.00,,27475.00,,9014062.30,,323.00,,7.00,
,6,,Ankhu Khola Jalvidhyut Company Ltd,,443,,233.80,,220.10,,0.00,,72057.00,,16323630.80,,224.90,,-4.80,
,7,,Api Power Company Ltd.,,1277,,278.60,,273.00,,0.00,,363159.00,,100025702.50,,273.00,,2.00,
,8,,Arun Kabeli Power Ltd.,,315,,465.00,,453.00,,0.00,,69966.00,,32019629.00,,458.00,,-3.00,
,9,,Arun Valley Hydropower Development Co. Ltd.,,295,,373.00,,358.00,,0.00,,57525.00,,21022454.40,,369.00,,-9.00,
,10,,Asha Laghubitta Bittiya Sanstha Ltd,,29,,1221.00,,1187.00,,0.00,,1010.00,,1222105.50,,1197.90,,22.10,
,11,,Asian Life Insurance Co. Limited,,140,,614.00,,593.00,,0.00,,27608.00,,16610941.30,,602.00,,-2.00,
,12,,Balephi Hydropower Limited,,430,,369.20,,341.10,,0.00,,22050.00,,7793217.60,,362.00,,-13.00,
,13,,Barun Hydropower Co. Ltd.,,122,,299.00,,284.70,,0.00,,11085.00,,3212648.80,,284.00,,4.00,
,14,,Best Finance Company Ltd.,,155,,420.00,,400.00,,0.00,,18957.00,,7786464.00,,406.50,,-1.50,
,15,,Bindhyabasini Hydropower Development Company Limited,,384,,505.00,,475.00,,0.00,,15918.00,,7703424.70,,489.00,,-13.00,
,16,,Bishal Bazar Company Limited,,4,,3700.00,,3631.10,,0.00,,75.00,,273746.50,,3680.00,,-48.90,
,17,,Bottlers Nepal (Terai) Limited,,15,,14590.00,,13735.00,,0.00,,265.00,,3723785.00,,13990.00,,210.00,
,18,,Buddha Bhumi Nepal Hydropower Company Limited,,81,,438.60,,425.00,,0.00,,4169.00,,1789551.50,,438.50,,0.10,
,19,,Butwal Power Company Limited,,169,,348.50,,330.00,,0.00,,22649.00,,7571089.40,,329.00,,9.00,
,20,,CEDB Hydropower Development Company Limited,,88,,774.00,,746.00,,0.00,,3700.00,,2812755.00,,760.50,,-9.40,
,21,,Central Finance Co. Ltd.,,194,,379.40,,356.20,,0.00,,21702.00,,7959106.90,,368.00,,-8.00,
,22,,Chandragiri Hills Limited,,64,,1086.00,,1060.00,,0.00,,3048.00,,3261906.00,,1065.00,,5.00,
,23,,Chhimek Laghubitta Bittiya Sanstha Limited,,211,,1090.00,,1065.00,,0.00,,9489.00,,10212716.70,,1063.50,,5.00,
,24,,Chhyangdi Hydropower Ltd.,,127,,277.00,,261.00,,0.00,,21564.00,,5769050.60,,273.00,,-6.00,
,25,,Chilime Hydropower Company Limited,,98,,415.00,,404.00,,0.00,,11712.00,,4777164.20,,407.00,,-3.00,
,26,,Citizen Investment Trust,,215,,2156.20,,2107.00,,0.00,,6690.00,,14194192.10,,2114.00,,-4.00,
,27,,Citizens Bank International Limited,,153,,204.00,,201.10,,0.00,,22968.00,,4633611.10,,202.50,,-1.30,
,28,,Citizens Mutual Fund -1,,24,,8.23,,7.82,,0.00,,197292.00,,1567931.32,,8.10,,-0.20,
,29,,CITIZENS MUTUAL FUND 2,,1,,8.27,,8.27,,0.00,,1000.00,,8270.00,,8.40,,-0.13,
,30,,Civil Bank Debenture 2088,,2,,885.00,,880.10,,0.00,,50.00,,44127.50,,883.30,,1.70,
,31,,Civil Laghubitta Bittiya Sanstha Ltd.,,26,,934.90,,924.00,,0.00,,1351.00,,1258527.70,,942.00,,-12.00,
,32,,Corporate Development Bank Limited,,74,,337.60,,316.00,,0.00,,7949.00,,2589489.00,,331.00,,-15.00,
,33,,Deprosc Laghubitta Bittiya Sanstha Limited,,132,,1034.00,,1009.00,,0.00,,7813.00,,7972551.80,,1005.00,,5.50,
,34,,Dibyashwori Hydropower Ltd.,,69,,228.00,,216.00,,0.00,,10600.00,,2324963.50,,219.90,,-3.90,
,35,,Dordi Khola Jal Bidyut Company Limited,,717,,408.00,,362.60,,0.00,,60990.00,,22619762.90,,385.20,,-5.20,
,36,,Emerging Nepal Limited,,67,,728.00,,700.00,,0.00,,2490.00,,1757047.00,,696.00,,4.00,
,37,,Everest Bank Limited,,198,,519.00,,512.60,,0.00,,28413.00,,14617992.10,,510.50,,5.00,
,38,,Excel Development Bank Ltd.,,173,,371.00,,345.00,,0.00,,40081.00,,14399042.80,,363.40,,-1.40,
,39,,First Micro Finance Laghubitta Bittiya Sanstha Limited,,351,,747.60,,727.00,,0.00,,58049.00,,42835960.10,,720.00,,16.10,
,40,,Forward Microfinance Laghubitta Bittiya Sanstha Limited,,252,,2778.00,,2700.00,,0.00,,8876.00,,24205673.70,,2725.00,,-11.00,
,41,,Ganapati Laghubitta Bittiya Sanstha Limited,,13,,1031.90,,979.00,,0.00,,287.00,,289831.00,,1013.90,,-13.90,
,42,,Garima Bikas Bank Limited,,286,,416.10,,405.00,,0.00,,42152.00,,17301791.60,,411.00,,-5.00,
,43,,Ghalemdi Hydro Limited,,138,,238.00,,223.00,,0.00,,22701.00,,5254943.30,,236.50,,-4.50,
,44,,Global IME Laghubitta Bittiya Sanstha Ltd.,,41,,1350.00,,1313.00,,0.00,,2418.00,,3209330.00,,1330.00,,-9.00,
,45,,Global IME Samunnat Scheme-1,,15,,9.99,,9.42,,0.00,,40705.00,,391776.80,,9.70,,-0.28,
,46,,Goodwill Finance Limited,,145,,570.00,,541.50,,0.00,,24490.00,,13584643.60,,550.00,,0.00,
,47,,Grameen Bikas Laghubitta Bittiya Sanstha Ltd.,,70,,762.00,,739.10,,0.00,,6835.00,,5112825.60,,750.20,,-11.10,
,48,,Green Development Bank Ltd.,,84,,293.00,,282.00,,0.00,,14099.00,,4050565.00,,288.00,,-3.10,
,49,,Green Ventures Limited,,460,,385.00,,375.00,,0.00,,15500.00,,5867232.50,,378.00,,-1.00,
,50,,GreenLife Hydropower Limited,,117,,324.00,,315.00,,0.00,,5326.00,,1701261.60,,324.90,,-0.90,
,51,,Guheshowori Merchant Bank & Finance Co. Ltd.,,97,,393.00,,370.00,,0.00,,16917.00,,6447081.00,,385.00,,-7.00,
,52,,Gurans Laghubitta Bittiya Sanstha Limited,,17,,1054.60,,1028.00,,0.00,,961.00,,1006629.10,,1034.00,,-6.00,
,53,,Gurkhas Finance Ltd.,,336,,618.00,,583.00,,0.00,,38259.00,,22931015.00,,594.70,,3.20,
,54,,Himal Dolakha Hydropower Company Limited,,161,,234.00,,224.00,,0.00,,26305.00,,5990313.80,,229.00,,-3.10,
,55,,Himalaya Urja Bikas Company Limited,,58,,274.00,,263.80,,0.00,,14290.00,,3852346.50,,273.00,,-3.10,
,56,,Himalayan Bank Limited,,131,,330.00,,324.20,,0.00,,15429.00,,5047737.20,,323.10,,3.90,
,57,,Himalayan Distillery Limited,,403,,3635.00,,3586.00,,0.00,,13202.00,,47710895.20,,3580.00,,20.00,
,58,,Himalayan Everest Insurance Limited,,107,,419.80,,413.10,,0.00,,17196.00,,7125597.40,,417.90,,-2.90,
,59,,Himalayan Hydropower Limited,,1159,,362.10,,336.00,,0.00,,25805.00,,8870087.20,,355.00,,-18.00,
,60,,Himalayan Power Partner Ltd.,,63,,389.50,,373.70,,0.00,,9944.00,,3749896.80,,382.00,,-8.30,
,61,,Hydorelectricity Investment and Development Company Ltd,,556,,215.00,,208.90,,0.00,,74996.00,,15853149.70,,212.60,,-3.60,
,62,,ICFC Finance Limited,,270,,552.00,,531.00,,0.00,,30901.00,,16719678.10,,541.00,,-7.00,
,63,,IME General Insurance Ltd.,,127,,435.00,,424.10,,0.00,,18849.00,,8103491.00,,434.90,,-9.90,
,64,,Infinity Laghubitta Bittiya Sanstha Limited,,38,,1018.00,,998.60,,0.00,,1199.00,,1207901.00,,1018.80,,-0.80,
,65,,Jalpa Samudayik Laghubitta Bittiya Sanstha Limited,,216,,3189.00,,3090.10,,0.00,,11510.00,,35799226.50,,3129.00,,-27.00,
,66,,Janaki Finance Company Limited,,130,,444.00,,417.50,,0.00,,14272.00,,6111151.10,,427.00,,-5.00,
,67,,Janautthan Samudayic Laghubitta Bittya Sanstha Limited,,34,,1964.00,,1828.00,,0.00,,759.00,,1412216.60,,1900.00,,-50.00,
,68,,Jeevan Bikas Laghubitta  Bittya Sanstha Ltd,,190,,2814.90,,2750.00,,0.00,,3716.00,,10278854.40,,2761.00,,-6.00,
,69,,Joshi Hydropower Development Company Ltd,,71,,238.60,,226.50,,0.00,,17124.00,,3953246.50,,234.00,,-5.00,
,70,,Jyoti Bikas Bank Limited,,370,,323.00,,311.00,,0.00,,53504.00,,16976702.90,,313.10,,-0.10,
,71,,Kalika Laghubitta Bittiya Sanstha Ltd,,43,,1098.90,,1078.10,,0.00,,2417.00,,2618700.60,,1099.00,,-1.20,
,72,,Kalika power Company Ltd,,63,,426.30,,411.00,,0.00,,8251.00,,3419329.40,,418.00,,-7.00,
,73,,Kamana Sewa Bikas Bank Limited,,243,,379.40,,363.10,,0.00,,37369.00,,13795141.20,,367.00,,-3.90,
,74,,Karnali Development Bank Limited,,98,,271.00,,256.00,,0.00,,16937.00,,4501661.00,,265.00,,-7.00,
,75,,Khanikhola Hydropower Co. Ltd.,,72,,235.50,,225.70,,0.00,,10772.00,,2477464.60,,231.20,,1.70,
,76,,Kisan Lagubitta Bittiya Sanstha Limited,,7,,922.00,,919.00,,0.00,,95.00,,87432.00,,935.00,,-14.00,
,77,,Kumari Bank Limited,,234,,203.50,,201.00,,0.00,,70532.00,,14280312.10,,201.90,,0.10,
,78,,Kumari Dhanabriddhi Yojana,,45,,8.70,,8.43,,0.00,,4950.00,,42170.00,,8.60,,-0.10,
,79,,Kumari Equity Fund,,27,,8.96,,8.54,,0.00,,40588.00,,351466.06,,8.86,,0.10,
,80,,Laxmi Bank Limited,,97,,205.00,,199.80,,0.00,,25502.00,,5112416.20,,201.00,,-1.20,
,81,,Laxmi Equity Fund,,6,,8.81,,8.72,,0.00,,42200.00,,369190.00,,8.98,,-0.23,
,82,,Laxmi Laghubitta Bittiya Sanstha Ltd.,,33,,1325.00,,1272.60,,0.00,,1297.00,,1670531.60,,1305.00,,-25.00,
,83,,Laxmi Unnati Kosh,,20,,8.94,,8.55,,0.00,,27418.00,,238503.40,,8.71,,-0.01,
,84,,Liberty Energy Company Limited,,98,,285.00,,265.00,,0.00,,15295.00,,4102684.70,,274.80,,-1.80,
,85,,Life Insurance Corporation (Nepal) Limited,,94,,1435.00,,1385.00,,0.00,,7835.00,,10972577.50,,1408.00,,-8.10,
,86,,Lumbini Bikas Bank Ltd.,,304,,422.20,,405.00,,0.00,,52660.00,,21804141.50,,414.00,,-6.90,
,87,,Machhapuchhre Bank Limited,,174,,234.00,,229.20,,0.00,,30124.00,,6957631.60,,230.00,,-0.50,
,88,,Madhya Bhotekoshi Jalavidyut Company Limited,,512,,257.20,,243.00,,0.00,,19342.00,,4833124.50,,253.00,,-5.20,
,89,,Mahalaxmi Bikas Bank Ltd.,,364,,414.00,,401.10,,0.00,,58559.00,,23824453.60,,408.00,,-6.00,
,90,,Mahila Lagubitta Bittiya Sanstha Limited,,51,,3970.00,,3900.00,,0.00,,796.00,,3125839.00,,3920.00,,-5.00,
,91,,Mahuli Laghubitta Bittiya Sanstha Limited,,11,,1212.00,,1172.00,,0.00,,688.00,,811308.50,,1212.00,,-27.00,
,92,,Mailung Khola Jal Vidhyut Company Limited,,95,,511.00,,484.00,,0.00,,6716.00,,3350638.30,,489.00,,4.00,
,93,,Manakamana Smart Laghubitta Bittiya Sanstha Limited,,31,,1051.60,,1031.00,,0.00,,441.00,,459686.60,,1048.60,,-10.60,
,94,,Mandakini Hydropower Limited,,65,,315.80,,292.80,,0.00,,650.00,,204702.00,,287.10,,28.70,
,95,,Manjushree Finance Ltd.,,175,,459.00,,443.20,,0.00,,14468.00,,6516320.20,,450.00,,-5.00,
,96,,Manushi Laghubitta Bittiya Sanstha Limited,,46,,1230.00,,1191.00,,0.00,,1076.00,,1303223.00,,1215.20,,-8.20,
,97,,Mega Mutual Fund -1,,40,,7.86,,7.56,,0.00,,19400.00,,148962.00,,7.86,,-0.06,
,98,,Mero Microfinance Bittiya Sanstha Ltd.,,54,,897.00,,871.00,,0.00,,3005.00,,2665223.00,,880.00,,-9.00,
,99,,Mirmire Microfinance Development Bank Ltd.,,38,,1114.90,,1082.00,,0.00,,1609.00,,1762106.00,,1098.00,,-14.00,
,100,,Miteri Development Bank Limited,,92,,415.00,,401.80,,0.00,,15506.00,,6292838.00,,402.00,,2.50,
