"
",S.N.,"
",Traded Companies,"
",No. Of Transaction,"
",Max Price,"
",Min Price,"
",Closing Price,"
",Traded Shares,"
",Amount,"
",Previous Closing,"
",Difference Rs.,"
"
,1,,10% Sanima Bank Limited Debenture,,1,,932.00,,932.00,,932.00,,30.00,,27960.00,,931.00,,1.00,
,2,,10.25% GLOBAL IME BANK LTD. DEBENTURE 2080/81,,4,,975.00,,962.00,,962.00,,1870.00,,1799265.00,,970.00,,-8.00,
,3,,10.25% KBL Debenture 2086,,1,,933.30,,933.30,,933.30,,25.00,,23332.50,,933.30,,0.00,
,4,,10.35% Agricultural Bank Debenture 2083,,2,,971.00,,970.20,,970.20,,40.00,,38828.00,,990.00,,-19.80,
,5,,10.50% SBL Debenture 2082,,1,,1042.00,,1042.00,,1042.00,,30.00,,31260.00,,1056.50,,-14.50,
,6,,11% NIC Asia Debenture 082/83,,2,,997.00,,989.90,,989.90,,120.00,,119498.00,,1006.20,,-16.30,
,7,,12 % Goodwill Finance Limited Debenture 2083,,1,,1124.00,,1124.00,,1124.00,,25.00,,28100.00,,1102.50,,21.50,
,8,,8.5% BOK Debenture 2086,,8,,854.10,,814.00,,837.10,,135.00,,112597.50,,821.00,,16.10,
,9,,8.5% Nepal Investment Bank Debenture 2084,,1,,812.40,,812.40,,812.40,,10.00,,8124.00,,812.40,,0.00,
,10,,8.5% Sanima Debenture 2087,,1,,841.50,,841.50,,841.50,,10.00,,8415.00,,825.00,,16.50,
,11,,Aarambha Chautari Laghubitta Bittiya Sanstha Limited,,61,,853.70,,788.00,,796.50,,1455.00,,1169612.20,,837.00,,-40.50,
,12,,Agricultural Development Bank Limited,,323,,320.00,,310.00,,312.40,,31001.00,,9674338.90,,323.00,,-10.60,
,13,,Ajod Insurance Limited,,51,,448.20,,430.00,,431.00,,2037.00,,881022.00,,449.50,,-18.50,
,14,,Ankhu Khola Jalvidhyut Company Ltd,,357,,200.10,,186.60,,189.00,,54405.00,,10375953.60,,200.00,,-11.00,
,15,,Api Power Company Ltd.,,632,,245.00,,236.00,,238.00,,120708.00,,29032113.30,,250.00,,-12.00,
,16,,Arun Kabeli Power Ltd.,,765,,445.00,,427.00,,427.00,,137285.00,,59619950.10,,453.00,,-26.00,
,17,,Arun Valley Hydropower Development Co. Ltd.,,768,,345.00,,329.10,,335.80,,151780.00,,50902943.70,,347.00,,-11.20,
,18,,Asha Laghubitta Bittiya Sanstha Ltd,,63,,1231.00,,1150.00,,1180.00,,2320.00,,2730235.50,,1210.00,,-30.00,
,19,,Asian Life Insurance Co. Limited,,554,,595.00,,548.00,,560.00,,145918.00,,81736771.80,,590.00,,-30.00,
,20,,Balephi Hydropower Limited,,182,,233.00,,219.00,,219.00,,7360.00,,1642411.00,,233.00,,-14.00,
,21,,Barun Hydropower Co. Ltd.,,268,,441.00,,406.70,,412.00,,28745.00,,12136736.50,,441.00,,-29.00,
,22,,Best Finance Company Ltd.,,202,,358.00,,340.00,,344.00,,22080.00,,7628972.30,,362.00,,-18.00,
,23,,Bishal Bazar Company Limited,,23,,3629.00,,3485.00,,3485.00,,255.00,,902994.00,,3690.00,,-205.00,
,24,,Bottlers Nepal (Terai) Limited,,39,,12350.00,,12088.30,,12100.00,,750.00,,9090284.00,,12400.00,,-300.00,
,25,,Buddha Bhumi Nepal Hydropower Company Limited,,64,,375.30,,342.00,,342.10,,2499.00,,871906.00,,368.00,,-25.90,
,26,,Butwal Power Company Limited,,193,,320.00,,307.00,,307.10,,24489.00,,7667433.80,,321.00,,-13.90,
,27,,CEDB Hydropower Development Company Limited,,159,,700.00,,672.70,,687.00,,10919.00,,7452866.80,,710.00,,-23.00,
,28,,Central Finance Co. Ltd.,,212,,280.00,,266.60,,266.60,,22722.00,,6189729.00,,285.10,,-18.50,
,29,,Century Commercial Bank Ltd.,,440,,186.00,,178.50,,178.80,,72765.00,,13142395.40,,186.00,,-7.20,
,30,,Chandragiri Hills Limited,,123,,995.70,,950.00,,950.00,,4568.00,,4410423.30,,1016.00,,-66.00,
,31,,Chhimek Laghubitta Bittiya Sanstha Limited,,355,,1018.00,,970.00,,980.00,,19496.00,,19190058.60,,1003.20,,-23.20,
,32,,Chhyangdi Hydropower Ltd.,,106,,250.00,,237.20,,237.20,,17468.00,,4212285.90,,255.10,,-17.90,
,33,,Chilime Hydropower Company Limited,,184,,400.00,,383.20,,387.00,,22174.00,,8647965.00,,404.00,,-17.00,
,34,,Citizen Investment Trust,,485,,2500.00,,2413.00,,2429.00,,15550.00,,37861284.40,,2525.00,,-96.00,
,35,,Citizens Bank International Limited,,363,,202.00,,196.50,,198.00,,78240.00,,15483850.40,,202.00,,-4.00,
,36,,Citizens Mutual Fund -1,,21,,8.27,,7.95,,7.95,,48730.00,,391523.10,,8.25,,-0.30,
,37,,CITIZENS MUTUAL FUND 2,,8,,8.45,,8.20,,8.45,,19100.00,,158935.00,,8.50,,-0.05,
,38,,Civil Bank Ltd,,339,,203.90,,196.40,,197.00,,89868.00,,17798250.40,,207.90,,-10.90,
,39,,Civil Laghubitta Bittiya Sanstha Ltd.,,54,,730.00,,701.00,,701.00,,5611.00,,4025582.60,,744.80,,-43.80,
,40,,Corporate Development Bank Limited,,123,,296.00,,276.00,,276.00,,12041.00,,3435619.50,,300.00,,-24.00,
,41,,Deprosc Laghubitta Bittiya Sanstha Limited,,169,,953.90,,915.00,,916.10,,9888.00,,9171448.70,,968.00,,-51.90,
,42,,Dibyashwori Hydropower Ltd.,,102,,204.00,,189.30,,192.50,,12661.00,,2456467.70,,207.20,,-14.70,
,43,,Emerging Nepal Limited,,60,,674.20,,637.30,,658.00,,3705.00,,2398605.00,,687.90,,-29.90,
,44,,Everest Bank Limited,,302,,433.00,,415.00,,415.00,,49290.00,,20774636.00,,434.00,,-19.00,
,45,,Excel Development Bank Ltd.,,216,,357.90,,346.00,,348.00,,35671.00,,12482633.20,,357.00,,-9.00,
,46,,First Micro Finance Laghubitta Bittiya Sanstha Limited,,185,,655.00,,620.00,,620.00,,22938.00,,14577204.40,,662.00,,-42.00,
,47,,Forward Microfinance Laghubitta Bittiya Sanstha Limited,,698,,2360.00,,2260.00,,2269.00,,19975.00,,45604030.70,,2385.00,,-116.00,
,48,,Ganapati Laghubitta Bittiya Sanstha Limited,,17,,936.00,,882.10,,882.10,,273.00,,245591.10,,955.00,,-72.90,
,49,,Garima Bikas Bank Limited,,264,,362.00,,348.00,,350.00,,39970.00,,14162845.40,,364.10,,-14.10,
,50,,General Insurance Company Nepal Ltd,,132,,381.50,,350.10,,357.00,,12560.00,,4519362.50,,389.00,,-32.00,
,51,,Ghalemdi Hydro Limited,,193,,204.00,,190.00,,192.00,,27310.00,,5308879.80,,205.10,,-13.10,
,52,,Global IME Laghubitta Bittiya Sanstha Ltd.,,77,,1260.00,,1205.00,,1209.00,,2659.00,,3258245.60,,1280.00,,-71.00,
,53,,Global IME Samunnat Scheme-1,,64,,9.99,,8.87,,8.95,,104675.00,,962876.30,,9.85,,-0.90,
,54,,Goodwill Finance Limited,,123,,445.00,,423.00,,431.00,,18413.00,,7868942.10,,438.00,,-7.00,
,55,,Grameen Bikas Laghubitta Bittiya Sanstha Ltd.,,229,,739.00,,678.60,,678.60,,21576.00,,14879704.50,,754.00,,-75.40,
,56,,Green Development Bank Ltd.,,65,,225.00,,205.40,,213.00,,6452.00,,1383879.60,,226.40,,-13.40,
,57,,Green Ventures Limited,,265,,300.20,,284.00,,284.00,,9345.00,,2693370.40,,304.00,,-20.00,
,58,,GreenLife Hydropower Limited,,94,,299.00,,283.70,,283.80,,6470.00,,1862097.00,,299.00,,-15.20,
,59,,Guheshowori Merchant Bank & Finance Co. Ltd.,,100,,297.00,,284.20,,285.10,,20392.00,,5873434.60,,298.00,,-12.90,
,60,,Gurans Laghubitta Bittiya Sanstha Limited,,22,,976.00,,939.00,,945.00,,422.00,,401610.50,,995.00,,-50.00,
,61,,Gurkhas Finance Ltd.,,393,,479.00,,445.00,,446.00,,49460.00,,22611293.30,,480.10,,-34.10,
,62,,Himal Dolakha Hydropower Company Limited,,342,,197.00,,188.30,,188.30,,59649.00,,11459605.80,,200.90,,-12.60,
,63,,Himalaya Urja Bikas Company Limited,,70,,225.00,,213.00,,217.90,,9049.00,,1972564.70,,226.00,,-8.10,
,64,,Himalayan Bank Limited,,137,,302.00,,292.50,,293.00,,16701.00,,4930101.70,,301.90,,-8.90,
,65,,Himalayan Distillery Limited,,1099,,3360.00,,3240.00,,3255.00,,33663.00,,110435489.80,,3407.00,,-152.00,
,66,,Himalayan Power Partner Ltd.,,189,,322.50,,296.10,,299.10,,28196.00,,8503205.40,,329.00,,-29.90,
,67,,Hydorelectricity Investment and Development Company Ltd,,924,,204.00,,190.00,,192.00,,151090.00,,29493805.20,,204.00,,-12.00,
,68,,ICFC Finance Limited,,328,,433.50,,410.00,,413.00,,36587.00,,15280002.80,,435.40,,-22.40,
,69,,IME General Insurance Ltd.,,394,,380.20,,352.00,,355.00,,45857.00,,16621798.80,,387.90,,-32.90,
