"
",S.N.,"
",Traded Companies,"
",No. Of Transaction,"
",Max Price,"
",Min Price,"
",Closing Price,"
",Traded Shares,"
",Amount,"
",Previous Closing,"
",Difference Rs.,"
"
,18,,Bottlers Nepal (Terai) Limited,,8,,14000.00,,13666.00,,13720.00,,180.00,,2490420.00,,13888.00,,-168.00,
,19,,Buddha Bhumi Nepal Hydropower Company Limited,,77,,430.00,,399.00,,424.90,,5050.00,,2116039.00,,423.00,,1.90,
,20,,Butwal Power Company Limited,,74,,327.00,,318.50,,321.00,,6737.00,,2167865.00,,323.00,,-2.00,
,21,,CEDB Hydropower Development Company Limited,,89,,769.00,,750.00,,757.80,,7966.00,,6012864.00,,764.40,,-6.60,
,22,,Central Finance Co. Ltd.,,144,,361.00,,340.10,,349.10,,21412.00,,7546366.30,,347.00,,2.10,
,23,,Chandragiri Hills Limited,,51,,1058.00,,1043.00,,1058.00,,1872.00,,1959711.00,,1061.90,,-3.90,
,24,,Chhimek Laghubitta Bittiya Sanstha Limited,,104,,1059.90,,1045.00,,1049.30,,3992.00,,4199160.10,,1048.70,,0.60,
,25,,Chhyangdi Hydropower Ltd.,,66,,275.00,,265.00,,265.00,,5287.00,,1414162.80,,270.00,,-5.00,
,26,,Chilime Hydropower Company Limited,,71,,411.90,,397.10,,400.00,,14169.00,,5667657.40,,396.20,,3.80,
,27,,Citizen Investment Trust,,151,,2128.00,,2100.00,,2110.00,,4083.00,,8635032.10,,2115.00,,-5.00,
,28,,Citizens Bank International Limited,,141,,202.00,,200.00,,201.50,,23912.00,,4797532.90,,200.70,,0.80,
,29,,Citizens Mutual Fund -1,,18,,8.22,,8.00,,8.20,,17650.00,,143792.00,,8.36,,-0.16,
,30,,CITIZENS MUTUAL FUND 2,,13,,8.32,,8.14,,8.32,,11400.00,,93868.00,,8.41,,-0.09,
,31,,Civil Bank Debenture 2088,,2,,883.30,,866.00,,883.30,,50.00,,43732.50,,881.30,,2.00,
,32,,Civil Laghubitta Bittiya Sanstha Ltd.,,21,,929.00,,917.10,,918.00,,939.00,,865099.50,,924.00,,-6.00,
,33,,Corporate Development Bank Limited,,27,,321.00,,314.00,,319.50,,1976.00,,629271.00,,319.00,,0.50,
,34,,Deprosc Laghubitta Bittiya Sanstha Limited,,91,,997.00,,975.00,,981.50,,4705.00,,4638274.00,,980.00,,1.50,
,35,,Dibyashwori Hydropower Ltd.,,55,,221.00,,210.30,,214.00,,6722.00,,1444350.50,,214.00,,0.00,
,36,,Dordi Khola Jal Bidyut Company Limited,,1090,,396.00,,360.00,,393.00,,66316.00,,25693177.20,,360.00,,33.00,
,37,,Emerging Nepal Limited,,73,,704.70,,672.00,,680.00,,4795.00,,3280357.00,,694.80,,-14.80,
,38,,Everest Bank Limited,,103,,508.00,,501.00,,506.00,,18929.00,,9549717.60,,503.00,,3.00,
,39,,Excel Development Bank Ltd.,,141,,352.00,,333.00,,351.00,,35009.00,,12212226.10,,337.00,,14.00,
,40,,First Micro Finance Laghubitta Bittiya Sanstha Limited,,96,,723.00,,710.00,,712.00,,8738.00,,6238990.10,,711.00,,1.00,
,41,,Forward Microfinance Laghubitta Bittiya Sanstha Limited,,141,,2713.90,,2680.00,,2685.00,,3495.00,,9415535.60,,2686.00,,-1.00,
,42,,Ganapati Laghubitta Bittiya Sanstha Limited,,11,,984.00,,950.00,,984.00,,311.00,,297066.20,,975.00,,9.00,
,43,,Garima Bikas Bank Limited,,136,,404.00,,394.20,,400.00,,18340.00,,7313623.80,,395.00,,5.00,
,44,,Ghalemdi Hydro Limited,,78,,231.00,,223.00,,226.00,,17103.00,,3870430.00,,227.40,,-1.40,
,45,,Global IME Bank Limited Debenture 2086/87,,2,,770.10,,770.00,,770.10,,25.00,,19251.50,,770.00,,0.10,
,46,,Global IME Laghubitta Bittiya Sanstha Ltd.,,33,,1329.40,,1280.00,,1305.20,,1184.00,,1561562.10,,1303.40,,1.80,
,47,,Global IME Samunnat Scheme-1,,24,,9.71,,9.30,,9.50,,44758.00,,423248.00,,9.71,,-0.21,
,48,,Goodwill Finance Limited,,84,,550.00,,537.00,,542.00,,16160.00,,8751654.00,,539.00,,3.00,
,49,,Grameen Bikas Laghubitta Bittiya Sanstha Ltd.,,56,,745.00,,730.00,,744.90,,4855.00,,3579146.50,,740.00,,4.90,
,50,,Green Development Bank Ltd.,,36,,275.00,,265.00,,270.00,,3562.00,,962116.50,,270.00,,0.00,
,51,,Green Ventures Limited,,327,,380.00,,360.30,,370.10,,13830.00,,5153674.50,,366.10,,4.00,
,52,,GreenLife Hydropower Limited,,81,,320.00,,309.00,,320.00,,7965.00,,2488291.30,,315.00,,5.00,
,53,,Guheshowori Merchant Bank & Finance Co. Ltd.,,117,,375.00,,360.00,,370.00,,20320.00,,7457708.10,,365.00,,5.00,
,54,,Gurans Laghubitta Bittiya Sanstha Limited,,14,,1048.50,,1010.20,,1028.00,,433.00,,446668.50,,1028.00,,0.00,
,55,,Gurkhas Finance Ltd.,,255,,596.00,,570.30,,579.00,,36230.00,,21016376.40,,580.00,,-1.00,
,56,,Himal Dolakha Hydropower Company Limited,,115,,227.00,,221.00,,223.00,,20830.00,,4671086.50,,222.60,,0.40,
,57,,Himalaya Urja Bikas Company Limited,,32,,275.00,,263.00,,271.80,,2642.00,,713218.70,,267.00,,4.80,
,58,,Himalayan Bank Limited,,79,,326.00,,319.50,,321.00,,8356.00,,2683088.30,,321.50,,-0.50,
,59,,Himalayan Distillery Limited,,267,,3590.00,,3535.00,,3540.00,,7351.00,,26118868.50,,3550.00,,-10.00,
,60,,Himalayan Everest Insurance Limited,,117,,434.00,,411.00,,424.90,,19105.00,,8004230.50,,421.90,,3.00,
,61,,Himalayan Hydropower Limited,,996,,327.00,,310.70,,325.90,,19939.00,,6416941.90,,317.10,,8.80,
,62,,Himalayan Power Partner Ltd.,,37,,393.00,,380.00,,380.00,,2910.00,,1117956.50,,387.00,,-7.00,
,63,,Hydorelectricity Investment and Development Company Ltd,,462,,213.00,,206.10,,207.90,,58107.00,,12153816.00,,209.00,,-1.10,
,64,,ICFC Finance Limited,,327,,540.00,,519.60,,528.00,,68943.00,,36556337.40,,530.00,,-2.00,
,65,,IME General Insurance Ltd.,,121,,427.00,,415.10,,424.90,,26780.00,,11292664.70,,418.00,,6.90,
,66,,Infinity Laghubitta Bittiya Sanstha Limited,,29,,1008.70,,985.00,,1008.00,,623.00,,619611.80,,992.00,,16.00,
,67,,Jalpa Samudayik Laghubitta Bittiya Sanstha Limited,,152,,3124.00,,3010.00,,3088.00,,5071.00,,15630366.90,,3070.00,,18.00,
,68,,Janaki Finance Company Limited,,105,,428.00,,410.00,,417.00,,13723.00,,5769315.60,,416.00,,1.00,
,69,,Janautthan Samudayic Laghubitta Bittya Sanstha Limited,,53,,1919.00,,1815.00,,1919.00,,1237.00,,2278794.00,,1860.10,,58.90,
,70,,Jeevan Bikas Laghubitta  Bittya Sanstha Ltd,,209,,2750.00,,2720.00,,2725.00,,4424.00,,12099957.70,,2735.00,,-10.00,
,71,,Joshi Hydropower Development Company Ltd,,66,,234.00,,223.60,,225.20,,8975.00,,2044501.50,,225.00,,0.20,
,72,,Jyoti Bikas Bank Limited,,217,,311.10,,301.20,,305.20,,32204.00,,9891077.80,,305.00,,0.20,
,73,,Kalika Laghubitta Bittiya Sanstha Ltd,,28,,1090.00,,1069.10,,1087.00,,915.00,,986840.80,,1090.00,,-3.00,
,74,,Kalika power Company Ltd,,48,,411.00,,399.00,,409.00,,7329.00,,2965526.80,,404.00,,5.00,
,75,,Kamana Sewa Bikas Bank Limited,,183,,360.00,,347.00,,354.00,,24061.00,,8549344.50,,351.00,,3.00,
,76,,Karnali Development Bank Limited,,58,,258.00,,249.00,,254.00,,9628.00,,2432972.50,,253.00,,1.00,
,77,,Khanikhola Hydropower Co. Ltd.,,93,,232.20,,220.00,,230.00,,11475.00,,2611016.50,,224.00,,6.00,
,78,,Kisan Lagubitta Bittiya Sanstha Limited,,7,,946.70,,928.20,,944.00,,110.00,,103826.00,,910.00,,34.00,
,79,,Kumari Bank Limited,,183,,203.00,,200.00,,201.90,,31962.00,,6409564.00,,201.10,,0.80,
,80,,Kumari Dhanabriddhi Yojana,,23,,8.71,,8.54,,8.66,,3490.00,,30049.00,,8.71,,-0.05,
,81,,Kumari Equity Fund,,36,,8.94,,8.60,,8.75,,22543.00,,199629.00,,8.77,,-0.02,
,82,,Laxmi Bank Limited,,80,,203.00,,199.10,,199.50,,25539.00,,5104950.60,,200.00,,-0.50,
,83,,Laxmi Equity Fund,,3,,8.70,,8.64,,8.64,,3300.00,,28572.00,,8.74,,-0.10,
,84,,Laxmi Laghubitta Bittiya Sanstha Ltd.,,18,,1275.00,,1250.00,,1260.00,,1141.00,,1440968.00,,1258.00,,2.00,
,85,,Laxmi Unnati Kosh,,15,,8.79,,8.65,,8.68,,74380.00,,645017.00,,8.79,,-0.11,
,86,,Liberty Energy Company Limited,,55,,267.60,,254.80,,265.00,,4090.00,,1067893.80,,260.00,,5.00,
,87,,Life Insurance Corporation (Nepal) Limited,,50,,1397.00,,1362.20,,1389.90,,2482.00,,3425225.80,,1394.90,,-5.00,
,88,,Lumbini Bikas Bank Ltd.,,282,,408.00,,390.00,,399.90,,49795.00,,19929086.60,,391.50,,8.40,
,89,,Machhapuchhre Bank Limited,,144,,233.90,,230.00,,230.10,,28118.00,,6488400.30,,231.00,,-0.90,
,90,,Madhya Bhotekoshi Jalavidyut Company Limited,,339,,255.00,,242.20,,248.00,,11235.00,,2767669.50,,247.00,,1.00,
,91,,Mahalaxmi Bikas Bank Ltd.,,332,,403.00,,390.00,,394.10,,55250.00,,21964476.40,,393.20,,0.90,
,92,,Mahila Lagubitta Bittiya Sanstha Limited,,51,,3950.00,,3885.00,,3910.00,,842.00,,3289974.50,,3910.00,,0.00,
,93,,Mahuli Laghubitta Bittiya Sanstha Limited,,8,,1215.00,,1176.00,,1176.00,,1204.00,,1419601.50,,1182.00,,-6.00,
,94,,Mailung Khola Jal Vidhyut Company Limited,,60,,499.80,,472.00,,481.90,,6357.00,,3046216.80,,490.00,,-8.10,
,95,,Manakamana Smart Laghubitta Bittiya Sanstha Limited,,30,,1075.00,,1034.00,,1034.00,,1414.00,,1481807.00,,1089.00,,-55.00,
,96,,Mandakini Hydropower Limited,,20,,261.00,,237.30,,261.00,,150.00,,37642.10,,0.00,,23.70,
,97,,Manjushree Finance Ltd.,,148,,444.00,,430.10,,434.00,,12352.00,,5379447.20,,437.00,,-3.00,
,98,,Manushi Laghubitta Bittiya Sanstha Limited,,15,,1224.60,,1109.40,,1202.00,,170.00,,199516.00,,1227.00,,-25.00,
,99,,Mega Mutual Fund -1,,26,,7.80,,7.68,,7.68,,12200.00,,94088.50,,7.80,,-0.12,
,100,,Mero Microfinance Bittiya Sanstha Ltd.,,49,,887.00,,861.00,,866.00,,2807.00,,2442779.20,,875.00,,-9.00,
,101,,Mirmire Microfinance Development Bank Ltd.,,10,,1067.00,,1051.70,,1051.70,,450.00,,477237.00,,1059.90,,-8.20,
,102,,Miteri Development Bank Limited,,75,,399.90,,385.00,,390.00,,13065.00,,5133152.70,,383.00,,7.00,
,103,,Mithila LaghuBitta Bittiya Sanstha Limited,,34,,1203.00,,1178.00,,1201.00,,1445.00,,1723920.50,,1224.00,,-23.00,
,104,,Mountain Energy Nepal Limited,,38,,885.00,,841.00,,860.00,,1215.00,,1047456.50,,853.00,,7.00,
,105,,Mountain Hydro Nepal Limited,,135,,306.00,,291.00,,295.00,,44158.00,,13083883.10,,291.00,,4.00,
,106,,Muktinath Bikas Bank Ltd.,,186,,452.00,,438.00,,443.00,,25706.00,,11390787.30,,445.00,,-2.00,
,107,,Multipurpose Finance Company  Limited,,93,,331.00,,313.60,,323.00,,11592.00,,3732566.80,,314.90,,8.10,
,108,,NABIL BALANCED FUND-2,,5,,10.00,,9.69,,9.81,,1400.00,,13748.00,,9.50,,0.31,
,109,,Nabil Balanced Fund-3,,21,,8.15,,8.05,,8.10,,16800.00,,136211.00,,8.15,,-0.05,
,110,,Nabil Bank Limited,,572,,801.00,,793.00,,794.50,,53622.00,,42665079.00,,799.00,,-4.50,
,111,,Nabil Equity Fund,,9,,9.40,,9.22,,9.40,,14807.00,,137908.54,,9.40,,0.00,
,112,,Narayani Development Bank Limited,,42,,471.80,,454.00,,463.00,,2567.00,,1183788.30,,462.60,,0.40,
,113,,National Hydro Power Company Limited,,387,,255.90,,247.00,,249.90,,80063.00,,20073642.20,,250.00,,-0.10,
,114,,National Life Insurance Co. Ltd.,,70,,582.90,,570.00,,572.00,,8461.00,,4880868.10,,577.90,,-5.90,
,115,,National Microfinance Laghubitta Bittiya Sanstha Limited,,73,,2343.80,,2270.00,,2325.00,,3147.00,,7280236.30,,2310.10,,14.90,
,116,,Naya Sarathi Laghubitta Bittiya Sanstha Limited,,13,,855.00,,826.00,,855.00,,497.00,,417790.20,,841.90,,13.10,
,117,,Neco Insurance Limited,,75,,737.00,,715.00,,719.00,,7761.00,,5593620.40,,720.00,,-1.00,
,118,,Nepal Bank Limited,,171,,290.00,,283.29,,286.00,,26409.00,,7583606.40,,286.00,,0.00,
,119,,Nepal Credit And Commercial Bank Limited,,144,,208.90,,206.10,,208.00,,40180.00,,8328197.50,,208.00,,0.00,
,120,,Nepal Doorsanchar Company Limited,,325,,930.70,,895.00,,914.00,,36527.00,,33314141.50,,912.50,,1.50,
,121,,Nepal Finance Ltd.,,165,,308.00,,294.00,,301.90,,27517.00,,8276667.00,,296.00,,5.90,
,122,,Nepal Hydro Developers Ltd.,,49,,410.00,,392.00,,404.00,,11898.00,,4785497.00,,398.00,,6.00,
,123,,Nepal Infrastructure Bank Limited,,643,,233.00,,227.30,,231.00,,54991.00,,12672023.20,,230.10,,0.90,
,124,,Nepal Insurance Co. Ltd.,,54,,490.00,,478.00,,480.20,,4365.00,,2115124.60,,487.00,,-6.80,
,125,,Nepal Life Insurance Co. Ltd.,,441,,692.00,,670.00,,675.00,,31064.00,,20996286.30,,683.00,,-8.00,
,126,,Nepal Reinsurance Company Limited,,214,,776.00,,757.00,,765.00,,12615.00,,9641615.50,,772.20,,-7.20,
,127,,Nepal SBI Bank Limited,,42,,290.00,,284.30,,289.00,,5672.00,,1635009.90,,289.00,,0.00,
,128,,Nerude Laghubitta Bittiya Sanstha Limited,,19,,982.00,,968.10,,968.10,,2010.00,,1957237.30,,955.00,,13.10,
,129,,NESDO Sambridha Laghubitta Bittiya Sanstha Limited,,308,,3250.00,,3131.10,,3190.00,,9023.00,,28847013.00,,3195.00,,-5.00,
,130,,Ngadi Group Power Ltd.,,165,,280.00,,272.00,,273.00,,24121.00,,6643561.50,,274.90,,-1.90,
,131,,NIBL Pragati Fund,,14,,9.58,,9.22,,9.48,,31304.00,,292724.92,,9.61,,-0.13,
,132,,NIBL Samriddhi Fund -2,,10,,8.09,,7.89,,8.04,,2965.00,,23550.85,,8.05,,-0.01,
,133,,NIC Asia Balanced Fund,,6,,10.59,,10.42,,10.59,,13200.00,,138880.75,,10.58,,0.01,
,134,,NIC Asia Bank Ltd.,,297,,665.00,,657.00,,660.00,,39009.00,,25753896.00,,664.10,,-4.10,
,135,,NIC Asia Growth Fund,,9,,11.30,,11.09,,11.30,,5624.00,,62470.40,,11.35,,-0.05,
,136,,NIC ASIA Laghubitta Bittiya Sanstha Limited,,66,,880.00,,871.00,,880.00,,1360.00,,1191227.20,,884.00,,-4.00,
,137,,NIC Asia Select Fund 30,,22,,8.36,,8.04,,8.35,,10200.00,,82766.00,,8.26,,0.09,
,138,,Nirdhan Utthan Laghubitta Bittiya Sanstha Limited,,74,,1010.00,,997.00,,1000.00,,3430.00,,3431711.40,,1000.00,,0.00,
,139,,NLG Insurance Company Ltd.,,40,,516.00,,507.00,,510.00,,6610.00,,3380069.00,,517.00,,-7.00,
,140,,NMB  Microfinance Bittiya Sanstha Ltd.,,22,,793.90,,774.50,,790.00,,647.00,,505256.00,,780.00,,10.00,
,141,,NMB 50,,21,,10.12,,9.92,,10.11,,30140.00,,303964.40,,10.11,,0.00,
,142,,NMB Bank Limited,,176,,258.90,,251.50,,253.00,,28085.00,,7130286.00,,254.00,,-1.00,
,143,,NMB Hybrid Fund L-1,,21,,9.84,,8.99,,9.80,,36461.00,,341375.54,,9.65,,0.15,
,144,,NRN Infrastructure and Development Limited,,69,,508.90,,493.00,,496.00,,6468.00,,3231285.40,,495.10,,0.90,
,145,,Nyadi Hydropower Limited,,97,,353.00,,332.10,,340.00,,2557.00,,873058.30,,338.00,,2.00,
,146,,Oriental Hotels Limited,,12,,489.00,,475.50,,480.00,,1451.00,,696271.00,,484.00,,-4.00,
,147,,Panchakanya Mai Hydropower Ltd,,42,,248.00,,235.40,,243.00,,5520.00,,1319843.00,,240.00,,3.00,
,148,,Panchthar Power Compant Limited,,110,,352.00,,341.00,,350.00,,30455.00,,10590638.30,,347.00,,3.00,
,149,,Pokhara Finance Ltd.,,86,,403.60,,383.00,,395.00,,7138.00,,2820305.00,,390.00,,5.00,
,150,,Prabhu  Bank Limited,,230,,210.00,,205.00,,207.50,,49644.00,,10294034.70,,207.00,,0.50,
,151,,Prabhu Select Fund,,19,,8.20,,8.06,,8.06,,9200.00,,74764.00,,8.18,,-0.12,
,152,,Prime Commercial Bank Ltd.,,247,,240.00,,237.00,,238.00,,37708.00,,8968220.10,,238.00,,0.00,
,153,,Progressive Finance Limited,,161,,306.00,,290.10,,300.00,,34087.00,,10188218.50,,291.90,,8.10,
,154,,Prudential Insurance Co. Ltd.,,55,,401.00,,386.20,,395.00,,5368.00,,2110355.20,,394.00,,1.00,
,155,,Radhi Bidyut Company Ltd,,167,,617.80,,582.30,,590.50,,18210.00,,10866901.00,,592.00,,-1.50,
,156,,Rastra Utthan Laghubitta Sanstha Limited,,75,,1182.00,,1137.00,,1167.90,,1140.00,,1326546.00,,1160.00,,7.90,
,157,,Rastriya Beema Company Limited,,26,,14281.00,,14000.00,,14250.00,,355.00,,5026085.00,,14001.00,,249.00,
,158,,Rastriya Beema Company Limited Promoter Share,,4,,11639.00,,11305.00,,11407.00,,40.00,,458821.00,,11421.50,,-14.50,
,159,,RASUWAGADHI HYDROPOWER COMPANY LIMITED,,115,,265.00,,255.00,,259.00,,12397.00,,3236281.50,,259.00,,0.00,
,160,,RBB Mutual Fund 1,,15,,8.00,,7.87,,7.87,,3700.00,,29347.00,,8.00,,-0.13,
,161,,Reliance Finance Ltd.,,100,,372.00,,360.00,,367.00,,23518.00,,8596090.90,,365.00,,2.00,
,162,,Ridi Power Company Limited,,1148,,659.00,,615.50,,644.00,,286860.00,,184311898.00,,628.00,,16.00,
,163,,River Falls Power Limited,,382,,308.90,,286.20,,298.00,,13259.00,,3910318.30,,291.90,,6.10,
,164,,RMDC Laghubitta Bittiya Sanstha Ltd.,,59,,891.00,,872.20,,879.00,,4397.00,,3864539.80,,875.00,,4.00,
,165,,RSDC Laghubitta Bittiya Sanstha Ltd.,,36,,582.00,,566.00,,571.10,,1215.00,,698149.50,,576.00,,-4.90,
,166,,Ru Ru Jalbidhyut Pariyojana Limited,,25,,839.90,,808.00,,839.00,,1207.00,,990624.20,,824.90,,14.10,
,167,,SABAIKO LAGHUBITTA BITTIYA SANSTHA LIMITED,,40,,1104.10,,1052.10,,1058.40,,891.00,,956689.90,,1094.00,,-35.60,
,168,,Sadhana Laghubitta Bittiya Sanstha Limited,,8,,1060.00,,1042.50,,1058.00,,115.00,,120505.00,,1050.00,,8.00,
,169,,Sahas Urja Limited,,369,,537.00,,519.00,,530.00,,16056.00,,8486812.90,,521.00,,9.00,
,170,,Salt Trading Corporation,,20,,4200.00,,4104.00,,4145.00,,312.00,,1297388.90,,4144.00,,1.00,
,171,,Samata Gharelu Laghubitta Bittiya Sanstha Limited,,23,,867.00,,845.00,,863.00,,851.00,,725481.50,,860.00,,3.00,
,172,,Samling Power Company Limited,,125,,554.00,,528.00,,531.20,,8126.00,,4379261.00,,560.00,,-28.80,
,173,,Samriddhi Finance Company Limited,,157,,306.00,,290.00,,293.00,,29975.00,,8886525.80,,289.10,,3.90,
,174,,Samudayik Laghubitta Bittiya Sanstha Limited,,10,,1480.00,,1427.90,,1427.90,,120.00,,174190.30,,1439.00,,-11.10,
,175,,Sana Kisan Bikas Laghubitta Bittiya Sanstha Limited,,37,,1100.00,,1086.00,,1094.00,,2743.00,,3000067.40,,1090.00,,4.00,
,176,,Sanima Bank Limited,,157,,263.00,,257.00,,257.00,,23473.00,,6094883.30,,260.00,,-3.00,
,177,,Sanima Equity Fund,,13,,12.66,,12.43,,12.66,,13600.00,,169758.10,,12.57,,0.09,
,178,,Sanima Large Cap Fund,,11,,8.00,,7.84,,7.96,,3220.00,,25623.80,,8.00,,-0.04,
,179,,Sanima Mai Hydropower Ltd.,,161,,330.00,,316.50,,326.00,,32837.00,,10693985.70,,322.00,,4.00,
,180,,SANJEN JALAVIDHYUT COMPANY LIMITED,,74,,265.00,,256.00,,258.00,,6956.00,,1800740.10,,258.00,,0.00,
,181,,Saptakoshi Development Bank Ltd,,40,,255.00,,246.70,,247.00,,5148.00,,1299643.70,,246.00,,1.00,
,182,,Shangrila Development Bank Ltd.,,131,,330.00,,315.60,,324.00,,25537.00,,8277343.10,,320.50,,3.50,
,183,,Shikhar Insurance Co. Ltd.,,55,,841.00,,818.00,,828.00,,1915.00,,1582250.50,,830.00,,-2.00,
,184,,Shine Resunga Development Bank Ltd.,,161,,326.00,,316.00,,318.00,,24566.00,,7881466.20,,317.20,,0.80,
,185,,Shiva Shree Hydropower Ltd,,90,,247.80,,233.00,,238.00,,22657.00,,5419612.90,,236.90,,1.10,
,186,,SHIVAM CEMENTS LTD,,889,,683.00,,658.00,,673.90,,102491.00,,69050229.30,,673.00,,0.90,
,187,,Shree Investment Finance Co. Ltd.,,120,,367.90,,352.00,,360.00,,18929.00,,6813654.60,,359.00,,1.00,
,188,,Siddhartha Bank Limited,,133,,313.00,,308.00,,310.90,,15042.00,,4666687.30,,310.00,,0.90,
,189,,Siddhartha Equity Fund,,1,,9.90,,9.90,,9.90,,100.00,,990.00,,9.71,,0.19,
,190,,Siddhartha Investment Growth Scheme - 2,,6,,9.85,,9.66,,9.82,,3100.00,,30371.00,,9.80,,0.02,
,191,,Sindhu Bikash Bank Ltd,,76,,294.00,,283.50,,294.00,,15098.00,,4378649.60,,290.00,,4.00,
,192,,Singati Hydro Energy Limited,,81,,294.60,,280.00,,280.40,,7333.00,,2092867.00,,291.00,,-10.60,
,193,,Soaltee Hotel Limited,,36,,218.00,,213.00,,218.00,,6745.00,,1452933.00,,215.00,,3.00,
,194,,Standard Chartered Bank Limited,,110,,443.00,,426.30,,430.00,,13134.00,,5648904.80,,439.10,,-9.10,
,195,,Summit Laghubitta Bittiya Sanstha Limited,,14,,934.20,,899.00,,911.00,,247.00,,223486.00,,898.00,,13.00,
,196,,Sunrise Bank Limited,,96,,210.00,,207.00,,208.00,,18202.00,,3782346.90,,209.00,,-1.00,
,197,,Sunrise Bluechip Fund,,17,,8.22,,7.92,,8.22,,9900.00,,79352.00,,8.06,,0.16,
,198,,Sunrise First Mutual Fund,,7,,11.35,,11.16,,11.35,,12100.00,,135756.00,,11.32,,0.03,
,199,,Support Microfinance Bittiya Sanstha Ltd.,,7,,1463.20,,1356.70,,1463.00,,190.00,,264741.00,,1330.20,,132.80,
,200,,Suryodaya Womi Laghubitta Bittiya Sanstha Limited,,32,,819.00,,801.00,,805.20,,1031.00,,835091.60,,812.00,,-6.80,
,201,,Swabalamban Laghubitta Bittiya Sanstha Limited,,153,,1339.00,,1320.00,,1325.90,,12348.00,,16369378.70,,1326.00,,-0.10,
,202,,Swabhimaan Laghubitta Bittiya Sanstha Limited,,6,,1680.00,,1645.00,,1650.00,,67.00,,111240.00,,1676.80,,-26.80,
,203,,Swarojgar Laghu Bitta Bikas Bank Ltd.,,31,,980.00,,967.00,,971.00,,1046.00,,1017293.50,,970.00,,1.00,
,204,,Swet-Ganga Hydropower & Construction Limited,,80,,295.90,,269.00,,295.90,,562.00,,162675.90,,0.00,,26.90,
,205,,Synergy Power Development Ltd.,,122,,341.90,,329.30,,333.00,,24210.00,,8075048.50,,336.00,,-3.00,
,206,,Taragaon Regency Hotel Limited,,7,,358.00,,346.00,,350.00,,380.00,,132429.00,,358.00,,-8.00,
,207,,Terhathum Power Company Limited,,52,,494.00,,459.00,,465.00,,3280.00,,1548311.00,,466.00,,-1.00,
,208,,Unilever Nepal Limited,,2,,18600.00,,18554.80,,18600.00,,20.00,,371548.00,,18191.00,,409.00,
,209,,Union Hydropower Limited,,113,,246.90,,238.00,,241.00,,28595.00,,6876049.40,,243.00,,-2.00,
,210,,United IDI Mardi RB Hydropower Limited.,,109,,666.80,,644.30,,645.00,,9038.00,,5879782.10,,644.10,,0.90,
,211,,United Insurance Co. (Nepal) Ltd.,,29,,400.00,,388.00,,397.00,,1889.00,,749376.20,,395.00,,2.00,
,212,,United Modi Hydropower Ltd.,,200,,300.00,,290.00,,290.00,,50965.00,,15055561.50,,293.00,,-3.00,
,213,,UNIVERSAL POWER COMPANY LTD,,313,,268.50,,260.00,,263.00,,80784.00,,21323677.50,,260.20,,2.80,
,214,,Unnati Sahakarya Laghubitta Bittiya Sanstha Limited,,9,,1037.90,,1000.00,,1000.00,,263.00,,269924.80,,1000.00,,0.00,
