"
",S.N.,"
",Traded Companies,"
",No. Of Transaction,"
",Max Price,"
",Min Price,"
",Closing Price,"
",Traded Shares,"
",Amount,"
",Previous Closing,"
",Difference Rs.,"
"
,75,,Infinity Laghubitta Bittiya Sanstha Limited,,69,,1065.50,,1015.20,,1041.00,,4580.00,,4782655.40,,1030.00,,11.00,
,76,,Jalpa Samudayik Laghubitta Bittiya Sanstha Limited,,435,,2884.20,,2578.00,,2880.00,,19109.00,,52420099.30,,2622.00,,258.00,
,77,,Janaki Finance Company Limited,,791,,467.70,,417.00,,467.70,,111791.00,,50610159.60,,425.20,,42.50,
,78,,Janautthan Samudayic Laghubitta Bittya Sanstha Limited,,50,,1894.00,,1848.00,,1884.00,,1614.00,,3002896.80,,1875.00,,9.00,
,79,,Jeevan Bikas Laghubitta  Bittya Sanstha Ltd,,346,,2850.00,,2765.00,,2850.00,,8581.00,,24037435.20,,2803.00,,47.00,
,80,,Joshi Hydropower Development Company Ltd,,266,,226.50,,206.80,,226.00,,54983.00,,11992989.30,,215.80,,10.20,
,81,,Jyoti Bikas Bank Limited,,398,,328.00,,316.00,,327.50,,60976.00,,19648955.00,,320.00,,7.50,
,82,,Kalika Laghubitta Bittiya Sanstha Ltd,,74,,1149.00,,1088.80,,1149.00,,4533.00,,5078880.20,,1133.00,,16.00,
,83,,Kalika power Company Ltd,,87,,413.00,,391.00,,400.00,,12126.00,,4855352.00,,399.00,,1.00,
,84,,Kamana Sewa Bikas Bank Limited,,514,,390.60,,365.00,,385.00,,78332.00,,29466142.50,,378.00,,7.00,
,85,,Karnali Development Bank Limited,,166,,270.00,,246.00,,265.00,,30426.00,,7906894.10,,256.00,,9.00,
,86,,Khanikhola Hydropower Co. Ltd.,,126,,237.00,,221.20,,235.00,,12455.00,,2849447.40,,229.00,,6.00,
,87,,Kisan Lagubitta Bittiya Sanstha Limited,,24,,996.00,,960.00,,994.00,,1170.00,,1146918.00,,960.00,,34.00,
,88,,Kumari Bank Limited,,228,,201.00,,198.10,,201.00,,46021.00,,9182499.00,,200.10,,0.90,
,89,,Kumari Equity Fund,,22,,9.18,,8.95,,9.18,,10677.00,,96563.11,,9.30,,-0.12,
,90,,Laxmi Bank Limited,,109,,201.00,,199.00,,201.00,,19091.00,,3812634.40,,201.00,,0.00,
,91,,Laxmi Equity Fund,,13,,9.63,,9.45,,9.63,,40000.00,,379644.50,,9.69,,-0.06,
,92,,Laxmi Laghubitta Bittiya Sanstha Ltd.,,79,,1470.00,,1373.00,,1466.00,,5422.00,,7713453.90,,1399.00,,67.00,
,93,,Laxmi Unnati Kosh,,4,,9.91,,9.53,,9.91,,10300.00,,102016.00,,9.71,,0.20,
,94,,Liberty Energy Company Limited,,148,,278.00,,252.00,,278.00,,29632.00,,7909409.50,,257.00,,21.00,
,95,,Life Insurance Corporation (Nepal) Limited,,221,,1524.00,,1474.00,,1485.00,,18511.00,,27597217.00,,1499.00,,-14.00,
,96,,Lumbini Bikas Bank Ltd.,,510,,384.00,,361.00,,381.00,,72714.00,,27012226.20,,370.00,,11.00,
,97,,Machhapuchhre Bank Limited,,149,,250.00,,244.00,,246.00,,19392.00,,4767175.40,,250.00,,-4.00,
,98,,Madhya Bhotekoshi Jalavidyut Company Limited,,536,,261.00,,235.00,,254.00,,41823.00,,10203724.40,,248.00,,6.00,
,99,,Mahalaxmi Bikas Bank Ltd.,,679,,415.00,,395.00,,411.00,,92227.00,,37309829.50,,404.10,,6.90,
,100,,Mahila Lagubitta Bittiya Sanstha Limited,,56,,3692.00,,3620.00,,3661.00,,1145.00,,4179640.00,,3620.00,,41.00,
,101,,Mahuli Laghubitta Bittiya Sanstha Limited,,48,,1295.00,,1177.00,,1294.00,,2270.00,,2837755.40,,1199.00,,95.00,
,102,,Mailung Khola Jal Vidhyut Company Limited,,68,,488.50,,453.40,,485.00,,5260.00,,2476722.90,,481.00,,4.00,
,103,,Manakamana Smart Laghubitta Bittiya Sanstha Limited,,33,,1005.70,,951.00,,994.90,,1053.00,,1032769.00,,986.00,,8.90,
,104,,Manjushree Finance Ltd.,,402,,502.00,,470.00,,500.00,,41051.00,,19953808.70,,485.00,,15.00,
,105,,Manushi Laghubitta Bittiya Sanstha Limited,,86,,1226.00,,1100.00,,1213.00,,2892.00,,3371727.00,,1138.00,,75.00,
,106,,Mega Mutual Fund -1,,39,,8.03,,7.80,,8.00,,37550.00,,295871.50,,7.94,,0.06,
,107,,Mero Microfinance Bittiya Sanstha Ltd.,,167,,940.00,,905.10,,939.90,,12918.00,,11929061.70,,924.20,,15.70,
,108,,Mirmire Microfinance Development Bank Ltd.,,53,,1170.00,,1111.00,,1146.00,,4685.00,,5363315.30,,1143.00,,3.00,
,109,,Miteri Development Bank Limited,,155,,405.60,,381.00,,405.60,,26304.00,,10311076.50,,390.00,,15.60,
,110,,Mithila LaghuBitta Bittiya Sanstha Limited,,53,,1340.00,,1298.10,,1339.90,,3394.00,,4482441.90,,1325.00,,14.90,
,111,,Mountain Energy Nepal Limited,,84,,890.00,,837.10,,883.00,,10680.00,,9056489.50,,862.00,,21.00,
,112,,Mountain Hydro Nepal Limited,,220,,306.00,,284.50,,300.00,,62228.00,,18416673.40,,294.80,,5.20,
,113,,Muktinath Bikas Bank Ltd.,,448,,466.00,,454.60,,465.00,,46325.00,,21365288.20,,462.80,,2.20,
,114,,Multipurpose Finance Company  Limited,,317,,358.10,,312.60,,353.00,,32790.00,,10957652.10,,332.00,,21.00,
,115,,NABIL BALANCED FUND-2,,3,,10.54,,10.50,,10.50,,1230.00,,12955.00,,10.69,,-0.19,
,116,,Nabil Balanced Fund-3,,21,,8.65,,8.31,,8.40,,9850.00,,82923.00,,8.68,,-0.28,
,117,,Nabil Bank Limited,,571,,870.00,,853.00,,866.00,,43850.00,,37915630.60,,866.00,,0.00,
,118,,Nabil Equity Fund,,3,,9.90,,9.62,,9.90,,5648.00,,55293.76,,9.72,,0.18,
,119,,Narayani Development Bank Limited,,60,,440.00,,408.00,,429.40,,5764.00,,2424799.00,,425.00,,4.40,
,120,,National Hydro Power Company Limited,,1194,,288.00,,260.70,,282.00,,272654.00,,74157896.90,,266.00,,16.00,
,121,,National Life Insurance Co. Ltd.,,137,,605.00,,581.30,,595.00,,17582.00,,10403128.00,,592.30,,2.70,
,122,,National Microfinance Laghubitta Bittiya Sanstha Limited,,163,,2281.00,,2190.00,,2281.00,,6780.00,,15185640.80,,2234.00,,47.00,
,123,,Naya Sarathi Laghubitta Bittiya Sanstha Limited,,42,,973.00,,926.00,,970.00,,2310.00,,2216492.90,,964.00,,6.00,
,124,,Neco Insurance Limited,,79,,720.00,,705.00,,720.00,,5948.00,,4254229.90,,715.10,,4.90,
,125,,Nepal Bank Limited,,327,,301.00,,294.20,,296.50,,50980.00,,15130105.30,,300.00,,-3.50,
,126,,Nepal Credit & Commercial Bank Ltd. Promoter Share,,1,,121.00,,121.00,,121.00,,10167.00,,1230207.00,,121.00,,0.00,
,127,,Nepal Credit And Commercial Bank Limited,,303,,211.00,,206.00,,211.00,,83965.00,,17465815.30,,210.00,,1.00,
,128,,Nepal Doorsanchar Company Limited,,466,,927.00,,882.00,,927.00,,39149.00,,35332626.00,,900.00,,27.00,
,129,,Nepal Finance Ltd.,,253,,355.80,,316.00,,346.00,,33381.00,,11053174.10,,325.00,,21.00,
,130,,Nepal Hydro Developers Ltd.,,154,,395.00,,356.00,,392.00,,26758.00,,10165235.50,,375.00,,17.00,
,131,,Nepal Infrastructure Bank Limited,,873,,247.80,,241.00,,247.40,,90584.00,,22118304.10,,245.10,,2.30,
,132,,Nepal Insurance Co. Ltd.,,96,,468.00,,455.00,,465.80,,8687.00,,3993872.60,,464.00,,1.80,
,133,,Nepal Life Insurance Co. Ltd.,,354,,772.00,,754.00,,769.90,,18916.00,,14451482.80,,765.00,,4.90,
,134,,Nepal Reinsurance Company Limited,,618,,851.00,,818.00,,851.00,,68444.00,,57297635.20,,837.00,,14.00,
,135,,Nepal SBI Bank Limited,,86,,283.00,,275.20,,278.90,,10790.00,,2997093.70,,279.00,,-0.10,
,136,,Nerude Laghubitta Bittiya Sanstha Limited,,92,,1035.00,,962.00,,1015.00,,7692.00,,7658251.50,,982.00,,33.00,
,137,,NESDO Sambridha Laghubitta Bittiya Sanstha Limited,,881,,2844.80,,2520.00,,2844.00,,31389.00,,84841236.40,,2586.20,,257.80,
,138,,Ngadi Group Power Ltd.,,281,,304.00,,290.00,,303.90,,37207.00,,11153707.20,,300.00,,3.90,
,139,,NIBL Pragati Fund,,2,,10.09,,10.08,,10.09,,4525.00,,45637.25,,9.90,,0.19,
,140,,NIBL Samriddhi Fund -2,,9,,8.16,,7.80,,8.00,,5100.00,,40841.00,,7.95,,0.05,
,141,,NIC Asia Balanced Fund,,2,,10.60,,10.53,,10.60,,700.00,,7406.00,,10.60,,0.00,
,142,,NIC Asia Bank Ltd.,,532,,714.90,,701.00,,711.00,,54808.00,,38840191.10,,709.00,,2.00,
,143,,NIC Asia Growth Fund,,9,,11.22,,11.00,,11.22,,31500.00,,350528.00,,11.36,,-0.14,
,144,,NIC ASIA Laghubitta Bittiya Sanstha Limited,,247,,927.10,,890.40,,920.00,,18076.00,,16386590.90,,909.00,,11.00,
,145,,NIC Asia Select Fund 30,,14,,8.54,,8.35,,8.54,,25250.00,,214136.00,,8.42,,0.12,
,146,,Nirdhan Utthan Laghubitta Bittiya Sanstha Limited,,191,,1110.70,,1070.00,,1110.00,,8960.00,,9734883.80,,1089.00,,21.00,
,147,,NLG Insurance Company Ltd.,,48,,513.00,,503.00,,509.00,,4240.00,,2153302.10,,503.00,,6.00,
,148,,NMB  Microfinance Bittiya Sanstha Ltd.,,73,,894.00,,822.00,,879.00,,4173.00,,3524286.00,,843.00,,36.00,
,149,,NMB 50,,8,,12.85,,12.60,,12.85,,18640.00,,236296.00,,12.80,,0.05,
,150,,NMB Bank Limited,,191,,264.00,,257.20,,258.00,,24772.00,,6414714.70,,260.10,,-2.10,
,151,,NMB Hybrid Fund L-1,,11,,11.58,,11.27,,11.57,,47680.00,,538498.60,,11.46,,0.11,
,152,,NRN Infrastructure and Development Limited,,194,,561.90,,531.10,,560.00,,28717.00,,15656569.40,,541.10,,18.90,
,153,,Nyadi Hydropower Limited,,139,,340.00,,314.00,,338.00,,6115.00,,2023618.70,,326.10,,11.90,
,154,,Oriental Hotels Limited,,19,,496.00,,480.00,,486.00,,1144.00,,553774.50,,480.00,,6.00,
,155,,Panchakanya Mai Hydropower Ltd,,99,,244.00,,228.90,,241.00,,17546.00,,4188713.80,,236.00,,5.00,
,156,,Panchthar Power Compant Limited,,274,,340.00,,311.50,,333.60,,58288.00,,18898614.70,,317.80,,15.80,
,157,,Pokhara Finance Ltd.,,296,,432.00,,402.10,,432.00,,35283.00,,14727643.50,,409.00,,23.00,
,158,,Prabhu  Bank Limited,,339,,224.40,,221.00,,223.00,,58265.00,,12942970.70,,224.70,,-1.70,
,159,,Prabhu Select Fund,,11,,8.60,,8.41,,8.50,,3940.00,,33484.00,,8.55,,-0.05,
,160,,Prime Commercial Bank Ltd.,,307,,258.00,,253.10,,256.00,,91909.00,,23506610.20,,257.50,,-1.50,
,161,,Progressive Finance Limited,,375,,305.00,,273.00,,301.00,,54093.00,,15699020.80,,290.00,,11.00,
,162,,Prudential Insurance Co. Ltd.,,109,,387.00,,361.10,,387.00,,14423.00,,5341173.30,,373.20,,13.80,
,163,,Radhi Bidyut Company Ltd,,577,,643.00,,620.00,,640.00,,55916.00,,35176266.00,,639.90,,0.10,
,164,,Rastra Utthan Laghubitta Sanstha Limited,,357,,1064.80,,948.90,,1064.80,,11521.00,,11758509.70,,968.00,,96.80,
,165,,Rastriya Beema Company Limited,,10,,14155.00,,13732.00,,14155.00,,200.00,,2812820.00,,14000.00,,155.00,
,166,,Rastriya Beema Company Limited Promoter Share,,2,,11400.00,,11225.00,,11225.00,,20.00,,226250.00,,11418.00,,-193.00,
,167,,RASUWAGADHI HYDROPOWER COMPANY LIMITED,,200,,281.50,,266.00,,278.00,,33512.00,,9129878.40,,270.70,,7.30,
,168,,RBB Mutual Fund 1,,17,,8.36,,8.18,,8.36,,8960.00,,74278.60,,8.33,,0.03,
,169,,Reliance Finance Ltd.,,460,,372.30,,346.00,,372.30,,77720.00,,27971420.80,,357.00,,15.30,
,170,,River Falls Power Limited,,688,,242.00,,223.00,,239.00,,56227.00,,13161655.00,,223.00,,16.00,
,171,,RMDC Laghubitta Bittiya Sanstha Ltd.,,177,,915.00,,885.00,,907.00,,14041.00,,12641528.00,,904.00,,3.00,
,172,,RSDC Laghubitta Bittiya Sanstha Ltd.,,147,,636.00,,605.00,,632.00,,11740.00,,7283245.50,,620.00,,12.00,
,173,,Ru Ru Jalbidhyut Pariyojana Limited,,29,,847.00,,799.00,,845.00,,1083.00,,895755.00,,831.00,,14.00,
,174,,SABAIKO LAGHUBITTA BITTIYA SANSTHA LIMITED,,52,,1160.00,,1078.00,,1155.00,,1621.00,,1791699.80,,1110.00,,45.00,
,175,,Sadhana Laghubitta Bittiya Sanstha Limited,,60,,1130.00,,1085.00,,1130.00,,3568.00,,3981782.10,,1106.00,,24.00,
,176,,Sahas Urja Limited,,539,,535.00,,509.00,,529.00,,49646.00,,25921102.30,,526.00,,3.00,
,177,,Salt Trading Corporation,,110,,4097.00,,3960.00,,4030.00,,2019.00,,8072029.60,,4040.00,,-10.00,
,178,,Samata Gharelu Laghubitta Bittiya Sanstha Limited,,44,,895.00,,843.00,,890.00,,1954.00,,1688206.30,,860.20,,29.80,
,179,,Samling Power Company Limited,,101,,489.60,,460.80,,489.60,,6445.00,,3069839.50,,478.00,,11.60,
,180,,Samriddhi Finance Company Limited,,589,,294.90,,261.00,,289.00,,87262.00,,24519120.00,,281.00,,8.00,
,181,,Samudayik Laghubitta Bittiya Sanstha Limited,,32,,1573.00,,1502.00,,1570.00,,1038.00,,1588723.40,,1579.00,,-9.00,
,182,,Sana Kisan Bikas Laghubitta Bittiya Sanstha Limited,,91,,1164.00,,1123.00,,1159.00,,7140.00,,8192044.80,,1148.00,,11.00,
,183,,Sanima Bank Limited,,408,,268.00,,256.00,,262.00,,82957.00,,21523154.60,,263.50,,-1.50,
,184,,Sanima Equity Fund,,10,,12.90,,12.70,,12.90,,11865.00,,152135.50,,12.70,,0.20,
,185,,Sanima Large Cap Fund,,11,,8.50,,8.33,,8.38,,3800.00,,32008.75,,8.50,,-0.12,
,186,,Sanima Mai Hydropower Ltd.,,433,,331.00,,316.60,,330.00,,96690.00,,31452974.00,,323.00,,7.00,
,187,,SANJEN JALAVIDHYUT COMPANY LIMITED,,147,,279.40,,262.00,,278.00,,26970.00,,7311062.50,,269.00,,9.00,
,188,,Saptakoshi Development Bank Ltd,,121,,260.00,,245.00,,260.00,,15250.00,,3860206.60,,251.00,,9.00,
,189,,Shangri-la Development Bank Debenture 2087,,2,,838.90,,838.90,,838.90,,100.00,,83890.00,,856.00,,-17.10,
,190,,Shangrila Development Bank Ltd.,,413,,322.20,,304.00,,321.00,,115864.00,,36483460.60,,314.00,,7.00,
,191,,Shikhar Insurance Co. Ltd.,,172,,880.00,,858.00,,870.00,,11381.00,,9918299.30,,875.30,,-5.30,
,192,,Shine Resunga Development Bank Ltd.,,386,,325.00,,310.10,,320.00,,97529.00,,31056730.70,,318.90,,1.10,
,193,,Shine Resunga Development Bank Ltd. Promoter Share,,1,,140.00,,140.00,,140.00,,17040.00,,2385600.00,,140.00,,0.00,
,194,,Shiva Shree Hydropower Ltd,,358,,245.50,,223.90,,245.40,,80404.00,,19092914.70,,228.40,,17.00,
,195,,SHIVAM CEMENTS LTD,,1678,,822.00,,785.00,,816.00,,222280.00,,179411808.30,,811.00,,5.00,
,196,,Shree Investment Finance Co. Ltd.,,329,,373.00,,345.20,,371.40,,77959.00,,28007528.70,,357.90,,13.50,
,197,,Siddhartha Bank Limited,,158,,315.10,,310.10,,313.00,,15160.00,,4734718.90,,313.00,,0.00,
,198,,Siddhartha Equity Fund,,5,,9.56,,9.51,,9.53,,5500.00,,52476.50,,9.65,,-0.12,
,199,,Siddhartha Investment Growth Scheme - 2,,4,,9.75,,9.61,,9.62,,12400.00,,119487.00,,9.75,,-0.13,
,200,,Sindhu Bikash Bank Ltd,,141,,325.00,,299.00,,320.00,,26245.00,,8180532.70,,304.00,,16.00,
,201,,Singati Hydro Energy Limited,,135,,284.00,,259.00,,284.00,,15431.00,,4203476.30,,268.80,,15.20,
,202,,Soaltee Hotel Limited,,81,,212.00,,206.00,,212.00,,21660.00,,4522356.80,,212.00,,0.00,
,203,,Standard Chartered Bank Limited,,386,,433.00,,418.00,,433.00,,55196.00,,23425645.80,,415.00,,18.00,
,204,,Summit Laghubitta Bittiya Sanstha Limited,,63,,965.00,,875.00,,965.00,,4790.00,,4379772.70,,898.00,,67.00,
,205,,Sunrise Bank Limited,,213,,215.00,,208.00,,210.50,,46386.00,,9738310.50,,213.00,,-2.50,
,206,,Sunrise Bluechip Fund,,11,,8.10,,7.95,,8.07,,6100.00,,49121.00,,8.11,,-0.04,
,207,,Sunrise First Mutual Fund,,8,,11.43,,11.26,,11.43,,13280.00,,150721.60,,11.43,,0.00,
,208,,Support Microfinance Bittiya Sanstha Ltd.,,13,,1418.80,,1379.00,,1418.80,,350.00,,489927.40,,1424.10,,-5.30,
,209,,Suryodaya Womi Laghubitta Bittiya Sanstha Limited,,235,,963.90,,910.50,,958.00,,13309.00,,12558482.40,,945.00,,13.00,
,210,,Swabalamban Laghubitta Bittiya Sanstha Limited,,226,,1270.00,,1205.00,,1270.00,,26689.00,,33239975.90,,1250.00,,20.00,
,211,,Swabhimaan Laghubitta Bittiya Sanstha Limited,,18,,1699.00,,1641.50,,1695.00,,624.00,,1042644.00,,1674.10,,20.90,
,212,,Swarojgar Laghu Bitta Bikas Bank Ltd.,,75,,919.80,,857.00,,919.80,,6116.00,,5407116.70,,890.00,,29.80,
,213,,Synergy Power Development Ltd.,,303,,370.00,,348.00,,367.00,,56983.00,,20461065.20,,351.00,,16.00,
,214,,Taragaon Regency Hotel Limited,,29,,336.60,,322.00,,336.30,,4088.00,,1347510.80,,337.50,,-1.20,
