"
",S.N.,"
",Traded Companies,"
",No. Of Transaction,"
",Max Price,"
",Min Price,"
",Closing Price,"
",Traded Shares,"
",Amount,"
",Previous Closing,"
",Difference Rs.,"
"
,1,,10% Prime Debenture 2088,,7,,960.40,,922.40,,922.40,,136.00,,126108.40,,980.00,,-57.60,
,2,,12 % Goodwill Finance Limited Debenture 2083,,2,,1025.00,,1025.00,,1025.00,,400.00,,410000.00,,1026.00,,-1.00,
,3,,12% ICFC Finance Limited Debenture 2083,,2,,1026.00,,1025.00,,1025.00,,225.00,,230659.00,,1027.00,,-2.00,
,4,,8.5% BOK Debenture 2086,,2,,760.00,,760.00,,760.00,,100.00,,76000.00,,752.00,,8.00,
,5,,8.5% Sanima Debenture 2087,,1,,750.10,,750.10,,750.10,,25.00,,18752.50,,754.90,,-4.80,
,6,,9.5% NCC Debenture 2086,,1,,895.00,,895.00,,895.00,,50.00,,44750.00,,895.00,,0.00,
,7,,Aarambha Chautari Laghubitta Bittiya Sanstha Limited,,34,,797.50,,767.00,,775.00,,1247.00,,971785.90,,782.00,,-7.00,
,8,,Agricultural Development Bank Limited,,152,,320.00,,317.80,,319.80,,12342.00,,3934251.80,,321.00,,-1.20,
,9,,Ankhu Khola Jalvidhyut Company Ltd,,118,,204.00,,196.00,,198.00,,14635.00,,2891184.00,,200.00,,-2.00,
,10,,Api Power Company Ltd.,,501,,243.90,,233.00,,234.00,,103734.00,,24380106.00,,237.10,,-3.10,
,11,,Arun Kabeli Power Ltd.,,234,,437.00,,430.50,,433.00,,24179.00,,10442691.70,,435.30,,-2.30,
,12,,Arun Valley Hydropower Development Co. Ltd.,,232,,334.00,,323.00,,325.30,,51977.00,,16953773.10,,330.00,,-4.70,
,13,,Asha Laghubitta Bittiya Sanstha Ltd,,41,,1130.00,,1114.00,,1127.00,,1233.00,,1377309.10,,1130.00,,-3.00,
,14,,Asian Life Insurance Co. Limited,,165,,565.00,,545.00,,548.00,,23533.00,,12961641.20,,555.00,,-7.00,
,15,,Balephi Hydropower Limited,,134,,303.00,,295.30,,301.00,,3821.00,,1136118.40,,304.90,,-3.90,
,16,,Barun Hydropower Co. Ltd.,,83,,249.00,,241.00,,244.00,,9542.00,,2338642.30,,240.00,,4.00,
,17,,Best Finance Company Ltd.,,67,,364.70,,358.00,,358.00,,7406.00,,2662239.00,,363.10,,-5.10,
,18,,Bindhyabasini Hydropower Development Company Limited,,157,,430.00,,411.00,,421.40,,1750.00,,732858.00,,426.00,,-4.60,
,19,,Bishal Bazar Company Limited,,7,,3478.20,,3382.20,,3382.20,,90.00,,311716.00,,3410.00,,-27.80,
,20,,Bottlers Nepal (Terai) Limited,,4,,13100.00,,13000.00,,13100.00,,45.00,,586999.00,,13050.00,,50.00,
,21,,Buddha Bhumi Nepal Hydropower Company Limited,,43,,391.50,,369.10,,379.00,,1315.00,,505694.00,,376.50,,2.50,
,22,,Butwal Power Company Limited,,66,,308.00,,305.00,,306.30,,7986.00,,2445709.60,,308.00,,-1.70,
,23,,CEDB Hydropower Development Company Limited,,77,,689.00,,669.00,,678.00,,3112.00,,2112447.40,,682.00,,-4.00,
,24,,Central Finance Co. Ltd.,,93,,332.00,,319.00,,319.00,,9910.00,,3172591.60,,325.90,,-6.90,
,25,,Chandragiri Hills Limited,,46,,1008.90,,994.00,,1008.90,,1090.00,,1087356.50,,1014.90,,-6.00,
,26,,Chhimek Laghubitta Bittiya Sanstha Limited,,99,,1025.00,,1010.00,,1021.00,,4052.00,,4131631.00,,1026.00,,-5.00,
,27,,Chhyangdi Hydropower Ltd.,,35,,235.00,,230.70,,231.00,,3075.00,,713475.00,,235.00,,-4.00,
,28,,Chilime Hydropower Company Limited,,83,,392.60,,382.00,,385.00,,9460.00,,3634318.10,,385.00,,0.00,
,29,,Citizen Investment Trust,,191,,1950.00,,1912.00,,1916.00,,4671.00,,8982197.40,,1947.00,,-31.00,
,30,,Citizens Bank International Limited,,132,,196.00,,194.00,,194.90,,25476.00,,4963297.10,,195.10,,-0.20,
,31,,Citizens Mutual Fund -1,,9,,8.18,,7.72,,8.18,,24219.00,,197698.42,,7.86,,0.32,
,32,,CITIZENS MUTUAL FUND 2,,9,,8.25,,7.95,,8.05,,13527.00,,109426.43,,8.10,,-0.05,
,33,,Civil Bank Debenture 2088,,1,,870.00,,870.00,,870.00,,25.00,,21750.00,,873.00,,-3.00,
,34,,Civil Laghubitta Bittiya Sanstha Ltd.,,12,,888.00,,844.70,,868.90,,277.00,,238101.00,,855.00,,13.90,
,35,,Corporate Development Bank Limited,,30,,295.90,,288.00,,288.00,,2393.00,,696335.00,,292.00,,-4.00,
,36,,Deprosc Laghubitta Bittiya Sanstha Limited,,69,,972.40,,957.00,,963.00,,3504.00,,3372721.20,,974.10,,-11.10,
,37,,Dibyashwori Hydropower Ltd.,,22,,198.80,,196.00,,198.00,,1447.00,,285093.00,,200.00,,-2.00,
,38,,Dordi Khola Jal Bidyut Company Limited,,259,,313.00,,305.00,,313.00,,10545.00,,3241393.90,,311.00,,2.00,
,39,,Emerging Nepal Limited,,39,,651.50,,629.20,,646.00,,1540.00,,979497.00,,640.00,,6.00,
,40,,Everest Bank Limited,,94,,489.00,,482.20,,487.00,,6937.00,,3363911.20,,487.00,,0.00,
,41,,Excel Development Bank Ltd.,,40,,324.00,,316.00,,320.00,,4517.00,,1440944.50,,324.00,,-4.00,
,42,,First Micro Finance Laghubitta Bittiya Sanstha Limited,,45,,675.00,,665.00,,673.50,,3360.00,,2257204.30,,671.10,,2.40,
,43,,Forward Microfinance Laghubitta Bittiya Sanstha Limited,,207,,2630.00,,2575.00,,2578.00,,7073.00,,18265131.00,,2607.00,,-29.00,
,44,,Ganapati Laghubitta Bittiya Sanstha Limited,,6,,891.10,,878.10,,882.00,,88.00,,78133.00,,908.00,,-26.00,
,45,,Garima Bikas Bank Limited,,144,,374.00,,368.00,,372.70,,19058.00,,7064334.70,,374.00,,-1.30,
,46,,Ghalemdi Hydro Limited,,57,,203.90,,198.10,,200.90,,5257.00,,1050833.80,,200.00,,0.90,
,47,,Global IME Bank Limited Debenture 2086/87,,1,,770.10,,770.10,,770.10,,25.00,,19252.50,,770.10,,0.00,
,48,,Global IME Laghubitta Bittiya Sanstha Ltd.,,45,,1234.90,,1210.00,,1225.00,,1071.00,,1301193.50,,1234.90,,-9.90,
,49,,Global IME Samunnat Scheme-1,,11,,9.58,,9.40,,9.40,,7392.00,,69532.16,,9.40,,0.00,
,50,,Goodwill Finance Limited,,84,,488.90,,471.40,,476.70,,9497.00,,4521935.80,,484.00,,-7.30,
,51,,Grameen Bikas Laghubitta Bittiya Sanstha Ltd.,,40,,670.00,,661.00,,669.00,,2169.00,,1439530.00,,672.00,,-3.00,
,52,,Green Development Bank Ltd.,,31,,255.00,,242.00,,255.00,,2611.00,,643840.90,,251.00,,4.00,
,53,,Green Ventures Limited,,208,,345.00,,336.10,,336.60,,8898.00,,3013807.60,,350.00,,-13.40,
,54,,GreenLife Hydropower Limited,,71,,285.00,,278.00,,282.00,,4648.00,,1301671.60,,286.00,,-4.00,
,55,,Guheshowori Merchant Bank & Finance Co. Ltd.,,50,,341.90,,332.00,,338.00,,6738.00,,2251992.50,,338.60,,-0.60,
,56,,Gurans Laghubitta Bittiya Sanstha Limited,,1,,945.10,,945.10,,945.10,,10.00,,9451.00,,955.00,,-9.90,
,57,,Gurkhas Finance Ltd.,,134,,528.00,,510.20,,517.90,,12186.00,,6257726.00,,518.00,,-0.10,
,58,,Himal Dolakha Hydropower Company Limited,,177,,200.00,,195.70,,199.00,,30223.00,,5954640.70,,199.50,,-0.50,
,59,,Himalaya Urja Bikas Company Limited,,23,,234.60,,226.00,,230.00,,1802.00,,415872.20,,234.10,,-4.10,
,60,,Himalayan Bank Limited,,51,,333.00,,325.50,,327.10,,10355.00,,3390940.50,,329.80,,-2.70,
,61,,Himalayan Distillery Limited,,215,,3370.00,,3340.00,,3348.00,,4963.00,,16633744.10,,3370.00,,-22.00,
,62,,Himalayan Everest Insurance Limited,,405,,420.00,,402.00,,404.10,,113241.00,,46129386.00,,422.90,,-18.80,
,63,,Himalayan Everest Insurance Limited Promoter,,1,,285.40,,285.40,,285.40,,10.00,,2854.00,,291.20,,-5.80,
,64,,Himalayan Hydropower Limited,,224,,279.20,,271.20,,279.00,,7840.00,,2149645.00,,276.10,,2.90,
,65,,Himalayan Power Partner Ltd.,,35,,350.00,,327.00,,343.00,,1492.00,,503210.50,,345.00,,-2.00,
,66,,Hydorelectricity Investment and Development Company Limited Promoter,,35,,104.90,,100.90,,104.50,,19640.00,,2017803.00,,101.70,,2.80,
