"
",S.N.,"
",Traded Companies,"
",No. Of Transaction,"
",Max Price,"
",Min Price,"
",Closing Price,"
",Traded Shares,"
",Amount,"
",Previous Closing,"
",Difference Rs.,"
"
,154,,Nyadi Hydropower Limited,,43,,272.00,,266.10,,267.00,,1213.00,,327736.00,,276.00,,-9.00,
,155,,Oriental Hotels Limited,,14,,425.00,,413.80,,425.00,,2405.00,,1001255.00,,422.20,,2.80,
,156,,Panchakanya Mai Hydropower Ltd,,28,,203.50,,187.00,,191.00,,4390.00,,844756.00,,193.00,,-2.00,
,157,,Panchthar Power Compant Limited,,75,,290.00,,274.00,,281.00,,11069.00,,3083355.30,,287.00,,-6.00,
,158,,Pokhara Finance Ltd.,,45,,335.00,,330.10,,333.80,,3306.00,,1099375.50,,338.90,,-5.10,
,159,,Prabhu  Bank Limited,,186,,200.00,,196.10,,199.70,,26570.00,,5284365.50,,198.00,,1.70,
,160,,Prabhu  Bank Limited Promoter Share,,2,,144.10,,141.30,,141.30,,23993.00,,3430718.50,,147.00,,-5.70,
,161,,Prabhu Select Fund,,16,,7.75,,7.60,,7.61,,21037.00,,161356.90,,7.62,,-0.01,
,162,,Prime Commercial Bank Ltd.,,248,,220.00,,214.50,,218.00,,34621.00,,7493534.70,,217.50,,0.50,
,163,,Progressive Finance Limited,,55,,271.00,,262.00,,262.00,,4604.00,,1221362.50,,269.00,,-7.00,
,164,,Prudential Insurance Co. Ltd.,,21,,346.00,,337.50,,338.00,,2355.00,,801457.30,,346.00,,-8.00,
,165,,Radhi Bidyut Company Ltd,,119,,231.50,,218.00,,218.00,,10358.00,,2318064.10,,224.00,,-6.00,
,166,,Rapti Hydro And General Construction Limited,,266,,232.50,,225.20,,230.00,,8612.00,,1960000.70,,232.40,,-2.40,
,167,,Rastra Utthan Laghubitta Sanstha Limited,,63,,914.00,,892.00,,895.70,,1506.00,,1357813.60,,906.00,,-10.30,
,168,,Rastriya Beema Company Limited,,25,,12900.00,,12501.20,,12505.00,,268.00,,3398523.00,,12900.00,,-395.00,
,169,,Rastriya Beema Company Limited Promoter Share,,27,,10262.00,,9860.00,,9860.00,,946.00,,9357126.00,,10061.70,,-201.70,
,170,,RASUWAGADHI HYDROPOWER COMPANY LIMITED,,78,,221.50,,214.60,,218.00,,6302.00,,1373981.70,,218.00,,0.00,
,171,,RBB Mutual Fund 1,,7,,7.50,,7.45,,7.45,,3900.00,,29080.00,,7.58,,-0.13,
,172,,Reliance Finance Ltd.,,62,,307.00,,295.00,,295.00,,8165.00,,2440051.70,,306.00,,-11.00,
,173,,Ridi Power Company Limited,,208,,514.00,,499.80,,501.00,,31428.00,,15796398.40,,509.10,,-8.10,
,174,,River Falls Power Limited,,149,,225.00,,211.00,,216.00,,5428.00,,1182286.00,,218.90,,-2.90,
,175,,RSDC Laghubitta Bittiya Sanstha Ltd.,,104,,490.00,,465.00,,465.00,,5286.00,,2497965.60,,485.00,,-20.00,
,176,,Ru Ru Jalbidhyut Pariyojana Limited,,42,,816.00,,736.20,,775.00,,1048.00,,808446.40,,785.10,,-10.10,
,177,,SABAIKO LAGHUBITTA BITTIYA SANSTHA LIMITED,,25,,980.00,,942.00,,944.20,,598.00,,579455.40,,979.90,,-35.70,
,178,,Sadhana Laghubitta Bittiya Sanstha Limited,,14,,950.00,,937.00,,940.00,,171.00,,161478.70,,949.00,,-9.00,
,179,,Sahas Urja Limited,,180,,430.00,,414.00,,417.00,,8812.00,,3683764.30,,425.00,,-8.00,
,180,,Salt Trading Corporation,,23,,3525.00,,3455.50,,3490.00,,360.00,,1256310.00,,3481.00,,9.00,
,181,,Samata Gharelu Laghubitta Bittiya Sanstha Limited,,11,,730.00,,725.00,,725.00,,362.00,,262930.50,,740.00,,-15.00,
,182,,Samling Power Company Limited,,196,,531.10,,461.10,,531.10,,14284.00,,7027563.20,,482.90,,48.20,
,183,,Samriddhi Finance Company Limited,,96,,250.00,,237.30,,238.60,,10958.00,,2647758.90,,242.00,,-3.40,
,184,,Samudayik Laghubitta Bittiya Sanstha Limited,,4,,1299.40,,1250.00,,1275.00,,188.00,,237619.00,,1274.00,,1.00,
,185,,Sanima Bank Limited,,106,,246.00,,240.70,,241.70,,12876.00,,3115594.10,,243.60,,-1.90,
,186,,Sanima Equity Fund,,125,,12.42,,12.23,,12.39,,381761.00,,4722945.78,,12.35,,0.04,
,187,,Sanima Large Cap Fund,,7,,7.65,,7.35,,7.35,,1300.00,,9665.00,,7.50,,-0.15,
,188,,Sanima Mai Hydropower Ltd.,,136,,260.00,,256.20,,258.40,,21989.00,,5659846.90,,259.80,,-1.40,
,189,,SANJEN JALAVIDHYUT COMPANY LIMITED,,59,,218.00,,212.00,,216.00,,3148.00,,678930.50,,216.20,,-0.20,
,190,,Saptakoshi Development Bank Ltd,,30,,215.00,,209.00,,212.00,,3192.00,,676223.00,,214.50,,-2.50,
,191,,Shangri-la Development Bank Debenture 2087,,1,,761.00,,761.00,,761.00,,25.00,,19025.00,,760.10,,0.90,
,192,,Shangrila Development Bank Ltd.,,78,,289.00,,280.00,,282.00,,14833.00,,4214067.60,,284.20,,-2.20,
,193,,Shikhar Insurance Co. Ltd.,,123,,723.10,,700.00,,712.00,,8833.00,,6229969.70,,703.10,,8.90,
,194,,Shine Resunga Development Bank Ltd.,,80,,286.00,,278.50,,280.00,,11866.00,,3333424.60,,282.50,,-2.50,
,195,,Shiva Shree Hydropower Ltd,,68,,194.00,,184.40,,186.00,,6949.00,,1317642.60,,191.00,,-5.00,
,196,,SHIVAM CEMENTS LTD,,190,,617.00,,603.00,,612.00,,17704.00,,10796769.10,,607.00,,5.00,
,197,,Shree Investment Finance Co. Ltd.,,33,,314.60,,303.80,,306.00,,4028.00,,1235422.70,,312.90,,-6.90,
,198,,Siddhartha Bank Limited,,150,,295.80,,290.00,,292.00,,14458.00,,4229594.90,,291.00,,1.00,
,199,,Siddhartha Equity Fund,,8,,8.18,,7.89,,8.18,,13800.00,,112244.00,,8.19,,-0.01,
,200,,Siddhartha Investment Growth Scheme - 2,,10,,8.31,,8.16,,8.31,,19900.00,,164471.00,,8.00,,0.31,
,201,,Sindhu Bikash Bank Ltd,,35,,267.00,,255.00,,255.00,,3465.00,,906164.50,,262.90,,-7.90,
,202,,Singati Hydro Energy Limited,,51,,244.80,,230.50,,234.00,,2066.00,,483073.80,,240.00,,-6.00,
,203,,Soaltee Hotel Limited,,60,,198.00,,195.00,,196.90,,10853.00,,2134107.90,,198.00,,-1.10,
,204,,Standard Chartered Bank Limited,,77,,398.00,,390.00,,392.00,,6498.00,,2543396.70,,394.00,,-2.00,
,205,,Summit Laghubitta Bittiya Sanstha Limited,,13,,777.30,,763.00,,775.00,,721.00,,552043.30,,793.00,,-18.00,
,206,,Sunrise Bank Limited,,65,,194.50,,191.00,,193.00,,9885.00,,1908968.80,,194.00,,-1.00,
,207,,Sunrise Bluechip Fund,,8,,7.30,,7.16,,7.30,,2000.00,,14430.00,,7.23,,0.07,
,208,,Sunrise First Mutual Fund,,36,,8.85,,8.63,,8.70,,138029.00,,1205605.04,,8.80,,-0.10,
,209,,Support Microfinance Bittiya Sanstha Ltd.,,14,,1284.60,,1209.40,,1209.40,,350.00,,426959.00,,1187.00,,22.40,
,210,,Suryodaya Womi Laghubitta Bittiya Sanstha Limited,,25,,700.00,,690.00,,699.90,,1275.00,,883325.00,,713.00,,-13.10,
,211,,Swabalamban Laghubitta Bittiya Sanstha Limited,,48,,1155.00,,1130.00,,1140.00,,2090.00,,2378960.00,,1131.10,,8.90,
,212,,Swabhimaan Laghubitta Bittiya Sanstha Limited,,8,,1505.00,,1450.00,,1450.00,,81.00,,118279.10,,1505.00,,-55.00,
,213,,Swarojgar Laghu Bitta Bikas Bank Ltd.,,40,,830.00,,800.10,,805.00,,2126.00,,1725675.00,,830.00,,-25.00,
,214,,Swet-Ganga Hydropower & Construction Limited,,179,,237.50,,227.20,,230.00,,9938.00,,2288484.20,,242.00,,-12.00,
