"
",S.N.,"
",Traded Companies,"
",No. Of Transaction,"
",Max Price,"
",Min Price,"
",Closing Price,"
",Traded Shares,"
",Amount,"
",Previous Closing,"
",Difference Rs.,"
"
,1,,10% Prabhu Bank Debenture 2084,,1,,870.00,,870.00,,870.00,,50.00,,43500.00,,870.00,,0.00,
,2,,10% Prime Debenture 2088,,2,,831.00,,831.00,,831.00,,25.00,,20775.00,,830.00,,1.00,
,3,,10.25% GLOBAL IME BANK LTD. DEBENTURE 2080/81,,2,,962.20,,960.00,,962.20,,200.00,,192220.00,,960.00,,2.20,
,4,,11% NIC Asia Debenture 082/83,,3,,955.10,,949.00,,955.00,,310.00,,295914.50,,961.00,,-6.00,
,5,,8.5% Nepal Investment Bank Debenture 2084,,1,,768.10,,768.10,,768.10,,25.00,,19202.50,,768.00,,0.10,
,6,,8.5% SBL Debenture 2084,,3,,806.00,,800.90,,806.00,,175.00,,140540.00,,817.20,,-11.20,
,7,,8.75 % Prime Debenture 2085,,1,,770.00,,770.00,,770.00,,25.00,,19250.00,,770.00,,0.00,
,8,,Aarambha Chautari Laghubitta Bittiya Sanstha Limited,,52,,715.00,,700.00,,700.10,,1114.00,,784094.70,,713.00,,-12.90,
,9,,Agricultural Development Bank Limited,,167,,322.80,,311.80,,314.00,,15742.00,,4950794.20,,316.50,,-2.50,
,10,,Ankhu Khola Jalvidhyut Company Ltd,,162,,173.50,,165.00,,169.40,,29186.00,,4926458.20,,172.00,,-2.60,
,11,,Api Power Company Ltd.,,393,,216.50,,208.90,,210.00,,90190.00,,19034390.60,,214.00,,-4.00,
,12,,Arun Kabeli Power Ltd.,,230,,366.00,,352.00,,352.50,,32764.00,,11664604.20,,358.00,,-5.50,
,13,,Arun Valley Hydropower Development Co. Ltd.,,264,,270.80,,256.00,,256.50,,47216.00,,12319244.10,,265.50,,-9.00,
,14,,Asha Laghubitta Bittiya Sanstha Ltd,,37,,943.00,,905.00,,925.00,,1693.00,,1547522.00,,932.00,,-7.00,
,15,,Asian Life Insurance Co. Limited,,134,,478.90,,455.00,,455.10,,14015.00,,6457288.20,,470.00,,-14.90,
,16,,Aviyan Laghubitta Bittiya Sanstha Limited,,213,,759.00,,721.00,,730.00,,3358.00,,2456795.30,,747.00,,-17.00,
,17,,Balephi Hydropower Limited,,82,,259.00,,236.10,,244.00,,5339.00,,1290628.00,,254.00,,-10.00,
,18,,Barun Hydropower Co. Ltd.,,43,,212.00,,205.00,,205.00,,3788.00,,782337.40,,209.00,,-4.00,
,19,,Best Finance Company Ltd.,,86,,320.00,,304.00,,308.00,,14621.00,,4518919.30,,314.00,,-6.00,
,20,,Bindhyabasini Hydropower Development Company Limited,,75,,330.00,,321.50,,327.90,,4309.00,,1403280.60,,332.90,,-5.00,
,21,,Bishal Bazar Company Limited,,11,,3366.00,,3200.00,,3304.00,,130.00,,425820.00,,3304.00,,0.00,
,22,,Bottlers Nepal (Terai) Limited,,4,,12040.00,,11900.00,,11910.00,,40.00,,477500.00,,11807.00,,103.00,
,23,,Buddha Bhumi Nepal Hydropower Company Limited,,32,,358.00,,341.50,,341.50,,1130.00,,393120.50,,353.40,,-11.90,
,24,,Butwal Power Company Limited,,62,,305.00,,299.20,,302.00,,4268.00,,1289683.40,,305.00,,-3.00,
,25,,CEDB Hydropower Development Company Limited,,62,,628.00,,615.40,,615.50,,5590.00,,3466822.20,,627.00,,-11.50,
,26,,Central Finance Co. Ltd.,,158,,320.00,,301.90,,306.90,,28913.00,,8946241.60,,315.00,,-8.10,
,27,,Century Debenture 2088,,3,,853.40,,852.00,,853.40,,65.00,,55417.50,,858.00,,-4.60,
,28,,Chandragiri Hills Limited,,30,,1015.00,,990.00,,990.20,,1611.00,,1602350.40,,1009.90,,-19.70,
,29,,Chhimek Laghubitta Bittiya Sanstha Limited,,217,,1090.00,,1058.00,,1065.00,,8819.00,,9424473.40,,1067.00,,-2.00,
,30,,Chhyangdi Hydropower Ltd.,,42,,208.00,,199.00,,201.00,,4084.00,,833308.90,,207.00,,-6.00,
,31,,Chilime Hydropower Company Limited,,105,,384.40,,367.50,,368.00,,12801.00,,4754206.80,,377.00,,-9.00,
,32,,Citizen Investment Trust,,157,,1905.00,,1848.10,,1849.10,,5495.00,,10217251.40,,1880.00,,-30.90,
