"
",S.N.,"
",Traded Companies,"
",No. Of Transaction,"
",Max Price,"
",Min Price,"
",Closing Price,"
",Traded Shares,"
",Amount,"
",Previous Closing,"
",Difference Rs.,"
"
,1,,10% Prime Debenture 2088,,11,,865.00,,849.40,,860.00,,355.00,,305160.00,,862.40,,-2.40,
,2,,10.25% NIC Asia Debenture 2083/84,,1,,933.80,,933.80,,933.80,,625.00,,583625.00,,915.50,,18.30,
,3,,12 % Goodwill Finance Limited Debenture 2083,,2,,1020.00,,1015.00,,1020.00,,140.00,,142200.00,,1015.00,,5.00,
,4,,8.5% BOK Debenture 2086,,4,,765.00,,750.00,,765.00,,100.00,,76125.00,,745.40,,19.60,
,5,,8.5% Nepal Bank Debenture 2087,,5,,999.60,,922.20,,922.20,,50.00,,48027.00,,1020.00,,-97.80,
,6,,8.5% Nepal Investment Bank Debenture 2084,,1,,825.00,,825.00,,825.00,,25.00,,20625.00,,827.00,,-2.00,
,7,,9.5% Manjushree Finance Limited Debenture 2085,,2,,829.00,,828.40,,829.00,,200.00,,165740.00,,827.00,,2.00,
,8,,Aarambha Chautari Laghubitta Bittiya Sanstha Limited,,32,,777.30,,755.00,,766.00,,747.00,,572349.00,,762.10,,3.90,
,9,,Adarsha Laghubitta Bittiya Sanstha Limited,,3,,294.60,,294.60,,294.60,,20.00,,5950.00,,288.90,,5.70,
,10,,Agricultural Development Bank Limited,,161,,318.00,,310.00,,316.20,,12273.00,,3878145.30,,314.00,,2.20,
,11,,Ankhu Khola Jalvidhyut Company Ltd,,121,,200.90,,194.00,,197.00,,17229.00,,3415767.80,,195.00,,2.00,
,12,,Api Power Company Ltd.,,465,,235.00,,225.10,,231.20,,93427.00,,21712049.40,,229.00,,2.20,
,13,,Arun Kabeli Power Ltd.,,322,,429.00,,415.60,,424.00,,88463.00,,37309230.30,,421.00,,3.00,
,14,,Arun Valley Hydropower Development Co. Ltd.,,181,,327.00,,318.00,,320.00,,26014.00,,8400903.20,,318.10,,1.90,
,15,,Asha Laghubitta Bittiya Sanstha Ltd,,25,,1102.60,,1056.00,,1060.00,,589.00,,631381.00,,1060.00,,0.00,
,16,,Asian Life Insurance Co. Limited,,150,,555.00,,544.20,,552.00,,15023.00,,8281206.00,,547.90,,4.10,
,17,,Balephi Hydropower Limited,,136,,307.90,,285.20,,293.90,,7287.00,,2140960.00,,290.90,,3.00,
,18,,Barun Hydropower Co. Ltd.,,26,,248.00,,241.10,,245.00,,1976.00,,483197.80,,244.50,,0.50,
,19,,Best Finance Company Ltd.,,64,,364.00,,358.00,,360.00,,7379.00,,2669106.40,,356.00,,4.00,
,20,,Bindhyabasini Hydropower Development Company Limited,,157,,436.50,,415.00,,421.00,,3790.00,,1595917.00,,420.00,,1.00,
,21,,Bishal Bazar Company Limited,,2,,3416.00,,3380.00,,3380.00,,20.00,,67960.00,,3360.00,,20.00,
,22,,Bottlers Nepal (Balaju) Limited,,5,,2136.00,,1980.70,,2136.00,,52.00,,106957.40,,1941.90,,194.10,
,23,,Bottlers Nepal (Terai) Limited,,20,,13535.40,,13000.00,,13300.00,,585.00,,7789109.00,,13260.00,,40.00,
,24,,Buddha Bhumi Nepal Hydropower Company Limited,,40,,389.90,,380.10,,385.00,,792.00,,305586.00,,379.00,,6.00,
,25,,Butwal Power Company Limited,,53,,310.00,,303.00,,308.00,,5939.00,,1833013.20,,307.50,,0.50,
,26,,CEDB Hydropower Development Company Limited,,73,,699.00,,662.00,,681.00,,5542.00,,3773934.50,,673.00,,8.00,
,27,,Central Finance Co. Ltd.,,83,,330.00,,323.00,,324.00,,12874.00,,4200205.90,,321.90,,2.10,
,28,,Chandragiri Hills Limited,,56,,1005.00,,982.20,,984.10,,1791.00,,1782614.30,,980.00,,4.10,
,29,,Chhimek Laghubitta Bittiya Sanstha Limited,,98,,1032.00,,1020.00,,1030.00,,3417.00,,3508438.20,,1010.00,,20.00,
,30,,Chhyangdi Hydropower Ltd.,,20,,236.00,,232.00,,234.50,,2645.00,,617987.00,,229.00,,5.50,
,31,,Chilime Hydropower Company Limited,,123,,380.90,,370.00,,373.00,,11776.00,,4405427.70,,372.00,,1.00,
,32,,Citizen Investment Trust,,171,,1930.00,,1891.00,,1922.00,,6995.00,,13432285.10,,1890.00,,32.00,
,33,,Citizens Bank International Limited,,113,,196.00,,193.00,,194.50,,13739.00,,2674769.80,,193.00,,1.50,
,34,,Citizens Mutual Fund -1,,7,,8.35,,8.13,,8.35,,5250.00,,43230.50,,8.14,,0.21,
,35,,CITIZENS MUTUAL FUND 2,,5,,8.45,,8.37,,8.41,,6400.00,,53830.00,,8.21,,0.20,
,36,,Civil Laghubitta Bittiya Sanstha Ltd.,,36,,876.00,,833.20,,857.00,,2356.00,,1998423.20,,859.00,,-2.00,
,37,,Corporate Development Bank Limited,,28,,295.00,,285.00,,289.00,,3305.00,,965706.00,,285.00,,4.00,
,38,,Deprosc Laghubitta Bittiya Sanstha Limited,,49,,970.00,,958.00,,965.00,,2485.00,,2393288.00,,947.90,,17.10,
,39,,Dibyashwori Hydropower Ltd.,,45,,199.00,,191.10,,194.00,,3958.00,,770495.00,,189.70,,4.30,
,40,,Dordi Khola Jal Bidyut Company Limited,,207,,314.90,,302.00,,310.00,,7158.00,,2216599.60,,306.00,,4.00,
,41,,Emerging Nepal Limited,,21,,664.00,,635.10,,653.00,,1751.00,,1145693.00,,644.00,,9.00,
,42,,Everest Bank Limited,,75,,490.10,,481.00,,485.00,,6033.00,,2930328.10,,480.50,,4.50,
,43,,Excel Development Bank Ltd.,,74,,328.40,,317.30,,324.00,,7902.00,,2567750.00,,323.70,,0.30,
,44,,First Micro Finance Laghubitta Bittiya Sanstha Limited,,63,,681.90,,665.00,,678.00,,3979.00,,2673705.00,,665.00,,13.00,
,45,,Forward Microfinance Laghubitta Bittiya Sanstha Limited,,107,,2599.00,,2550.00,,2574.80,,3144.00,,8104294.50,,2550.00,,24.80,
,46,,Ganapati Laghubitta Bittiya Sanstha Limited,,9,,894.70,,860.00,,894.70,,188.00,,164580.40,,860.00,,34.70,
,47,,Garima Bikas Bank Limited,,115,,381.00,,370.00,,377.00,,10466.00,,3956994.70,,370.00,,7.00,
,48,,Ghalemdi Hydro Limited,,68,,202.00,,197.00,,201.00,,9822.00,,1966186.30,,196.00,,5.00,
,49,,Global IME Bank Limited Debenture 2086/87,,2,,779.00,,772.00,,779.00,,85.00,,65725.00,,770.10,,8.90,
,50,,Global IME Laghubitta Bittiya Sanstha Ltd.,,42,,1265.00,,1212.00,,1255.00,,1030.00,,1278291.20,,1236.00,,19.00,
,51,,Global IME Samunnat Scheme-1,,4,,9.23,,9.20,,9.23,,3950.00,,36425.50,,9.25,,-0.02,
,52,,Goodwill Finance Limited,,91,,477.00,,465.00,,473.00,,11750.00,,5549458.70,,466.00,,7.00,
,53,,Grameen Bikas Laghubitta Bittiya Sanstha Ltd.,,60,,677.00,,661.00,,677.00,,7557.00,,5086204.30,,661.50,,15.50,
,54,,Green Development Bank Ltd.,,23,,259.00,,242.10,,249.00,,2831.00,,714677.10,,247.00,,2.00,
,55,,Green Ventures Limited,,217,,336.60,,319.00,,327.00,,10455.00,,3421504.80,,325.00,,2.00,
,56,,GreenLife Hydropower Limited,,55,,281.00,,274.50,,280.00,,3110.00,,870633.90,,279.90,,0.10,
,57,,Guheshowori Merchant Bank & Finance Co. Ltd.,,69,,342.00,,336.00,,338.00,,9331.00,,3167190.30,,330.00,,8.00,
,58,,Gurans Laghubitta Bittiya Sanstha Limited,,4,,967.90,,949.00,,950.00,,62.00,,59568.20,,949.00,,1.00,
,59,,Gurkhas Finance Ltd.,,209,,533.00,,515.00,,531.00,,24254.00,,12777962.20,,518.90,,12.10,
,60,,Himal Dolakha Hydropower Company Limited,,303,,196.70,,190.80,,191.70,,58320.00,,11313465.00,,192.00,,-0.30,
,61,,Himalaya Urja Bikas Company Limited,,33,,236.00,,222.40,,229.00,,5336.00,,1208933.60,,223.00,,6.00,
,62,,Himalayan Bank Limited,,68,,326.90,,321.00,,322.00,,4694.00,,1520443.60,,320.50,,1.50,
,63,,Himalayan Distillery Limited,,261,,3384.00,,3285.00,,3379.90,,6469.00,,21696791.00,,3292.00,,87.90,
,64,,Himalayan Everest Insurance Limited,,196,,407.00,,398.00,,404.50,,95720.00,,38427185.00,,401.00,,3.50,
,65,,Himalayan Everest Insurance Limited Promoter,,1,,274.00,,274.00,,274.00,,500.00,,137000.00,,269.00,,5.00,
,66,,Himalayan Hydropower Limited,,205,,281.00,,265.00,,270.70,,4920.00,,1352302.50,,268.10,,2.60,
,67,,Himalayan Power Partner Ltd.,,30,,331.50,,320.00,,322.00,,1792.00,,586912.00,,325.00,,-3.00,
,68,,Hydorelectricity Investment and Development Company Limited Promoter,,30,,102.00,,98.40,,100.90,,13931.00,,1389500.00,,100.00,,0.90,
,69,,Hydorelectricity Investment and Development Company Ltd,,426,,190.00,,181.00,,188.00,,52919.00,,9932201.50,,184.10,,3.90,
,70,,ICFC Finance Limited,,150,,469.00,,460.00,,465.00,,14319.00,,6671601.70,,454.00,,11.00,
,71,,IME General Insurance Ltd.,,97,,387.00,,380.00,,382.00,,15220.00,,5830223.90,,380.00,,2.00,
,72,,Infinity Laghubitta Bittiya Sanstha Limited,,26,,916.50,,896.10,,910.00,,801.00,,725594.60,,899.00,,11.00,
,73,,Jalpa Samudayik Laghubitta Bittiya Sanstha Limited,,150,,3083.00,,2992.40,,3040.00,,5987.00,,18235353.50,,3019.00,,21.00,
,74,,Janaki Finance Company Limited,,71,,397.00,,382.00,,386.00,,6425.00,,2494567.60,,378.00,,8.00,
,75,,Janautthan Samudayic Laghubitta Bittya Sanstha Limited,,15,,1688.00,,1646.10,,1665.00,,271.00,,450094.80,,1630.00,,35.00,
,76,,Jeevan Bikas Laghubitta  Bittya Sanstha Ltd,,158,,2620.00,,2560.00,,2605.00,,3116.00,,8115010.90,,2579.00,,26.00,
,77,,Joshi Hydropower Development Company Ltd,,58,,214.00,,207.00,,208.00,,5084.00,,1069396.00,,207.00,,1.00,
,78,,Jyoti Bikas Bank Limited,,146,,291.90,,283.00,,288.00,,18896.00,,5428827.60,,283.00,,5.00,
,79,,Kalika Laghubitta Bittiya Sanstha Ltd,,25,,1015.90,,970.00,,1015.90,,897.00,,892987.50,,977.00,,38.90,
,80,,Kalika power Company Ltd,,22,,369.00,,361.70,,362.00,,1605.00,,585537.30,,361.00,,1.00,
,81,,Kamana Sewa Bikas Bank Limited,,155,,338.00,,328.00,,333.00,,17773.00,,5911491.20,,327.00,,6.00,
,82,,Karnali Development Bank Limited,,54,,231.50,,219.20,,227.00,,7086.00,,1605207.90,,223.00,,4.00,
,83,,Khanikhola Hydropower Co. Ltd.,,26,,209.10,,194.00,,203.00,,2778.00,,562816.80,,197.20,,5.80,
,84,,Kisan Lagubitta Bittiya Sanstha Limited,,9,,864.00,,841.00,,848.00,,257.00,,220481.20,,848.00,,0.00,
,85,,Kumari Bank Limited,,152,,195.00,,193.10,,195.00,,28256.00,,5489294.40,,193.50,,1.50,
,86,,Kumari Dhanabriddhi Yojana,,23,,8.48,,8.20,,8.25,,4650.00,,38524.00,,8.32,,-0.07,
,87,,Kumari Equity Fund,,13,,8.39,,8.20,,8.24,,17810.00,,146489.60,,8.24,,0.00,
,88,,Laxmi Bank Limited,,40,,194.90,,193.10,,193.50,,4823.00,,935028.10,,193.30,,0.20,
,89,,Laxmi Equity Fund,,20,,8.11,,7.87,,8.02,,74750.00,,597879.50,,8.11,,-0.09,
,90,,Laxmi Laghubitta Bittiya Sanstha Ltd.,,24,,1203.00,,1175.10,,1200.00,,1881.00,,2249143.60,,1180.20,,19.80,
,91,,Laxmi Unnati Kosh,,27,,8.75,,8.05,,8.06,,56700.00,,458639.00,,8.10,,-0.04,
,92,,Liberty Energy Company Limited,,61,,240.00,,231.00,,238.00,,11334.00,,2675307.50,,233.00,,5.00,
,93,,Life Insurance Corporation (Nepal) Limited,,49,,1350.00,,1323.00,,1336.90,,3374.00,,4505194.60,,1330.00,,6.90,
,94,,Lumbini Bikas Bank Ltd.,,169,,381.00,,367.50,,375.00,,26582.00,,10007108.40,,369.00,,6.00,
,95,,Machhapuchhre Bank Limited,,87,,227.00,,220.00,,224.00,,9340.00,,2093810.20,,222.10,,1.90,
,96,,Madhya Bhotekoshi Jalavidyut Company Limited,,299,,225.00,,215.10,,225.00,,5866.00,,1305491.40,,219.20,,5.80,
,97,,Mahalaxmi Bikas Bank Ltd.,,199,,370.90,,357.00,,367.00,,25767.00,,9466830.50,,359.40,,7.60,
,98,,Mahila Lagubitta Bittiya Sanstha Limited,,51,,3760.00,,3680.00,,3760.00,,1196.00,,4487689.70,,3695.00,,65.00,
,99,,Mahuli Laghubitta Bittiya Sanstha Limited,,4,,1114.90,,1088.00,,1114.90,,110.00,,120732.00,,1075.20,,39.70,
,100,,Mailung Khola Jal Vidhyut Company Limited,,158,,528.00,,476.00,,528.00,,11453.00,,5713540.50,,490.00,,38.00,
,101,,Manakamana Smart Laghubitta Bittiya Sanstha Limited,,14,,925.00,,901.10,,901.10,,160.00,,146002.00,,910.00,,-8.90,
,102,,Mandakini Hydropower Limited,,174,,394.90,,378.80,,394.90,,3740.00,,1461884.00,,383.30,,11.60,
,103,,Manjushree Finance Ltd.,,134,,400.00,,385.00,,395.00,,12253.00,,4825475.00,,383.10,,11.90,
,104,,Manushi Laghubitta Bittiya Sanstha Limited,,24,,1163.70,,1118.00,,1143.90,,300.00,,341726.00,,1141.00,,2.90,
,105,,Mega Mutual Fund -1,,11,,7.52,,7.40,,7.48,,3700.00,,27651.00,,7.45,,0.03,
,106,,Mero Microfinance Bittiya Sanstha Ltd.,,38,,802.00,,795.00,,798.00,,1582.00,,1263393.00,,787.00,,11.00,
,107,,Mirmire Microfinance Development Bank Ltd.,,21,,1030.00,,1000.00,,1010.10,,1170.00,,1186850.00,,1002.90,,7.20,
