"
",S.N.,"
",Traded Companies,"
",No. Of Transaction,"
",Max Price,"
",Min Price,"
",Closing Price,"
",Traded Shares,"
",Amount,"
",Previous Closing,"
",Difference Rs.,"
"
,95,,Mahila Lagubitta Bittiya Sanstha Limited,,37,,3705.00,,3651.00,,3695.00,,719.00,,2647781.00,,3705.00,,-10.00,
,96,,Mahuli Laghubitta Bittiya Sanstha Limited,,6,,1076.00,,1072.30,,1075.20,,142.00,,152645.40,,1093.00,,-17.80,
,97,,Mailung Khola Jal Vidhyut Company Limited,,72,,494.00,,476.10,,490.00,,3472.00,,1687418.20,,504.00,,-14.00,
,98,,Manakamana Smart Laghubitta Bittiya Sanstha Limited,,17,,921.00,,905.40,,910.00,,295.00,,270362.00,,932.00,,-22.00,
,99,,Mandakini Hydropower Limited,,270,,395.00,,383.30,,383.30,,12660.00,,4912634.90,,393.00,,-9.70,
,100,,Manjushree Finance Ltd.,,186,,395.00,,382.00,,383.10,,18030.00,,6955623.20,,395.00,,-11.90,
,101,,Manushi Laghubitta Bittiya Sanstha Limited,,29,,1167.20,,1100.00,,1141.00,,404.00,,455913.60,,1144.50,,-3.50,
,102,,Mega Mutual Fund -1,,5,,7.50,,7.43,,7.45,,700.00,,5214.00,,7.56,,-0.11,
,103,,Mero Microfinance Bittiya Sanstha Ltd.,,44,,804.00,,784.00,,787.00,,1849.00,,1455506.20,,790.20,,-3.20,
,104,,Mirmire Microfinance Development Bank Ltd.,,8,,1002.90,,977.00,,1002.90,,471.00,,460749.00,,985.00,,17.90,
,105,,Miteri Development Bank Limited,,25,,365.60,,361.00,,361.50,,1686.00,,612072.00,,365.50,,-4.00,
,106,,Mithila LaghuBitta Bittiya Sanstha Limited,,2,,1115.00,,1115.00,,1115.00,,62.00,,69130.00,,1111.20,,3.80,
,107,,Mountain Energy Nepal Limited,,20,,794.80,,763.50,,765.00,,960.00,,747776.00,,794.80,,-29.80,
,108,,Mountain Hydro Nepal Limited,,51,,258.10,,252.00,,255.00,,6725.00,,1707636.00,,260.00,,-5.00,
,109,,Muktinath Bikas Bank Ltd.,,139,,423.00,,418.00,,418.00,,9806.00,,4113814.50,,422.00,,-4.00,
,110,,Multipurpose Finance Company  Limited,,71,,342.70,,328.00,,334.90,,11569.00,,3836897.90,,336.00,,-1.10,
,111,,NABIL BALANCED FUND-2,,4,,9.50,,9.31,,9.31,,5350.00,,50802.00,,9.48,,-0.17,
,112,,Nabil Balanced Fund-3,,12,,7.96,,7.81,,7.82,,5379.00,,42134.18,,7.90,,-0.08,
,113,,Nabil Bank Limited,,746,,761.00,,748.30,,755.00,,54259.00,,40754763.70,,759.00,,-4.00,
,114,,Nabil Equity Fund,,5,,8.95,,8.83,,8.83,,10000.00,,88750.00,,9.00,,-0.17,
,115,,Narayani Development Bank Limited,,54,,413.40,,385.00,,400.00,,5871.00,,2314925.50,,400.00,,0.00,
,116,,National Hydro Power Company Limited,,233,,225.00,,218.50,,221.00,,52709.00,,11618466.90,,222.00,,-1.00,
,117,,National Life Insurance Co. Ltd.,,131,,556.00,,531.20,,540.00,,13394.00,,7202066.00,,549.00,,-9.00,
,118,,National Microfinance Laghubitta Bittiya Sanstha Limited,,54,,2100.00,,2080.00,,2080.00,,1161.00,,2424676.20,,2090.10,,-10.10,
,119,,Naya Sarathi Laghubitta Bittiya Sanstha Limited,,20,,775.00,,764.00,,766.00,,917.00,,704504.10,,770.00,,-4.00,
,120,,Neco Insurance Limited,,62,,712.00,,705.00,,705.20,,4979.00,,3526553.20,,707.60,,-2.40,
,121,,Nepal Bank Limited,,244,,271.00,,268.00,,270.00,,26170.00,,7050106.90,,271.00,,-1.00,
,122,,Nepal Credit And Commercial Bank Limited,,205,,198.80,,194.00,,194.20,,50310.00,,9804021.80,,196.10,,-1.90,
,123,,Nepal Doorsanchar Company Limited,,404,,874.00,,850.00,,854.00,,22132.00,,18962034.90,,860.40,,-6.40,
,124,,Nepal Finance Ltd.,,65,,276.20,,265.50,,266.00,,9306.00,,2492693.10,,270.90,,-4.90,
,125,,Nepal Hydro Developers Ltd.,,25,,368.00,,350.10,,357.00,,5073.00,,1803160.00,,365.00,,-8.00,
,126,,Nepal Infrastructure Bank Limited,,569,,217.00,,212.00,,214.00,,42693.00,,9089869.80,,215.00,,-1.00,
,127,,Nepal Insurance Co. Ltd.,,57,,458.00,,440.00,,448.00,,7343.00,,3273653.50,,452.00,,-4.00,
,128,,Nepal Life Insurance Co. Ltd.,,284,,645.00,,633.00,,637.50,,19700.00,,12534289.10,,637.20,,0.30,
,129,,Nepal Reinsurance Company Limited,,387,,645.00,,618.00,,621.00,,32995.00,,20575283.70,,644.00,,-23.00,
,130,,Nepal SBI Bank Limited,,42,,275.20,,265.10,,271.90,,4946.00,,1317809.30,,269.90,,2.00,
,131,,Nerude Laghubitta Bittiya Sanstha Limited,,44,,895.00,,859.00,,879.00,,2166.00,,1884895.00,,883.00,,-4.00,
,132,,NESDO Sambridha Laghubitta Bittiya Sanstha Limited,,175,,3095.00,,3005.00,,3059.90,,6494.00,,19753346.50,,3040.00,,19.90,
,133,,Ngadi Group Power Ltd.,,176,,247.00,,233.50,,236.00,,30666.00,,7245897.50,,242.50,,-6.50,
,134,,NIBL Pragati Fund,,16,,8.99,,8.82,,8.82,,39750.00,,352812.00,,8.88,,-0.06,
,135,,NIBL Samriddhi Fund -2,,7,,7.28,,7.27,,7.27,,700.00,,5090.00,,7.38,,-0.11,
,136,,NIC Asia Balanced Fund,,2,,10.63,,10.43,,10.63,,3700.00,,38611.00,,10.54,,0.09,
,137,,NIC Asia Bank Ltd.,,202,,630.00,,626.00,,627.10,,19410.00,,12162069.60,,630.00,,-2.90,
,138,,NIC Asia Growth Fund,,7,,10.92,,10.77,,10.92,,9300.00,,100611.00,,10.97,,-0.05,
,139,,NIC ASIA Laghubitta Bittiya Sanstha Limited,,85,,780.00,,765.10,,768.00,,2100.00,,1618261.00,,773.00,,-5.00,
,140,,NIC Asia Select Fund 30,,3,,7.78,,7.77,,7.78,,300.00,,2333.00,,7.87,,-0.09,
,141,,Nirdhan Utthan Laghubitta Bittiya Sanstha Limited,,79,,971.00,,960.00,,966.00,,3125.00,,3012837.80,,972.50,,-6.50,
,142,,NLG Insurance Company Ltd.,,18,,462.00,,449.20,,451.00,,783.00,,353349.30,,456.00,,-5.00,
,143,,NMB  Microfinance Bittiya Sanstha Ltd.,,24,,706.00,,702.10,,705.00,,1001.00,,704248.00,,700.10,,4.90,
,144,,NMB Bank Limited,,210,,240.00,,236.90,,237.00,,31371.00,,7455604.20,,241.10,,-4.10,
,145,,NMB Hybrid Fund L-1,,2,,9.52,,9.52,,9.52,,1900.00,,18088.00,,9.34,,0.18,
,146,,NRN Infrastructure and Development Limited,,61,,456.00,,449.00,,455.00,,4303.00,,1942627.70,,464.00,,-9.00,
,147,,Nyadi Hydropower Limited,,75,,305.00,,300.00,,305.00,,2520.00,,761343.00,,303.20,,1.80,
,148,,Oriental Hotels Limited,,16,,481.70,,451.80,,451.80,,1375.00,,626470.00,,455.00,,-3.20,
,149,,Panchakanya Mai Hydropower Ltd,,17,,212.20,,209.00,,210.00,,2071.00,,437790.00,,216.00,,-6.00,
,150,,Panchthar Power Compant Limited,,53,,311.00,,305.00,,306.00,,9746.00,,2988016.60,,310.00,,-4.00,
,151,,Pokhara Finance Ltd.,,41,,359.00,,352.00,,352.00,,2940.00,,1037804.80,,359.00,,-7.00,
,152,,Prabhu  Bank Limited,,184,,204.00,,202.00,,203.00,,22968.00,,4649622.70,,203.00,,0.00,
,153,,Prabhu Select Fund,,10,,7.90,,7.75,,7.80,,3500.00,,27298.00,,7.81,,-0.01,
,154,,Prime Commercial Bank Ltd.,,412,,229.70,,224.00,,227.00,,58877.00,,13284992.60,,228.80,,-1.80,
,155,,Progressive Finance Limited,,78,,287.60,,277.00,,278.00,,10415.00,,2904928.70,,282.00,,-4.00,
,156,,Prudential Insurance Co. Ltd.,,31,,357.00,,352.00,,355.00,,2207.00,,781256.20,,355.40,,-0.40,
,157,,Radhi Bidyut Company Ltd,,152,,255.00,,242.10,,244.00,,13330.00,,3286990.00,,251.90,,-7.90,
,158,,Rapti Hydro And General Construction Limited,,414,,297.00,,284.20,,291.00,,11426.00,,3330455.00,,298.00,,-7.00,
,159,,Rastra Utthan Laghubitta Sanstha Limited,,87,,1020.00,,1002.10,,1020.00,,1706.00,,1719680.40,,1015.00,,5.00,
,160,,Rastriya Beema Company Limited,,7,,13650.00,,13515.00,,13540.00,,90.00,,1221710.00,,13655.00,,-115.00,
,161,,Rastriya Beema Company Limited Promoter Share,,17,,11080.00,,10500.00,,11080.00,,725.00,,7715950.00,,10800.00,,280.00,
,162,,RASUWAGADHI HYDROPOWER COMPANY LIMITED,,60,,232.00,,225.50,,228.00,,7811.00,,1785119.00,,228.60,,-0.60,
,163,,RBB Mutual Fund 1,,4,,7.50,,7.49,,7.50,,900.00,,6747.00,,7.55,,-0.05,
,164,,Reliance Finance Ltd.,,97,,321.00,,315.00,,316.00,,13140.00,,4170948.60,,320.00,,-4.00,
,165,,Ridi Power Company Limited,,319,,577.30,,558.00,,560.40,,49812.00,,27958957.50,,566.00,,-5.60,
,166,,River Falls Power Limited,,234,,244.00,,235.30,,238.10,,10390.00,,2482592.50,,244.50,,-6.40,
,167,,RMDC Laghubitta Bittiya Sanstha Ltd.,,51,,824.00,,812.00,,814.00,,4835.00,,3951231.30,,821.10,,-7.10,
,168,,RSDC Laghubitta Bittiya Sanstha Ltd.,,44,,566.60,,524.00,,526.00,,2794.00,,1473701.30,,534.10,,-8.10,
,169,,Ru Ru Jalbidhyut Pariyojana Limited,,30,,867.00,,833.00,,833.00,,966.00,,809835.00,,850.00,,-17.00,
,170,,SABAIKO LAGHUBITTA BITTIYA SANSTHA LIMITED,,12,,1019.00,,1003.00,,1019.00,,1307.00,,1322000.80,,1011.00,,8.00,
,171,,Sadhana Laghubitta Bittiya Sanstha Limited,,21,,982.20,,963.00,,982.20,,368.00,,356432.50,,991.00,,-8.80,
,172,,Sahas Urja Limited,,175,,475.00,,465.20,,470.00,,6301.00,,2942370.60,,472.30,,-2.30,
,173,,Salt Trading Corporation,,56,,3574.00,,3500.00,,3571.00,,1536.00,,5427541.00,,3596.00,,-25.00,
,174,,Samata Gharelu Laghubitta Bittiya Sanstha Limited,,8,,776.00,,760.00,,775.00,,257.00,,198246.00,,768.10,,6.90,
,175,,Samling Power Company Limited,,31,,455.00,,441.70,,455.00,,2869.00,,1291033.90,,459.80,,-4.80,
,176,,Samriddhi Finance Company Limited,,77,,267.00,,262.00,,263.00,,12286.00,,3246485.40,,267.00,,-4.00,
,177,,Samudayik Laghubitta Bittiya Sanstha Limited,,11,,1495.40,,1352.50,,1380.00,,152.00,,212179.70,,1466.10,,-86.10,
,178,,Sana Kisan Bikas Laghubitta Bittiya Sanstha Limited,,70,,1049.90,,1024.10,,1024.10,,5002.00,,5148357.20,,1038.00,,-13.90,
,179,,Sanima Bank Limited,,175,,255.00,,252.10,,253.00,,22074.00,,5592868.30,,252.20,,0.80,
,180,,Sanima Equity Fund,,8,,12.40,,12.28,,12.28,,24205.00,,297993.00,,12.53,,-0.25,
,181,,Sanima Large Cap Fund,,11,,7.90,,7.60,,7.65,,3960.00,,30645.00,,7.75,,-0.10,
,182,,Sanima Mai Hydropower Ltd.,,194,,276.90,,271.50,,275.00,,37127.00,,10112418.10,,277.00,,-2.00,
,183,,SANJEN JALAVIDHYUT COMPANY LIMITED,,32,,229.00,,227.20,,227.80,,2826.00,,644235.80,,231.00,,-3.20,
,184,,Saptakoshi Development Bank Ltd,,37,,227.00,,220.60,,221.00,,3760.00,,838451.80,,224.00,,-3.00,
,185,,Shangri-la Development Bank Debenture 2087,,1,,771.00,,771.00,,771.00,,25.00,,19275.00,,771.10,,-0.10,
,186,,Shangrila Development Bank Ltd.,,65,,304.00,,301.30,,303.20,,17975.00,,5439384.00,,303.00,,0.20,
,187,,Shikhar Insurance Co. Ltd.,,149,,770.00,,743.00,,745.00,,9034.00,,6762588.90,,757.00,,-12.00,
,188,,Shine Resunga Development Bank Ltd.,,75,,301.00,,295.00,,298.00,,10324.00,,3062463.10,,300.00,,-2.00,
,189,,Shiva Shree Hydropower Ltd,,44,,213.10,,201.00,,201.50,,7891.00,,1604578.90,,209.00,,-7.50,
,190,,SHIVAM CEMENTS LTD,,244,,660.00,,655.10,,660.00,,27894.00,,18313132.30,,658.00,,2.00,
,191,,Shree Investment Finance Co. Ltd.,,35,,326.40,,321.00,,324.00,,3802.00,,1225966.00,,327.00,,-3.00,
,192,,Siddhartha Bank Limited,,139,,300.00,,296.00,,297.00,,17417.00,,5180787.50,,299.00,,-2.00,
,193,,Siddhartha Equity Fund,,18,,8.15,,7.99,,7.99,,60070.00,,484510.90,,8.20,,-0.21,
,194,,Siddhartha Investment Growth Scheme - 2,,3,,8.26,,8.07,,8.26,,2100.00,,17150.00,,8.10,,0.16,
,195,,Sindhu Bikash Bank Ltd,,61,,283.40,,264.00,,275.00,,6944.00,,1921884.20,,278.00,,-3.00,
,196,,Singati Hydro Energy Limited,,43,,258.00,,253.00,,255.00,,2010.00,,512258.00,,262.40,,-7.40,
,197,,Soaltee Hotel Limited,,62,,204.70,,201.10,,204.00,,23809.00,,4806925.80,,202.00,,2.00,
,198,,Standard Chartered Bank Limited,,42,,411.90,,407.00,,411.00,,2463.00,,1008301.50,,411.00,,0.00,
,199,,Summit Laghubitta Bittiya Sanstha Limited,,39,,819.00,,784.00,,789.00,,3043.00,,2405585.00,,804.00,,-15.00,
,200,,Sunrise Bank Limited,,62,,202.00,,200.90,,202.00,,7090.00,,1426806.10,,203.00,,-1.00,
,201,,Sunrise Bluechip Fund,,8,,7.57,,7.52,,7.57,,2000.00,,15090.00,,7.52,,0.05,
,202,,Sunrise First Mutual Fund,,61,,11.65,,11.54,,11.56,,384099.00,,4448642.41,,11.55,,0.01,
,203,,Support Microfinance Bittiya Sanstha Ltd.,,7,,1280.00,,1263.10,,1264.00,,99.00,,125407.70,,1280.00,,-16.00,
,204,,Suryodaya Womi Laghubitta Bittiya Sanstha Limited,,37,,745.00,,736.00,,742.00,,1457.00,,1078687.20,,745.10,,-3.10,
,205,,Swabalamban Laghubitta Bittiya Sanstha Limited,,87,,1220.00,,1191.10,,1192.00,,5144.00,,6182350.40,,1208.00,,-16.00,
,206,,Swabhimaan Laghubitta Bittiya Sanstha Limited,,3,,1531.00,,1501.00,,1525.00,,55.00,,83575.00,,1530.00,,-5.00,
,207,,Swarojgar Laghu Bitta Bikas Bank Ltd.,,19,,874.00,,858.50,,870.00,,666.00,,574927.60,,876.00,,-6.00,
,208,,Swet-Ganga Hydropower & Construction Limited,,250,,285.00,,279.20,,281.00,,4077.00,,1144579.50,,284.00,,-3.00,
,209,,Synergy Power Development Ltd.,,95,,289.00,,276.00,,285.00,,10136.00,,2848566.50,,285.00,,0.00,
,210,,Taragaon Regency Hotel Limited,,4,,325.00,,324.00,,324.00,,120.00,,38933.00,,331.00,,-7.00,
,211,,Terhathum Power Company Limited,,42,,413.40,,405.00,,409.90,,1905.00,,774298.00,,412.00,,-2.10,
,212,,Unilever Nepal Limited,,2,,18100.00,,18100.00,,18100.00,,20.00,,362000.00,,18399.90,,-299.90,
,213,,Union Hydropower Limited,,88,,211.00,,204.00,,207.60,,18836.00,,3879829.30,,211.00,,-3.40,
