"
",S.N.,"
",Traded Companies,"
",No. Of Transaction,"
",Max Price,"
",Min Price,"
",Closing Price,"
",Traded Shares,"
",Amount,"
",Previous Closing,"
",Difference Rs.,"
"
,1,,10% Sunrise Debenture 2080,,1,,947.00,,947.00,,947.00,,10.00,,9470.00,,963.90,,-16.90,
,2,,10.25% Sunrise Bank Debenture 2083,,1,,930.10,,930.10,,930.10,,150.00,,139515.00,,930.00,,0.10,
,3,,12% ICFC Finance Limited Debenture 2083,,1,,1027.00,,1027.00,,1027.00,,25.00,,25675.00,,1027.00,,0.00,
,4,,8.5% Nepal Investment Bank Debenture 2084,,1,,827.00,,827.00,,827.00,,25.00,,20675.00,,827.00,,0.00,
,5,,8.5% Sanima Debenture 2087,,1,,754.90,,754.90,,754.90,,25.00,,18872.50,,770.30,,-15.40,
,6,,9.5% Manjushree Finance Limited Debenture 2085,,3,,827.10,,827.00,,827.00,,110.00,,90975.00,,840.00,,-13.00,
,7,,Aarambha Chautari Laghubitta Bittiya Sanstha Limited,,33,,794.00,,772.00,,782.00,,553.00,,432782.10,,800.00,,-18.00,
,8,,Agricultural Development Bank Limited,,134,,324.00,,320.50,,321.00,,13240.00,,4255335.50,,321.40,,-0.40,
,9,,Ankhu Khola Jalvidhyut Company Ltd,,155,,206.00,,199.00,,200.00,,22103.00,,4436489.80,,203.00,,-3.00,
,10,,Api Power Company Ltd.,,719,,250.00,,237.00,,237.10,,163829.00,,39464523.40,,247.00,,-9.90,
,11,,Arun Kabeli Power Ltd.,,318,,443.00,,435.00,,435.30,,37779.00,,16546110.10,,442.00,,-6.70,
,12,,Arun Valley Hydropower Development Co. Ltd.,,225,,337.70,,328.20,,330.00,,41969.00,,13865723.40,,334.00,,-4.00,
,13,,Asha Laghubitta Bittiya Sanstha Ltd,,29,,1154.60,,1130.00,,1130.00,,1040.00,,1187568.20,,1132.00,,-2.00,
