"
",S.N.,"
",Traded Companies,"
",No. Of Transaction,"
",Max Price,"
",Min Price,"
",Closing Price,"
",Traded Shares,"
",Amount,"
",Previous Closing,"
",Difference Rs.,"
"
,62,,Himal Dolakha Hydropower Company Limited,,314,,172.30,,165.00,,170.90,,63427.00,,10769777.70,,163.70,,7.20,
,63,,Himalaya Urja Bikas Company Limited,,30,,208.00,,200.00,,204.10,,3130.00,,638482.00,,202.50,,1.60,
,64,,Himalayan Bank Limited,,36,,320.00,,310.00,,313.20,,3822.00,,1203771.50,,311.00,,2.20,
,65,,Himalayan Distillery Limited,,238,,3268.00,,3185.00,,3230.00,,5575.00,,17998050.40,,3204.00,,26.00,
,66,,Himalayan Everest Insurance Limited,,99,,373.00,,360.00,,364.00,,14044.00,,5139142.30,,361.70,,2.30,
,67,,Himalayan Everest Insurance Limited Promoter,,2,,285.10,,279.00,,285.10,,55.00,,15406.00,,279.70,,5.40,
,68,,Himalayan Hydropower Limited,,112,,230.90,,214.10,,218.00,,5900.00,,1295412.00,,222.00,,-4.00,
,69,,Himalayan Power Partner Ltd.,,43,,316.90,,287.30,,316.90,,3425.00,,1011235.00,,299.00,,17.90,
,70,,Hydorelectricity Investment and Development Company Limited Promoter,,76,,99.80,,95.50,,95.50,,86970.00,,8423723.40,,98.00,,-2.50,
,71,,Hydorelectricity Investment and Development Company Ltd,,364,,173.40,,167.00,,167.30,,37389.00,,6328716.70,,168.00,,-0.70,
,72,,ICFC Finance Limited,,125,,428.00,,406.00,,423.00,,14423.00,,6020832.00,,412.00,,11.00,
,73,,IME General Insurance Ltd.,,59,,359.90,,347.00,,352.00,,8282.00,,2911574.00,,347.00,,5.00,
,74,,Infinity Laghubitta Bittiya Sanstha Limited,,19,,899.00,,872.00,,892.90,,372.00,,329946.60,,889.00,,3.90,
,75,,Infinity Laghubitta Bittiya Sanstha Limited Promoter Share,,1,,524.00,,524.00,,524.00,,3000.00,,1572000.00,,524.00,,0.00,
,76,,Jalpa Samudayik Laghubitta Bittiya Sanstha Limited,,103,,2935.00,,2846.10,,2890.10,,2606.00,,7568237.70,,2872.00,,18.10,
,77,,Janaki Finance Company Limited,,50,,362.00,,349.00,,354.00,,4423.00,,1556838.90,,349.50,,4.50,
,78,,Janautthan Samudayic Laghubitta Bittya Sanstha Limited,,14,,1615.00,,1551.10,,1551.10,,309.00,,489725.90,,1555.00,,-3.90,
,79,,Jeevan Bikas Laghubitta  Bittya Sanstha Ltd,,153,,2478.00,,2435.00,,2460.00,,2223.00,,5445910.60,,2441.00,,19.00,
,80,,Joshi Hydropower Development Company Ltd,,70,,188.00,,179.80,,181.30,,7886.00,,1441866.00,,183.60,,-2.30,
,81,,Jyoti Bikas Bank Limited,,156,,270.00,,257.00,,262.00,,19968.00,,5263062.30,,259.90,,2.10,
,82,,Kalika Laghubitta Bittiya Sanstha Ltd,,22,,940.00,,925.00,,930.00,,701.00,,655371.00,,924.30,,5.70,
,83,,Kalika power Company Ltd,,24,,316.00,,304.00,,304.00,,1536.00,,474014.00,,304.00,,0.00,
,84,,Kamana Sewa Bikas Bank Limited,,87,,313.00,,301.10,,308.00,,8741.00,,2690999.10,,301.00,,7.00,
,85,,Karnali Development Bank Limited,,29,,220.30,,212.00,,216.00,,3004.00,,648432.00,,212.00,,4.00,
,86,,Khanikhola Hydropower Co. Ltd.,,76,,174.40,,168.00,,170.00,,7309.00,,1250203.40,,168.00,,2.00,
,87,,Kisan Lagubitta Bittiya Sanstha Limited,,6,,785.50,,770.00,,785.50,,182.00,,142605.00,,770.00,,15.50,
,88,,Kumari Dhanabriddhi Yojana,,11,,7.95,,7.80,,7.85,,1100.00,,8641.00,,7.71,,0.14,
,89,,Kumari Equity Fund,,20,,8.32,,7.73,,8.00,,4300.00,,34102.00,,7.87,,0.13,
,90,,Laxmi Bank Limited,,103,,193.80,,187.10,,192.70,,14601.00,,2779974.10,,193.00,,-0.30,
,91,,Laxmi Equity Fund,,1,,7.88,,7.88,,7.88,,100.00,,788.00,,8.04,,-0.16,
,92,,Laxmi Laghubitta Bittiya Sanstha Ltd.,,11,,1161.70,,1130.00,,1136.00,,407.00,,465327.00,,1139.00,,-3.00,
,93,,Laxmi Unnati Kosh,,1,,7.73,,7.73,,7.73,,100.00,,773.00,,7.73,,0.00,
,94,,Liberty Energy Company Limited,,52,,225.00,,211.00,,225.00,,8209.00,,1781793.90,,219.00,,6.00,
,95,,Life Insurance Corporation (Nepal) Limited,,25,,1281.00,,1225.00,,1225.10,,1709.00,,2119269.00,,1210.00,,15.10,
,96,,Lumbini Bikas Bank Ltd.,,175,,355.00,,341.00,,346.00,,29106.00,,10099498.30,,343.40,,2.60,
,97,,Machhapuchhre Bank Limited,,93,,220.90,,211.00,,218.00,,17891.00,,3874329.10,,211.00,,7.00,
,98,,Madhya Bhotekoshi Jalavidyut Company Limited,,172,,204.00,,197.00,,200.80,,5148.00,,1032679.90,,198.50,,2.30,
,99,,Mahalaxmi Bikas Bank Ltd.,,191,,346.00,,337.20,,342.00,,24518.00,,8356714.90,,336.00,,6.00,
,100,,Mahila Lagubitta Bittiya Sanstha Limited,,53,,3700.00,,3616.20,,3665.00,,816.00,,2997334.00,,3634.00,,31.00,
,101,,Mahuli Laghubitta Bittiya Sanstha Limited,,8,,1070.00,,1030.00,,1070.00,,119.00,,125056.00,,1040.00,,30.00,
,102,,Mailung Khola Jal Vidhyut Company Limited,,71,,450.00,,427.50,,444.90,,5842.00,,2550206.80,,434.00,,10.90,
,103,,Manakamana Smart Laghubitta Bittiya Sanstha Limited,,20,,884.20,,851.00,,865.00,,289.00,,249973.00,,867.00,,-2.00,
,104,,Mandakini Hydropower Limited,,101,,355.90,,338.10,,342.50,,1215.00,,419805.00,,339.00,,3.50,
,105,,Manjushree Finance Ltd.,,93,,387.00,,372.20,,372.40,,8706.00,,3315879.20,,372.00,,0.40,
,106,,Manushi Laghubitta Bittiya Sanstha Limited,,19,,1069.90,,1010.00,,1040.00,,240.00,,249287.00,,1033.90,,6.10,
,107,,Mega Mutual Fund -1,,14,,7.34,,7.15,,7.20,,3800.00,,27397.50,,7.20,,0.00,
,108,,Mero Microfinance Bittiya Sanstha Ltd.,,47,,762.90,,740.00,,741.00,,1863.00,,1392887.00,,740.00,,1.00,
,109,,Mirmire Laghubitta Bittya Sanstha Limited,,10,,965.00,,922.00,,964.80,,224.00,,211056.40,,930.00,,34.80,
,110,,Mirmire Laghubitta Bittya Sanstha Limited Promoter,,2,,576.00,,576.00,,576.00,,10000.00,,5760000.00,,576.00,,0.00,
,111,,Miteri Development Bank Limited,,34,,357.00,,351.00,,355.00,,6587.00,,2338665.00,,350.00,,5.00,
,112,,Mithila LaghuBitta Bittiya Sanstha Limited,,15,,1100.00,,1021.00,,1095.00,,1012.00,,1067584.40,,1040.00,,55.00,
,113,,Mountain Energy Nepal Limited,,46,,740.00,,695.00,,740.00,,2350.00,,1700042.00,,700.00,,40.00,
,114,,Mountain Hydro Nepal Limited,,65,,235.00,,225.00,,228.00,,14480.00,,3345790.00,,222.20,,5.80,
,115,,Muktinath Bikas Bank Ltd.,,120,,408.00,,400.00,,403.00,,10448.00,,4216352.10,,400.00,,3.00,
,116,,Muktinath Bikas Bank Ltd. Promoter Share,,1,,237.00,,237.00,,237.00,,10000.00,,2370000.00,,237.00,,0.00,
,117,,Multipurpose Finance Company  Limited,,36,,318.00,,307.90,,313.00,,5152.00,,1611866.00,,303.00,,10.00,
,118,,NABIL BALANCED FUND-2,,11,,9.00,,8.65,,8.65,,20450.00,,179462.50,,8.90,,-0.25,
,119,,Nabil Balanced Fund-3,,23,,7.60,,7.36,,7.55,,10680.00,,80403.00,,7.51,,0.04,
,120,,Nabil Bank Limited,,558,,776.00,,750.00,,770.00,,34179.00,,26168117.60,,752.90,,17.10,
,121,,Nabil Debenture 2085,,2,,800.00,,800.00,,800.00,,150.00,,120000.00,,800.00,,0.00,
,122,,Nabil Equity Fund,,11,,8.88,,8.50,,8.50,,8583.00,,74551.94,,8.75,,-0.25,
,123,,Narayani Development Bank Limited,,36,,372.20,,348.00,,368.90,,2915.00,,1062725.50,,354.90,,14.00,
,124,,National Hydro Power Company Limited,,344,,196.00,,187.20,,188.20,,76446.00,,14636234.00,,189.00,,-0.80,
,125,,National Life Insurance Co. Ltd.,,90,,545.00,,535.00,,540.00,,9490.00,,5115899.30,,535.00,,5.00,
,126,,National Microfinance Laghubitta Bittiya Sanstha Limited,,63,,1929.80,,1842.00,,1893.00,,1634.00,,3094780.20,,1862.00,,31.00,
,127,,Naya Sarathi Laghubitta Bittiya Sanstha Limited,,6,,743.80,,709.60,,743.80,,125.00,,91001.40,,724.00,,19.80,
,128,,Neco Insurance Limited,,44,,680.00,,660.00,,670.70,,3874.00,,2602517.00,,671.00,,-0.30,
,129,,Nepal Bank Limited,,165,,269.60,,265.50,,269.00,,20955.00,,5610998.30,,265.10,,3.90,
,130,,Nepal Doorsanchar Company Limited,,320,,822.00,,804.00,,810.00,,21502.00,,17459193.50,,806.00,,4.00,
,131,,Nepal Finance Ltd.,,83,,248.00,,238.00,,242.50,,8802.00,,2148626.20,,238.00,,4.50,
,132,,Nepal Hydro Developers Ltd.,,39,,310.00,,295.00,,299.00,,6096.00,,1823377.00,,301.20,,-2.20,
,133,,Nepal Infrastructure Bank Limited,,557,,190.00,,185.00,,187.60,,43498.00,,8183325.70,,187.00,,0.60,
,134,,Nepal Insurance Co. Ltd.,,59,,416.90,,396.20,,398.00,,7088.00,,2852923.00,,398.40,,-0.40,
,135,,Nepal Life Insurance Co. Ltd.,,164,,589.00,,579.00,,585.00,,8306.00,,4872816.10,,579.00,,6.00,
,136,,Nepal Reinsurance Company Limited,,164,,590.00,,577.00,,583.00,,12378.00,,7205604.90,,577.00,,6.00,
,137,,Nepal SBI Bank Limited,,39,,268.00,,258.00,,261.50,,6260.00,,1636195.70,,262.80,,-1.30,
,138,,Nerude Laghubitta Bittiya Sanstha Limited,,29,,830.00,,810.20,,827.90,,1060.00,,869410.70,,824.00,,3.90,
,139,,NESDO Sambridha Laghubitta Bittiya Sanstha Limited,,156,,2873.00,,2740.10,,2775.00,,7845.00,,21840650.00,,2710.00,,65.00,
,140,,Ngadi Group Power Ltd.,,108,,218.00,,209.00,,213.10,,13108.00,,2791108.20,,211.00,,2.10,
,141,,NIBL Pragati Fund,,3,,8.12,,8.00,,8.12,,1205.00,,9750.50,,8.00,,0.12,
,142,,NIBL Samriddhi Fund -2,,9,,7.20,,7.18,,7.20,,5800.00,,41723.20,,7.18,,0.02,
,143,,NIC Asia Balanced Fund,,7,,10.36,,10.00,,10.36,,4765.00,,48172.00,,10.25,,0.11,
,144,,NIC Asia Bank Ltd.,,174,,618.00,,605.10,,609.00,,19390.00,,11844853.50,,604.30,,4.70,
,145,,NIC Asia Flexi CAP Fund,,20,,7.86,,7.65,,7.74,,2975.00,,23121.50,,7.80,,-0.06,
,146,,NIC ASIA Laghubitta Bittiya Sanstha Limited,,144,,731.00,,698.00,,698.00,,8992.00,,6389112.30,,705.00,,-7.00,
,147,,NIC Asia Select Fund 30,,11,,7.66,,7.51,,7.60,,11200.00,,85234.00,,7.49,,0.11,
,148,,Nirdhan Utthan Laghubitta Bittiya Sanstha Limited,,93,,893.90,,875.00,,885.00,,5896.00,,5223668.20,,877.00,,8.00,
,149,,NLG Insurance Company Ltd.,,17,,460.00,,443.00,,458.00,,2563.00,,1160347.00,,451.00,,7.00,
,150,,NMB  Microfinance Bittiya Sanstha Ltd.,,25,,667.00,,653.00,,666.00,,2811.00,,1864088.20,,657.00,,9.00,
,151,,NMB 50,,1,,9.14,,9.14,,9.14,,1000.00,,9140.00,,8.97,,0.17,
,152,,NMB Bank Limited,,138,,231.00,,226.50,,229.00,,14567.00,,3338310.30,,228.00,,1.00,
,153,,NMB Hybrid Fund L-1,,5,,9.05,,9.00,,9.01,,6993.00,,63122.77,,9.09,,-0.08,
,154,,NRN Infrastructure and Development Limited,,80,,428.00,,410.00,,428.00,,6003.00,,2500451.20,,420.00,,8.00,
,155,,Nyadi Hydropower Limited,,40,,266.40,,260.00,,261.80,,623.00,,164111.60,,260.00,,1.80,
,156,,Oriental Hotels Limited,,4,,426.00,,416.00,,426.00,,1136.00,,473783.50,,416.00,,10.00,
,157,,Panchakanya Mai Hydropower Ltd,,37,,197.50,,184.20,,184.20,,5716.00,,1077284.50,,184.30,,-0.10,
,158,,Panchthar Power Compant Limited,,51,,280.00,,273.00,,277.90,,6883.00,,1910931.00,,270.00,,7.90,
,159,,Pokhara Finance Ltd.,,47,,337.00,,324.00,,328.00,,3909.00,,1290350.30,,324.00,,4.00,
,160,,Prabhu  Bank Limited,,217,,205.00,,193.50,,201.00,,45712.00,,9060656.40,,195.00,,6.00,
,161,,Prabhu Select Fund,,8,,7.71,,7.53,,7.60,,3800.00,,29224.00,,7.67,,-0.07,
,162,,Prime Commercial Bank Ltd.,,241,,218.00,,209.80,,217.00,,30317.00,,6541851.40,,214.00,,3.00,
,163,,Progressive Finance Limited,,56,,257.90,,250.00,,253.00,,7252.00,,1846139.80,,249.30,,3.70,
,164,,Prudential Insurance Co. Ltd.,,16,,341.00,,330.00,,338.00,,2359.00,,793447.00,,335.20,,2.80,
,165,,Radhi Bidyut Company Ltd,,109,,215.00,,206.20,,212.00,,10564.00,,2234920.10,,210.40,,1.60,
,166,,Rapti Hydro And General Construction Limited,,197,,242.00,,216.70,,231.00,,4490.00,,1016435.00,,224.00,,7.00,
,167,,Rastra Utthan Laghubitta Sanstha Limited,,48,,915.00,,877.00,,886.00,,703.00,,630799.30,,884.00,,2.00,
,168,,Rastriya Beema Company Limited,,10,,12546.00,,12300.00,,12400.10,,100.00,,1242071.00,,12286.00,,114.10,
,169,,Rastriya Beema Company Limited Promoter Share,,6,,10099.00,,9916.00,,9916.00,,90.00,,899450.00,,9800.00,,116.00,
,170,,RASUWAGADHI HYDROPOWER COMPANY LIMITED,,75,,220.00,,215.00,,217.00,,9289.00,,2022410.50,,216.00,,1.00,
,171,,RBB Mutual Fund 1,,10,,7.47,,7.40,,7.40,,11300.00,,84144.50,,7.57,,-0.17,
,172,,Reliance Finance Ltd.,,79,,301.00,,290.00,,297.00,,6453.00,,1915972.10,,286.60,,10.40,
,173,,Ridi Power Company Limited,,262,,498.00,,481.70,,486.00,,58438.00,,28531447.50,,484.00,,2.00,
,174,,River Falls Power Limited,,127,,220.00,,208.00,,216.80,,6899.00,,1483822.40,,208.40,,8.40,
,175,,RSDC Laghubitta Bittiya Sanstha Ltd.,,90,,510.40,,456.10,,470.10,,5644.00,,2691919.30,,464.00,,6.10,
,176,,Ru Ru Jalbidhyut Pariyojana Limited,,30,,791.70,,724.30,,735.00,,670.00,,515833.00,,761.00,,-26.00,
,177,,SABAIKO LAGHUBITTA BITTIYA SANSTHA LIMITED,,10,,945.50,,933.00,,933.00,,206.00,,193712.00,,927.00,,6.00,
,178,,Sadhana Laghubitta Bittiya Sanstha Limited,,23,,933.60,,903.00,,925.00,,334.00,,308517.40,,920.10,,4.90,
,179,,Sahas Urja Limited,,176,,423.00,,402.00,,410.00,,7293.00,,3032171.00,,406.00,,4.00,
,180,,Salt Trading Corporation,,36,,3523.00,,3450.00,,3499.00,,704.00,,2459583.90,,3450.00,,49.00,
,181,,Samata Gharelu Laghubitta Bittiya Sanstha Limited,,21,,719.00,,700.00,,719.00,,651.00,,459399.00,,702.00,,17.00,
,182,,Samling Power Company Limited,,119,,539.00,,475.00,,485.00,,9872.00,,4829088.20,,508.80,,-23.80,
,183,,Samriddhi Finance Company Limited,,98,,242.90,,233.00,,236.50,,14449.00,,3467239.60,,232.00,,4.50,
,184,,Samudayik Laghubitta Bittiya Sanstha Limited,,23,,1308.90,,1176.00,,1308.90,,1705.00,,2079509.00,,1190.20,,118.70,
,185,,Sanima Bank Limited,,110,,246.80,,237.00,,241.00,,15611.00,,3789287.20,,240.00,,1.00,
,186,,Sanima Equity Fund,,41,,9.78,,9.46,,9.52,,114416.00,,1091960.08,,9.62,,-0.10,
,187,,Sanima Large Cap Fund,,11,,7.45,,7.27,,7.40,,3640.00,,26825.00,,7.40,,0.00,
,188,,Sanima Mai Hydropower Ltd.,,282,,260.90,,254.00,,257.00,,88390.00,,22619589.90,,255.10,,1.90,
,189,,SANJEN JALAVIDHYUT COMPANY LIMITED,,62,,221.30,,213.00,,215.00,,4941.00,,1063479.50,,213.10,,1.90,
,190,,Saptakoshi Development Bank Ltd,,32,,214.90,,205.00,,209.20,,2062.00,,430794.10,,205.00,,4.20,
,191,,Shangrila Development Bank Ltd.,,55,,287.00,,276.30,,284.00,,6887.00,,1946861.20,,275.50,,8.50,
,192,,Shikhar Insurance Co. Ltd.,,81,,720.00,,710.00,,710.00,,4651.00,,3331121.40,,710.00,,0.00,
,193,,Shine Resunga Development Bank Ltd.,,113,,283.00,,272.60,,280.00,,19194.00,,5327525.80,,274.50,,5.50,
,194,,Shiva Shree Hydropower Ltd,,56,,187.00,,181.40,,185.00,,8212.00,,1518363.00,,185.00,,0.00,
,195,,SHIVAM CEMENTS LTD,,216,,605.00,,592.00,,594.00,,18601.00,,11148078.00,,594.00,,0.00,
,196,,Shree Investment Finance Co. Ltd.,,38,,311.00,,300.00,,304.00,,5145.00,,1565481.00,,299.90,,4.10,
,197,,Siddhartha Bank Limited,,111,,295.00,,288.10,,292.00,,10062.00,,2938222.90,,288.40,,3.60,
,198,,Siddhartha Equity Fund,,5,,8.25,,8.09,,8.25,,7205.00,,58666.45,,8.09,,0.16,
,199,,Sindhu Bikash Bank Ltd,,43,,258.90,,240.20,,250.00,,6259.00,,1569865.70,,243.00,,7.00,
,200,,Singati Hydro Energy Limited,,45,,240.00,,225.00,,237.00,,2870.00,,662633.00,,230.00,,7.00,
,201,,Soaltee Hotel Limited,,73,,199.00,,192.00,,196.00,,28123.00,,5476557.00,,194.70,,1.30,
,202,,Standard Chartered Bank Limited,,57,,406.90,,387.00,,402.00,,3007.00,,1197878.10,,394.00,,8.00,
,203,,Summit Laghubitta Bittiya Sanstha Limited,,16,,780.00,,751.00,,780.00,,677.00,,520471.70,,765.10,,14.90,
,204,,Sunrise Bank Limited,,62,,193.00,,190.00,,192.10,,12235.00,,2349877.90,,191.00,,1.10,
,205,,Sunrise Bluechip Fund,,9,,7.27,,7.25,,7.25,,4400.00,,31961.00,,7.26,,-0.01,
,206,,Sunrise First Mutual Fund,,9,,8.87,,8.70,,8.87,,27400.00,,238991.16,,8.82,,0.05,
,207,,Support Microfinance Bittiya Sanstha Ltd.,,10,,1269.20,,1187.00,,1243.90,,566.00,,677487.00,,1186.10,,57.80,
,208,,Suryodaya Womi Laghubitta Bittiya Sanstha Limited,,30,,700.00,,670.40,,699.00,,1838.00,,1271481.90,,684.00,,15.00,
,209,,Swabalamban Laghubitta Bittiya Sanstha Limited,,37,,1149.90,,1137.00,,1148.00,,2251.00,,2576629.70,,1124.00,,24.00,
,210,,Swabhimaan Laghubitta Bittiya Sanstha Limited,,8,,1478.00,,1475.00,,1478.00,,86.00,,126987.00,,1449.00,,29.00,
,211,,Swarojgar Laghu Bitta Bikas Bank Ltd.,,44,,825.00,,780.10,,780.10,,2504.00,,2000014.30,,796.00,,-15.90,
,212,,Swet-Ganga Hydropower & Construction Limited,,123,,228.50,,217.20,,224.00,,2722.00,,607763.00,,223.00,,1.00,
,213,,Synergy Power Development Ltd.,,86,,255.90,,249.10,,253.00,,11454.00,,2893922.80,,250.90,,2.10,
,214,,Taragaon Regency Hotel Limited,,8,,330.00,,317.00,,321.50,,2428.00,,777896.00,,326.00,,-4.50,
,215,,Terhathum Power Company Limited,,35,,366.00,,346.00,,361.00,,2345.00,,833009.50,,352.00,,9.00,
,216,,Unilever Nepal Limited,,1,,17400.00,,17400.00,,17400.00,,10.00,,174000.00,,17500.00,,-100.00,
