"
",S.N.,"
",Traded Companies,"
",No. Of Transaction,"
",Max Price,"
",Min Price,"
",Closing Price,"
",Traded Shares,"
",Amount,"
",Previous Closing,"
",Difference Rs.,"
"
,1,,10% Prime Debenture 2088,,5,,853.00,,836.00,,853.00,,100.00,,84075.00,,832.30,,20.70,
,2,,10.5 % NEPAL INVESTMENT DEBENTURE 2082,,1,,915.00,,915.00,,915.00,,75.00,,68625.00,,928.20,,-13.20,
,3,,12% ICFC Finance Limited Debenture 2083,,1,,1025.10,,1025.10,,1025.10,,50.00,,51255.00,,1005.00,,20.10,
,4,,Aarambha Chautari Laghubitta Bittiya Sanstha Limited,,23,,720.00,,699.10,,720.00,,800.00,,569151.80,,698.00,,22.00,
,5,,Agricultural Development Bank Limited,,164,,320.00,,312.00,,317.90,,17351.00,,5480341.70,,316.00,,1.90,
,6,,Ankhu Khola Jalvidhyut Company Ltd,,65,,169.00,,165.10,,167.00,,7894.00,,1316215.70,,165.00,,2.00,
,7,,Api Power Company Ltd.,,179,,206.00,,202.00,,205.00,,27822.00,,5701041.10,,203.20,,1.80,
,8,,Arun Kabeli Power Ltd.,,135,,376.00,,366.00,,374.00,,18480.00,,6869677.50,,372.00,,2.00,
,9,,Arun Valley Hydropower Development Co. Ltd.,,81,,262.40,,258.00,,261.90,,14019.00,,3647584.70,,258.00,,3.90,
,10,,Asha Laghubitta Bittiya Sanstha Ltd,,14,,932.00,,915.00,,932.00,,305.00,,281651.00,,925.00,,7.00,
,11,,Asian Life Insurance Co. Limited,,39,,438.00,,429.00,,437.00,,3413.00,,1475232.50,,430.00,,7.00,
,12,,Aviyan Laghubitta Bittiya Sanstha Limited,,1125,,830.00,,764.40,,767.10,,16958.00,,13173753.10,,830.20,,-63.10,
,13,,Balephi Hydropower Limited,,68,,243.00,,225.90,,236.60,,3110.00,,724898.00,,230.40,,6.20,
,14,,Barun Hydropower Co. Ltd.,,41,,206.00,,201.00,,204.00,,3580.00,,723652.90,,204.00,,0.00,
,15,,Best Finance Company Ltd.,,203,,311.80,,299.50,,308.00,,24705.00,,7550393.80,,318.10,,-10.10,
,16,,Bindhyabasini Hydropower Development Company Limited,,40,,330.30,,317.00,,327.00,,770.00,,248493.00,,336.60,,-9.60,
,17,,Bottlers Nepal (Terai) Limited,,1,,12100.00,,12100.00,,12100.00,,11.00,,133100.00,,12201.00,,-101.00,
,18,,Buddha Bhumi Nepal Hydropower Company Limited,,9,,351.90,,343.00,,351.90,,90.00,,30985.00,,349.00,,2.90,
,19,,Butwal Power Company Limited,,47,,296.00,,292.00,,294.00,,2949.00,,864684.50,,292.20,,1.80,
,20,,CEDB Hydropower Development Company Limited,,66,,611.70,,595.00,,595.00,,4145.00,,2482257.50,,599.90,,-4.90,
,21,,Central Finance Co. Ltd.,,31,,300.00,,293.00,,296.00,,5118.00,,1518030.00,,296.50,,-0.50,
,22,,Century Debenture 2088,,5,,858.00,,837.00,,858.00,,125.00,,105930.00,,851.30,,6.70,
,23,,Chandragiri Hills Limited,,23,,974.00,,956.10,,970.90,,736.00,,709620.00,,960.00,,10.90,
,24,,Chhimek Laghubitta Bittiya Sanstha Limited,,86,,1000.00,,981.50,,995.00,,2687.00,,2664374.30,,980.20,,14.80,
,25,,Chhyangdi Hydropower Ltd.,,23,,196.90,,194.20,,194.20,,1910.00,,373547.00,,193.10,,1.10,
,26,,Chilime Hydropower Company Limited,,35,,370.00,,364.00,,367.00,,2430.00,,889400.50,,363.00,,4.00,
,27,,Citizen Investment Trust,,137,,1839.00,,1810.00,,1830.00,,4308.00,,7855970.10,,1812.90,,17.10,
,28,,Citizens Bank International Limited,,95,,188.00,,184.00,,184.90,,20378.00,,3772936.70,,184.10,,0.80,
,29,,Citizens Mutual Fund -1,,6,,8.74,,8.10,,8.57,,1000.00,,8495.00,,7.95,,0.62,
,30,,CITIZENS MUTUAL FUND 2,,8,,8.73,,8.01,,8.05,,6275.00,,51018.75,,8.90,,-0.85,
,31,,Civil Bank Debenture 2088,,3,,855.00,,845.00,,845.00,,100.00,,85250.00,,855.00,,-10.00,
,32,,Civil Laghubitta Bittiya Sanstha Ltd.,,5,,765.00,,755.00,,755.00,,333.00,,253727.10,,750.00,,5.00,
,33,,Corporate Development Bank Limited,,13,,262.00,,253.10,,254.10,,945.00,,240294.10,,257.00,,-2.90,
,34,,Deprosc Laghubitta Bittiya Sanstha Limited,,19,,925.00,,907.00,,912.10,,478.00,,436151.10,,907.00,,5.10,
,35,,Dhaulagiri Laghubitta Bittiya Sanstha Limited,,17,,179.70,,179.70,,179.70,,73.00,,13157.80,,0.00,,0.00,
,36,,Dibyashwori Hydropower Ltd.,,18,,168.00,,165.00,,166.00,,1229.00,,204225.80,,168.00,,-2.00,
,37,,Dordi Khola Jal Bidyut Company Limited,,54,,238.40,,227.10,,235.90,,4411.00,,1032705.40,,234.00,,1.90,
,38,,Emerging Nepal Limited,,18,,542.00,,535.00,,536.10,,772.00,,416621.00,,535.00,,1.10,
,39,,Everest Bank Limited,,246,,505.00,,493.00,,504.90,,104319.00,,51632997.00,,493.00,,11.90,
,40,,Excel Development Bank Ltd.,,22,,308.00,,303.00,,307.00,,3305.00,,1005947.00,,305.00,,2.00,
,41,,First Micro Finance Laghubitta Bittiya Sanstha Limited,,34,,616.00,,606.00,,606.00,,1507.00,,921010.60,,604.00,,2.00,
,42,,Forward Microfinance Laghubitta Bittiya Sanstha Limited,,64,,2563.90,,2525.00,,2548.00,,1673.00,,4252006.00,,2515.00,,33.00,
,43,,Ganapati Laghubitta Bittiya Sanstha Limited,,4,,831.00,,814.50,,815.00,,83.00,,67789.50,,815.00,,0.00,
,44,,Garima Bikas Bank Limited,,160,,385.00,,380.50,,384.10,,39495.00,,15111737.00,,380.00,,4.10,
,45,,Ghalemdi Hydro Limited,,48,,169.40,,165.00,,166.20,,8927.00,,1482060.50,,166.00,,0.20,
,46,,Global IME Bank Limited Debenture 2086/87,,1,,740.10,,740.10,,740.10,,50.00,,37005.00,,740.10,,0.00,
