"
",S.N.,"
",Traded Companies,"
",No. Of Transaction,"
",Max Price,"
",Min Price,"
",Closing Price,"
",Traded Shares,"
",Amount,"
",Previous Closing,"
",Difference Rs.,"
"
,1,,10% Sunrise Debenture 2080,,2,,946.00,,945.00,,945.00,,50.00,,47275.00,,945.00,,0.00,
,2,,12 % Goodwill Finance Limited Debenture 2083,,5,,1027.00,,1026.00,,1026.00,,300.00,,308000.00,,1027.00,,-1.00,
,3,,12% ICFC Finance Limited Debenture 2083,,4,,1027.00,,1027.00,,1027.00,,100.00,,102700.00,,1027.00,,0.00,
,4,,8.5% BOK Debenture 2086,,1,,765.00,,765.00,,765.00,,50.00,,38250.00,,765.00,,0.00,
,5,,8.5% Nepal Investment Bank Debenture 2084,,1,,825.10,,825.10,,825.10,,50.00,,41255.00,,840.00,,-14.90,
,6,,8.75 % Prime Debenture 2085,,1,,816.20,,816.20,,816.20,,25.00,,20405.00,,800.20,,16.00,
,7,,Aarambha Chautari Laghubitta Bittiya Sanstha Limited,,16,,814.00,,790.00,,814.00,,303.00,,243060.30,,800.00,,14.00,
,8,,Agricultural Development Bank Limited,,122,,325.00,,319.00,,321.00,,7380.00,,2377089.30,,320.00,,1.00,
,9,,Ankhu Khola Jalvidhyut Company Ltd,,87,,208.00,,203.00,,203.30,,10883.00,,2236372.70,,204.00,,-0.70,
,10,,Api Power Company Ltd.,,387,,255.00,,248.00,,249.50,,60074.00,,15053846.20,,249.90,,-0.40,
,11,,Arun Kabeli Power Ltd.,,320,,459.00,,448.00,,448.10,,45296.00,,20474192.30,,450.00,,-1.90,
,12,,Arun Valley Hydropower Development Co. Ltd.,,158,,341.00,,333.40,,336.00,,23705.00,,7965379.90,,334.50,,1.50,
,13,,Asha Laghubitta Bittiya Sanstha Ltd,,38,,1175.00,,1134.00,,1175.00,,1836.00,,2097666.40,,1155.00,,20.00,
,14,,Asian Life Insurance Co. Limited,,123,,568.00,,553.00,,563.90,,13601.00,,7604444.50,,563.00,,0.90,
,15,,Balephi Hydropower Limited,,260,,315.90,,299.10,,315.00,,15360.00,,4658618.70,,310.00,,5.00,
,16,,Barun Hydropower Co. Ltd.,,47,,253.00,,248.00,,250.00,,4970.00,,1245115.90,,250.00,,0.00,
