"
",S.N.,"
",Traded Companies,"
",No. Of Transaction,"
",Max Price,"
",Min Price,"
",Closing Price,"
",Traded Shares,"
",Amount,"
",Previous Closing,"
",Difference Rs.,"
"
,1,,10.50% SBL Debenture 2082,,1,,1021.20,,1021.20,,1021.20,,25.00,,25530.00,,1042.00,,-20.80,
,2,,12 % Goodwill Finance Limited Debenture 2083,,3,,1171.00,,1171.00,,1171.00,,100.00,,117100.00,,1158.00,,13.00,
,3,,8.5% BOK Debenture 2086,,1,,841.50,,841.50,,841.50,,25.00,,21037.50,,825.00,,16.50,
,4,,8.5% Nepal Investment Bank Debenture 2084,,1,,812.00,,812.00,,812.00,,25.00,,20300.00,,812.50,,-0.50,
,5,,9.5% Manjushree Finance Limited Debenture 2085,,4,,927.90,,923.00,,927.90,,100.00,,92617.50,,909.80,,18.10,
,6,,Aarambha Chautari Laghubitta Bittiya Sanstha Limited,,8,,841.00,,839.00,,839.00,,128.00,,107536.80,,840.00,,-1.00,
,7,,Agricultural Development Bank Limited,,247,,324.90,,314.00,,324.90,,129060.00,,40895290.00,,312.60,,12.30,
,8,,Ajod Insurance Limited,,39,,458.00,,442.00,,455.00,,1204.00,,543139.10,,449.20,,5.80,
,9,,Ankhu Khola Jalvidhyut Company Ltd,,229,,207.00,,197.20,,203.90,,31786.00,,6429227.60,,202.00,,1.90,
,10,,Api Power Company Ltd.,,431,,258.00,,247.00,,250.00,,75180.00,,18848568.90,,251.00,,-1.00,
,11,,Arun Kabeli Power Ltd.,,588,,477.90,,454.20,,461.40,,114589.00,,53333373.70,,469.90,,-8.50,
,12,,Arun Valley Hydropower Development Co. Ltd.,,508,,365.00,,351.90,,364.80,,114740.00,,41225364.10,,358.00,,6.80,
,13,,Asha Laghubitta Bittiya Sanstha Ltd,,32,,1274.00,,1186.00,,1216.00,,1383.00,,1692906.70,,1210.10,,5.90,
,14,,Asian Life Insurance Co. Limited,,319,,595.00,,570.00,,574.10,,145719.00,,84658844.60,,584.00,,-9.90,
,15,,Balephi Hydropower Limited,,240,,249.70,,234.30,,244.70,,6125.00,,1474809.80,,244.90,,-0.20,
,16,,Barun Hydropower Co. Ltd.,,214,,464.00,,438.00,,444.00,,25030.00,,11179292.90,,442.00,,2.00,
,17,,Best Finance Company Ltd.,,169,,388.60,,373.40,,378.00,,19213.00,,7325812.50,,374.00,,4.00,
,18,,Bishal Bazar Company Limited,,21,,3670.00,,3560.00,,3615.00,,250.00,,900251.00,,3545.00,,70.00,
,19,,Bottlers Nepal (Terai) Limited,,26,,13530.00,,12495.00,,13530.00,,345.00,,4468615.00,,12750.00,,780.00,
