"
",S.N.,"
",Traded Companies,"
",No. Of Transaction,"
",Max Price,"
",Min Price,"
",Closing Price,"
",Traded Shares,"
",Amount,"
",Previous Closing,"
",Difference Rs.,"
"
,19,,Bottlers Nepal (Terai) Limited,,1,,12100.00,,12100.00,,12100.00,,15.00,,181500.00,,12100.00,,0.00,
,20,,Buddha Bhumi Nepal Hydropower Company Limited,,34,,357.00,,327.00,,355.80,,465.00,,156918.50,,351.90,,3.90,
,21,,Butwal Power Company Limited,,79,,303.00,,291.00,,301.00,,9271.00,,2774924.90,,294.00,,7.00,
,22,,CEDB Hydropower Development Company Limited,,33,,606.00,,593.60,,601.00,,1389.00,,834737.00,,595.00,,6.00,
,23,,Central Finance Co. Ltd.,,103,,311.00,,295.00,,310.00,,16068.00,,4950366.40,,296.00,,14.00,
,24,,Century Debenture 2088,,1,,850.00,,850.00,,850.00,,15.00,,12750.00,,858.00,,-8.00,
,25,,Chandragiri Hills Limited,,24,,989.00,,952.00,,975.00,,589.00,,574931.00,,970.90,,4.10,
,26,,Chhimek Laghubitta Bittiya Sanstha Limited,,137,,998.00,,980.00,,995.50,,5014.00,,4949792.60,,995.00,,0.50,
,27,,Chhyangdi Hydropower Ltd.,,21,,196.00,,194.00,,195.10,,2132.00,,415148.00,,194.20,,0.90,
,28,,Chilime Hydropower Company Limited,,66,,374.30,,362.10,,373.00,,4839.00,,1784746.50,,367.00,,6.00,
,29,,Citizen Investment Trust,,94,,1835.00,,1816.50,,1835.00,,2076.00,,3799735.00,,1830.00,,5.00,
,30,,Citizens Bank International Limited,,168,,195.80,,184.80,,190.00,,40901.00,,7701170.50,,184.90,,5.10,
,31,,Citizens Mutual Fund -1,,4,,8.91,,8.58,,8.58,,1200.00,,10361.00,,8.57,,0.01,
,32,,CITIZENS MUTUAL FUND 2,,5,,8.05,,7.90,,7.90,,6000.00,,48000.00,,8.05,,-0.15,
,33,,Civil Laghubitta Bittiya Sanstha Ltd.,,9,,755.00,,740.00,,754.80,,191.00,,141904.00,,755.00,,-0.20,
,34,,Corporate Development Bank Limited,,16,,259.10,,253.00,,258.00,,539.00,,137702.00,,254.10,,3.90,
,35,,Deprosc Laghubitta Bittiya Sanstha Limited,,32,,920.00,,901.10,,919.00,,1090.00,,998600.30,,912.10,,6.90,
,36,,Dhaulagiri Laghubitta Bittiya Sanstha Limited,,3,,179.70,,179.70,,179.70,,10.00,,1798.60,,179.70,,0.00,
,37,,Dibyashwori Hydropower Ltd.,,32,,168.90,,160.10,,160.10,,3554.00,,588391.80,,166.00,,-5.90,
,38,,Dordi Khola Jal Bidyut Company Limited,,93,,231.40,,226.70,,230.10,,1780.00,,408468.00,,235.90,,-5.80,
,39,,Emerging Nepal Limited,,15,,565.00,,535.00,,565.00,,250.00,,135014.00,,536.10,,28.90,
,40,,Everest Bank Limited,,505,,540.00,,508.70,,533.00,,84072.00,,43917077.90,,504.90,,28.10,
,41,,Excel Development Bank Ltd.,,34,,310.00,,301.00,,304.00,,3304.00,,1000150.40,,307.00,,-3.00,
,42,,First Micro Finance Laghubitta Bittiya Sanstha Limited,,43,,616.90,,600.10,,616.90,,4316.00,,2634689.00,,606.00,,10.90,
,43,,Forward Microfinance Laghubitta Bittiya Sanstha Limited,,110,,2604.00,,2550.00,,2585.00,,3590.00,,9258635.00,,2548.00,,37.00,
,44,,Ganapati Laghubitta Bittiya Sanstha Limited,,3,,816.20,,800.20,,802.00,,34.00,,27384.80,,815.00,,-13.00,
,45,,Garima Bikas Bank Limited,,133,,384.00,,371.00,,377.00,,17043.00,,6436416.80,,384.10,,-7.10,
,46,,"Garima Debenture, 2085",,3,,775.00,,774.50,,775.00,,100.00,,77487.50,,760.00,,15.00,
,47,,Ghalemdi Hydro Limited,,36,,167.50,,164.20,,164.80,,4306.00,,713737.90,,166.20,,-1.40,
,48,,Global IME Laghubitta Bittiya Sanstha Ltd.,,22,,1180.00,,1165.00,,1167.00,,706.00,,826901.00,,1165.00,,2.00,
,49,,Global IME Samunnat Scheme-1,,15,,8.37,,8.15,,8.25,,34125.00,,279613.25,,8.31,,-0.06,
,50,,Goodwill Finance Limited,,55,,429.00,,420.00,,427.00,,6985.00,,2952594.30,,430.00,,-3.00,
,51,,Grameen Bikas Laghubitta Bittiya Sanstha Ltd.,,13,,600.00,,595.00,,600.00,,338.00,,202335.00,,597.00,,3.00,
,52,,Green Development Bank Ltd.,,14,,231.50,,227.00,,231.50,,853.00,,194700.00,,231.00,,0.50,
,53,,Green Ventures Limited,,96,,290.00,,277.10,,283.00,,2600.00,,729730.00,,285.00,,-2.00,
,54,,GreenLife Hydropower Limited,,34,,229.00,,219.00,,229.00,,3159.00,,705075.00,,227.00,,2.00,
,55,,Guheshowori Merchant Bank & Finance Co. Ltd.,,86,,315.60,,306.10,,315.00,,11549.00,,3606229.20,,322.00,,-7.00,
,56,,Gurkhas Finance Ltd.,,111,,509.00,,492.00,,500.00,,17181.00,,8580700.30,,489.90,,10.10,
,57,,Himal Dolakha Hydropower Company Limited,,133,,166.00,,161.00,,161.20,,35819.00,,5836101.50,,164.00,,-2.80,
,58,,Himalaya Urja Bikas Company Limited,,7,,206.00,,203.00,,206.00,,200.00,,41000.00,,204.00,,2.00,
,59,,Himalayan Bank Limited,,85,,330.10,,323.40,,328.00,,10852.00,,3534500.30,,333.30,,-5.30,
,60,,Himalayan Distillery Limited,,192,,3450.00,,3400.00,,3420.00,,4216.00,,14400872.00,,3408.50,,11.50,
,61,,Himalayan Everest Insurance Limited,,49,,357.90,,350.00,,357.90,,5366.00,,1891783.60,,355.90,,2.00,
,62,,Himalayan Everest Insurance Limited Promoter,,7,,254.00,,240.10,,248.70,,110.00,,27197.00,,249.90,,-1.20,
,63,,Himalayan Hydropower Limited,,130,,212.90,,206.40,,210.00,,3400.00,,709031.00,,208.80,,1.20,
,64,,Himalayan Power Partner Ltd.,,30,,284.10,,269.00,,270.00,,3769.00,,1021568.60,,274.00,,-4.00,
,65,,Hydorelectricity Investment and Development Company Limited Promoter,,16,,98.50,,97.00,,97.00,,84250.00,,8291850.00,,97.80,,-0.80,
,66,,Hydorelectricity Investment and Development Company Ltd,,386,,168.00,,159.80,,164.00,,66214.00,,10852484.00,,165.50,,-1.50,
,67,,ICFC Finance Limited,,72,,434.00,,426.20,,430.00,,7025.00,,3027736.50,,430.00,,0.00,
,68,,IME General Insurance Ltd.,,49,,357.00,,344.00,,357.00,,5152.00,,1814035.00,,346.90,,10.10,
,69,,Infinity Laghubitta Bittiya Sanstha Limited,,22,,921.00,,900.00,,915.00,,558.00,,505772.00,,920.50,,-5.50,
,70,,Jalpa Samudayik Laghubitta Bittiya Sanstha Limited,,56,,2988.00,,2910.50,,2978.00,,837.00,,2462669.50,,2950.00,,28.00,
,71,,Janaki Finance Company Limited,,23,,350.40,,340.00,,350.00,,2010.00,,694191.60,,350.00,,0.00,
,72,,Janautthan Samudayic Laghubitta Bittya Sanstha Limited,,14,,1678.00,,1617.00,,1675.00,,210.00,,345355.00,,1666.00,,9.00,
,73,,Jeevan Bikas Laghubitta  Bittya Sanstha Ltd,,148,,2540.00,,2516.00,,2526.00,,3334.00,,8420086.20,,2525.00,,1.00,
,74,,Joshi Hydropower Development Company Ltd,,39,,177.00,,168.00,,172.00,,3025.00,,527440.00,,171.10,,0.90,
,75,,Jyoti Bikas Bank Limited,,154,,273.00,,263.00,,271.00,,29625.00,,7898507.10,,270.00,,1.00,
,76,,Kalika Laghubitta Bittiya Sanstha Ltd,,12,,908.00,,890.30,,897.00,,212.00,,190904.80,,905.00,,-8.00,
,77,,Kalika power Company Ltd,,41,,311.00,,289.00,,300.00,,1923.00,,564025.90,,294.10,,5.90,
,78,,Kamana Sewa Bikas Bank Limited,,203,,310.00,,300.00,,301.10,,27227.00,,8218306.30,,310.10,,-9.00,
,79,,Karnali Development Bank Limited,,32,,220.00,,210.00,,210.00,,6956.00,,1507740.30,,214.50,,-4.50,
,80,,Khanikhola Hydropower Co. Ltd.,,18,,172.30,,168.00,,170.00,,1854.00,,314236.40,,169.00,,1.00,
,81,,Kisan Lagubitta Bittiya Sanstha Limited,,3,,827.00,,813.00,,827.00,,52.00,,42582.80,,811.50,,15.50,
,82,,Kumari Dhanabriddhi Yojana,,12,,7.93,,7.77,,7.93,,2900.00,,22656.00,,7.91,,0.02,
,83,,Kumari Equity Fund,,11,,8.15,,7.93,,8.02,,2400.00,,19377.00,,8.01,,0.01,
,84,,Laxmi Bank Limited,,114,,208.00,,197.00,,206.00,,23466.00,,4769063.00,,198.90,,7.10,
,85,,Laxmi Equity Fund,,9,,8.20,,7.64,,8.04,,11696.00,,90065.84,,7.77,,0.27,
,86,,Laxmi Laghubitta Bittiya Sanstha Ltd.,,6,,1192.60,,1150.00,,1173.00,,124.00,,146670.60,,1169.30,,3.70,
,87,,Laxmi Unnati Kosh,,5,,8.00,,7.80,,8.00,,1300.00,,10325.00,,7.80,,0.20,
,88,,Liberty Energy Company Limited,,37,,212.00,,205.20,,212.00,,2530.00,,525845.00,,212.50,,-0.50,
,89,,Life Insurance Corporation (Nepal) Limited,,60,,1229.00,,1210.00,,1229.00,,3079.00,,3741132.00,,1219.90,,9.10,
,90,,Lumbini Bikas Bank Ltd.,,218,,354.00,,343.60,,346.90,,25626.00,,8875290.70,,356.00,,-9.10,
,91,,Machhapuchhre Bank Limited,,85,,226.00,,221.00,,223.00,,22933.00,,5142300.20,,222.50,,0.50,
,92,,Madhya Bhotekoshi Jalavidyut Company Limited,,133,,204.00,,199.00,,200.20,,4267.00,,857373.40,,201.10,,-0.90,
,93,,Mahalaxmi Bikas Bank Ltd.,,204,,348.10,,341.00,,345.00,,20512.00,,7076472.10,,355.00,,-10.00,
,94,,Mahila Lagubitta Bittiya Sanstha Limited,,66,,3947.40,,3815.00,,3945.00,,1299.00,,5068579.60,,3850.00,,95.00,
,95,,Mahuli Laghubitta Bittiya Sanstha Limited,,13,,1010.00,,992.30,,1010.00,,575.00,,572330.90,,1012.50,,-2.50,
,96,,Mailung Khola Jal Vidhyut Company Limited,,24,,406.00,,390.00,,406.00,,1018.00,,402534.00,,400.00,,6.00,
,97,,Manakamana Smart Laghubitta Bittiya Sanstha Limited,,16,,815.00,,797.00,,799.00,,410.00,,328252.40,,813.40,,-14.40,
,98,,Mandakini Hydropower Limited,,66,,334.00,,312.90,,325.00,,690.00,,219396.00,,324.90,,0.10,
,99,,Manjushree Finance Ltd.,,139,,395.50,,384.00,,395.50,,10308.00,,4036616.60,,377.00,,18.50,
,100,,Manushi Laghubitta Bittiya Sanstha Limited,,9,,1048.40,,1008.00,,1020.00,,119.00,,121164.00,,1029.90,,-9.90,
,101,,Mega Mutual Fund -1,,13,,7.30,,7.26,,7.27,,10200.00,,74312.00,,7.40,,-0.13,
,102,,Mero Microfinance Bittiya Sanstha Ltd.,,31,,769.80,,745.00,,765.00,,1808.00,,1365674.40,,756.60,,8.40,
,103,,Mirmire Laghubitta Bittya Sanstha Limited,,19,,932.30,,901.10,,915.00,,599.00,,546318.60,,915.00,,0.00,
,104,,Miteri Development Bank Limited,,21,,375.00,,368.50,,372.00,,2034.00,,757114.90,,376.00,,-4.00,
,105,,Mithila LaghuBitta Bittiya Sanstha Limited,,13,,1155.00,,1093.00,,1131.00,,200.00,,224610.20,,1123.00,,8.00,
,106,,Mountain Energy Nepal Limited,,18,,778.00,,735.00,,749.00,,740.00,,554017.00,,748.10,,0.90,
,107,,Mountain Hydro Nepal Limited,,22,,218.00,,215.00,,217.90,,2346.00,,505759.00,,217.30,,0.60,
,108,,Muktinath Bikas Bank Ltd.,,113,,417.00,,411.00,,415.00,,8644.00,,3589077.30,,414.00,,1.00,
,109,,Muktinath Bikas Bank Ltd. Promoter Share,,1,,237.00,,237.00,,237.00,,30000.00,,7110000.00,,237.00,,0.00,
,110,,Multipurpose Finance Company  Limited,,15,,306.00,,298.10,,306.00,,1816.00,,543583.10,,302.80,,3.20,
,111,,NABIL BALANCED FUND-2,,6,,8.56,,8.35,,8.50,,10600.00,,90225.00,,8.40,,0.10,
,112,,Nabil Balanced Fund-3,,14,,7.80,,7.55,,7.55,,8640.00,,66708.50,,7.83,,-0.28,
,113,,Nabil Bank Limited,,675,,819.00,,809.00,,816.00,,46691.00,,38025836.70,,808.00,,8.00,
,114,,Nabil Equity Fund,,4,,8.97,,8.80,,8.97,,2616.00,,23181.30,,8.70,,0.27,
,115,,Narayani Development Bank Limited,,6,,366.00,,359.00,,359.00,,569.00,,204341.00,,359.00,,0.00,
,116,,National Hydro Power Company Limited,,123,,187.50,,183.10,,187.50,,23075.00,,4286971.10,,186.50,,1.00,
,117,,National Life Insurance Co. Ltd.,,54,,548.00,,540.00,,543.10,,3226.00,,1751736.50,,538.10,,5.00,
,118,,Naya Sarathi Laghubitta Bittiya Sanstha Limited,,1,,716.10,,716.10,,716.10,,10.00,,7161.00,,730.00,,-13.90,
,119,,Neco Insurance Limited,,32,,682.10,,675.00,,680.00,,2046.00,,1387205.40,,685.00,,-5.00,
,120,,Nepal Bank Limited,,284,,276.40,,268.10,,274.00,,36886.00,,10013139.20,,274.00,,0.00,
,121,,Nepal Doorsanchar Company Limited,,202,,832.00,,810.10,,832.00,,11528.00,,9466288.10,,814.20,,17.80,
,122,,Nepal Finance Ltd.,,56,,248.90,,242.10,,247.80,,5245.00,,1285143.50,,246.00,,1.80,
,123,,Nepal Hydro Developers Ltd.,,7,,303.00,,300.00,,303.00,,332.00,,99996.00,,297.20,,5.80,
,124,,Nepal Infrastructure Bank Limited,,417,,192.00,,188.00,,189.00,,32954.00,,6227127.70,,187.10,,1.90,
,125,,Nepal Insurance Co. Ltd.,,32,,399.00,,390.10,,399.00,,1802.00,,712940.60,,390.00,,9.00,
,126,,Nepal Life Insurance Co. Ltd.,,233,,591.00,,580.00,,584.10,,15715.00,,9159841.90,,582.00,,2.10,
,127,,Nepal Reinsurance Company Limited,,131,,590.00,,575.00,,583.00,,7188.00,,4167353.80,,578.00,,5.00,
,128,,Nepal SBI Bank Limited,,272,,290.00,,271.00,,289.00,,54831.00,,15624333.90,,267.00,,22.00,
,129,,Nerude Laghubitta Bittiya Sanstha Limited,,17,,838.00,,826.10,,826.10,,698.00,,578856.70,,822.00,,4.10,
,130,,NESDO Sambridha Laghubitta Bittiya Sanstha Limited,,73,,2900.00,,2772.00,,2820.00,,2140.00,,6024066.00,,2770.00,,50.00,
,131,,Ngadi Group Power Ltd.,,37,,210.90,,208.00,,209.40,,3434.00,,716600.50,,209.00,,0.40,
,132,,NIBL Pragati Fund,,10,,8.16,,7.92,,8.07,,12271.00,,97677.63,,8.00,,0.07,
,133,,NIBL Samriddhi Fund -2,,9,,7.17,,7.01,,7.17,,1395.00,,9922.35,,7.05,,0.12,
,134,,NIC Asia Balanced Fund,,72,,10.23,,10.07,,10.08,,176550.00,,1796255.47,,10.03,,0.05,
,135,,NIC Asia Bank Ltd.,,781,,664.00,,629.90,,660.00,,95003.00,,61721232.60,,618.00,,42.00,
,136,,NIC Asia Flexi CAP Fund,,12,,8.10,,8.00,,8.10,,2900.00,,23350.00,,7.90,,0.20,
,137,,NIC Asia Growth Fund,,38,,10.75,,10.45,,10.55,,141044.00,,1484334.60,,10.65,,-0.10,
,138,,NIC ASIA Laghubitta Bittiya Sanstha Limited,,97,,720.00,,705.10,,720.00,,3278.00,,2333731.60,,714.00,,6.00,
,139,,NIC Asia Select Fund 30,,11,,7.79,,7.70,,7.74,,10600.00,,82031.00,,7.77,,-0.03,
,140,,Nirdhan Utthan Laghubitta Bittiya Sanstha Limited,,57,,925.00,,910.00,,915.00,,2398.00,,2195568.00,,912.90,,2.10,
,141,,NLG Insurance Company Ltd.,,14,,450.00,,440.00,,449.90,,1215.00,,540118.00,,444.00,,5.90,
,142,,NMB  Microfinance Bittiya Sanstha Ltd.,,27,,683.00,,667.00,,683.00,,880.00,,594696.00,,673.00,,10.00,
,143,,NMB 50,,8,,9.30,,9.06,,9.10,,10110.00,,92989.25,,9.12,,-0.02,
,144,,NMB Bank Limited,,159,,241.90,,235.20,,238.50,,17333.00,,4141645.00,,237.50,,1.00,
,145,,NMB Hybrid Fund L-1,,2,,9.28,,9.20,,9.20,,10000.00,,92400.00,,9.11,,0.09,
,146,,NRN Infrastructure and Development Limited,,59,,410.00,,399.00,,399.00,,3643.00,,1465798.80,,407.00,,-8.00,
,147,,Nyadi Hydropower Limited,,40,,265.80,,260.60,,262.00,,1410.00,,368424.00,,260.10,,1.90,
,148,,Oriental Hotels Limited,,10,,459.00,,450.00,,459.00,,899.00,,406102.60,,443.10,,15.90,
,149,,Panchakanya Mai Hydropower Ltd,,14,,177.90,,168.00,,176.40,,1000.00,,171143.00,,176.00,,0.40,
,150,,Panchthar Power Compant Limited,,30,,274.80,,261.00,,269.00,,2655.00,,699093.90,,265.00,,4.00,
,151,,People's Power Limited,,631,,214.90,,209.00,,210.00,,11450.00,,2427566.00,,216.00,,-6.00,
,152,,Pokhara Finance Ltd.,,48,,324.00,,308.80,,317.00,,4419.00,,1421111.20,,315.00,,2.00,
,153,,Prabhu  Bank Limited,,449,,214.40,,204.30,,214.00,,131761.00,,27614230.40,,204.00,,10.00,
,154,,Prabhu Select Fund,,7,,7.77,,7.61,,7.77,,5800.00,,44992.00,,7.74,,0.03,
,155,,Prime Commercial Bank Ltd.,,250,,228.00,,222.00,,226.90,,39880.00,,8993436.30,,225.00,,1.90,
,156,,Progressive Finance Limited,,30,,265.00,,252.20,,262.00,,3306.00,,859869.00,,258.90,,3.10,
,157,,Prudential Insurance Co. Ltd.,,27,,347.50,,338.00,,347.40,,1912.00,,651671.20,,344.00,,3.40,
,158,,Radhi Bidyut Company Ltd,,74,,212.00,,204.00,,206.00,,6268.00,,1301282.80,,210.00,,-4.00,
,159,,Rapti Hydro And General Construction Limited,,166,,211.10,,206.00,,207.00,,3090.00,,640014.00,,210.00,,-3.00,
,160,,Rastra Utthan Laghubitta Sanstha Limited,,52,,920.00,,898.00,,899.00,,1115.00,,1006397.00,,915.00,,-16.00,
,161,,Rastriya Beema Company Limited,,4,,12800.00,,12535.00,,12750.00,,40.00,,507850.00,,12790.00,,-40.00,
,162,,RASUWAGADHI HYDROPOWER COMPANY LIMITED,,91,,223.00,,216.00,,216.00,,16735.00,,3671765.00,,220.00,,-4.00,
,163,,RBB Mutual Fund 1,,10,,7.40,,7.30,,7.30,,5100.00,,37413.00,,7.35,,-0.05,
,164,,Reliance Finance Ltd.,,68,,300.00,,285.10,,300.00,,14267.00,,4187503.00,,297.00,,3.00,
,165,,Ridi Power Company Limited,,209,,450.00,,432.20,,437.00,,26273.00,,11485045.30,,443.50,,-6.50,
,166,,River Falls Power Limited,,101,,216.50,,210.00,,212.40,,1660.00,,352452.00,,215.00,,-2.60,
,167,,RSDC Laghubitta Bittiya Sanstha Ltd.,,37,,504.00,,494.00,,494.00,,1849.00,,915468.30,,497.00,,-3.00,
,168,,Ru Ru Jalbidhyut Pariyojana Limited,,52,,819.30,,752.40,,781.00,,1915.00,,1473803.90,,836.00,,-55.00,
,169,,SABAIKO LAGHUBITTA BITTIYA SANSTHA LIMITED,,8,,1000.00,,970.00,,1000.00,,122.00,,119262.00,,981.00,,19.00,
,170,,Sadhana Laghubitta Bittiya Sanstha Limited,,6,,949.00,,930.10,,932.00,,120.00,,111955.00,,948.60,,-16.60,
,171,,Sahas Urja Limited,,128,,426.00,,408.00,,426.00,,4005.00,,1662953.00,,414.00,,12.00,
,172,,Salt Trading Corporation,,23,,3530.00,,3400.00,,3448.00,,261.00,,899348.00,,3410.00,,38.00,
,173,,Samata Gharelu Laghubitta Bittiya Sanstha Limited,,1,,716.00,,716.00,,716.00,,15.00,,10740.00,,725.00,,-9.00,
,174,,Samling Power Company Limited,,21,,400.00,,387.00,,396.00,,888.00,,347152.00,,399.90,,-3.90,
,175,,Samriddhi Finance Company Limited,,53,,247.00,,238.00,,244.50,,8114.00,,1961110.00,,239.90,,4.60,
,176,,Samudayik Laghubitta Bittiya Sanstha Limited,,13,,1193.40,,1127.00,,1193.40,,237.00,,272426.00,,1170.10,,23.30,
,177,,Sanima Bank Limited,,204,,273.00,,260.00,,265.00,,46696.00,,12377987.60,,263.40,,1.60,
,178,,Sanima Equity Fund,,8,,9.71,,9.50,,9.71,,13010.00,,125083.20,,9.66,,0.05,
,179,,Sanima Large Cap Fund,,17,,7.34,,7.03,,7.14,,13740.00,,99973.60,,7.17,,-0.03,
,180,,Sanima Mai Hydropower Ltd.,,148,,269.50,,256.00,,269.00,,33911.00,,8983860.60,,259.60,,9.40,
,181,,SANJEN JALAVIDHYUT COMPANY LIMITED,,54,,222.00,,216.00,,220.10,,4054.00,,890464.50,,220.00,,0.10,
,182,,Saptakoshi Development Bank Ltd,,19,,213.00,,203.00,,212.90,,3421.00,,717057.40,,210.50,,2.40,
,183,,Sayapatri Hydropower Limited,,436,,313.50,,290.70,,313.50,,9267.00,,2904644.50,,285.00,,28.50,
,184,,Shangrila Development Bank Ltd.,,96,,285.50,,277.40,,285.50,,20719.00,,5849409.60,,283.00,,2.50,
,185,,Shikhar Insurance Co. Ltd.,,84,,720.00,,709.00,,714.00,,7503.00,,5343124.50,,710.00,,4.00,
,186,,Shine Resunga Development Bank Ltd.,,318,,301.50,,285.00,,299.80,,52794.00,,15642422.50,,280.00,,19.80,
,187,,Shiva Shree Hydropower Ltd,,9,,170.00,,165.00,,168.30,,871.00,,145875.60,,168.80,,-0.50,
,188,,SHIVAM CEMENTS LTD,,227,,649.00,,628.00,,645.00,,25355.00,,16241968.40,,632.00,,13.00,
,189,,Shree Investment Finance Co. Ltd.,,34,,301.80,,292.40,,295.40,,3997.00,,1184334.60,,303.70,,-8.30,
,190,,Siddhartha Bank Limited,,163,,308.00,,300.00,,308.00,,28940.00,,8820161.80,,306.00,,2.00,
,191,,Siddhartha Equity Fund,,3,,8.36,,8.32,,8.36,,38800.00,,324236.00,,8.20,,0.16,
,192,,Siddhartha Investment Growth Scheme - 2,,9,,8.10,,7.94,,8.09,,75802.00,,607481.92,,7.82,,0.27,
,193,,Sindhu Bikash Bank Ltd,,22,,262.00,,250.00,,250.00,,3104.00,,795774.50,,257.00,,-7.00,
,194,,Singati Hydro Energy Limited,,15,,220.00,,219.00,,219.00,,280.00,,61345.00,,223.00,,-4.00,
,195,,Soaltee Hotel Limited,,73,,209.50,,205.00,,208.60,,16700.00,,3474791.30,,205.30,,3.30,
,196,,Standard Chartered Bank Limited,,302,,427.90,,411.00,,418.00,,30058.00,,12645040.00,,403.00,,15.00,
,197,,Sunrise Bank Limited,,142,,200.00,,193.00,,199.00,,31094.00,,6152499.40,,204.00,,-5.00,
,198,,Sunrise Bluechip Fund,,6,,7.30,,7.16,,7.30,,1300.00,,9420.00,,7.30,,0.00,
,199,,Sunrise First Mutual Fund,,9,,8.95,,8.78,,8.90,,26400.00,,234950.00,,8.78,,0.12,
,200,,Support Microfinance Bittiya Sanstha Ltd.,,4,,1223.00,,1201.00,,1223.00,,55.00,,66790.00,,1215.00,,8.00,
,201,,Suryodaya Womi Laghubitta Bittiya Sanstha Limited,,19,,703.00,,690.00,,703.00,,662.00,,462764.80,,690.00,,13.00,
,202,,Swabalamban Laghubitta Bittiya Sanstha Limited,,62,,1200.00,,1185.00,,1190.00,,2923.00,,3474538.00,,1201.00,,-11.00,
,203,,Swabhimaan Laghubitta Bittiya Sanstha Limited,,11,,1523.00,,1480.00,,1523.00,,283.00,,423862.20,,1524.00,,-1.00,
,204,,Swarojgar Laghu Bitta Bikas Bank Ltd.,,24,,826.00,,808.00,,814.00,,1140.00,,929914.00,,824.00,,-10.00,
,205,,Swet-Ganga Hydropower & Construction Limited,,84,,216.20,,206.00,,209.10,,1200.00,,253368.00,,208.10,,1.00,
,206,,Synergy Power Development Ltd.,,40,,244.00,,234.30,,242.70,,5784.00,,1384647.70,,242.00,,0.70,
,207,,Taragaon Regency Hotel Limited,,21,,334.40,,325.00,,334.40,,1815.00,,598373.80,,323.00,,11.40,
,208,,Terhathum Power Company Limited,,24,,325.00,,310.20,,321.00,,990.00,,314122.50,,322.90,,-1.90,
,209,,Unilever Nepal Limited,,2,,18000.00,,18000.00,,18000.00,,20.00,,360000.00,,18000.00,,0.00,
,210,,Union Hydropower Limited,,59,,172.00,,167.10,,170.00,,7874.00,,1336971.00,,172.00,,-2.00,
,211,,United IDI Mardi RB Hydropower Limited.,,29,,406.00,,400.00,,405.00,,1505.00,,603782.10,,406.00,,-1.00,
,212,,United Insurance Co. (Nepal) Ltd.,,19,,348.90,,338.00,,342.00,,2990.00,,1028795.00,,333.00,,9.00,
,213,,United Modi Hydropower Ltd.,,67,,216.00,,208.10,,212.90,,11253.00,,2363258.60,,214.00,,-1.10,
,214,,UNIVERSAL POWER COMPANY LTD,,124,,202.00,,197.00,,200.00,,22466.00,,4465753.00,,200.00,,0.00,
,215,,Unnati Sahakarya Laghubitta Bittiya Sanstha Limited,,2,,890.00,,875.00,,875.00,,20.00,,17650.00,,890.00,,-15.00,
,216,,Upakar Laghubitta Bittiya Sanstha Limited,,34,,3299.00,,3160.00,,3250.00,,695.00,,2249945.00,,3200.00,,50.00,
