"
",S.N.,"
",Traded Companies,"
",No. Of Transaction,"
",Max Price,"
",Min Price,"
",Closing Price,"
",Traded Shares,"
",Amount,"
",Previous Closing,"
",Difference Rs.,"
"
,44,,Global IME Bank Limited Debenture 2086/87,,3,,783.00,,782.00,,782.00,,80.00,,62576.50,,798.00,,-16.00,
,45,,Global IME Laghubitta Bittiya Sanstha Ltd.,,78,,1377.00,,1315.20,,1377.00,,2376.00,,3230141.10,,1335.00,,42.00,
,46,,Global IME Samunnat Scheme-1,,19,,10.00,,9.81,,10.00,,13597.00,,134470.07,,10.01,,-0.01,
,47,,Goodwill Finance Limited,,132,,498.00,,470.80,,485.30,,19160.00,,9252032.20,,490.00,,-4.70,
,48,,Grameen Bikas Laghubitta Bittiya Sanstha Ltd.,,80,,759.00,,728.00,,759.00,,7858.00,,5865620.80,,752.80,,6.20,
,49,,Green Development Bank Ltd.,,18,,235.00,,230.50,,231.00,,2708.00,,627133.00,,235.00,,-4.00,
,50,,Green Ventures Limited,,359,,310.00,,294.00,,307.00,,13500.00,,4113925.00,,299.20,,7.80,
,51,,GreenLife Hydropower Limited,,49,,320.00,,305.00,,313.00,,1380.00,,430411.00,,313.90,,-0.90,
,52,,Guheshowori Merchant Bank & Finance Co. Ltd.,,73,,315.10,,304.10,,312.00,,12423.00,,3867498.90,,309.00,,3.00,
,53,,Gurans Laghubitta Bittiya Sanstha Limited,,2,,990.10,,971.20,,990.10,,20.00,,19613.00,,984.00,,6.10,
,54,,Gurkhas Finance Ltd.,,423,,503.00,,466.10,,499.80,,89767.00,,44189459.40,,484.00,,15.80,
,55,,Himal Dolakha Hydropower Company Limited,,106,,204.00,,199.50,,203.00,,22158.00,,4480249.00,,201.00,,2.00,
,56,,Himalaya Urja Bikas Company Limited,,18,,236.60,,223.10,,236.60,,990.00,,227050.00,,232.00,,4.60,
,57,,Himalayan Bank Limited,,79,,311.00,,301.20,,308.00,,8542.00,,2606044.20,,305.00,,3.00,
,58,,Himalayan Distillery Limited,,366,,3500.00,,3425.10,,3499.90,,11523.00,,40013007.20,,3468.00,,31.90,
,59,,Himalayan Power Partner Ltd.,,42,,320.00,,306.80,,319.00,,5598.00,,1775356.00,,313.00,,6.00,
,60,,Hydorelectricity Investment and Development Company Ltd,,356,,205.00,,198.20,,202.90,,50434.00,,10173272.90,,201.00,,1.90,
,61,,ICFC Finance Limited,,144,,457.00,,440.30,,455.00,,17294.00,,7809360.90,,448.00,,7.00,
,62,,IME General Insurance Ltd.,,110,,377.40,,364.20,,374.90,,14546.00,,5410614.70,,371.00,,3.90,
,63,,Infinity Laghubitta Bittiya Sanstha Limited,,42,,1000.00,,969.00,,1000.00,,1331.00,,1318034.60,,985.00,,15.00,
,64,,Jalpa Samudayik Laghubitta Bittiya Sanstha Limited,,233,,2451.90,,2323.00,,2441.00,,6152.00,,14921004.60,,2365.00,,76.00,
,65,,Janaki Finance Company Limited,,64,,380.00,,363.00,,375.00,,9483.00,,3558937.90,,368.00,,7.00,
,66,,Janautthan Samudayic Laghubitta Bittya Sanstha Limited,,30,,1818.00,,1762.00,,1809.90,,1551.00,,2751625.60,,1793.00,,16.90,
,67,,Jeevan Bikas Laghubitta  Bittya Sanstha Ltd,,208,,2709.90,,2680.00,,2699.00,,3600.00,,9704273.10,,2695.00,,4.00,
,68,,Joshi Hydropower Development Company Ltd,,60,,205.00,,200.10,,204.00,,8385.00,,1699806.60,,200.10,,3.90,
,69,,Jyoti Bikas Bank Limited,,207,,306.00,,299.00,,304.50,,28105.00,,8485799.00,,300.10,,4.40,
,70,,Kalika Laghubitta Bittiya Sanstha Ltd,,16,,1150.00,,1121.00,,1127.00,,337.00,,380028.80,,1150.00,,-23.00,
,71,,Kalika power Company Ltd,,27,,389.00,,370.00,,389.00,,1727.00,,651637.00,,379.80,,9.20,
,72,,Kamana Sewa Bikas Bank Limited,,142,,358.00,,346.00,,356.00,,13610.00,,4808352.60,,351.00,,5.00,
,73,,Karnali Development Bank Limited,,57,,235.90,,223.20,,234.00,,4054.00,,933950.50,,231.90,,2.10,
,74,,Khanikhola Hydropower Co. Ltd.,,24,,213.50,,209.00,,212.10,,2759.00,,584809.00,,212.00,,0.10,
,75,,Kisan Lagubitta Bittiya Sanstha Limited,,4,,908.00,,880.00,,908.00,,95.00,,85090.00,,892.50,,15.50,
,76,,Kumari Bank Limited,,188,,202.00,,197.00,,199.90,,30039.00,,5971412.60,,199.00,,0.90,
,77,,Kumari Equity Fund,,8,,9.87,,9.49,,9.49,,18435.00,,175247.15,,10.07,,-0.58,
,78,,Laxmi Bank Limited,,78,,203.00,,200.00,,202.80,,16435.00,,3314847.40,,201.90,,0.90,
,79,,Laxmi Equity Fund,,11,,10.10,,9.75,,10.10,,18600.00,,183785.00,,9.90,,0.20,
,80,,Laxmi Laghubitta Bittiya Sanstha Ltd.,,17,,1285.00,,1270.00,,1285.00,,374.00,,478277.80,,1275.00,,10.00,
,81,,Laxmi Unnati Kosh,,8,,10.09,,9.89,,10.09,,2400.00,,24078.00,,9.74,,0.35,
,82,,Liberty Energy Company Limited,,45,,260.00,,244.00,,253.00,,4206.00,,1045318.00,,255.00,,-2.00,
,83,,Life Insurance Corporation (Nepal) Limited,,158,,1470.00,,1391.00,,1457.90,,19396.00,,27783597.00,,1435.00,,22.90,
,84,,Lumbini Bikas Bank Ltd.,,136,,345.00,,333.00,,339.00,,21072.00,,7160868.00,,338.10,,0.90,
,85,,Machhapuchhre Bank Limited,,146,,249.70,,244.00,,247.00,,20088.00,,4942116.90,,248.70,,-1.70,
,86,,Madhya Bhotekoshi Jalavidyut Company Limited,,252,,235.00,,228.00,,234.00,,5897.00,,1363135.40,,232.80,,1.20,
,87,,Mahalaxmi Bikas Bank Ltd.,,213,,385.00,,375.00,,382.00,,18538.00,,7072664.10,,379.00,,3.00,
,88,,Mahila Lagubitta Bittiya Sanstha Limited,,38,,3485.00,,3396.00,,3465.00,,635.00,,2200703.40,,3465.00,,0.00,
,89,,Mahuli Laghubitta Bittiya Sanstha Limited,,6,,1149.90,,1128.00,,1128.00,,102.00,,116488.00,,1128.00,,0.00,
,90,,Mailung Khola Jal Vidhyut Company Limited,,57,,477.00,,457.10,,476.90,,2577.00,,1213898.50,,475.00,,1.90,
,91,,Manakamana Smart Laghubitta Bittiya Sanstha Limited,,21,,963.90,,928.00,,963.90,,504.00,,473301.00,,945.00,,18.90,
,92,,Manjushree Finance Ltd.,,142,,450.00,,437.00,,448.00,,12359.00,,5523291.00,,444.00,,4.00,
,93,,Manushi Laghubitta Bittiya Sanstha Limited,,27,,1049.40,,1009.50,,1044.90,,510.00,,523211.00,,1029.00,,15.90,
,94,,Mega Mutual Fund -1,,30,,8.14,,7.96,,7.99,,27550.00,,221023.00,,8.00,,-0.01,
,95,,Mero Microfinance Bittiya Sanstha Ltd.,,43,,865.00,,834.00,,865.00,,2176.00,,1843268.40,,851.00,,14.00,
,96,,Mirmire Microfinance Development Bank Ltd.,,43,,1079.00,,1048.60,,1057.70,,3020.00,,3199879.50,,1050.10,,7.60,
,97,,Miteri Development Bank Limited,,43,,356.00,,344.00,,355.80,,5667.00,,1993672.00,,350.00,,5.80,
,98,,Mithila LaghuBitta Bittiya Sanstha Limited,,18,,1345.00,,1270.00,,1319.00,,590.00,,767415.00,,1305.00,,14.00,
,99,,Mountain Energy Nepal Limited,,48,,802.00,,775.20,,801.00,,3400.00,,2658183.00,,791.00,,10.00,
,100,,Mountain Hydro Nepal Limited,,44,,278.00,,265.00,,274.00,,9215.00,,2507042.50,,270.00,,4.00,
,101,,Muktinath Bikas Bank Ltd.,,206,,443.00,,434.00,,439.00,,23142.00,,10169419.70,,437.00,,2.00,
,102,,Multipurpose Finance Company  Limited,,26,,245.00,,237.20,,245.00,,3317.00,,806830.30,,242.00,,3.00,
,103,,NABIL BALANCED FUND-2,,6,,10.71,,10.50,,10.50,,20200.00,,212121.00,,10.71,,-0.21,
,104,,Nabil Balanced Fund-3,,19,,9.00,,8.65,,8.86,,28720.00,,252539.00,,8.94,,-0.08,
,105,,Nabil Bank Limited,,442,,837.00,,825.00,,832.00,,29302.00,,24374814.00,,830.00,,2.00,
,106,,Nabil Equity Fund,,14,,9.89,,9.65,,9.89,,12828.00,,125506.51,,10.00,,-0.11,
,107,,Narayani Development Bank Limited,,13,,384.90,,363.10,,380.20,,863.00,,326011.20,,377.30,,2.90,
,108,,National Hydro Power Company Limited,,294,,245.00,,234.40,,241.00,,47112.00,,11326890.50,,239.00,,2.00,
,109,,National Life Insurance Co. Ltd.,,90,,583.00,,563.00,,583.00,,8868.00,,5116931.70,,571.30,,11.70,
,110,,National Microfinance Laghubitta Bittiya Sanstha Limited,,66,,2025.00,,1970.00,,2020.00,,1694.00,,3395343.70,,1979.80,,40.20,
,111,,Naya Sarathi Laghubitta Bittiya Sanstha Limited,,13,,884.00,,867.00,,884.00,,586.00,,514254.00,,884.00,,0.00,
,112,,Neco Insurance Limited,,68,,691.00,,668.10,,688.00,,3592.00,,2463839.40,,677.50,,10.50,
,113,,Nepal Bank Limited,,323,,296.80,,290.00,,295.50,,51499.00,,15086509.90,,296.80,,-1.30,
,114,,Nepal Credit And Commercial Bank Limited,,131,,209.00,,205.00,,208.00,,25012.00,,5170823.50,,209.00,,-1.00,
,115,,Nepal Doorsanchar Company Limited,,267,,879.90,,856.00,,879.00,,46620.00,,40473303.50,,863.90,,15.10,
,116,,Nepal Finance Ltd.,,112,,309.00,,290.00,,306.00,,12686.00,,3814243.60,,298.00,,8.00,
,117,,Nepal Hydro Developers Ltd.,,71,,366.00,,346.00,,366.00,,9750.00,,3499165.00,,350.20,,15.80,
,118,,Nepal Infrastructure Bank Limited,,541,,247.00,,240.00,,243.50,,46856.00,,11417109.80,,242.00,,1.50,
,119,,Nepal Insurance Co. Ltd.,,26,,444.00,,435.10,,441.60,,3876.00,,1711077.00,,439.00,,2.60,
,120,,Nepal Life Insurance Co. Ltd.,,292,,762.00,,743.00,,762.00,,20436.00,,15409257.50,,749.00,,13.00,
,121,,Nepal Reinsurance Company Limited,,340,,770.00,,740.50,,769.00,,28011.00,,21288010.20,,749.00,,20.00,
,122,,Nepal SBI Bank Limited,,38,,285.00,,275.00,,282.00,,4906.00,,1378041.30,,282.00,,0.00,
,123,,Nerude Laghubitta Bittiya Sanstha Limited,,42,,909.00,,885.10,,907.00,,2401.00,,2159187.80,,895.00,,12.00,
,124,,NESDO Sambridha Laghubitta Bittiya Sanstha Limited,,204,,2356.00,,2290.00,,2340.00,,4626.00,,10723212.00,,2300.00,,40.00,
,125,,Ngadi Group Power Ltd.,,210,,302.00,,294.00,,300.00,,21014.00,,6278667.30,,298.00,,2.00,
,126,,NIBL Pragati Fund,,10,,10.48,,10.29,,10.29,,31855.00,,328029.07,,10.29,,0.00,
,127,,NIBL Samriddhi Fund -2,,19,,8.57,,8.27,,8.43,,4880.00,,40914.90,,8.42,,0.01,
,128,,NIC Asia Balanced Fund,,3,,10.60,,10.50,,10.59,,2100.00,,22240.00,,10.71,,-0.12,
,129,,NIC Asia Bank Ltd.,,407,,704.00,,695.00,,703.00,,48670.00,,34068291.00,,703.00,,0.00,
,130,,NIC Asia Growth Fund,,1,,11.20,,11.20,,11.20,,1000.00,,11200.00,,11.15,,0.05,
,131,,NIC ASIA Laghubitta Bittiya Sanstha Limited,,105,,870.00,,850.00,,870.00,,6105.00,,5257285.00,,861.00,,9.00,
,132,,NIC Asia Select Fund 30,,16,,8.65,,8.45,,8.63,,21300.00,,181077.20,,8.59,,0.04,
,133,,Nirdhan Utthan Laghubitta Bittiya Sanstha Limited,,203,,1045.00,,1023.00,,1040.00,,9139.00,,9449968.40,,1055.10,,-15.10,
,134,,NLG Insurance Company Ltd.,,19,,490.00,,476.00,,481.60,,584.00,,281870.00,,483.90,,-2.30,
,135,,NMB  Microfinance Bittiya Sanstha Ltd.,,18,,785.00,,760.00,,785.00,,659.00,,512439.00,,770.00,,15.00,
,136,,NMB 50,,7,,12.99,,12.41,,12.97,,17300.00,,223615.50,,12.65,,0.32,
,137,,NMB Bank Limited,,129,,268.00,,260.00,,265.90,,15538.00,,4111559.10,,263.00,,2.90,
,138,,NMB Hybrid Fund L-1,,8,,11.34,,11.13,,11.34,,38163.00,,430248.87,,11.30,,0.04,
,139,,NRN Infrastructure and Development Limited,,102,,525.00,,497.10,,515.00,,11412.00,,5860143.30,,515.00,,0.00,
,140,,Nyadi Hydropower Limited,,65,,320.00,,310.00,,319.00,,1777.00,,562100.00,,315.00,,4.00,
,141,,Oriental Hotels Limited,,77,,506.00,,475.20,,497.00,,19293.00,,9384307.80,,474.00,,23.00,
,142,,Panchakanya Mai Hydropower Ltd,,33,,222.00,,213.00,,220.00,,4146.00,,905828.90,,219.00,,1.00,
,143,,Panchthar Power Compant Limited,,41,,292.90,,282.00,,292.00,,6184.00,,1795319.50,,286.00,,6.00,
,144,,Pokhara Finance Ltd.,,58,,363.00,,353.10,,359.00,,9291.00,,3329369.90,,355.50,,3.50,
,145,,Prabhu  Bank Limited,,218,,218.80,,213.10,,218.60,,30190.00,,6534905.70,,216.80,,1.80,
,146,,Prabhu Select Fund,,20,,8.70,,8.44,,8.70,,10200.00,,87890.00,,8.67,,0.03,
,147,,Prime Commercial Bank Ltd.,,256,,262.80,,255.00,,260.90,,43817.00,,11318862.20,,262.80,,-1.90,
,148,,Progressive Finance Limited,,69,,242.00,,233.00,,238.00,,8137.00,,1924009.70,,237.10,,0.90,
,149,,Prudential Insurance Co. Ltd.,,67,,358.00,,343.00,,352.00,,8164.00,,2837742.20,,345.00,,7.00,
,150,,Radhi Bidyut Company Ltd,,197,,578.00,,560.00,,571.90,,17350.00,,9887329.30,,568.00,,3.90,
,151,,Rastra Utthan Laghubitta Sanstha Limited,,117,,990.00,,923.00,,963.00,,2140.00,,2024822.00,,952.00,,11.00,
,152,,Rastriya Beema Company Limited,,35,,13866.00,,13498.90,,13866.00,,414.00,,5637722.00,,13450.00,,416.00,
,153,,Rastriya Beema Company Limited Promoter Share,,11,,11283.00,,10655.30,,11283.00,,226.00,,2509663.00,,10845.30,,437.70,
,154,,RASUWAGADHI HYDROPOWER COMPANY LIMITED,,93,,270.00,,258.00,,270.00,,13186.00,,3506722.00,,263.00,,7.00,
,155,,RBB Mutual Fund 1,,5,,8.87,,8.70,,8.87,,1300.00,,11457.00,,8.99,,-0.12,
,156,,Reliance Finance Ltd.,,112,,316.20,,304.10,,314.00,,15231.00,,4741367.20,,308.00,,6.00,
,157,,River Falls Power Limited,,364,,226.40,,213.30,,226.40,,11432.00,,2528642.20,,222.00,,4.40,
,158,,RMDC Laghubitta Bittiya Sanstha Ltd.,,83,,856.00,,810.00,,844.00,,8498.00,,7185351.60,,828.00,,16.00,
,159,,RSDC Laghubitta Bittiya Sanstha Ltd.,,98,,576.30,,545.00,,572.00,,10032.00,,5709668.10,,555.00,,17.00,
,160,,Ru Ru Jalbidhyut Pariyojana Limited,,20,,791.80,,750.10,,785.00,,567.00,,435949.00,,761.10,,23.90,
,161,,SABAIKO LAGHUBITTA BITTIYA SANSTHA LIMITED,,32,,1100.00,,1048.00,,1100.00,,798.00,,859615.60,,1090.00,,10.00,
,162,,Sadhana Laghubitta Bittiya Sanstha Limited,,31,,1070.00,,1055.10,,1070.00,,1210.00,,1282183.30,,1076.00,,-6.00,
,163,,Sahas Urja Limited,,189,,470.00,,455.00,,470.00,,6497.00,,3017991.00,,460.00,,10.00,
,164,,Salt Trading Corporation,,50,,3990.00,,3900.40,,3980.00,,1058.00,,4180206.00,,3980.00,,0.00,
,165,,Samata Gharelu Laghubitta Bittiya Sanstha Limited,,19,,824.00,,795.00,,810.00,,1164.00,,934780.00,,812.00,,-2.00,
,166,,Samling Power Company Limited,,38,,436.50,,415.00,,421.00,,1701.00,,723093.50,,427.00,,-6.00,
,167,,Samriddhi Finance Company Limited,,128,,225.00,,215.70,,223.90,,18582.00,,4117844.20,,216.60,,7.30,
,168,,Samudayik Laghubitta Bittiya Sanstha Limited,,14,,1625.00,,1565.00,,1619.00,,304.00,,483578.30,,1628.00,,-9.00,
,169,,Sana Kisan Bikas Laghubitta Bittiya Sanstha Limited,,84,,1080.00,,1050.00,,1080.00,,5750.00,,6139176.70,,1059.00,,21.00,
,170,,Sanima Bank Limited,,172,,275.00,,267.60,,272.00,,53133.00,,14392751.30,,272.90,,-0.90,
,171,,Sanima Equity Fund,,4,,12.70,,12.50,,12.69,,8550.00,,108225.00,,12.73,,-0.04,
,172,,Sanima Large Cap Fund,,10,,9.50,,8.77,,8.77,,2800.00,,25348.00,,9.32,,-0.55,
,173,,Sanima Mai Hydropower Ltd.,,171,,309.10,,300.00,,306.00,,35162.00,,10737754.70,,305.90,,0.10,
,174,,SANJEN JALAVIDHYUT COMPANY LIMITED,,56,,265.00,,251.00,,261.10,,3805.00,,990899.50,,256.70,,4.40,
,175,,Saptakoshi Development Bank Ltd,,23,,240.00,,230.70,,238.00,,4565.00,,1076101.70,,236.00,,2.00,
,176,,Shangrila Development Bank Ltd.,,142,,298.00,,288.10,,297.00,,37568.00,,11063872.00,,293.00,,4.00,
,177,,Shikhar Insurance Co. Ltd.,,244,,839.90,,820.00,,835.00,,24470.00,,20271405.40,,810.00,,25.00,
,178,,Shine Resunga Development Bank Ltd.,,118,,301.00,,292.10,,300.00,,19013.00,,5652346.70,,297.40,,2.60,
,179,,Shiva Shree Hydropower Ltd,,65,,221.00,,217.00,,219.00,,21573.00,,4742957.80,,218.20,,0.80,
,180,,SHIVAM CEMENTS LTD,,668,,780.00,,743.90,,765.00,,121799.00,,93481522.20,,760.00,,5.00,
,181,,Shree Investment Finance Co. Ltd.,,55,,310.00,,290.00,,302.00,,9145.00,,2740318.00,,295.00,,7.00,
,182,,Siddhartha Bank Limited,,264,,315.00,,308.00,,315.00,,52175.00,,16226032.00,,309.90,,5.10,
,183,,Siddhartha Equity Fund,,7,,9.84,,9.82,,9.84,,12700.00,,124864.00,,10.00,,-0.16,
,184,,Siddhartha Investment Growth Scheme - 2,,3,,9.99,,9.79,,9.99,,1700.00,,16717.00,,9.70,,0.29,
,185,,Sindhu Bikash Bank Ltd,,37,,285.40,,266.20,,280.00,,7133.00,,1976883.40,,273.50,,6.50,
,186,,Singati Hydro Energy Limited,,81,,265.00,,241.00,,260.50,,4088.00,,1022634.50,,248.80,,11.70,
,187,,Soaltee Hotel Limited,,164,,215.20,,199.30,,210.20,,60667.00,,12771530.80,,200.90,,9.30,
,188,,Standard Chartered Bank Limited,,72,,398.00,,393.00,,396.20,,52068.00,,20549487.70,,394.90,,1.30,
,189,,Summit Laghubitta Bittiya Sanstha Limited,,25,,840.00,,820.00,,834.00,,1370.00,,1139253.00,,836.00,,-2.00,
,190,,Sunrise Bank Limited,,76,,207.00,,203.50,,207.00,,16122.00,,3314891.10,,206.90,,0.10,
,191,,Sunrise Bluechip Fund,,9,,8.57,,8.40,,8.41,,3375.00,,28424.00,,8.74,,-0.33,
,192,,Sunrise First Mutual Fund,,3,,11.77,,11.37,,11.77,,300.00,,3473.00,,11.60,,0.17,
,193,,Support Microfinance Bittiya Sanstha Ltd.,,10,,1324.90,,1305.00,,1318.90,,235.00,,309457.20,,1280.00,,38.90,
,194,,Suryodaya Womi Laghubitta Bittiya Sanstha Limited,,48,,802.00,,772.30,,786.00,,2371.00,,1857391.40,,788.00,,-2.00,
,195,,Swabalamban Laghubitta Bittiya Sanstha Limited,,141,,1113.00,,1087.00,,1102.00,,4909.00,,5409971.90,,1135.00,,-33.00,
,196,,Swabhimaan Laghubitta Bittiya Sanstha Limited,,7,,1561.20,,1550.00,,1550.00,,132.00,,205229.00,,1561.20,,-11.20,
,197,,Swarojgar Laghu Bitta Bikas Bank Ltd.,,49,,865.00,,837.00,,850.00,,3626.00,,3101015.80,,845.00,,5.00,
,198,,Synergy Power Development Ltd.,,107,,343.00,,334.00,,340.00,,17028.00,,5776170.00,,337.20,,2.80,
,199,,Taragaon Regency Hotel Limited,,83,,337.60,,324.00,,337.00,,13093.00,,4342159.10,,321.00,,16.00,
,200,,Terhathum Power Company Limited,,38,,431.00,,420.00,,427.10,,1338.00,,572214.90,,431.40,,-4.30,
,201,,Union Hydropower Limited,,88,,217.00,,209.00,,213.10,,13281.00,,2815366.40,,213.00,,0.10,
,202,,United IDI Mardi RB Hydropower Limited.,,37,,724.60,,695.00,,719.80,,2582.00,,1844374.90,,711.00,,8.80,
,203,,United Insurance Co. (Nepal) Ltd.,,32,,355.80,,349.50,,355.00,,4333.00,,1523397.90,,349.00,,6.00,
,204,,United Modi Hydropower Ltd.,,140,,237.50,,228.40,,236.00,,25931.00,,6037942.10,,233.00,,3.00,
,205,,UNIVERSAL POWER COMPANY LTD,,258,,233.50,,225.50,,230.60,,59813.00,,13765154.10,,229.80,,0.80,
,206,,Unnati Sahakarya Laghubitta Bittiya Sanstha Limited,,19,,1040.00,,999.60,,1020.00,,651.00,,670470.00,,1020.00,,0.00,
,207,,Upakar Laghubitta Bittiya Sanstha Limited,,116,,2835.00,,2725.00,,2833.00,,2226.00,,6213659.00,,2748.00,,85.00,
,208,,Upper Tamakoshi Hydropower Ltd,,711,,528.60,,509.90,,526.00,,108191.00,,56204770.00,,523.10,,2.90,
,209,,Vijaya laghubitta Bittiya Sanstha Ltd.,,18,,985.00,,950.60,,984.00,,625.00,,611067.00,,970.00,,14.00,
,210,,Wean Nepal Laghubitta Bittiya Sanstha Limited,,8,,938.00,,915.00,,938.00,,190.00,,175871.00,,932.20,,5.80,
