"
",S.N.,"
",Traded Companies,"
",No. Of Transaction,"
",Max Price,"
",Min Price,"
",Closing Price,"
",Traded Shares,"
",Amount,"
",Previous Closing,"
",Difference Rs.,"
"
,24,,Central Finance Co. Ltd.,,252,,344.90,,328.00,,330.00,,35743.00,,11894284.20,,345.00,,-15.00,
,25,,Chandragiri Hills Limited,,80,,1044.00,,1010.00,,1011.00,,2301.00,,2341897.20,,1042.00,,-31.00,
,26,,Chhimek Laghubitta Bittiya Sanstha Limited,,245,,1050.00,,1029.90,,1030.20,,9173.00,,9492734.00,,1053.00,,-22.80,
,27,,Chhyangdi Hydropower Ltd.,,144,,255.00,,237.00,,237.00,,24457.00,,5936367.50,,251.00,,-14.00,
,28,,Chilime Hydropower Company Limited,,255,,399.00,,385.00,,385.00,,30877.00,,12011305.90,,396.00,,-11.00,
,29,,Citizen Investment Trust,,289,,2100.00,,2029.70,,2037.00,,8560.00,,17576851.00,,2088.00,,-51.00,
,30,,Citizens Bank International Limited,,199,,200.00,,197.60,,198.00,,26871.00,,5341788.70,,199.80,,-1.80,
,31,,Citizens Mutual Fund -1,,7,,8.20,,8.01,,8.20,,1300.00,,10556.00,,8.07,,0.13,
,32,,CITIZENS MUTUAL FUND 2,,7,,8.51,,8.18,,8.18,,2080.00,,17258.40,,8.20,,-0.02,
,33,,Civil Bank Debenture 2088,,10,,870.10,,870.00,,870.00,,235.00,,204471.00,,871.50,,-1.50,
,34,,Civil Laghubitta Bittiya Sanstha Ltd.,,26,,899.90,,857.50,,857.50,,937.00,,814815.00,,890.00,,-32.50,
,35,,Corporate Development Bank Limited,,71,,308.00,,295.00,,296.00,,8929.00,,2674468.40,,306.00,,-10.00,
,36,,Deprosc Laghubitta Bittiya Sanstha Limited,,125,,1000.00,,977.20,,985.00,,6125.00,,6064703.20,,1009.00,,-24.00,
,37,,Dibyashwori Hydropower Ltd.,,90,,209.00,,200.00,,203.50,,16806.00,,3416171.90,,207.80,,-4.30,
,38,,Dordi Khola Jal Bidyut Company Limited,,423,,329.80,,310.00,,315.00,,27141.00,,8635924.20,,329.00,,-14.00,
,39,,Emerging Nepal Limited,,26,,689.00,,665.00,,665.00,,1796.00,,1204341.50,,677.20,,-12.20,
,40,,Everest Bank Limited,,224,,507.00,,491.00,,496.00,,24947.00,,12418130.70,,507.00,,-11.00,
,41,,Excel Development Bank Ltd.,,157,,342.00,,326.00,,328.00,,18633.00,,6188149.90,,340.00,,-12.00,
,42,,First Micro Finance Laghubitta Bittiya Sanstha Limited,,155,,707.00,,685.00,,689.00,,18751.00,,13042918.40,,706.00,,-17.00,
,43,,Forward Microfinance Laghubitta Bittiya Sanstha Limited,,286,,2676.00,,2630.00,,2635.00,,7397.00,,19576404.60,,2676.00,,-41.00,
,44,,Ganapati Laghubitta Bittiya Sanstha Limited,,21,,959.70,,925.00,,925.00,,612.00,,573016.40,,979.10,,-54.10,
,45,,Garima Bikas Bank Limited,,308,,394.70,,383.10,,384.00,,44335.00,,17146366.90,,391.00,,-7.00,
,46,,Ghalemdi Hydro Limited,,191,,220.00,,207.00,,209.10,,36945.00,,7762109.50,,218.50,,-9.40,
,47,,Global IME Bank Limited Debenture 2086/87,,2,,774.80,,774.80,,774.80,,161.00,,124742.80,,790.50,,-15.70,
,48,,Global IME Laghubitta Bittiya Sanstha Ltd.,,41,,1295.00,,1270.00,,1280.00,,948.00,,1212527.70,,1305.00,,-25.00,
,49,,Global IME Samunnat Scheme-1,,25,,9.98,,9.43,,9.43,,54665.00,,529894.05,,9.60,,-0.17,
,50,,Goodwill Finance Limited,,267,,527.90,,497.00,,498.00,,33110.00,,16919303.20,,526.50,,-28.50,
,51,,Grameen Bikas Laghubitta Bittiya Sanstha Ltd.,,127,,718.00,,678.40,,686.00,,10665.00,,7330505.40,,704.00,,-18.00,
,52,,Green Development Bank Ltd.,,53,,264.00,,250.00,,252.00,,7247.00,,1851562.00,,263.00,,-11.00,
,53,,Green Ventures Limited,,383,,369.00,,353.00,,358.40,,24241.00,,8757366.90,,374.10,,-15.70,
,54,,GreenLife Hydropower Limited,,80,,296.90,,286.50,,287.00,,4677.00,,1359442.00,,297.00,,-10.00,
,55,,Guheshowori Merchant Bank & Finance Co. Ltd.,,158,,356.00,,338.00,,338.00,,31231.00,,10753943.20,,354.90,,-16.90,
,56,,Gurans Laghubitta Bittiya Sanstha Limited,,24,,999.00,,973.00,,973.00,,726.00,,715360.40,,1012.00,,-39.00,
,57,,Gurkhas Finance Ltd.,,387,,556.00,,520.10,,522.00,,38821.00,,20664382.70,,546.20,,-24.20,
,58,,Himal Dolakha Hydropower Company Limited,,772,,224.00,,208.60,,210.00,,192332.00,,41294491.20,,216.00,,-6.00,
,59,,Himalaya Urja Bikas Company Limited,,65,,249.90,,235.40,,240.00,,9441.00,,2292642.70,,252.30,,-12.30,
,60,,Himalayan Bank Limited,,93,,338.90,,327.50,,328.10,,10827.00,,3589043.20,,334.10,,-6.00,
,61,,Himalayan Distillery Limited,,631,,3460.00,,3390.10,,3390.10,,18202.00,,62053830.30,,3460.00,,-69.90,
,62,,Himalayan Everest Insurance Limited,,149,,390.00,,375.00,,375.10,,24649.00,,9342753.50,,392.00,,-16.90,
,63,,Himalayan Hydropower Limited,,569,,318.20,,301.00,,303.00,,24587.00,,7625635.90,,322.00,,-19.00,
,64,,Himalayan Power Partner Ltd.,,60,,364.00,,351.10,,354.00,,7750.00,,2763552.50,,365.00,,-11.00,
,65,,Hydorelectricity Investment and Development Company Ltd,,933,,203.80,,196.00,,196.00,,139016.00,,27663564.40,,202.50,,-6.50,
,66,,ICFC Finance Limited,,472,,513.00,,483.00,,483.00,,78933.00,,38675872.20,,503.00,,-20.00,
,67,,IME General Insurance Ltd.,,193,,413.00,,396.00,,397.00,,29202.00,,11716627.00,,415.00,,-18.00,
,68,,Infinity Laghubitta Bittiya Sanstha Limited,,36,,976.90,,951.10,,970.00,,824.00,,792571.90,,981.50,,-11.50,
,69,,Jalpa Samudayik Laghubitta Bittiya Sanstha Limited,,140,,3270.00,,3098.00,,3103.00,,5900.00,,18511405.20,,3214.00,,-111.00,
,70,,Janaki Finance Company Limited,,179,,408.00,,387.50,,391.00,,23075.00,,9064316.10,,403.50,,-12.50,
,71,,Janautthan Samudayic Laghubitta Bittya Sanstha Limited,,55,,1740.00,,1700.00,,1701.00,,1717.00,,2943134.20,,1765.00,,-64.00,
,72,,Jeevan Bikas Laghubitta  Bittya Sanstha Ltd,,303,,2740.00,,2644.00,,2647.00,,6178.00,,16485168.30,,2696.00,,-49.00,
,73,,Joshi Hydropower Development Company Ltd,,97,,218.00,,207.80,,209.60,,12904.00,,2727804.60,,216.00,,-6.40,
,74,,Jyoti Bikas Bank Limited,,387,,302.00,,292.00,,294.00,,54430.00,,16056426.60,,300.00,,-6.00,
,75,,Jyoti Bikash  Bank Ltd. Promoter Share,,1,,160.00,,160.00,,160.00,,16529.00,,2644640.00,,160.00,,0.00,
,76,,Kalika Laghubitta Bittiya Sanstha Ltd,,41,,1050.00,,1030.00,,1030.00,,1012.00,,1045925.40,,1050.00,,-20.00,
,77,,Kalika power Company Ltd,,50,,390.00,,376.10,,380.00,,4016.00,,1533229.00,,390.00,,-10.00,
,78,,Kamana Sewa Bikas Bank Limited,,343,,347.00,,333.20,,334.10,,45091.00,,15235002.50,,347.00,,-12.90,
,79,,Karnali Development Bank Limited,,114,,246.00,,233.50,,235.00,,14600.00,,3468579.60,,246.00,,-11.00,
,80,,Khanikhola Hydropower Co. Ltd.,,91,,218.90,,203.00,,208.00,,12214.00,,2563472.00,,218.00,,-10.00,
,81,,Kisan Lagubitta Bittiya Sanstha Limited,,10,,911.00,,891.00,,892.80,,212.00,,189712.60,,929.50,,-36.70,
,82,,Kumari Bank Limited,,231,,201.50,,198.00,,198.90,,31292.00,,6222646.20,,200.00,,-1.10,
,83,,Kumari Dhanabriddhi Yojana,,28,,8.64,,8.33,,8.51,,9950.00,,84365.00,,8.49,,0.02,
,84,,Kumari Equity Fund,,42,,8.81,,8.12,,8.18,,140750.00,,1151653.00,,8.48,,-0.30,
,85,,Laxmi Bank Limited,,72,,202.00,,199.00,,200.00,,18288.00,,3646566.00,,200.00,,0.00,
,86,,Laxmi Equity Fund,,13,,8.28,,8.08,,8.28,,52940.00,,431769.20,,8.35,,-0.07,
,87,,Laxmi Laghubitta Bittiya Sanstha Ltd.,,22,,1285.20,,1226.00,,1226.10,,1437.00,,1791884.40,,1260.00,,-33.90,
,88,,Laxmi Unnati Kosh,,25,,8.48,,8.04,,8.24,,111527.00,,906377.08,,8.32,,-0.08,
,89,,Liberty Energy Company Limited,,149,,262.60,,241.20,,254.90,,31810.00,,7963156.90,,267.90,,-13.00,
,90,,Life Insurance Corporation (Nepal) Limited,,218,,1490.00,,1409.30,,1431.00,,18345.00,,26585131.10,,1445.00,,-14.00,
,91,,Lumbini Bikas Bank Ltd.,,517,,391.00,,375.00,,378.00,,89440.00,,34015937.20,,390.00,,-12.00,
,92,,Machhapuchhre Bank Limited,,228,,228.90,,222.50,,225.00,,48888.00,,10963579.20,,227.10,,-2.10,
,93,,Madhya Bhotekoshi Jalavidyut Company Limited,,413,,241.70,,231.90,,233.00,,14819.00,,3473507.90,,238.90,,-5.90,
,94,,Mahalaxmi Bikas Bank Ltd.,,453,,392.00,,375.50,,376.00,,68417.00,,26095154.60,,389.00,,-13.00,
,95,,Mahila Lagubitta Bittiya Sanstha Limited,,113,,3850.00,,3780.00,,3797.00,,2287.00,,8697332.80,,3876.00,,-79.00,
,96,,Mahuli Laghubitta Bittiya Sanstha Limited,,26,,1186.00,,1140.00,,1186.00,,1042.00,,1206073.60,,1197.00,,-11.00,
,97,,Mailung Khola Jal Vidhyut Company Limited,,80,,491.00,,456.00,,469.20,,7329.00,,3384406.10,,463.00,,6.20,
,98,,Manakamana Smart Laghubitta Bittiya Sanstha Limited,,26,,1020.00,,975.20,,976.00,,700.00,,695290.00,,1015.00,,-39.00,
,99,,Mandakini Hydropower Limited,,956,,400.10,,378.70,,380.00,,23769.00,,9208169.20,,407.60,,-27.60,
,100,,Manjushree Finance Ltd.,,262,,430.00,,407.00,,411.00,,24514.00,,10190888.60,,427.00,,-16.00,
,101,,Manushi Laghubitta Bittiya Sanstha Limited,,37,,1208.00,,1160.00,,1185.00,,834.00,,980543.00,,1210.00,,-25.00,
,102,,Mega Mutual Fund -1,,30,,7.75,,7.55,,7.61,,12477.00,,95631.75,,7.62,,-0.01,
,103,,Mero Microfinance Bittiya Sanstha Ltd.,,87,,844.00,,830.00,,831.00,,4451.00,,3719544.80,,847.10,,-16.10,
,104,,Mirmire Microfinance Development Bank Ltd.,,17,,1065.90,,1047.70,,1048.00,,826.00,,867737.90,,1069.00,,-21.00,
,105,,Miteri Development Bank Limited,,90,,385.00,,370.50,,372.00,,10675.00,,3999592.30,,385.00,,-13.00,
,106,,Mithila LaghuBitta Bittiya Sanstha Limited,,37,,1173.00,,1147.00,,1154.00,,2094.00,,2416740.60,,1193.40,,-39.40,
,107,,Mountain Energy Nepal Limited,,63,,846.00,,810.00,,810.00,,3081.00,,2506453.50,,823.00,,-13.00,
,108,,Mountain Hydro Nepal Limited,,151,,282.00,,268.00,,268.00,,30202.00,,8235137.70,,282.10,,-14.10,
,109,,Muktinath Bikas Bank Ltd.,,241,,444.00,,435.10,,435.10,,29098.00,,12751060.20,,442.00,,-6.90,
,110,,Multipurpose Finance Company  Limited,,145,,352.80,,333.30,,333.50,,27785.00,,9452011.80,,346.00,,-12.50,
,111,,NABIL BALANCED FUND-2,,3,,9.46,,9.28,,9.46,,740.00,,6894.40,,9.46,,0.00,
,112,,Nabil Balanced Fund-3,,38,,8.10,,7.94,,7.95,,31804.00,,253626.80,,8.06,,-0.11,
,113,,Nabil Bank Limited,,746,,799.90,,790.00,,793.50,,55498.00,,44105178.90,,795.90,,-2.40,
,114,,Nabil Equity Fund,,11,,9.20,,9.00,,9.10,,9418.00,,86095.16,,9.31,,-0.21,
,115,,Narayani Development Bank Limited,,36,,452.80,,431.00,,431.00,,2085.00,,917563.00,,462.00,,-31.00,
,116,,National Hydro Power Company Limited,,459,,246.90,,237.00,,238.00,,117744.00,,28275857.90,,245.10,,-7.10,
,117,,National Life Insurance Co. Ltd.,,164,,573.90,,548.80,,551.00,,25298.00,,14042672.50,,563.50,,-12.50,
,118,,National Microfinance Laghubitta Bittiya Sanstha Limited,,98,,2280.00,,2225.00,,2225.00,,3399.00,,7632738.00,,2269.00,,-44.00,
,119,,Naya Sarathi Laghubitta Bittiya Sanstha Limited,,83,,807.00,,770.00,,795.60,,6188.00,,4890169.40,,808.10,,-12.50,
,120,,Neco Insurance Limited,,141,,761.00,,733.00,,735.00,,12710.00,,9393200.60,,750.00,,-15.00,
,121,,Nepal Bank Limited,,263,,286.00,,280.00,,281.50,,28659.00,,8085838.60,,283.10,,-1.60,
,122,,Nepal Credit And Commercial Bank Limited,,404,,211.00,,202.70,,205.90,,114378.00,,23336446.50,,207.00,,-1.10,
,123,,Nepal Doorsanchar Company Limited,,485,,907.90,,883.00,,901.00,,55747.00,,49713193.90,,903.70,,-2.70,
,124,,Nepal Finance Ltd.,,355,,291.90,,276.40,,278.00,,57056.00,,16155073.60,,291.10,,-13.10,
,125,,Nepal Hydro Developers Ltd.,,85,,394.80,,372.00,,379.00,,13455.00,,5057624.70,,387.10,,-8.10,
,126,,Nepal Infrastructure Bank Limited,,880,,230.00,,224.50,,225.00,,82956.00,,18751232.20,,229.00,,-4.00,
,127,,Nepal Insurance Co. Ltd.,,94,,468.00,,450.80,,452.20,,8795.00,,4022398.00,,468.10,,-15.90,
,128,,Nepal Life Insurance Co. Ltd.,,529,,680.00,,662.50,,663.00,,30636.00,,20454746.70,,677.00,,-14.00,
,129,,Nepal Reinsurance Company Limited,,454,,718.50,,694.00,,707.00,,31169.00,,21906958.00,,714.00,,-7.00,
,130,,Nepal SBI Bank Limited,,80,,283.00,,274.10,,276.00,,8133.00,,2254041.20,,284.50,,-8.50,
,131,,Nerude Laghubitta Bittiya Sanstha Limited,,53,,948.00,,920.10,,920.10,,3189.00,,2962652.70,,944.10,,-24.00,
,132,,NESDO Sambridha Laghubitta Bittiya Sanstha Limited,,259,,3389.00,,3211.00,,3240.00,,9408.00,,30696689.30,,3326.00,,-86.00,
,133,,Ngadi Group Power Ltd.,,203,,275.00,,261.00,,261.00,,30261.00,,8003068.50,,268.50,,-7.50,
,134,,NIBL Pragati Fund,,5,,8.95,,8.71,,8.95,,3655.00,,31996.25,,8.67,,0.28,
,135,,NIBL Samriddhi Fund -2,,23,,7.77,,7.63,,7.66,,13910.00,,107041.35,,7.90,,-0.24,
,136,,NIC Asia Balanced Fund,,9,,10.45,,10.26,,10.27,,29778.00,,306535.75,,10.45,,-0.18,
,137,,NIC Asia Bank Ltd.,,410,,655.00,,645.10,,646.10,,45482.00,,29472789.80,,655.00,,-8.90,
,138,,NIC Asia Growth Fund,,9,,11.25,,11.00,,11.00,,22400.00,,247040.00,,11.46,,-0.46,
,139,,NIC ASIA Laghubitta Bittiya Sanstha Limited,,197,,860.00,,820.00,,820.50,,7983.00,,6612219.80,,860.00,,-39.50,
,140,,NIC Asia Select Fund 30,,17,,8.62,,8.00,,8.19,,10800.00,,87914.00,,8.30,,-0.11,
,141,,Nirdhan Utthan Laghubitta Bittiya Sanstha Limited,,159,,1008.00,,985.10,,988.00,,10477.00,,10415789.20,,1009.00,,-21.00,
,142,,NLG Insurance Company Ltd.,,87,,493.00,,472.00,,475.00,,10298.00,,4939709.50,,497.00,,-22.00,
,143,,NMB  Microfinance Bittiya Sanstha Ltd.,,68,,750.00,,727.20,,731.00,,3242.00,,2385814.30,,757.00,,-26.00,
,144,,NMB 50,,16,,10.49,,10.00,,10.09,,69364.00,,712386.92,,10.10,,-0.01,
,145,,NMB Bank Limited,,216,,251.00,,246.00,,249.00,,25195.00,,6257774.30,,252.00,,-3.00,
,146,,NMB Hybrid Fund L-1,,28,,10.18,,9.70,,10.18,,167107.00,,1665892.67,,9.80,,0.38,
,147,,NRN Infrastructure and Development Limited,,98,,494.70,,474.00,,479.00,,10017.00,,4807218.00,,490.00,,-11.00,
,148,,Nyadi Hydropower Limited,,127,,330.00,,310.00,,312.10,,8035.00,,2532624.70,,330.00,,-17.90,
,149,,Oriental Hotels Limited,,30,,479.90,,457.70,,457.70,,2273.00,,1052760.40,,470.50,,-12.80,
,150,,Panchakanya Mai Hydropower Ltd,,73,,235.60,,222.10,,223.00,,8262.00,,1864749.20,,231.80,,-8.80,
,151,,Panchthar Power Compant Limited,,151,,336.00,,318.30,,321.00,,32249.00,,10500203.20,,332.90,,-11.90,
,152,,Pokhara Finance Ltd.,,162,,383.50,,365.00,,368.00,,15886.00,,5864712.00,,380.00,,-12.00,
,153,,Prabhu  Bank Limited,,382,,210.50,,204.10,,206.00,,75701.00,,15605155.70,,207.20,,-1.20,
,154,,Prabhu Select Fund,,30,,8.20,,7.97,,8.10,,44550.00,,356766.00,,8.21,,-0.11,
,155,,Prime Commercial Bank Ltd.,,331,,240.00,,235.10,,235.90,,43456.00,,10266214.70,,238.90,,-3.00,
,156,,Progressive Finance Limited,,191,,309.00,,290.20,,296.00,,54087.00,,16254982.80,,303.00,,-7.00,
,157,,Prudential Insurance Co. Ltd.,,76,,380.00,,363.00,,363.00,,7988.00,,2929654.00,,380.00,,-17.00,
,158,,Radhi Bidyut Company Ltd,,1558,,309.50,,287.00,,298.00,,169447.00,,51420230.00,,281.40,,16.60,
,159,,Rastra Utthan Laghubitta Sanstha Limited,,113,,1149.00,,1083.00,,1083.00,,3143.00,,3447227.30,,1130.00,,-47.00,
,160,,Rastriya Beema Company Limited,,29,,14200.00,,13850.00,,13900.00,,330.00,,4621909.00,,14210.00,,-310.00,
,161,,Rastriya Beema Company Limited Promoter Share,,11,,11199.00,,11078.00,,11111.00,,130.00,,1447070.00,,11225.00,,-114.00,
,162,,RASUWAGADHI HYDROPOWER COMPANY LIMITED,,184,,252.00,,240.10,,242.00,,25089.00,,6139827.40,,250.00,,-8.00,
,163,,RBB Mutual Fund 1,,18,,7.99,,7.72,,7.72,,55255.00,,429023.15,,7.99,,-0.27,
,164,,Reliance Finance Ltd.,,159,,343.00,,330.00,,330.00,,27332.00,,9189758.50,,340.50,,-10.50,
,165,,Ridi Power Company Limited,,617,,598.00,,575.10,,575.10,,102012.00,,59429134.50,,591.00,,-15.90,
,166,,River Falls Power Limited,,451,,280.00,,263.50,,265.00,,23824.00,,6439311.30,,280.00,,-15.00,
,167,,RMDC Laghubitta Bittiya Sanstha Ltd.,,88,,891.00,,870.00,,870.00,,5650.00,,4947589.20,,889.90,,-19.90,
,168,,RSDC Laghubitta Bittiya Sanstha Ltd.,,49,,599.70,,557.00,,559.00,,3707.00,,2097188.00,,577.00,,-18.00,
,169,,Ru Ru Jalbidhyut Pariyojana Limited,,203,,1060.50,,939.60,,939.60,,6994.00,,6677123.70,,1044.00,,-104.40,
,170,,SABAIKO LAGHUBITTA BITTIYA SANSTHA LIMITED,,37,,1074.40,,1045.00,,1074.40,,838.00,,885324.00,,1072.00,,2.40,
,171,,Sadhana Laghubitta Bittiya Sanstha Limited,,36,,1015.00,,991.00,,992.00,,1401.00,,1405079.60,,1017.10,,-25.10,
,172,,Sahas Urja Limited,,444,,530.00,,495.00,,496.00,,47766.00,,23996292.40,,520.00,,-24.00,
,173,,Salt Trading Corporation,,80,,4005.00,,3841.00,,3850.00,,1913.00,,7434152.00,,3940.00,,-90.00,
,174,,Samata Gharelu Laghubitta Bittiya Sanstha Limited,,28,,863.80,,817.00,,820.00,,2065.00,,1740797.50,,831.00,,-11.00,
,175,,Samling Power Company Limited,,66,,516.00,,486.00,,486.00,,3743.00,,1847487.60,,506.10,,-20.10,
,176,,Samriddhi Finance Company Limited,,248,,287.00,,274.40,,281.90,,40412.00,,11367153.40,,287.70,,-5.80,
,177,,Samudayik Laghubitta Bittiya Sanstha Limited,,14,,1455.00,,1374.00,,1415.00,,271.00,,380005.50,,1439.20,,-24.20,
,178,,Sana Kisan Bikas Laghubitta Bittiya Sanstha Limited,,103,,1087.50,,1070.00,,1076.00,,5807.00,,6257700.10,,1095.00,,-19.00,
,179,,Sanima Bank Limited,,169,,261.00,,255.50,,258.90,,21667.00,,5569885.10,,260.00,,-1.10,
,180,,Sanima Equity Fund,,24,,12.77,,12.43,,12.43,,69464.00,,868505.38,,12.61,,-0.18,
,181,,Sanima Large Cap Fund,,10,,8.25,,7.67,,7.80,,2800.00,,22263.00,,7.82,,-0.02,
,182,,Sanima Mai Hydropower Ltd.,,336,,322.00,,311.10,,315.00,,58877.00,,18560634.40,,321.00,,-6.00,
,183,,SANJEN JALAVIDHYUT COMPANY LIMITED,,149,,250.00,,240.00,,240.00,,26142.00,,6342953.40,,248.00,,-8.00,
,184,,Saptakoshi Development Bank Ltd,,80,,248.00,,229.00,,235.00,,6722.00,,1587399.90,,245.00,,-10.00,
,185,,Shangrila Development Bank Ltd.,,181,,319.90,,310.10,,312.00,,33662.00,,10529517.80,,320.00,,-8.00,
,186,,Shikhar Insurance Co. Ltd.,,232,,808.70,,783.50,,784.00,,13885.00,,11019445.20,,809.20,,-25.20,
,187,,Shine Resunga Development Bank Ltd.,,180,,316.00,,306.00,,307.90,,29339.00,,9042387.80,,315.00,,-7.10,
,188,,Shiva Shree Hydropower Ltd,,104,,223.00,,214.00,,214.50,,17376.00,,3763235.70,,223.00,,-8.50,
,189,,SHIVAM CEMENTS LTD,,688,,677.00,,660.00,,665.10,,107500.00,,71541197.10,,674.60,,-9.50,
,190,,Shree Investment Finance Co. Ltd.,,130,,346.90,,330.00,,330.10,,25825.00,,8720029.50,,347.00,,-16.90,
,191,,Siddhartha Bank Limited,,250,,311.90,,306.20,,307.50,,34529.00,,10644500.70,,313.90,,-6.40,
,192,,Siddhartha Equity Fund,,7,,8.53,,8.37,,8.53,,22180.00,,188100.10,,8.69,,-0.16,
,193,,Siddhartha Investment Growth Scheme - 2,,10,,8.62,,8.22,,8.62,,31200.00,,265920.00,,8.38,,0.24,
,194,,Sindhu Bikash Bank Ltd,,83,,308.00,,292.10,,293.00,,12312.00,,3653651.40,,303.00,,-10.00,
,195,,Singati Hydro Energy Limited,,102,,277.00,,265.00,,265.40,,6921.00,,1874574.00,,278.00,,-12.60,
,196,,Soaltee Hotel Limited,,95,,213.80,,208.10,,208.10,,27461.00,,5788016.60,,214.00,,-5.90,
,197,,Standard Chartered Bank Limited,,95,,427.00,,420.00,,425.00,,10563.00,,4453370.50,,425.60,,-0.60,
,198,,Summit Laghubitta Bittiya Sanstha Limited,,21,,890.00,,845.00,,869.00,,673.00,,579541.00,,890.00,,-21.00,
,199,,Sunrise Bank Limited,,150,,207.00,,203.60,,203.60,,39672.00,,8125847.40,,205.90,,-2.30,
,200,,Sunrise Bluechip Fund,,13,,8.00,,7.84,,7.85,,3685.00,,28937.25,,8.00,,-0.15,
,201,,Sunrise First Mutual Fund,,15,,11.45,,11.10,,11.10,,59005.00,,666540.50,,11.30,,-0.20,
,202,,Support Microfinance Bittiya Sanstha Ltd.,,8,,1344.50,,1309.00,,1309.00,,282.00,,372939.00,,1371.90,,-62.90,
,203,,Suryodaya Womi Laghubitta Bittiya Sanstha Limited,,71,,784.00,,760.00,,761.00,,4323.00,,3317190.10,,785.60,,-24.60,
,204,,Swabalamban Laghubitta Bittiya Sanstha Limited,,135,,1315.00,,1267.60,,1275.00,,5427.00,,6956738.20,,1297.50,,-22.50,
,205,,Swabhimaan Laghubitta Bittiya Sanstha Limited,,7,,1625.00,,1566.10,,1625.00,,98.00,,156158.30,,1630.00,,-5.00,
,206,,Swarojgar Laghu Bitta Bikas Bank Ltd.,,54,,975.00,,911.00,,941.00,,4167.00,,3912461.40,,961.00,,-20.00,
,207,,Swet-Ganga Hydropower & Construction Limited,,987,,315.00,,300.00,,301.00,,20529.00,,6275687.20,,319.00,,-18.00,
,208,,Synergy Power Development Ltd.,,255,,322.00,,307.00,,307.00,,44008.00,,13724083.90,,321.00,,-14.00,
,209,,Taragaon Regency Hotel Limited,,83,,346.50,,316.00,,333.50,,8334.00,,2686519.00,,339.80,,-6.30,
,210,,Terhathum Power Company Limited,,74,,454.00,,425.00,,433.00,,3652.00,,1576976.80,,447.00,,-14.00,
,211,,Unilever Nepal Limited,,10,,18575.00,,18201.00,,18575.00,,180.00,,3296460.00,,18500.00,,75.00,
,212,,Union Hydropower Limited,,217,,237.60,,221.10,,224.00,,49261.00,,11099504.50,,234.00,,-10.00,
