"
",S.N.,"
",Traded Companies,"
",No. Of Transaction,"
",Max Price,"
",Min Price,"
",Closing Price,"
",Traded Shares,"
",Amount,"
",Previous Closing,"
",Difference Rs.,"
"
,1,,10% Sunrise Debenture 2080,,1,,940.00,,940.00,,940.00,,25.00,,23500.00,,958.70,,-18.70,
,2,,10.25% KBL Debenture 2086,,1,,915.00,,915.00,,915.00,,25.00,,22875.00,,919.60,,-4.60,
,3,,10.25% Sunrise Bank Debenture 2083,,2,,930.00,,930.00,,930.00,,125.00,,116250.00,,930.00,,0.00,
,4,,8.75 % Prime Debenture 2085,,1,,800.20,,800.20,,800.20,,25.00,,20005.00,,807.00,,-6.80,
,5,,9.5% Manjushree Finance Limited Debenture 2085,,2,,843.00,,842.00,,843.00,,50.00,,42125.00,,833.00,,10.00,
,6,,Aarambha Chautari Laghubitta Bittiya Sanstha Limited,,28,,799.90,,776.10,,798.00,,894.00,,701894.20,,785.10,,12.90,
,7,,Adarsha Laghubitta Bittiya Sanstha Limited,,4,,283.30,,277.80,,283.30,,20.00,,5590.90,,277.80,,5.50,
,8,,Agricultural Development Bank Limited,,184,,323.00,,318.00,,321.00,,12572.00,,4020241.30,,320.70,,0.30,
,9,,Ankhu Khola Jalvidhyut Company Ltd,,197,,208.00,,200.10,,206.50,,39328.00,,8031187.10,,204.00,,2.50,
,10,,Api Power Company Ltd.,,513,,260.00,,242.00,,252.00,,112830.00,,28084078.10,,246.00,,6.00,
,11,,Arun Kabeli Power Ltd.,,444,,447.00,,433.10,,443.00,,87080.00,,38283477.20,,441.90,,1.10,
,12,,Arun Valley Hydropower Development Co. Ltd.,,227,,340.00,,330.10,,335.80,,66312.00,,22189519.00,,333.00,,2.80,
,13,,Asha Laghubitta Bittiya Sanstha Ltd,,53,,1173.00,,1130.00,,1163.90,,3988.00,,4578188.30,,1177.00,,-13.10,
,14,,Asian Life Insurance Co. Limited,,175,,568.00,,547.80,,556.00,,26747.00,,14896474.00,,555.00,,1.00,
,15,,Balephi Hydropower Limited,,226,,321.40,,300.10,,318.00,,11402.00,,3499902.20,,307.50,,10.50,
,16,,Barun Hydropower Co. Ltd.,,94,,254.00,,242.00,,254.00,,7188.00,,1772464.90,,251.10,,2.90,
,17,,Best Finance Company Ltd.,,88,,372.50,,363.00,,370.00,,7023.00,,2578144.40,,369.90,,0.10,
,18,,Bindhyabasini Hydropower Development Company Limited,,245,,433.00,,400.70,,429.00,,5130.00,,2141765.00,,414.00,,15.00,
,19,,Bishal Bazar Company Limited,,26,,3439.80,,3361.40,,3370.00,,525.00,,1770790.00,,3430.00,,-60.00,
,20,,Bottlers Nepal (Terai) Limited,,1,,13290.00,,13290.00,,13290.00,,20.00,,265800.00,,13200.00,,90.00,
,21,,Buddha Bhumi Nepal Hydropower Company Limited,,57,,409.00,,378.30,,406.90,,1711.00,,669507.00,,393.70,,13.20,
,22,,Butwal Power Company Limited,,72,,315.00,,309.00,,313.00,,7496.00,,2339750.90,,314.00,,-1.00,
,23,,CEDB Hydropower Development Company Limited,,108,,690.00,,670.00,,689.00,,10395.00,,7036585.50,,681.00,,8.00,
,24,,Central Finance Co. Ltd.,,101,,338.00,,323.00,,331.00,,15147.00,,4983651.90,,325.00,,6.00,
,25,,Chandragiri Hills Limited,,35,,1019.90,,995.00,,1019.90,,1208.00,,1216727.00,,1005.00,,14.90,
,26,,Chhimek Laghubitta Bittiya Sanstha Limited,,151,,1034.00,,1011.00,,1034.00,,5457.00,,5591726.50,,1030.90,,3.10,
,27,,Chhyangdi Hydropower Ltd.,,71,,240.80,,229.00,,238.00,,8253.00,,1933915.50,,236.10,,1.90,
,28,,Chilime Hydropower Company Limited,,114,,390.00,,377.40,,382.00,,42280.00,,16168826.90,,383.00,,-1.00,
,29,,Citizen Investment Trust,,211,,2029.00,,1990.00,,1996.00,,7628.00,,15238883.30,,1999.50,,-3.50,
,30,,Citizens Bank International Limited,,179,,198.00,,194.20,,196.00,,27151.00,,5319761.00,,196.40,,-0.40,
,31,,Citizens Mutual Fund -1,,2,,8.00,,7.94,,8.00,,600.00,,4794.00,,8.10,,-0.10,
,32,,Civil Laghubitta Bittiya Sanstha Ltd.,,27,,888.40,,860.00,,883.00,,1070.00,,935954.00,,906.50,,-23.50,
,33,,Corporate Development Bank Limited,,49,,305.00,,286.70,,293.00,,4742.00,,1407493.00,,292.50,,0.50,
,34,,Deprosc Laghubitta Bittiya Sanstha Limited,,60,,988.00,,962.10,,980.00,,2015.00,,1965579.50,,980.00,,0.00,
,35,,Dibyashwori Hydropower Ltd.,,65,,206.90,,195.50,,203.00,,8862.00,,1759405.50,,200.00,,3.00,
,36,,Dordi Khola Jal Bidyut Company Limited,,291,,327.00,,311.00,,326.00,,18943.00,,6026068.00,,323.00,,3.00,
,37,,Emerging Nepal Limited,,60,,678.00,,648.20,,675.90,,2011.00,,1335435.00,,674.00,,1.90,
,38,,Everest Bank Limited,,164,,497.00,,485.10,,490.00,,15782.00,,7718158.10,,492.00,,-2.00,
,39,,Excel Development Bank Ltd.,,75,,330.00,,318.00,,327.00,,12498.00,,4054477.60,,323.10,,3.90,
,40,,First Micro Finance Laghubitta Bittiya Sanstha Limited,,77,,696.70,,673.00,,690.00,,8032.00,,5494318.50,,683.50,,6.50,
,41,,Forward Microfinance Laghubitta Bittiya Sanstha Limited,,177,,2635.00,,2573.00,,2619.00,,5772.00,,15062026.40,,2621.00,,-2.00,
,42,,Ganapati Laghubitta Bittiya Sanstha Limited,,20,,940.00,,904.00,,910.00,,442.00,,403426.30,,948.00,,-38.00,
,43,,Garima Bikas Bank Limited,,200,,382.00,,370.60,,377.00,,28711.00,,10752757.80,,376.00,,1.00,
,44,,Ghalemdi Hydro Limited,,115,,211.00,,198.00,,205.00,,19854.00,,4049456.00,,201.00,,4.00,
,45,,Global IME Bank Limited Debenture 2086/87,,1,,777.00,,777.00,,777.00,,10.00,,7770.00,,770.10,,6.90,
,46,,Global IME Laghubitta Bittiya Sanstha Ltd.,,36,,1250.00,,1225.00,,1244.00,,828.00,,1026947.00,,1245.00,,-1.00,
,47,,Global IME Samunnat Scheme-1,,8,,9.75,,9.58,,9.58,,4210.00,,40679.30,,9.59,,-0.01,
,48,,Goodwill Finance Limited,,111,,517.00,,483.00,,495.00,,19895.00,,9858667.00,,495.00,,0.00,
,49,,Grameen Bikas Laghubitta Bittiya Sanstha Ltd.,,65,,687.00,,668.00,,687.00,,6940.00,,4692025.90,,680.00,,7.00,
,50,,Green Development Bank Ltd.,,40,,258.00,,249.00,,258.00,,5704.00,,1430719.40,,253.00,,5.00,
,51,,Green Ventures Limited,,280,,357.00,,343.10,,355.90,,9442.00,,3276189.90,,349.90,,6.00,
,52,,GreenLife Hydropower Limited,,67,,284.00,,274.00,,280.00,,4247.00,,1178499.00,,279.30,,0.70,
,53,,Guheshowori Merchant Bank & Finance Co. Ltd.,,91,,355.00,,331.00,,348.00,,14200.00,,4833829.50,,340.10,,7.90,
,54,,Gurans Laghubitta Bittiya Sanstha Limited,,10,,975.00,,945.10,,960.00,,459.00,,446693.20,,963.00,,-3.00,
,55,,Gurkhas Finance Ltd.,,208,,540.20,,513.00,,534.50,,22298.00,,11681605.70,,526.00,,8.50,
,56,,Himal Dolakha Hydropower Company Limited,,400,,204.00,,196.50,,202.00,,89181.00,,17828360.20,,201.90,,0.10,
,57,,Himalaya Urja Bikas Company Limited,,48,,243.70,,226.30,,239.90,,6564.00,,1551544.00,,235.00,,4.90,
,58,,Himalayan Bank Limited,,79,,328.00,,321.00,,322.00,,10589.00,,3518759.00,,325.00,,-3.00,
,59,,Himalayan Distillery Limited,,300,,3401.00,,3350.00,,3380.00,,7891.00,,26604096.20,,3385.00,,-5.00,
,60,,Himalayan Everest Insurance Limited,,471,,407.00,,367.50,,407.00,,143616.00,,56554781.60,,370.00,,37.00,
,61,,Himalayan Everest Insurance Limited Promoter,,42,,279.50,,259.10,,279.50,,12469.00,,3477758.90,,254.10,,25.40,
,62,,Himalayan Hydropower Limited,,330,,298.00,,273.10,,288.40,,14792.00,,4106820.30,,284.20,,4.20,
,63,,Himalayan Power Partner Ltd.,,42,,346.80,,332.00,,345.90,,4865.00,,1643503.10,,338.20,,7.70,
,64,,Hydorelectricity Investment and Development Company Limited Promoter,,116,,106.30,,98.00,,100.00,,120254.00,,12019451.00,,98.20,,1.80,
,65,,Hydorelectricity Investment and Development Company Ltd,,503,,196.00,,190.60,,194.10,,72459.00,,13988648.10,,193.60,,0.50,
,66,,ICFC Finance Limited,,313,,485.00,,462.00,,484.00,,37702.00,,17795030.70,,476.20,,7.80,
,67,,IME General Insurance Ltd.,,156,,404.00,,378.00,,396.00,,20885.00,,8124994.00,,388.00,,8.00,
,68,,Infinity Laghubitta Bittiya Sanstha Limited,,28,,970.00,,940.00,,969.90,,712.00,,677697.60,,965.00,,4.90,
,69,,Jalpa Samudayik Laghubitta Bittiya Sanstha Limited,,134,,3048.00,,2973.50,,3046.80,,3461.00,,10387921.00,,3028.00,,18.80,
,70,,Janaki Finance Company Limited,,52,,396.00,,379.00,,389.90,,4960.00,,1903385.50,,385.00,,4.90,
,71,,Janautthan Samudayic Laghubitta Bittya Sanstha Limited,,15,,1715.00,,1666.10,,1696.00,,301.00,,512266.50,,1693.00,,3.00,
,72,,Jeevan Bikas Laghubitta  Bittya Sanstha Ltd,,184,,2649.50,,2600.00,,2617.00,,3258.00,,8533672.30,,2630.00,,-13.00,
,73,,Joshi Hydropower Development Company Ltd,,75,,209.10,,201.00,,207.00,,9581.00,,1954822.20,,203.00,,4.00,
,74,,Jyoti Bikas Bank Limited,,233,,292.00,,282.30,,288.90,,33976.00,,9720916.80,,286.00,,2.90,
,75,,Kalika Laghubitta Bittiya Sanstha Ltd,,29,,1020.00,,1003.60,,1003.60,,823.00,,830084.70,,1023.90,,-20.30,
,76,,Kalika power Company Ltd,,57,,381.00,,349.00,,352.00,,7919.00,,2833297.60,,360.00,,-8.00,
,77,,Kamana Sewa Bikas Bank Limited,,150,,346.80,,331.00,,339.00,,17783.00,,5970058.40,,336.00,,3.00,
,78,,Karnali Development Bank Limited,,31,,235.00,,227.10,,235.00,,3745.00,,864649.50,,230.30,,4.70,
,79,,Khanikhola Hydropower Co. Ltd.,,83,,214.00,,200.00,,208.90,,10358.00,,2089526.90,,204.10,,4.80,
,80,,Kisan Lagubitta Bittiya Sanstha Limited,,9,,890.00,,873.00,,875.00,,224.00,,197580.00,,890.00,,-15.00,
,81,,Kumari Bank Limited,,206,,200.00,,196.30,,198.20,,40468.00,,8046645.10,,198.00,,0.20,
,82,,Kumari Dhanabriddhi Yojana,,29,,8.59,,8.40,,8.41,,4900.00,,41400.00,,8.43,,-0.02,
,83,,Kumari Equity Fund,,16,,8.39,,8.03,,8.28,,6350.00,,52235.00,,8.07,,0.21,
,84,,Laxmi Bank Limited,,44,,198.00,,196.80,,198.00,,4623.00,,912759.00,,198.20,,-0.20,
,85,,Laxmi Laghubitta Bittiya Sanstha Ltd.,,7,,1248.00,,1221.00,,1221.00,,327.00,,404503.00,,1225.00,,-4.00,
,86,,Laxmi Unnati Kosh,,3,,8.29,,8.13,,8.13,,400.00,,3286.00,,8.28,,-0.15,
,87,,Liberty Energy Company Limited,,47,,263.60,,239.30,,263.60,,4490.00,,1121288.20,,254.00,,9.60,
,88,,Life Insurance Corporation (Nepal) Limited,,155,,1430.00,,1375.00,,1420.00,,9998.00,,13928972.00,,1379.00,,41.00,
,89,,Lumbini Bikas Bank Ltd.,,206,,387.50,,369.00,,377.00,,33994.00,,12774334.00,,379.00,,-2.00,
,90,,Machhapuchhre Bank Limited,,159,,220.00,,217.00,,219.90,,35691.00,,7789897.60,,220.50,,-0.60,
,91,,Madhya Bhotekoshi Jalavidyut Company Limited,,346,,230.00,,222.00,,227.00,,13432.00,,3021462.80,,225.10,,1.90,
,92,,Mahalaxmi Bikas Bank Ltd.,,232,,377.80,,368.10,,371.00,,35147.00,,13041255.70,,374.90,,-3.90,
,93,,Mahila Lagubitta Bittiya Sanstha Limited,,52,,3720.00,,3660.00,,3705.00,,1062.00,,3927338.00,,3720.00,,-15.00,
,94,,Mahuli Laghubitta Bittiya Sanstha Limited,,11,,1207.90,,1120.00,,1207.90,,209.00,,241691.00,,1141.30,,66.60,
,95,,Mailung Khola Jal Vidhyut Company Limited,,86,,480.20,,455.30,,472.00,,8520.00,,3977078.80,,490.00,,-18.00,
,96,,Manakamana Smart Laghubitta Bittiya Sanstha Limited,,10,,967.00,,950.00,,967.00,,161.00,,155248.50,,950.00,,17.00,
,97,,Mandakini Hydropower Limited,,415,,390.00,,362.30,,388.00,,12030.00,,4521718.00,,377.00,,11.00,
,98,,Manjushree Finance Ltd.,,154,,411.00,,400.00,,410.00,,14171.00,,5734349.30,,402.00,,8.00,
,99,,Manushi Laghubitta Bittiya Sanstha Limited,,38,,1209.60,,1105.00,,1120.00,,1646.00,,1849802.30,,1140.00,,-20.00,
,100,,Mega Mutual Fund -1,,33,,7.74,,7.52,,7.54,,32450.00,,244739.83,,7.59,,-0.05,
,101,,Mero Microfinance Bittiya Sanstha Ltd.,,34,,825.00,,805.00,,815.00,,1528.00,,1239921.50,,813.70,,1.30,
,102,,Mirmire Microfinance Development Bank Ltd.,,21,,1020.00,,1000.00,,1000.00,,1505.00,,1516164.80,,1019.00,,-19.00,
,103,,Miteri Development Bank Limited,,62,,386.00,,365.10,,372.10,,6638.00,,2476845.90,,370.00,,2.10,
,104,,Mithila LaghuBitta Bittiya Sanstha Limited,,6,,1156.60,,1133.60,,1150.00,,132.00,,151888.00,,1134.00,,16.00,
,105,,Mountain Energy Nepal Limited,,47,,804.80,,765.00,,789.00,,2684.00,,2080594.00,,775.00,,14.00,
,106,,Mountain Hydro Nepal Limited,,86,,270.20,,260.70,,262.20,,19947.00,,5272234.20,,262.00,,0.20,
,107,,Muktinath Bikas Bank Ltd.,,168,,438.60,,424.00,,433.00,,13752.00,,5906289.60,,432.50,,0.50,
