"
",S.N.,"
",Traded Companies,"
",No. Of Transaction,"
",Max Price,"
",Min Price,"
",Closing Price,"
",Traded Shares,"
",Amount,"
",Previous Closing,"
",Difference Rs.,"
"
,1,,10% Nabil Debenture 2082,,2,,935.00,,934.90,,935.00,,575.00,,537617.50,,931.00,,4.00,
,2,,10% Nepal SBI Bank Debenture 2086,,1,,916.30,,916.30,,916.30,,25.00,,22907.50,,934.90,,-18.60,
,3,,10% Sunrise Debenture 2080,,2,,940.00,,930.00,,940.00,,200.00,,187000.00,,930.00,,10.00,
,4,,10.25% GLOBAL IME BANK LTD. DEBENTURE 2080/81,,4,,945.00,,938.40,,945.00,,500.00,,471340.00,,920.00,,25.00,
,5,,10.25% KBL Debenture 2086,,3,,946.90,,946.90,,946.90,,50.00,,47345.00,,966.20,,-19.30,
,6,,10.25% Prabhu Bank  Debenture 2086,,1,,938.90,,938.90,,938.90,,50.00,,46945.00,,939.00,,-0.10,
,7,,10.25% SBL Debenture 2083,,2,,932.10,,932.10,,932.10,,300.00,,279630.00,,951.10,,-19.00,
,8,,12 % Goodwill Finance Limited Debenture 2083,,1,,1140.80,,1140.80,,1140.80,,10.00,,11408.00,,1164.00,,-23.20,
,9,,12% ICFC Finance Limited Debenture 2083,,6,,1098.80,,1046.00,,1046.00,,100.00,,106434.00,,1121.20,,-75.20,
,10,,8.5% BOK Debenture 2086,,1,,780.00,,780.00,,780.00,,100.00,,78000.00,,765.00,,15.00,
,11,,8.5% Nepal Investment Bank Debenture 2084,,4,,827.90,,827.90,,827.90,,250.00,,206975.00,,844.70,,-16.80,
,12,,8.5% SBL Debenture 2084,,1,,847.70,,847.70,,847.70,,14.00,,11867.80,,865.00,,-17.30,
,13,,8.75 % Prime Debenture 2085,,4,,831.60,,817.00,,817.00,,200.00,,165955.00,,848.50,,-31.50,
,14,,Aarambha Chautari Laghubitta Bittiya Sanstha Limited,,35,,860.00,,843.00,,850.00,,580.00,,493388.20,,857.00,,-7.00,
,15,,Agricultural Development Bank Limited,,265,,336.60,,325.00,,326.00,,33924.00,,11108511.10,,330.00,,-4.00,
,16,,Ankhu Khola Jalvidhyut Company Ltd,,126,,203.90,,198.10,,200.20,,23086.00,,4647756.20,,202.00,,-1.80,
,17,,Api Power Company Ltd.,,774,,251.00,,245.00,,248.00,,112624.00,,27849573.20,,250.00,,-2.00,
,18,,Arun Kabeli Power Ltd.,,309,,470.00,,456.00,,457.00,,58750.00,,27092456.80,,466.00,,-9.00,
,19,,Arun Valley Hydropower Development Co. Ltd.,,247,,361.00,,350.10,,352.00,,47547.00,,16901477.40,,357.00,,-5.00,
,20,,Asha Laghubitta Bittiya Sanstha Ltd,,40,,1295.00,,1264.00,,1264.00,,1262.00,,1603664.00,,1270.00,,-6.00,
,21,,Asian Life Insurance Co. Limited,,226,,594.90,,572.00,,575.00,,53812.00,,31030619.30,,589.00,,-14.00,
,22,,Balephi Hydropower Limited,,117,,245.00,,236.30,,243.00,,2985.00,,719224.00,,246.00,,-3.00,
,23,,Barun Hydropower Co. Ltd.,,138,,298.90,,288.80,,289.00,,15756.00,,4587286.50,,294.00,,-5.00,
,24,,Best Finance Company Ltd.,,109,,391.00,,379.40,,381.00,,11367.00,,4372683.60,,387.10,,-6.10,
,25,,Bishal Bazar Company Limited,,12,,3740.00,,3684.00,,3684.00,,248.00,,919236.50,,3740.00,,-56.00,
