"
",S.N.,"
",Traded Companies,"
",No. Of Transaction,"
",Max Price,"
",Min Price,"
",Closing Price,"
",Traded Shares,"
",Amount,"
",Previous Closing,"
",Difference Rs.,"
"
,1,,10 % NMB DEBENTURE 2085,,1,,900.10,,900.10,,900.10,,25.00,,22502.50,,914.00,,-13.90,
,2,,10.25% GLOBAL IME BANK LTD. DEBENTURE 2080/81,,4,,936.00,,935.00,,935.00,,1300.00,,1216000.00,,945.00,,-10.00,
,3,,10.25% Prabhu Bank  Debenture 2086,,2,,920.50,,920.50,,920.50,,300.00,,276150.00,,920.50,,0.00,
,4,,12% ICFC Finance Limited Debenture 2083,,4,,1044.00,,1041.00,,1044.00,,500.00,,521500.00,,1025.10,,18.90,
,5,,8.5% BOK Debenture 2086,,2,,770.00,,770.00,,770.00,,50.00,,38500.00,,766.00,,4.00,
,6,,8.5% Nepal Investment Bank Debenture 2084,,2,,812.00,,812.00,,812.00,,450.00,,365400.00,,812.00,,0.00,
,7,,8.75 % Prime Debenture 2085,,5,,823.30,,816.00,,823.30,,645.00,,526516.00,,817.00,,6.30,
,8,,Aarambha Chautari Laghubitta Bittiya Sanstha Limited,,60,,868.00,,833.00,,867.90,,1722.00,,1471375.20,,835.20,,32.70,
,9,,Agricultural Development Bank Limited,,271,,330.00,,318.00,,325.00,,34052.00,,10998616.70,,320.00,,5.00,
,10,,Ankhu Khola Jalvidhyut Company Ltd,,339,,207.00,,196.00,,207.00,,63836.00,,12866722.60,,197.00,,10.00,
,11,,Api Power Company Ltd.,,872,,253.00,,242.00,,251.50,,151153.00,,37481384.80,,242.10,,9.40,
,12,,Arun Kabeli Power Ltd.,,658,,469.90,,447.90,,469.90,,134209.00,,61413937.60,,448.50,,21.40,
,13,,Arun Valley Hydropower Development Co. Ltd.,,632,,363.80,,336.40,,360.90,,158300.00,,55469149.60,,343.10,,17.80,
,14,,Asha Laghubitta Bittiya Sanstha Ltd,,87,,1305.00,,1242.00,,1300.00,,4336.00,,5526499.60,,1242.10,,57.90,
,15,,Asian Life Insurance Co. Limited,,185,,597.00,,570.00,,593.00,,33750.00,,19729670.60,,571.00,,22.00,
,16,,Balephi Hydropower Limited,,379,,261.10,,231.00,,260.00,,12895.00,,3241188.00,,239.00,,21.00,
,17,,Barun Hydropower Co. Ltd.,,139,,298.00,,284.20,,298.00,,15341.00,,4487340.00,,285.00,,13.00,
,18,,Best Finance Company Ltd.,,235,,407.00,,379.90,,407.00,,28535.00,,11252332.70,,372.50,,34.50,
,19,,Bishal Bazar Company Limited,,22,,3743.40,,3659.00,,3743.40,,294.00,,1085751.00,,3660.00,,83.40,
,20,,Bottlers Nepal (Terai) Limited,,18,,13500.00,,13000.10,,13250.00,,242.00,,3215605.00,,13000.00,,250.00,
,21,,Buddha Bhumi Nepal Hydropower Company Limited,,66,,370.00,,356.00,,364.10,,3593.00,,1304943.70,,358.00,,6.10,
,22,,Butwal Power Company Limited,,103,,329.00,,320.50,,329.00,,11875.00,,3851204.80,,318.00,,11.00,
,23,,CEDB Hydropower Development Company Limited,,172,,797.90,,765.00,,794.80,,11220.00,,8833793.20,,776.00,,18.80,
,24,,Central Finance Co. Ltd.,,584,,368.50,,328.30,,368.50,,80921.00,,28564458.60,,335.00,,33.50,
,25,,Century Commercial Bank Ltd.,,239,,188.60,,184.00,,188.00,,37338.00,,6956221.70,,185.90,,2.10,
,26,,Chandragiri Hills Limited,,77,,1114.00,,1070.00,,1114.00,,2538.00,,2763060.50,,1065.00,,49.00,
,27,,Chhimek Laghubitta Bittiya Sanstha Limited,,284,,1089.90,,1050.00,,1089.90,,11790.00,,12643591.90,,1050.00,,39.90,
,28,,Chhyangdi Hydropower Ltd.,,89,,267.20,,251.10,,267.20,,16164.00,,4224266.90,,256.00,,11.20,
,29,,Chilime Hydropower Company Limited,,196,,413.10,,395.00,,410.00,,25760.00,,10301105.10,,399.10,,10.90,
,30,,Citizen Investment Trust,,337,,2650.00,,2580.00,,2645.00,,14360.00,,37656986.60,,2575.00,,70.00,
,31,,Citizens Bank International Limited,,223,,214.00,,205.00,,207.00,,48513.00,,10043714.20,,202.00,,5.00,
,32,,Citizens Mutual Fund -1,,8,,8.40,,8.22,,8.40,,7200.00,,60386.00,,8.30,,0.10,
,33,,Civil Bank Debenture 2088,,9,,897.60,,865.40,,897.60,,200.00,,175814.50,,880.20,,17.40,
,34,,Civil Laghubitta Bittiya Sanstha Ltd.,,86,,857.00,,781.00,,857.00,,5475.00,,4454487.40,,787.00,,70.00,
,35,,Corporate Development Bank Limited,,135,,337.00,,309.00,,329.00,,15481.00,,5014304.90,,307.00,,22.00,
,36,,Deprosc Laghubitta Bittiya Sanstha Limited,,112,,1013.80,,980.00,,1013.00,,5688.00,,5671718.70,,975.00,,38.00,
,37,,Dibyashwori Hydropower Ltd.,,105,,219.30,,201.00,,218.00,,17865.00,,3724630.60,,202.50,,15.50,
,38,,Dordi Khola Jal Bidyut Company Limited,,754,,287.00,,271.50,,287.00,,20599.00,,5714167.40,,279.00,,8.00,
,39,,Emerging Nepal Limited,,120,,815.00,,770.00,,807.90,,7162.00,,5665045.60,,785.00,,22.90,
,40,,Everest Bank Limited,,166,,469.00,,452.60,,469.00,,33753.00,,15512414.40,,454.00,,15.00,
,41,,Excel Development Bank Ltd.,,91,,350.00,,333.00,,350.00,,17040.00,,5789752.70,,335.00,,15.00,
,42,,First Micro Finance Laghubitta Bittiya Sanstha Limited,,292,,710.00,,665.10,,708.00,,43456.00,,30093207.30,,670.00,,38.00,
,43,,Forward Microfinance Laghubitta Bittiya Sanstha Limited,,345,,2498.00,,2362.00,,2489.00,,11731.00,,28849843.90,,2410.00,,79.00,
,44,,Ganapati Laghubitta Bittiya Sanstha Limited,,16,,1040.40,,988.00,,1040.00,,484.00,,496061.00,,1024.70,,15.30,
,45,,Garima Bikas Bank Limited,,257,,399.80,,380.00,,396.00,,35975.00,,14000646.60,,379.10,,16.90,
,46,,Ghalemdi Hydro Limited,,128,,214.20,,202.10,,212.20,,21261.00,,4431709.60,,203.00,,9.20,
,47,,Global IME Bank Limited Debenture 2086/87,,4,,770.60,,770.50,,770.60,,135.00,,104025.00,,775.00,,-4.40,
,48,,Global IME Laghubitta Bittiya Sanstha Ltd.,,57,,1451.00,,1361.00,,1405.00,,2025.00,,2819376.60,,1354.00,,51.00,
,49,,Global IME Samunnat Scheme-1,,20,,10.00,,9.72,,9.99,,27766.00,,274869.40,,9.90,,0.09,
,50,,Goodwill Finance Limited,,389,,529.00,,486.00,,528.90,,72633.00,,36949257.60,,497.70,,31.20,
,51,,Grameen Bikas Laghubitta Bittiya Sanstha Ltd.,,157,,801.00,,760.00,,795.00,,17263.00,,13513481.50,,760.00,,35.00,
,52,,Green Development Bank Ltd.,,65,,248.90,,229.00,,246.00,,12205.00,,2896609.00,,226.50,,19.50,
,53,,Green Ventures Limited,,998,,352.00,,316.00,,350.00,,71751.00,,24044266.50,,321.00,,29.00,
,54,,GreenLife Hydropower Limited,,114,,321.40,,301.20,,318.00,,42033.00,,13048360.90,,303.00,,15.00,
,55,,Guheshowori Merchant Bank & Finance Co. Ltd.,,196,,342.00,,321.00,,342.00,,43437.00,,14491935.10,,317.00,,25.00,
,56,,Gurans Laghubitta Bittiya Sanstha Limited,,21,,1020.00,,990.00,,1008.00,,818.00,,820828.90,,990.00,,18.00,
,57,,Gurkhas Finance Ltd.,,463,,542.00,,506.10,,542.00,,77567.00,,40678865.80,,509.90,,32.10,
,58,,Himal Dolakha Hydropower Company Limited,,271,,207.00,,197.00,,207.00,,54078.00,,10955099.50,,196.00,,11.00,
,59,,Himalaya Urja Bikas Company Limited,,76,,240.60,,231.10,,240.60,,9329.00,,2208920.30,,230.00,,10.60,
,60,,Himalayan Bank Limited,,92,,312.00,,300.30,,306.00,,5935.00,,1812769.00,,304.10,,1.90,
,61,,Himalayan Distillery Limited,,579,,3620.00,,3489.00,,3590.10,,18561.00,,65991895.90,,3480.10,,110.00,
,62,,Himalayan Power Partner Ltd.,,86,,338.00,,325.00,,338.00,,18583.00,,6182959.00,,328.00,,10.00,
,63,,Hydorelectricity Investment and Development Company Ltd,,1218,,209.10,,200.20,,208.00,,164387.00,,33714297.60,,199.00,,9.00,
,64,,ICFC Finance Limited,,546,,514.00,,484.00,,514.00,,88375.00,,44114903.20,,483.00,,31.00,
,65,,IME General Insurance Ltd.,,231,,405.00,,390.00,,405.00,,25382.00,,10110625.80,,392.70,,12.30,
,66,,Infinity Laghubitta Bittiya Sanstha Limited,,46,,1030.30,,985.10,,1030.00,,1482.00,,1504677.20,,982.30,,47.70,
,67,,Jalpa Samudayik Laghubitta Bittiya Sanstha Limited,,299,,2652.00,,2483.00,,2652.00,,10158.00,,26336848.60,,2510.00,,142.00,
,68,,Janaki Finance Company Limited,,162,,406.90,,381.00,,406.00,,19173.00,,7591567.90,,380.00,,26.00,
,69,,Janautthan Samudayic Laghubitta Bittya Sanstha Limited,,69,,1905.00,,1795.00,,1890.00,,2470.00,,4574030.90,,1844.50,,45.50,
,70,,Jeevan Bikas Laghubitta  Bittya Sanstha Ltd,,337,,2770.00,,2717.00,,2750.00,,7403.00,,20292736.20,,2716.00,,34.00,
,71,,Joshi Hydropower Development Company Ltd,,115,,208.00,,200.00,,208.00,,15083.00,,3063335.90,,198.00,,10.00,
,72,,Jyoti Bikas Bank Limited,,394,,316.90,,293.10,,316.00,,66507.00,,20500276.50,,299.00,,17.00,
,73,,Kalika Laghubitta Bittiya Sanstha Ltd,,84,,1145.00,,1130.00,,1140.00,,4377.00,,4973048.50,,1110.00,,30.00,
,74,,Kalika power Company Ltd,,45,,401.50,,375.20,,401.50,,4755.00,,1839242.00,,379.90,,21.60,
,75,,Kamana Sewa Bikas Bank Limited,,326,,365.00,,348.00,,365.00,,87898.00,,31488417.30,,346.00,,19.00,
,76,,Karnali Development Bank Limited,,109,,246.00,,229.40,,245.00,,50991.00,,12205587.40,,230.00,,15.00,
,77,,Khanikhola Hydropower Co. Ltd.,,109,,218.00,,204.00,,218.00,,19097.00,,4004529.70,,207.00,,11.00,
,78,,Kisan Lagubitta Bittiya Sanstha Limited,,41,,968.00,,896.70,,956.00,,1835.00,,1689091.50,,949.10,,6.90,
,79,,Kumari Bank Limited,,307,,203.00,,196.30,,203.00,,76568.00,,15284524.40,,197.10,,5.90,
,80,,Kumari Equity Fund,,11,,9.35,,8.88,,9.35,,11900.00,,107718.00,,9.01,,0.34,
,81,,Laxmi Bank Limited,,127,,207.00,,199.00,,204.50,,25396.00,,5158487.90,,199.00,,5.50,
,82,,Laxmi Equity Fund,,12,,9.77,,9.53,,9.77,,29200.00,,280518.00,,9.43,,0.34,
,83,,Laxmi Laghubitta Bittiya Sanstha Ltd.,,45,,1354.50,,1285.00,,1354.00,,5407.00,,7218878.10,,1279.90,,74.10,
,84,,Laxmi Unnati Kosh,,9,,10.03,,9.70,,10.02,,5100.00,,50209.00,,10.00,,0.02,
,85,,Liberty Energy Company Limited,,104,,260.00,,245.00,,258.90,,11871.00,,3023327.30,,249.00,,9.90,
,86,,Life Insurance Corporation (Nepal) Limited,,129,,1460.00,,1396.20,,1434.00,,13700.00,,19338355.50,,1390.00,,44.00,
,87,,Lumbini Bikas Bank Ltd.,,544,,364.00,,337.00,,363.00,,106034.00,,36840928.40,,336.90,,26.10,
,88,,Lumbini Bikas Bank Ltd. Promoter Share,,16,,248.00,,248.00,,248.00,,28626.00,,7099248.00,,248.00,,0.00,
,89,,Machhapuchhre Bank Limited,,229,,252.70,,245.00,,248.00,,33250.00,,8228443.50,,242.00,,6.00,
,90,,Madhya Bhotekoshi Jalavidyut Company Limited,,441,,235.50,,225.10,,235.00,,12980.00,,2995643.00,,228.00,,7.00,
,91,,Mahalaxmi Bikas Bank Ltd.,,412,,395.00,,370.00,,392.00,,64007.00,,24413567.40,,373.10,,18.90,
,92,,Mahila Lagubitta Bittiya Sanstha Limited,,64,,3570.00,,3500.00,,3570.00,,1594.00,,5660513.70,,3500.00,,70.00,
,93,,Mahuli Laghubitta Bittiya Sanstha Limited,,21,,1178.00,,1155.00,,1177.90,,568.00,,665175.70,,1146.00,,31.90,
,94,,Mailung Khola Jal Vidhyut Company Limited,,82,,483.00,,452.80,,483.00,,6905.00,,3199487.00,,462.00,,21.00,
,95,,Manakamana Smart Laghubitta Bittiya Sanstha Limited,,48,,990.00,,922.00,,990.00,,1130.00,,1062438.30,,934.00,,56.00,
,96,,Manjushree Finance Ltd.,,367,,475.00,,445.10,,471.00,,34650.00,,15978735.70,,445.00,,26.00,
,97,,Manushi Laghubitta Bittiya Sanstha Limited,,28,,1090.00,,1030.20,,1078.50,,400.00,,421605.50,,1048.90,,29.60,
,98,,Mega Mutual Fund -1,,26,,8.00,,7.88,,8.00,,15600.00,,124107.00,,8.05,,-0.05,
,99,,Mero Microfinance Bittiya Sanstha Ltd.,,153,,909.00,,859.00,,909.00,,12888.00,,11352329.60,,863.00,,46.00,
,100,,Mirmire Microfinance Development Bank Ltd.,,89,,1150.00,,1077.00,,1141.00,,6993.00,,7681576.60,,1075.00,,66.00,
,101,,Miteri Development Bank Limited,,127,,377.00,,347.90,,377.00,,29120.00,,10535347.30,,359.90,,17.10,
,102,,Mithila LaghuBitta Bittiya Sanstha Limited,,33,,1314.00,,1260.00,,1314.00,,1525.00,,1963527.70,,1260.10,,53.90,
,103,,Mountain Energy Nepal Limited,,58,,815.00,,780.20,,815.00,,3145.00,,2491971.00,,790.00,,25.00,
,104,,Mountain Hydro Nepal Limited,,148,,287.00,,270.00,,286.90,,36109.00,,10110200.00,,271.20,,15.70,
,105,,Muktinath Bikas Bank Ltd.,,288,,452.00,,435.00,,451.90,,29991.00,,13339269.00,,435.00,,16.90,
,106,,Multipurpose Finance Company  Limited,,202,,276.10,,250.00,,276.10,,34082.00,,9110878.00,,251.00,,25.10,
,107,,NABIL BALANCED FUND-2,,18,,10.40,,9.90,,10.39,,25450.00,,256554.00,,10.40,,-0.01,
,108,,Nabil Balanced Fund-3,,26,,8.80,,8.40,,8.78,,9420.00,,81009.00,,8.57,,0.21,
,109,,Nabil Bank Limited,,675,,866.00,,848.00,,860.00,,41717.00,,35696123.10,,839.90,,20.10,
,110,,Nabil Debenture 2085,,1,,789.00,,789.00,,789.00,,500.00,,394500.00,,789.10,,-0.10,
,111,,Nabil Equity Fund,,12,,9.89,,9.51,,9.89,,10366.00,,99767.32,,9.70,,0.19,
,112,,Narayani Development Bank Limited,,52,,402.00,,375.00,,395.00,,6568.00,,2577416.50,,380.20,,14.80,
,113,,National Hydro Power Company Limited,,529,,255.00,,232.10,,253.00,,119322.00,,29156462.30,,232.00,,21.00,
,114,,National Life Insurance Co. Ltd.,,146,,596.00,,567.50,,596.00,,17526.00,,10142845.30,,570.00,,26.00,
,115,,National Microfinance Laghubitta Bittiya Sanstha Limited,,138,,2210.00,,2125.00,,2210.00,,4985.00,,10824667.20,,2125.00,,85.00,
,116,,National Microfinance Laghubitta Bittiya Sanstha Limited Promoter,,1,,1152.00,,1152.00,,1152.00,,6335.00,,7297920.00,,1152.00,,0.00,
,117,,Naya Sarathi Laghubitta Bittiya Sanstha Limited,,84,,950.00,,867.20,,949.00,,4487.00,,4059881.80,,917.90,,31.10,
,118,,Neco Insurance Limited,,97,,701.00,,680.00,,696.00,,9413.00,,6540510.10,,681.00,,15.00,
,119,,Nepal Bank Limited,,313,,299.90,,292.00,,298.80,,46564.00,,13751377.40,,292.00,,6.80,
,120,,Nepal Credit And Commercial Bank Limited,,351,,213.00,,205.00,,211.00,,153615.00,,32187767.20,,207.00,,4.00,
,121,,Nepal Doorsanchar Company Limited,,353,,925.00,,870.00,,925.00,,27976.00,,24920659.20,,871.00,,54.00,
,122,,Nepal Finance Ltd.,,195,,319.10,,303.00,,319.10,,22645.00,,7090779.10,,297.50,,21.60,
,123,,Nepal Hydro Developers Ltd.,,71,,366.90,,345.00,,365.90,,11439.00,,4071132.30,,343.00,,22.90,
,124,,Nepal Infrastructure Bank Limited,,1172,,248.00,,239.90,,246.50,,123649.00,,29990509.40,,240.00,,6.50,
,125,,Nepal Insurance Co. Ltd.,,90,,464.10,,450.00,,464.00,,11876.00,,5427291.40,,453.00,,11.00,
,126,,Nepal Life Insurance Co. Ltd.,,361,,766.00,,741.00,,761.00,,27931.00,,21063189.40,,739.00,,22.00,
,127,,Nepal Reinsurance Company Limited,,873,,863.00,,794.00,,860.00,,83132.00,,68293974.70,,795.00,,65.00,
