"
",S.N.,"
",Traded Companies,"
",No. Of Transaction,"
",Max Price,"
",Min Price,"
",Closing Price,"
",Traded Shares,"
",Amount,"
",Previous Closing,"
",Difference Rs.,"
"
,51,,Green Ventures Limited,,126,,289.00,,278.70,,280.10,,9990.00,,2813001.00,,290.00,,-9.90,
,52,,GreenLife Hydropower Limited,,27,,231.00,,223.70,,231.00,,825.00,,185459.00,,228.00,,3.00,
,53,,Guheshowori Merchant Bank & Finance Co. Ltd.,,38,,325.00,,318.50,,319.00,,5694.00,,1823211.50,,323.50,,-4.50,
,54,,Gurkhas Finance Ltd.,,111,,498.00,,474.00,,483.00,,12383.00,,5972226.00,,478.30,,4.70,
,55,,Himal Dolakha Hydropower Company Limited,,110,,165.80,,161.00,,164.00,,15639.00,,2559269.90,,164.00,,0.00,
,56,,Himalaya Urja Bikas Company Limited,,22,,201.90,,198.00,,200.00,,1945.00,,390597.60,,200.00,,0.00,
,57,,Himalayan Bank Limited,,51,,329.20,,321.80,,327.00,,3378.00,,1099430.10,,328.00,,-1.00,
,58,,Himalayan Distillery Limited,,136,,3450.00,,3352.00,,3389.00,,2753.00,,9299136.10,,3395.00,,-6.00,
,59,,Himalayan Everest Insurance Limited,,70,,351.00,,345.00,,347.00,,6445.00,,2239975.60,,352.00,,-5.00,
,60,,Himalayan Everest Insurance Limited Promoter,,15,,254.80,,238.00,,238.10,,559.00,,134214.90,,249.90,,-11.80,
,61,,Himalayan Hydropower Limited,,105,,211.10,,204.90,,206.00,,3669.00,,757489.00,,212.90,,-6.90,
,62,,Himalayan Power Partner Ltd.,,47,,289.90,,278.80,,279.20,,8347.00,,2339083.30,,295.80,,-16.60,
,63,,Hydorelectricity Investment and Development Company Limited Promoter,,17,,99.80,,97.00,,97.20,,20603.00,,2036476.00,,96.50,,0.70,
,64,,Hydorelectricity Investment and Development Company Ltd,,282,,167.20,,161.80,,164.00,,46511.00,,7596666.30,,164.00,,0.00,
,65,,ICFC Finance Limited,,96,,428.40,,417.00,,426.00,,13490.00,,5696567.00,,424.20,,1.80,
,66,,IME General Insurance Ltd.,,42,,344.00,,335.00,,342.90,,4153.00,,1405784.10,,340.10,,2.80,
,67,,Infinity Laghubitta Bittiya Sanstha Limited,,15,,907.00,,884.00,,907.00,,571.00,,508081.60,,919.90,,-12.90,
,68,,Jalpa Samudayik Laghubitta Bittiya Sanstha Limited,,48,,2928.00,,2866.10,,2892.50,,815.00,,2367038.00,,2900.10,,-7.60,
,69,,Janaki Finance Company Limited,,37,,349.00,,338.20,,346.80,,3014.00,,1034970.70,,343.00,,3.80,
,70,,Janautthan Samudayic Laghubitta Bittya Sanstha Limited,,20,,1600.00,,1580.00,,1599.60,,377.00,,598383.10,,1602.30,,-2.70,
,71,,Jeevan Bikas Laghubitta  Bittya Sanstha Ltd,,102,,2500.00,,2470.00,,2497.00,,1725.00,,4299112.90,,2490.00,,7.00,
,72,,Joshi Hydropower Development Company Ltd,,24,,173.00,,170.00,,171.00,,1828.00,,312291.70,,175.00,,-4.00,
,73,,Jyoti Bikas Bank Limited,,105,,269.00,,261.20,,265.90,,13491.00,,3573236.50,,264.60,,1.30,
,74,,Kalika Laghubitta Bittiya Sanstha Ltd,,27,,912.90,,894.00,,902.00,,1047.00,,945215.00,,912.00,,-10.00,
,75,,Kalika power Company Ltd,,20,,306.50,,292.00,,299.00,,395.00,,117485.70,,296.40,,2.60,
,76,,Kamana Sewa Bikas Bank Limited,,83,,309.00,,301.00,,305.60,,10027.00,,3058316.40,,306.00,,-0.40,
,77,,Karnali Development Bank Limited,,26,,215.00,,210.00,,212.00,,3159.00,,672804.50,,215.00,,-3.00,
,78,,Khanikhola Hydropower Co. Ltd.,,25,,170.00,,167.10,,169.00,,2430.00,,411021.00,,167.50,,1.50,
,79,,Kisan Lagubitta Bittiya Sanstha Limited,,4,,788.00,,779.00,,780.00,,45.00,,35245.00,,779.00,,1.00,
,80,,Kumari Dhanabriddhi Yojana,,4,,8.00,,7.89,,7.95,,600.00,,4764.00,,7.97,,-0.02,
,81,,Kumari Equity Fund,,11,,8.24,,7.95,,8.08,,6580.00,,52723.60,,8.10,,-0.02,
,82,,Laxmi Bank Limited,,58,,197.70,,193.00,,195.00,,6960.00,,1356141.50,,196.00,,-1.00,
,83,,Laxmi Equity Fund,,4,,7.63,,7.34,,7.48,,1275.00,,9669.25,,7.75,,-0.27,
,84,,Laxmi Laghubitta Bittiya Sanstha Ltd.,,5,,1169.30,,1124.00,,1169.30,,50.00,,57329.00,,1170.00,,-0.70,
,85,,Laxmi Unnati Kosh,,13,,7.84,,7.67,,7.69,,23650.00,,182602.50,,7.80,,-0.11,
,86,,Liberty Energy Company Limited,,23,,212.00,,205.00,,210.90,,1440.00,,300277.00,,211.90,,-1.00,
,87,,Life Insurance Corporation (Nepal) Limited,,56,,1224.00,,1185.00,,1222.00,,3526.00,,4270061.00,,1204.90,,17.10,
,88,,Lumbini Bikas Bank Ltd.,,97,,354.50,,345.30,,351.50,,15955.00,,5585094.60,,350.00,,1.50,
,89,,Machhapuchhre Bank Limited,,77,,221.00,,218.00,,219.00,,8282.00,,1814913.80,,218.00,,1.00,
,90,,Madhya Bhotekoshi Jalavidyut Company Limited,,141,,202.50,,198.10,,202.00,,4442.00,,890262.80,,200.60,,1.40,
,91,,Mahalaxmi Bikas Bank Ltd.,,108,,357.00,,343.20,,351.00,,9855.00,,3453414.80,,347.00,,4.00,
,92,,Mahila Lagubitta Bittiya Sanstha Limited,,32,,3809.00,,3760.00,,3808.00,,641.00,,2428487.00,,3781.00,,27.00,
,93,,Mahuli Laghubitta Bittiya Sanstha Limited,,1,,1055.00,,1055.00,,1055.00,,12.00,,12660.00,,1035.00,,20.00,
,94,,Mailung Khola Jal Vidhyut Company Limited,,25,,399.90,,392.00,,399.90,,1670.00,,661388.50,,405.00,,-5.10,
,95,,Manakamana Smart Laghubitta Bittiya Sanstha Limited,,20,,840.00,,816.40,,820.00,,603.00,,495868.20,,850.00,,-30.00,
,96,,Mandakini Hydropower Limited,,111,,344.00,,325.10,,332.00,,2700.00,,890439.00,,340.70,,-8.70,
,97,,Manjushree Finance Ltd.,,49,,379.00,,372.00,,378.50,,4258.00,,1596615.00,,377.00,,1.50,
,98,,Manushi Laghubitta Bittiya Sanstha Limited,,19,,1059.10,,997.00,,1030.00,,190.00,,193638.00,,1041.00,,-11.00,
,99,,Mega Mutual Fund -1,,14,,7.54,,7.39,,7.41,,14800.00,,110939.00,,7.54,,-0.13,
,100,,Mero Microfinance Bittiya Sanstha Ltd.,,39,,757.00,,742.00,,751.00,,963.00,,724265.00,,744.00,,7.00,
,101,,Mirmire Laghubitta Bittya Sanstha Limited,,17,,926.90,,891.00,,911.00,,494.00,,450509.70,,921.00,,-10.00,
,102,,Miteri Development Bank Limited,,9,,369.70,,357.40,,368.00,,900.00,,328479.00,,364.50,,3.50,
,103,,Mithila LaghuBitta Bittiya Sanstha Limited,,11,,1080.00,,1047.00,,1080.00,,281.00,,296913.00,,1080.00,,0.00,
,104,,Mountain Energy Nepal Limited,,23,,768.90,,730.00,,738.00,,780.00,,577081.50,,759.00,,-21.00,
,105,,Mountain Hydro Nepal Limited,,22,,224.00,,212.00,,217.60,,3393.00,,736971.20,,216.10,,1.50,
,106,,Muktinath Bikas Bank Ltd.,,83,,413.90,,405.00,,410.90,,5312.00,,2176836.00,,408.00,,2.90,
,107,,Multipurpose Finance Company  Limited,,28,,303.00,,296.00,,300.00,,1976.00,,589986.00,,304.90,,-4.90,
,108,,Nabil Balanced Fund-3,,13,,7.84,,7.61,,7.80,,3815.00,,29759.00,,7.67,,0.13,
,109,,Nabil Bank Limited,,462,,801.00,,791.00,,796.50,,29921.00,,23788271.60,,798.50,,-2.00,
,110,,Narayani Development Bank Limited,,14,,362.90,,345.00,,361.90,,725.00,,255527.00,,350.00,,11.90,
,111,,National Hydro Power Company Limited,,134,,184.00,,179.10,,180.00,,15493.00,,2811047.70,,184.50,,-4.50,
,112,,National Life Insurance Co. Ltd.,,67,,542.90,,533.00,,536.70,,7955.00,,4267710.30,,536.00,,0.70,
,113,,Naya Sarathi Laghubitta Bittiya Sanstha Limited,,13,,740.00,,720.30,,720.30,,2199.00,,1598036.00,,735.00,,-14.70,
,114,,Neco Insurance Limited,,43,,685.00,,661.00,,681.00,,3561.00,,2401793.30,,672.00,,9.00,
,115,,Nepal Bank Limited,,110,,275.00,,270.00,,274.00,,12346.00,,3377955.80,,271.00,,3.00,
,116,,Nepal Doorsanchar Company Limited,,150,,814.00,,805.00,,807.30,,8065.00,,6531104.60,,806.00,,1.30,
,117,,Nepal Finance Ltd.,,68,,251.00,,242.10,,243.50,,6151.00,,1506312.30,,247.00,,-3.50,
,118,,Nepal Hydro Developers Ltd.,,20,,303.00,,294.00,,300.00,,4348.00,,1298236.20,,300.00,,0.00,
,119,,Nepal Infrastructure Bank Limited,,412,,187.00,,184.00,,185.80,,29247.00,,5423237.40,,185.00,,0.80,
,120,,Nepal Insurance Co. Ltd.,,49,,394.00,,385.10,,386.60,,4021.00,,1562178.90,,391.00,,-4.40,
,121,,Nepal Life Insurance Co. Ltd.,,270,,584.90,,570.00,,574.00,,20944.00,,12012578.90,,580.00,,-6.00,
,122,,Nepal Reinsurance Company Limited,,122,,579.00,,565.00,,572.00,,6448.00,,3692854.30,,575.00,,-3.00,
,123,,Nepal SBI Bank Limited,,29,,268.00,,262.80,,265.90,,18579.00,,4942594.30,,268.00,,-2.10,
,124,,Nerude Laghubitta Bittiya Sanstha Limited,,29,,830.00,,814.00,,828.00,,2148.00,,1763925.00,,830.00,,-2.00,
,125,,NESDO Sambridha Laghubitta Bittiya Sanstha Limited,,55,,2844.00,,2705.00,,2755.00,,925.00,,2543082.00,,2750.00,,5.00,
,126,,Ngadi Group Power Ltd.,,69,,207.00,,200.00,,204.00,,8475.00,,1721808.30,,207.00,,-3.00,
,127,,NIBL Pragati Fund,,7,,8.25,,7.94,,8.25,,21694.00,,176278.21,,8.07,,0.18,
,128,,NIBL Samriddhi Fund -2,,9,,7.24,,7.10,,7.10,,2355.00,,16828.50,,7.10,,0.00,
,129,,NIC Asia Balanced Fund,,12,,10.36,,10.00,,10.15,,26950.00,,273547.00,,10.19,,-0.04,
,130,,NIC Asia Bank Limted Promoter Share,,1,,385.20,,385.20,,385.20,,1000.00,,435000.00,,385.20,,0.00,
,131,,NIC Asia Bank Ltd.,,137,,620.00,,612.50,,615.90,,21739.00,,13388024.90,,615.10,,0.80,
,132,,NIC Asia Flexi CAP Fund,,7,,8.00,,7.86,,8.00,,1700.00,,13556.00,,7.90,,0.10,
,133,,NIC Asia Growth Fund,,17,,10.52,,10.31,,10.48,,43935.00,,455945.22,,10.37,,0.11,
,134,,NIC ASIA Laghubitta Bittiya Sanstha Limited,,50,,714.00,,697.00,,706.00,,1658.00,,1173160.00,,709.90,,-3.90,
,135,,NIC Asia Select Fund 30,,7,,7.89,,7.74,,7.76,,2610.00,,20379.80,,7.73,,0.03,
,136,,Nirdhan Utthan Laghubitta Bittiya Sanstha Limited,,61,,910.00,,896.00,,905.00,,3018.00,,2713814.50,,901.00,,4.00,
,137,,NLG Insurance Company Ltd.,,5,,450.00,,440.00,,442.00,,440.00,,195340.00,,442.00,,0.00,
,138,,NMB  Microfinance Bittiya Sanstha Ltd.,,5,,668.00,,657.10,,668.00,,193.00,,127174.30,,660.10,,7.90,
,139,,NMB 50,,5,,9.55,,9.36,,9.36,,2000.00,,18912.00,,9.40,,-0.04,
,140,,NMB Bank Limited,,105,,237.00,,231.30,,234.90,,8916.00,,2077998.60,,236.00,,-1.10,
,141,,NRN Infrastructure and Development Limited,,80,,418.00,,401.90,,410.00,,5304.00,,2158433.90,,415.90,,-5.90,
,142,,Nyadi Hydropower Limited,,48,,256.00,,250.10,,255.90,,1948.00,,491454.70,,256.00,,-0.10,
,143,,Oriental Hotels Limited,,4,,448.80,,432.40,,448.80,,520.00,,228785.00,,449.00,,-0.20,
,144,,Panchakanya Mai Hydropower Ltd,,23,,173.40,,168.00,,173.40,,3674.00,,625642.00,,173.40,,0.00,
,145,,Panchthar Power Compant Limited,,50,,265.00,,252.00,,256.30,,7003.00,,1815043.00,,262.00,,-5.70,
,146,,People's Power Limited,,1097,,225.00,,205.00,,217.00,,14121.00,,3055821.10,,213.00,,4.00,
,147,,Pokhara Finance Ltd.,,49,,323.00,,307.00,,316.70,,4097.00,,1276838.90,,317.00,,-0.30,
,148,,Prabhu  Bank Limited,,114,,207.00,,202.50,,205.50,,12193.00,,2498671.80,,206.60,,-1.10,
,149,,Prabhu Select Fund,,10,,7.82,,7.69,,7.74,,5825.00,,45108.00,,7.82,,-0.08,
,150,,Prime Commercial Bank Ltd.,,261,,221.90,,217.40,,220.80,,36444.00,,7996226.90,,220.80,,0.00,
,151,,Progressive Finance Limited,,30,,263.10,,252.00,,259.00,,1383.00,,351947.30,,258.00,,1.00,
,152,,Prudential Insurance Co. Ltd.,,25,,339.00,,333.00,,338.90,,2071.00,,694900.30,,339.00,,-0.10,
,153,,Radhi Bidyut Company Ltd,,52,,209.00,,206.00,,209.00,,3768.00,,780144.00,,208.00,,1.00,
,154,,Rapti Hydro And General Construction Limited,,210,,214.00,,203.10,,210.00,,4795.00,,992030.00,,210.40,,-0.40,
,155,,Rastra Utthan Laghubitta Sanstha Limited,,38,,906.50,,889.10,,894.00,,1451.00,,1300457.00,,905.50,,-11.50,
,156,,Rastriya Beema Company Limited,,7,,12777.00,,12400.00,,12400.00,,70.00,,873050.00,,12630.00,,-230.00,
,157,,Rastriya Beema Company Limited Promoter Share,,3,,10230.00,,10228.00,,10229.00,,50.00,,511440.00,,10150.00,,79.00,
,158,,RASUWAGADHI HYDROPOWER COMPANY LIMITED,,45,,217.00,,210.00,,215.00,,8641.00,,1857416.40,,212.00,,3.00,
,159,,RBB Mutual Fund 1,,4,,7.49,,7.35,,7.39,,1400.00,,10312.00,,7.64,,-0.25,
,160,,Reliance Finance Ltd.,,36,,300.00,,289.10,,297.00,,4132.00,,1204624.00,,295.00,,2.00,
,161,,Ridi Power Company Limited,,186,,452.30,,439.50,,443.00,,23599.00,,10473131.50,,446.00,,-3.00,
,162,,River Falls Power Limited,,131,,214.00,,207.00,,213.40,,5332.00,,1120700.00,,213.00,,0.40,
,163,,RSDC Laghubitta Bittiya Sanstha Ltd.,,178,,512.00,,491.00,,491.00,,7689.00,,3830259.20,,484.00,,7.00,
,164,,Ru Ru Jalbidhyut Pariyojana Limited,,23,,800.20,,697.10,,760.00,,258.00,,190609.00,,740.00,,20.00,
,165,,SABAIKO LAGHUBITTA BITTIYA SANSTHA LIMITED,,13,,980.00,,950.00,,980.00,,288.00,,278758.00,,967.00,,13.00,
,166,,Sadhana Laghubitta Bittiya Sanstha Limited,,9,,930.00,,907.00,,930.00,,159.00,,146332.00,,922.00,,8.00,
,167,,Sahas Urja Limited,,122,,415.00,,405.80,,410.00,,3040.00,,1244635.00,,414.00,,-4.00,
,168,,Salt Trading Corporation,,10,,3400.00,,3360.00,,3400.00,,100.00,,336980.00,,3397.00,,3.00,
,169,,Samata Gharelu Laghubitta Bittiya Sanstha Limited,,9,,720.00,,701.20,,720.00,,144.00,,101912.00,,706.00,,14.00,
,170,,Samling Power Company Limited,,22,,402.70,,384.90,,399.00,,700.00,,277736.00,,398.00,,1.00,
,171,,Samriddhi Finance Company Limited,,57,,243.00,,235.00,,235.60,,7044.00,,1683632.20,,239.00,,-3.40,
,172,,Samudayik Laghubitta Bittiya Sanstha Limited,,23,,1266.00,,1192.00,,1192.00,,565.00,,690109.30,,1291.00,,-99.00,
,173,,Sanima Bank Limited,,81,,254.00,,249.10,,254.00,,14864.00,,3736857.50,,251.00,,3.00,
,174,,Sanima Equity Fund,,6,,9.70,,9.59,,9.64,,18800.00,,181235.00,,9.70,,-0.06,
,175,,Sanima Large Cap Fund,,6,,7.32,,7.18,,7.30,,1200.00,,8718.00,,7.26,,0.04,
,176,,Sanima Mai Hydropower Ltd.,,57,,254.00,,250.30,,253.00,,11361.00,,2863621.60,,254.90,,-1.90,
,177,,SANJEN JALAVIDHYUT COMPANY LIMITED,,26,,218.00,,210.00,,217.50,,1069.00,,228588.00,,213.70,,3.80,
,178,,Saptakoshi Development Bank Ltd,,31,,214.00,,208.00,,210.10,,2570.00,,540668.70,,211.50,,-1.40,
,179,,Sayapatri Hydropower Limited,,196,,259.10,,240.30,,259.10,,4194.00,,1085641.40,,235.60,,23.50,
,180,,Shangri-la Development Bank Debenture 2087,,1,,791.40,,791.40,,791.40,,25.00,,19785.00,,807.40,,-16.00,
,181,,Shangrila Development Bank Ltd.,,45,,285.00,,277.00,,281.90,,8192.00,,2301168.90,,281.00,,0.90,
,182,,Shikhar Insurance Co. Ltd.,,92,,706.00,,699.00,,703.00,,4683.00,,3288756.80,,702.00,,1.00,
,183,,Shine Resunga Development Bank Ltd.,,72,,280.10,,273.00,,278.00,,8666.00,,2392581.90,,278.00,,0.00,
,184,,Shiva Shree Hydropower Ltd,,48,,170.00,,163.30,,166.60,,7386.00,,1221539.10,,170.00,,-3.40,
,185,,SHIVAM CEMENTS LTD,,182,,638.00,,613.50,,627.00,,17490.00,,10976047.30,,626.00,,1.00,
,186,,Shree Investment Finance Co. Ltd.,,20,,305.00,,294.00,,303.00,,2230.00,,662036.20,,300.00,,3.00,
,187,,Siddhartha Bank Limited,,137,,308.00,,300.00,,304.00,,33948.00,,10323413.50,,305.00,,-1.00,
,188,,Siddhartha Investment Growth Scheme - 2,,9,,8.05,,7.75,,8.05,,42975.00,,336235.75,,8.05,,0.00,
,189,,Sindhu Bikash Bank Ltd,,35,,255.00,,249.00,,253.00,,2272.00,,569907.00,,254.80,,-1.80,
,190,,Singati Hydro Energy Limited,,31,,224.00,,215.10,,224.00,,1376.00,,299382.00,,228.00,,-4.00,
,191,,Soaltee Hotel Limited,,142,,217.00,,206.00,,209.50,,33954.00,,7150187.00,,213.00,,-3.50,
,192,,Standard Chartered Bank Limited,,43,,408.00,,401.00,,404.90,,3225.00,,1305698.80,,405.00,,-0.10,
,193,,Sunrise Bank Limited,,67,,201.70,,199.30,,201.70,,12068.00,,2416104.10,,200.00,,1.70,
,194,,Sunrise Bluechip Fund,,7,,7.44,,7.29,,7.44,,5845.00,,42722.50,,7.43,,0.01,
,195,,Sunrise First Mutual Fund,,2,,8.82,,8.76,,8.76,,1200.00,,10572.00,,8.98,,-0.22,
,196,,Support Microfinance Bittiya Sanstha Ltd.,,2,,1214.00,,1214.00,,1214.00,,20.00,,24280.00,,1191.00,,23.00,
,197,,Suryodaya Womi Laghubitta Bittiya Sanstha Limited,,17,,697.00,,684.00,,690.00,,661.00,,456328.40,,689.00,,1.00,
,198,,Swabalamban Laghubitta Bittiya Sanstha Limited,,41,,1198.90,,1183.00,,1198.90,,2197.00,,2612608.70,,1200.00,,-1.10,
,199,,Swabhimaan Laghubitta Bittiya Sanstha Limited,,9,,1510.00,,1481.00,,1495.00,,135.00,,203000.00,,1510.00,,-15.00,
,200,,Swarojgar Laghu Bitta Bikas Bank Ltd.,,18,,821.00,,800.00,,821.00,,990.00,,794652.50,,811.00,,10.00,
,201,,Swet-Ganga Hydropower & Construction Limited,,145,,214.00,,202.10,,207.70,,2070.00,,432252.00,,210.00,,-2.30,
,202,,Synergy Power Development Ltd.,,39,,241.90,,235.00,,241.90,,3357.00,,795568.00,,237.30,,4.60,
,203,,Taragaon Regency Hotel Limited,,23,,328.00,,315.70,,328.00,,3012.00,,961515.40,,322.00,,6.00,
,204,,Terhathum Power Company Limited,,41,,331.30,,312.60,,323.00,,2340.00,,744428.70,,324.90,,-1.90,
,205,,Unilever Nepal Limited,,2,,18150.00,,18100.00,,18150.00,,30.00,,544000.00,,18120.00,,30.00,
,206,,Union Hydropower Limited,,57,,173.40,,166.60,,169.90,,11629.00,,1979083.90,,173.30,,-3.40,
,207,,United IDI Mardi RB Hydropower Limited.,,47,,435.00,,410.70,,410.70,,4369.00,,1817892.50,,427.00,,-16.30,
,208,,United Insurance Co. (Nepal) Ltd.,,50,,335.00,,328.40,,328.40,,8825.00,,2907297.00,,335.00,,-6.60,
,209,,United Modi Hydropower Ltd.,,58,,215.00,,207.80,,212.00,,13500.00,,2840650.30,,212.00,,0.00,
,210,,UNIVERSAL POWER COMPANY LTD,,101,,203.00,,197.00,,200.80,,19940.00,,3997677.00,,200.00,,0.80,
,211,,Unnati Sahakarya Laghubitta Bittiya Sanstha Limited,,19,,887.40,,869.00,,869.00,,509.00,,444176.10,,882.50,,-13.50,
,212,,Upakar Laghubitta Bittiya Sanstha Limited,,16,,3197.00,,3160.00,,3166.00,,175.00,,554638.00,,3185.00,,-19.00,
,213,,Upper Hewakhola Hydropower Company Limited,,221,,393.00,,340.20,,357.00,,13067.00,,4486421.10,,378.00,,-21.00,
,214,,Upper Solu Hydro Electric Company Limited,,98,,275.00,,250.10,,258.00,,1650.00,,422153.00,,270.30,,-12.30,
,215,,Upper Tamakoshi Hydropower Ltd,,130,,361.00,,354.00,,358.00,,12025.00,,4302068.00,,360.00,,-2.00,
,216,,Vijaya laghubitta Bittiya Sanstha Ltd.,,14,,840.00,,821.00,,840.00,,385.00,,317464.40,,838.00,,2.00,
