"
",S.N.,"
",Traded Companies,"
",No. Of Transaction,"
",Max Price,"
",Min Price,"
",Closing Price,"
",Traded Shares,"
",Amount,"
",Previous Closing,"
",Difference Rs.,"
"
,1,,10% Prime Debenture 2088,,7,,842.50,,810.10,,820.00,,475.00,,393802.50,,810.10,,9.90,
,2,,10.5 % NEPAL INVESTMENT DEBENTURE 2082,,2,,915.00,,915.00,,915.00,,300.00,,274500.00,,915.30,,-0.30,
,3,,9.5% Manjushree Finance Limited Debenture 2085,,2,,829.20,,829.10,,829.20,,50.00,,41457.50,,813.00,,16.20,
,4,,Aarambha Chautari Laghubitta Bittiya Sanstha Limited,,19,,718.00,,705.00,,710.10,,828.00,,592508.20,,697.00,,13.10,
,5,,Agricultural Development Bank Limited,,109,,311.00,,305.00,,310.50,,8119.00,,2515160.50,,306.10,,4.40,
,6,,Ankhu Khola Jalvidhyut Company Ltd,,84,,177.00,,171.00,,173.00,,8991.00,,1554520.80,,172.00,,1.00,
,7,,Api Power Company Ltd.,,342,,211.90,,205.90,,206.00,,47421.00,,9877429.40,,207.30,,-1.30,
,8,,Arun Kabeli Power Ltd.,,187,,382.50,,374.00,,374.60,,16118.00,,6074173.10,,373.20,,1.40,
,9,,Arun Valley Hydropower Development Co. Ltd.,,103,,277.00,,271.00,,275.00,,16047.00,,4390396.20,,272.00,,3.00,
,10,,Asha Laghubitta Bittiya Sanstha Ltd,,17,,985.70,,970.00,,971.00,,327.00,,320443.60,,961.90,,9.10,
,11,,Asian Life Insurance Co. Limited,,51,,445.00,,433.00,,438.00,,3725.00,,1631415.70,,433.00,,5.00,
,12,,Aviyan Laghubitta Bittiya Sanstha Limited,,5,,398.90,,368.70,,398.90,,41.00,,15856.40,,368.70,,30.20,
,13,,Balephi Hydropower Limited,,58,,255.00,,245.30,,254.70,,1815.00,,455698.50,,250.30,,4.40,
,14,,Barun Hydropower Co. Ltd.,,21,,218.00,,210.00,,211.00,,3047.00,,644665.00,,215.00,,-4.00,
,15,,Best Finance Company Ltd.,,61,,330.40,,317.00,,318.00,,5757.00,,1842763.00,,318.00,,0.00,
,16,,Bindhyabasini Hydropower Development Company Limited,,46,,360.00,,345.00,,345.00,,1439.00,,502062.00,,363.00,,-18.00,
,17,,Bishal Bazar Company Limited,,6,,3200.00,,3190.00,,3190.00,,200.00,,638120.00,,3190.00,,0.00,
,18,,Bottlers Nepal (Terai) Limited,,9,,12240.00,,11710.00,,11900.00,,230.00,,2733981.00,,11944.20,,-44.20,
,19,,Buddha Bhumi Nepal Hydropower Company Limited,,24,,372.40,,354.90,,372.40,,580.00,,211337.00,,365.10,,7.30,
,20,,Butwal Power Company Limited,,40,,296.00,,291.00,,292.00,,2035.00,,595354.00,,291.00,,1.00,
,21,,CEDB Hydropower Development Company Limited,,55,,630.00,,614.90,,623.50,,4151.00,,2578616.30,,627.20,,-3.70,
,22,,Central Finance Co. Ltd.,,55,,300.00,,285.00,,293.50,,6770.00,,1957413.30,,295.00,,-1.50,
,23,,Chandragiri Hills Limited,,26,,969.00,,951.00,,960.00,,828.00,,794200.30,,950.00,,10.00,
,24,,Chhimek Laghubitta Bittiya Sanstha Limited,,91,,980.00,,967.00,,975.00,,2908.00,,2827360.40,,955.00,,20.00,
,25,,Chhyangdi Hydropower Ltd.,,27,,209.10,,203.90,,206.50,,3165.00,,652225.00,,205.50,,1.00,
,26,,Chilime Hydropower Company Limited,,89,,369.10,,355.90,,358.10,,11004.00,,3948705.60,,361.90,,-3.80,
,27,,Citizen Investment Trust,,89,,1832.00,,1806.00,,1830.00,,3237.00,,5918484.50,,1806.00,,24.00,
,28,,Citizens Bank International Limited,,134,,187.90,,183.60,,186.50,,21898.00,,4065050.10,,185.00,,1.50,
,29,,Citizens Mutual Fund -1,,2,,7.54,,7.40,,7.54,,200.00,,1494.00,,7.48,,0.06,
,30,,Civil Bank Debenture 2088,,2,,880.00,,863.00,,863.00,,75.00,,65405.00,,864.30,,-1.30,
,31,,Civil Laghubitta Bittiya Sanstha Ltd.,,5,,764.00,,754.00,,762.00,,110.00,,83426.00,,768.70,,-6.70,
,32,,Corporate Development Bank Limited,,14,,263.60,,255.30,,260.00,,2185.00,,567842.50,,260.00,,0.00,
,33,,Deprosc Laghubitta Bittiya Sanstha Limited,,37,,894.00,,861.00,,892.00,,1294.00,,1148252.10,,870.00,,22.00,
,34,,Dibyashwori Hydropower Ltd.,,25,,178.50,,171.50,,172.00,,4424.00,,773648.50,,173.00,,-1.00,
,35,,Dordi Khola Jal Bidyut Company Limited,,54,,250.60,,245.00,,248.00,,2338.00,,575694.00,,250.00,,-2.00,
,36,,Emerging Nepal Limited,,12,,590.00,,584.00,,585.00,,860.00,,503495.00,,591.00,,-6.00,
,37,,Everest Bank Limited,,83,,486.50,,475.70,,476.00,,11381.00,,5445411.90,,481.00,,-5.00,
,38,,Excel Development Bank Ltd.,,28,,302.50,,296.50,,297.00,,1894.00,,567246.10,,300.00,,-3.00,
,39,,First Micro Finance Laghubitta Bittiya Sanstha Limited,,29,,619.00,,601.00,,602.00,,1127.00,,681433.10,,606.90,,-4.90,
,40,,Forward Microfinance Laghubitta Bittiya Sanstha Limited,,81,,2505.00,,2468.00,,2498.00,,2179.00,,5422339.40,,2460.00,,38.00,
,41,,Ganapati Laghubitta Bittiya Sanstha Limited,,5,,868.00,,850.00,,864.00,,64.00,,54894.00,,835.00,,29.00,
,42,,Garima Bikas Bank Limited,,125,,374.40,,363.00,,370.00,,13772.00,,5104372.10,,363.00,,7.00,
,43,,Ghalemdi Hydro Limited,,41,,175.00,,172.60,,175.00,,4519.00,,783100.20,,176.00,,-1.00,
,44,,Global IME Bank Limited Debenture 2086/87,,1,,760.00,,760.00,,760.00,,25.00,,19000.00,,760.00,,0.00,
,45,,Global IME Laghubitta Bittiya Sanstha Ltd.,,15,,1167.90,,1151.00,,1155.00,,341.00,,395186.00,,1145.00,,10.00,
,46,,Global IME Samunnat Scheme-1,,30,,8.70,,8.16,,8.32,,33542.00,,281692.52,,8.55,,-0.23,
,47,,Goodwill Finance Limited,,31,,437.00,,421.00,,432.00,,2300.00,,986937.40,,428.00,,4.00,
,48,,Grameen Bikas Laghubitta Bittiya Sanstha Ltd.,,32,,616.00,,601.20,,601.20,,2254.00,,1360346.10,,604.00,,-2.80,
,49,,Green Development Bank Ltd.,,47,,239.00,,227.60,,239.00,,8050.00,,1861849.60,,238.00,,1.00,
,50,,Green Ventures Limited,,178,,296.00,,280.00,,295.00,,21712.00,,6230313.90,,294.00,,1.00,
,51,,GreenLife Hydropower Limited,,22,,245.00,,240.00,,243.90,,460.00,,111493.00,,243.10,,0.80,
,52,,Guheshowori Merchant Bank & Finance Co. Ltd.,,32,,314.00,,305.80,,311.00,,7404.00,,2292721.20,,315.50,,-4.50,
,53,,Gurans Laghubitta Bittiya Sanstha Limited,,1,,850.00,,850.00,,850.00,,12.00,,10200.00,,858.00,,-8.00,
,54,,Gurkhas Finance Ltd.,,51,,497.00,,479.00,,479.90,,3776.00,,1817019.50,,489.00,,-9.10,
,55,,Himal Dolakha Hydropower Company Limited,,219,,177.50,,170.90,,175.00,,42157.00,,7355310.10,,170.90,,4.10,
,56,,Himalaya Urja Bikas Company Limited,,17,,207.00,,202.10,,202.10,,1265.00,,257421.50,,204.10,,-2.00,
,57,,Himalayan Bank Limited,,37,,325.00,,314.00,,321.00,,2117.00,,674829.00,,313.20,,7.80,
,58,,Himalayan Distillery Limited,,163,,3274.00,,3240.00,,3256.00,,4442.00,,14436356.70,,3230.00,,26.00,
,59,,Himalayan Everest Insurance Limited,,76,,373.50,,358.00,,360.00,,13456.00,,4887560.70,,364.00,,-4.00,
,60,,Himalayan Everest Insurance Limited Promoter,,1,,290.50,,290.50,,290.50,,10.00,,2905.00,,285.10,,5.40,
,61,,Himalayan Hydropower Limited,,65,,224.00,,217.00,,218.00,,1892.00,,413840.00,,218.00,,0.00,
,62,,Himalayan Power Partner Ltd.,,18,,310.60,,298.00,,298.00,,1872.00,,560156.50,,316.90,,-18.90,
,63,,Hydorelectricity Investment and Development Company Limited Promoter,,53,,99.00,,96.10,,96.20,,52130.00,,5049301.20,,95.50,,0.70,
,64,,Hydorelectricity Investment and Development Company Ltd,,321,,173.00,,165.10,,166.50,,37012.00,,6199474.90,,167.30,,-0.80,
,65,,ICFC Finance Limited,,90,,430.00,,415.00,,421.00,,9494.00,,3974512.70,,423.00,,-2.00,
,66,,IME General Insurance Ltd.,,52,,359.00,,350.00,,351.10,,12427.00,,4390395.00,,352.00,,-0.90,
,67,,Infinity Laghubitta Bittiya Sanstha Limited,,43,,891.00,,870.00,,887.00,,2469.00,,2167883.60,,892.90,,-5.90,
,68,,Jalpa Samudayik Laghubitta Bittiya Sanstha Limited,,25,,2900.00,,2850.10,,2881.10,,614.00,,1771006.20,,2890.10,,-9.00,
,69,,Janaki Finance Company Limited,,29,,355.00,,349.00,,351.00,,2701.00,,945484.00,,354.00,,-3.00,
,70,,Janautthan Samudayic Laghubitta Bittya Sanstha Limited,,9,,1560.00,,1552.20,,1560.00,,169.00,,263020.00,,1551.10,,8.90,
,71,,Jeevan Bikas Laghubitta  Bittya Sanstha Ltd,,90,,2490.00,,2455.00,,2482.10,,1508.00,,3737418.30,,2460.00,,22.10,
,72,,Joshi Hydropower Development Company Ltd,,20,,184.50,,181.00,,184.00,,2021.00,,367880.50,,181.30,,2.70,
,73,,Jyoti Bikas Bank Limited,,72,,270.00,,263.10,,264.00,,9964.00,,2645687.10,,262.00,,2.00,
,74,,Kalika Laghubitta Bittiya Sanstha Ltd,,5,,938.00,,925.00,,937.00,,53.00,,49501.40,,930.00,,7.00,
,75,,Kalika power Company Ltd,,22,,316.00,,296.00,,308.00,,3137.00,,956262.00,,304.00,,4.00,
,76,,Kamana Sewa Bikas Bank Limited,,86,,314.00,,306.10,,307.00,,6042.00,,1868592.80,,308.00,,-1.00,
,77,,Karnali Development Bank Limited,,29,,219.00,,206.00,,215.00,,3640.00,,773974.00,,216.00,,-1.00,
,78,,Khanikhola Hydropower Co. Ltd.,,38,,176.00,,170.00,,170.00,,4219.00,,722273.40,,170.00,,0.00,
,79,,Kisan Lagubitta Bittiya Sanstha Limited,,6,,810.00,,800.00,,808.00,,110.00,,88890.00,,785.50,,22.50,
,80,,Kumari Dhanabriddhi Yojana,,14,,7.86,,7.85,,7.86,,1500.00,,11788.00,,7.85,,0.01,
,81,,Kumari Equity Fund,,7,,8.14,,7.95,,8.08,,2600.00,,20992.00,,8.00,,0.08,
,82,,Laxmi Bank Limited,,59,,200.00,,190.20,,194.00,,7205.00,,1387456.10,,192.70,,1.30,
,83,,Laxmi Equity Fund,,2,,7.80,,7.75,,7.75,,2400.00,,18700.00,,7.88,,-0.13,
,84,,Laxmi Laghubitta Bittiya Sanstha Ltd.,,1,,1153.00,,1153.00,,1153.00,,10.00,,11530.00,,1136.00,,17.00,
,85,,Liberty Energy Company Limited,,27,,222.00,,215.90,,219.90,,1985.00,,432141.50,,225.00,,-5.10,
,86,,Life Insurance Corporation (Nepal) Limited,,136,,1268.00,,1210.30,,1245.00,,7212.00,,8832687.80,,1225.10,,19.90,
,87,,Lumbini Bikas Bank Ltd.,,147,,351.00,,338.00,,341.00,,30520.00,,10483489.50,,346.00,,-5.00,
,88,,Machhapuchhre Bank Limited,,42,,220.00,,216.00,,219.00,,2054.00,,448379.00,,218.00,,1.00,
,89,,Madhya Bhotekoshi Jalavidyut Company Limited,,116,,205.00,,200.00,,203.00,,3127.00,,632928.70,,200.80,,2.20,
,90,,Mahalaxmi Bikas Bank Ltd.,,74,,348.80,,342.00,,346.00,,12185.00,,4209977.90,,342.00,,4.00,
,91,,Mahila Lagubitta Bittiya Sanstha Limited,,22,,3730.00,,3700.00,,3718.80,,343.00,,1272123.00,,3665.00,,53.80,
,92,,Mahuli Laghubitta Bittiya Sanstha Limited,,4,,1091.00,,1052.00,,1052.00,,40.00,,42830.00,,1070.00,,-18.00,
,93,,Mailung Khola Jal Vidhyut Company Limited,,16,,436.20,,428.00,,429.00,,2173.00,,933391.00,,444.90,,-15.90,
,94,,Manakamana Smart Laghubitta Bittiya Sanstha Limited,,15,,855.00,,831.10,,855.00,,155.00,,130439.50,,865.00,,-10.00,
,95,,Mandakini Hydropower Limited,,78,,374.00,,336.10,,374.00,,1241.00,,441097.20,,342.50,,31.50,
,96,,Manjushree Finance Ltd.,,66,,386.90,,375.00,,375.00,,6002.00,,2258897.40,,372.40,,2.60,
,97,,Manushi Laghubitta Bittiya Sanstha Limited,,8,,1080.90,,1050.00,,1068.90,,250.00,,265414.00,,1040.00,,28.90,
,98,,Mega Mutual Fund -1,,13,,7.46,,7.07,,7.46,,3320.00,,24196.40,,7.20,,0.26,
,99,,Mero Microfinance Bittiya Sanstha Ltd.,,40,,770.00,,741.00,,750.00,,1378.00,,1033714.00,,741.00,,9.00,
,100,,Mirmire Laghubitta Bittya Sanstha Limited,,20,,970.00,,945.60,,970.00,,625.00,,596231.40,,964.80,,5.20,
,101,,Miteri Development Bank Limited,,5,,355.00,,352.00,,352.00,,414.00,,146028.00,,355.00,,-3.00,
,102,,Mithila LaghuBitta Bittiya Sanstha Limited,,11,,1091.40,,1033.20,,1091.40,,116.00,,123342.00,,1095.00,,-3.60,
,103,,Mountain Energy Nepal Limited,,41,,760.00,,730.00,,760.00,,1790.00,,1333678.50,,740.00,,20.00,
,104,,Mountain Hydro Nepal Limited,,30,,235.60,,229.20,,229.20,,5752.00,,1330799.00,,228.00,,1.20,
,105,,Muktinath Bikas Bank Ltd.,,119,,411.00,,406.00,,410.00,,8692.00,,3555881.40,,403.00,,7.00,
,106,,Multipurpose Finance Company  Limited,,30,,319.20,,306.80,,313.80,,3612.00,,1123169.10,,313.00,,0.80,
,107,,NABIL BALANCED FUND-2,,4,,8.66,,8.48,,8.48,,2600.00,,22076.00,,8.65,,-0.17,
,108,,Nabil Balanced Fund-3,,13,,7.60,,7.43,,7.55,,5550.00,,41887.80,,7.55,,0.00,
,109,,Nabil Bank Limited,,524,,777.00,,767.00,,767.00,,34948.00,,26953460.10,,770.00,,-3.00,
,110,,Nabil Equity Fund,,19,,8.67,,8.46,,8.46,,30850.00,,261955.40,,8.50,,-0.04,
,111,,Narayani Development Bank Limited,,38,,375.80,,360.70,,368.90,,1117.00,,406021.00,,368.90,,0.00,
,112,,National Hydro Power Company Limited,,157,,199.60,,188.00,,188.70,,25350.00,,4826231.80,,188.20,,0.50,
,113,,National Life Insurance Co. Ltd.,,102,,547.00,,540.00,,545.00,,8096.00,,4379660.30,,540.00,,5.00,
,114,,National Microfinance Laghubitta Bittiya Sanstha Limited,,45,,1950.00,,1920.00,,1925.00,,1154.00,,2228243.00,,1893.00,,32.00,
,115,,National Microfinance Laghubitta Bittiya Sanstha Limited Promoter,,13,,1152.00,,1152.00,,1152.00,,61930.00,,47597845.00,,1152.00,,0.00,
,116,,Naya Sarathi Laghubitta Bittiya Sanstha Limited,,3,,745.00,,743.00,,745.00,,65.00,,48315.00,,743.80,,1.20,
,117,,Neco Insurance Limited,,22,,679.90,,670.20,,676.00,,1419.00,,954879.20,,670.70,,5.30,
,118,,Nepal Bank Limited,,163,,274.00,,270.10,,272.00,,10963.00,,2980716.20,,269.00,,3.00,
,119,,Nepal Doorsanchar Company Limited,,235,,826.00,,810.00,,810.00,,15145.00,,12335990.50,,810.00,,0.00,
,120,,Nepal Finance Ltd.,,58,,249.00,,239.00,,239.00,,6652.00,,1633937.50,,242.50,,-3.50,
,121,,Nepal Hydro Developers Ltd.,,15,,305.00,,299.00,,299.70,,1982.00,,597279.40,,299.00,,0.70,
,122,,Nepal Infrastructure Bank Limited,,400,,190.00,,187.00,,188.00,,29732.00,,5600536.50,,187.60,,0.40,
,123,,Nepal Insurance Co. Ltd Promoter Share,,1,,366.00,,366.00,,366.00,,35000.00,,11375000.00,,366.00,,0.00,
,124,,Nepal Insurance Co. Ltd.,,48,,404.00,,392.10,,399.00,,5578.00,,2225767.10,,398.00,,1.00,
,125,,Nepal Life Insurance Co. Ltd.,,314,,592.00,,577.20,,580.00,,19626.00,,11391911.90,,585.00,,-5.00,
,126,,Nepal Reinsurance Company Limited,,129,,591.20,,579.00,,579.00,,6855.00,,3992193.60,,583.00,,-4.00,
,127,,Nepal SBI Bank Limited,,36,,266.60,,257.00,,262.00,,2513.00,,650122.40,,261.50,,0.50,
,128,,Nerude Laghubitta Bittiya Sanstha Limited,,6,,833.90,,819.00,,833.90,,160.00,,132017.00,,827.90,,6.00,
,129,,NESDO Sambridha Laghubitta Bittiya Sanstha Limited,,110,,2830.00,,2745.00,,2745.10,,3385.00,,9456034.50,,2775.00,,-29.90,
,130,,Ngadi Group Power Ltd.,,75,,217.20,,208.90,,212.00,,6280.00,,1327763.20,,213.10,,-1.10,
,131,,NIBL Pragati Fund,,2,,8.10,,7.97,,7.97,,330.00,,2660.00,,8.12,,-0.15,
,132,,NIBL Samriddhi Fund -2,,4,,7.32,,7.20,,7.22,,1190.00,,8636.80,,7.20,,0.02,
,133,,NIC Asia Balanced Fund,,2,,10.55,,10.34,,10.34,,200.00,,2089.00,,10.36,,-0.02,
,134,,NIC Asia Bank Ltd.,,132,,617.00,,608.00,,612.00,,16060.00,,9834718.50,,609.00,,3.00,
,135,,NIC Asia Flexi CAP Fund,,12,,7.73,,7.30,,7.60,,2100.00,,15897.00,,7.74,,-0.14,
,136,,NIC Asia Growth Fund,,1,,10.28,,10.28,,10.28,,2000.00,,20560.00,,10.40,,-0.12,
,137,,NIC ASIA Laghubitta Bittiya Sanstha Limited,,50,,723.00,,705.00,,705.00,,1475.00,,1050465.00,,698.00,,7.00,
,138,,NIC Asia Select Fund 30,,7,,7.66,,7.51,,7.66,,1700.00,,13001.00,,7.60,,0.06,
,139,,Nirdhan Utthan Laghubitta Bittiya Sanstha Limited,,42,,901.50,,880.00,,894.00,,1700.00,,1523429.90,,885.00,,9.00,
,140,,NLG Insurance Company Ltd.,,23,,466.00,,448.90,,451.00,,4824.00,,2193984.10,,458.00,,-7.00,
,141,,NMB  Microfinance Bittiya Sanstha Ltd.,,28,,675.00,,655.00,,675.00,,1856.00,,1226523.90,,666.00,,9.00,
,142,,NMB Bank Limited,,104,,232.00,,228.00,,230.00,,14894.00,,3427966.30,,229.00,,1.00,
,143,,NMB Hybrid Fund L-1,,1,,8.97,,8.97,,8.97,,1000.00,,8970.00,,9.01,,-0.04,
,144,,NRN Infrastructure and Development Limited,,39,,431.00,,420.00,,425.00,,3045.00,,1298717.20,,428.00,,-3.00,
,145,,Nyadi Hydropower Limited,,22,,275.90,,256.60,,275.90,,295.00,,78381.00,,261.80,,14.10,
,146,,Oriental Hotels Limited,,16,,443.00,,417.50,,434.20,,1569.00,,683030.00,,426.00,,8.20,
