"
",S.N.,"
",Traded Companies,"
",No. Of Transaction,"
",Max Price,"
",Min Price,"
",Closing Price,"
",Traded Shares,"
",Amount,"
",Previous Closing,"
",Difference Rs.,"
"
,20,,Best Finance Company Ltd.,,232,,449.80,,426.00,,435.00,,30839.00,,13604971.00,,441.00,,-6.00,
,21,,Bindhyabasini Hydropower Development Company Limited,,1184,,410.10,,375.10,,406.50,,21390.00,,8558967.00,,395.80,,10.70,
,22,,Bishal Bazar Company Limited,,29,,4060.00,,3912.10,,3950.00,,720.00,,2843881.00,,3950.00,,0.00,
,23,,Bottlers Nepal (Terai) Limited,,10,,14250.00,,13760.10,,13780.00,,165.00,,2309654.50,,14003.00,,-223.00,
,24,,Buddha Bhumi Nepal Hydropower Company Limited,,115,,453.00,,424.60,,438.60,,6430.00,,2771011.00,,444.50,,-5.90,
,25,,Butwal Power Company Limited,,574,,377.00,,346.50,,371.00,,70628.00,,25905328.90,,346.90,,24.10,
,26,,CEDB Hydropower Development Company Limited,,226,,851.00,,830.10,,835.00,,24053.00,,20180600.80,,844.00,,-9.00,
,27,,Central Finance Co. Ltd.,,408,,396.00,,377.00,,392.00,,78953.00,,30679709.50,,387.90,,4.10,
,28,,Chandragiri Hills Limited,,103,,1200.00,,1161.00,,1162.00,,6372.00,,7529756.50,,1194.00,,-32.00,
,29,,Chhimek Laghubitta Bittiya Sanstha Limited,,329,,1162.00,,1132.00,,1145.00,,12905.00,,14868443.90,,1155.00,,-10.00,
,30,,Chhyangdi Hydropower Ltd.,,265,,310.00,,293.10,,300.00,,47812.00,,14468704.60,,299.00,,1.00,
,31,,Chilime Hydropower Company Limited,,480,,438.00,,414.00,,424.90,,71972.00,,30728015.80,,412.00,,12.90,
,32,,Citizen Investment Trust,,725,,3072.00,,2975.00,,2994.50,,28623.00,,86215618.10,,3012.00,,-17.50,
,33,,Citizens Bank International Limited,,424,,217.80,,210.00,,214.80,,88889.00,,19113506.10,,212.10,,2.70,
,34,,Citizens Mutual Fund -1,,18,,8.81,,8.67,,8.72,,27200.00,,237612.80,,8.53,,0.19,
,35,,CITIZENS MUTUAL FUND 2,,9,,9.90,,9.13,,9.90,,3300.00,,30770.00,,9.30,,0.60,
,36,,Civil Bank Debenture 2088,,2,,886.00,,884.00,,884.00,,50.00,,44250.00,,892.50,,-8.50,
,37,,Civil Laghubitta Bittiya Sanstha Ltd.,,81,,934.00,,910.00,,913.00,,8074.00,,7443912.70,,918.00,,-5.00,
,38,,Corporate Development Bank Limited,,139,,361.00,,347.10,,352.00,,14339.00,,5051976.50,,360.00,,-8.00,
,39,,Deprosc Laghubitta Bittiya Sanstha Limited,,155,,1079.50,,1046.00,,1057.00,,7962.00,,8430774.20,,1060.00,,-3.00,
,40,,Dibyashwori Hydropower Ltd.,,165,,244.00,,230.50,,236.00,,24373.00,,5797947.50,,239.00,,-3.00,
,41,,Dordi Khola Jal Bidyut Company Limited,,1108,,341.00,,309.70,,333.60,,45225.00,,14801237.40,,316.00,,17.60,
,42,,Emerging Nepal Limited,,95,,799.90,,775.00,,775.00,,7684.00,,6030997.50,,796.90,,-21.90,
,43,,Everest Bank Limited,,400,,535.00,,514.00,,524.00,,83411.00,,43952681.20,,523.30,,0.70,
,44,,Excel Development Bank Ltd.,,296,,423.20,,394.00,,407.00,,53594.00,,21944791.70,,422.00,,-15.00,
,45,,First Micro Finance Laghubitta Bittiya Sanstha Limited,,321,,780.00,,756.10,,756.10,,45890.00,,35295835.20,,770.00,,-13.90,
,46,,Forward Microfinance Laghubitta Bittiya Sanstha Limited,,331,,2744.00,,2660.00,,2665.00,,12082.00,,32361856.30,,2700.00,,-35.00,
,47,,Ganapati Laghubitta Bittiya Sanstha Limited,,33,,1122.00,,1085.00,,1100.00,,999.00,,1094059.00,,1131.00,,-31.00,
,48,,Garima Bikas Bank Limited,,509,,425.00,,416.00,,422.00,,62585.00,,26329303.10,,428.00,,-6.00,
,49,,Ghalemdi Hydro Limited,,269,,244.80,,230.50,,233.00,,54842.00,,12966295.90,,234.00,,-1.00,
,50,,Global IME Bank Limited Debenture 2086/87,,3,,790.00,,790.00,,790.00,,125.00,,98750.00,,795.60,,-5.60,
,51,,Global IME Laghubitta Bittiya Sanstha Ltd.,,83,,1445.00,,1393.00,,1395.00,,2798.00,,3941700.20,,1420.00,,-25.00,
,52,,Global IME Samunnat Scheme-1,,12,,9.92,,9.71,,9.92,,39124.00,,384701.08,,9.70,,0.22,
,53,,Goodwill Finance Limited,,613,,596.00,,550.00,,587.00,,139913.00,,81320121.60,,552.60,,34.40,
,54,,Grameen Bikas Laghubitta Bittiya Sanstha Ltd.,,178,,890.00,,855.00,,864.00,,15951.00,,13824553.00,,876.00,,-12.00,
,55,,Green Development Bank Ltd.,,89,,300.90,,291.00,,294.00,,15910.00,,4711508.90,,303.00,,-9.00,
,56,,Green Ventures Limited,,654,,380.00,,360.90,,370.00,,57342.00,,21282147.80,,369.90,,0.10,
,57,,GreenLife Hydropower Limited,,240,,360.00,,335.00,,343.70,,22442.00,,7705703.90,,348.80,,-5.10,
,58,,Guheshowori Merchant Bank & Finance Co. Ltd.,,344,,405.00,,389.00,,394.70,,71951.00,,28355180.00,,401.10,,-6.40,
,59,,Gurans Laghubitta Bittiya Sanstha Limited,,15,,1122.00,,1093.00,,1100.00,,524.00,,579267.00,,1100.00,,0.00,
,60,,Gurkhas Finance Ltd.,,800,,693.50,,665.10,,679.00,,127210.00,,86572589.80,,690.00,,-11.00,
,61,,Himalaya Urja Bikas Company Limited,,222,,300.00,,281.30,,293.00,,37111.00,,10848465.00,,296.90,,-3.90,
,62,,Himalayan Bank Limited,,189,,328.70,,313.00,,327.00,,15090.00,,4928390.80,,312.00,,15.00,
,63,,Himalayan Distillery Limited,,1200,,3955.00,,3840.00,,3910.00,,41589.00,,162773534.40,,3805.00,,105.00,
,64,,Himalayan Power Partner Ltd.,,119,,405.00,,382.00,,390.00,,21250.00,,8371524.00,,401.00,,-11.00,
,65,,Hydorelectricity Investment and Development Company Ltd,,2684,,243.30,,220.20,,236.10,,586248.00,,137670704.90,,224.70,,11.40,
,66,,ICFC Finance Limited,,554,,577.00,,546.00,,558.00,,88757.00,,49845706.10,,553.00,,5.00,
,67,,IME General Insurance Ltd.,,1060,,490.90,,462.00,,470.00,,135373.00,,64419331.80,,456.50,,13.50,
,68,,Infinity Laghubitta Bittiya Sanstha Limited,,72,,1113.80,,1061.00,,1070.00,,3103.00,,3336431.00,,1092.00,,-22.00,
,69,,Jalpa Samudayik Laghubitta Bittiya Sanstha Limited,,593,,2818.90,,2698.00,,2750.00,,20332.00,,56219164.20,,2850.00,,-100.00,
,70,,Janaki Finance Company Limited,,223,,493.50,,477.10,,482.00,,38895.00,,18866494.20,,487.00,,-5.00,
,71,,Janautthan Samudayic Laghubitta Bittya Sanstha Limited,,51,,1999.00,,1923.00,,1948.00,,991.00,,1935153.50,,1975.00,,-27.00,
,72,,Jeevan Bikas Laghubitta  Bittya Sanstha Ltd,,345,,2962.00,,2857.00,,2880.00,,8087.00,,23441867.30,,2911.00,,-31.00,
,73,,Joshi Hydropower Development Company Ltd,,256,,238.30,,226.00,,226.00,,46431.00,,10766192.90,,233.00,,-7.00,
,74,,Jyoti Bikas Bank Limited,,658,,350.00,,338.00,,344.00,,98156.00,,33794964.50,,348.00,,-4.00,
,75,,Kalika Laghubitta Bittiya Sanstha Ltd,,103,,1175.00,,1121.00,,1150.00,,6593.00,,7516389.20,,1130.00,,20.00,
,76,,Kalika power Company Ltd,,93,,425.00,,404.00,,415.00,,12121.00,,5005459.90,,419.20,,-4.20,
,77,,Kamana Sewa Bikas Bank Limited,,477,,417.00,,401.20,,403.00,,77556.00,,31536127.10,,412.00,,-9.00,
,78,,Karnali Development Bank Limited,,272,,296.90,,286.00,,289.50,,40319.00,,11744453.70,,300.00,,-10.50,
,79,,Khanikhola Hydropower Co. Ltd.,,167,,254.80,,239.00,,243.00,,20980.00,,5145706.00,,243.00,,0.00,
,80,,Kisan Lagubitta Bittiya Sanstha Limited,,10,,1010.00,,984.00,,1003.60,,215.00,,213215.00,,1000.00,,3.60,
,81,,Kumari Bank Limited,,519,,214.00,,205.00,,209.50,,131373.00,,27640064.40,,206.40,,3.10,
,82,,Kumari Dhanabriddhi Yojana,,40,,9.00,,8.70,,8.92,,6020.00,,53464.60,,9.00,,-0.08,
,83,,Kumari Equity Fund,,24,,9.20,,8.92,,9.20,,8690.00,,78619.50,,9.20,,0.00,
,84,,Laxmi Bank Limited,,231,,215.60,,207.00,,212.00,,50508.00,,10740892.90,,209.00,,3.00,
,85,,Laxmi Equity Fund,,7,,9.65,,9.50,,9.65,,14500.00,,138835.20,,9.47,,0.18,
,86,,Laxmi Laghubitta Bittiya Sanstha Ltd.,,27,,1445.00,,1416.10,,1440.00,,1952.00,,2778030.80,,1459.90,,-19.90,
,87,,Laxmi Unnati Kosh,,11,,9.70,,9.55,,9.70,,3450.00,,33300.00,,9.74,,-0.04,
,88,,Liberty Energy Company Limited,,129,,300.00,,275.10,,286.00,,23835.00,,6820574.00,,284.90,,1.10,
,89,,Life Insurance Corporation (Nepal) Limited,,319,,1655.00,,1507.00,,1545.00,,35892.00,,55957422.30,,1537.10,,7.90,
,90,,Lumbini Bikas Bank Ltd.,,701,,440.60,,417.00,,440.00,,154461.00,,65946648.20,,425.10,,14.90,
,91,,Machhapuchhre Bank Limited,,326,,264.00,,256.00,,260.00,,69646.00,,18122773.70,,256.00,,4.00,
,92,,Madhya Bhotekoshi Jalavidyut Company Limited,,671,,280.60,,268.00,,275.00,,54540.00,,14999187.60,,273.40,,1.60,
,93,,Mahalaxmi Bikas Bank Ltd.,,555,,440.00,,426.00,,428.00,,83916.00,,36298567.90,,437.90,,-9.90,
,94,,Mahila Lagubitta Bittiya Sanstha Limited,,81,,3780.00,,3730.00,,3740.00,,1968.00,,7371683.00,,3730.00,,10.00,
,95,,Mahuli Laghubitta Bittiya Sanstha Limited,,24,,1285.00,,1260.00,,1260.00,,932.00,,1180323.00,,1290.00,,-30.00,
,96,,Mailung Khola Jal Vidhyut Company Limited,,125,,582.40,,538.00,,556.90,,16967.00,,9350399.80,,571.00,,-14.10,
,97,,Manakamana Smart Laghubitta Bittiya Sanstha Limited,,52,,1164.80,,1078.00,,1078.00,,1535.00,,1704185.80,,1120.00,,-42.00,
,98,,Manjushree Finance Ltd.,,306,,519.80,,506.00,,510.00,,27262.00,,13981268.10,,516.00,,-6.00,
,99,,Manushi Laghubitta Bittiya Sanstha Limited,,49,,1350.30,,1264.20,,1289.00,,2105.00,,2697251.00,,1324.00,,-35.00,
,100,,Mega Mutual Fund -1,,50,,8.13,,7.84,,7.90,,12580.00,,100329.20,,8.00,,-0.10,
,101,,Mero Microfinance Bittiya Sanstha Ltd.,,118,,975.00,,951.10,,961.00,,10244.00,,9895295.10,,967.00,,-6.00,
,102,,Mirmire Microfinance Development Bank Ltd.,,47,,1183.10,,1125.20,,1125.20,,1983.00,,2274436.60,,1160.00,,-34.80,
,103,,Miteri Development Bank Limited,,224,,442.00,,427.90,,428.00,,39271.00,,17038523.30,,441.50,,-13.50,
,104,,Mithila LaghuBitta Bittiya Sanstha Limited,,45,,1390.00,,1334.10,,1343.10,,1965.00,,2669104.20,,1389.00,,-45.90,
,105,,Mountain Energy Nepal Limited,,120,,890.00,,860.00,,881.00,,20017.00,,17487949.50,,866.00,,15.00,
,106,,Mountain Hydro Nepal Limited,,268,,314.10,,301.00,,301.20,,70850.00,,21718958.90,,303.00,,-1.80,
,107,,Muktinath Bikas Bank Ltd.,,453,,500.00,,486.10,,489.00,,56350.00,,27658038.40,,496.50,,-7.50,
,108,,Multipurpose Finance Company  Limited,,176,,348.50,,330.00,,337.00,,35407.00,,12022840.50,,342.00,,-5.00,
,109,,NABIL BALANCED FUND-2,,14,,10.30,,10.10,,10.16,,14810.00,,150397.60,,10.23,,-0.07,
,110,,Nabil Balanced Fund-3,,27,,8.64,,8.32,,8.45,,15230.00,,129580.00,,8.48,,-0.03,
,111,,Nabil Bank Limited,,749,,897.50,,880.00,,881.90,,47675.00,,42185561.80,,881.00,,0.90,
,112,,Nabil Equity Fund,,4,,9.77,,9.72,,9.77,,1548.00,,15090.59,,9.75,,0.02,
,113,,Narayani Development Bank Limited,,46,,445.00,,437.00,,445.00,,8858.00,,3896526.00,,449.00,,-4.00,
,114,,National Hydro Power Company Limited,,894,,285.00,,271.50,,271.50,,254688.00,,70607214.50,,275.50,,-4.00,
,115,,National Life Insurance Co. Ltd.,,530,,674.90,,641.00,,649.80,,60460.00,,39824861.90,,658.80,,-9.00,
,116,,National Microfinance Laghubitta Bittiya Sanstha Limited,,148,,2434.00,,2370.00,,2375.00,,4498.00,,10772186.90,,2402.30,,-27.30,
,117,,Naya Sarathi Laghubitta Bittiya Sanstha Limited,,61,,1030.00,,963.10,,1008.00,,6151.00,,6149266.30,,982.00,,26.00,
,118,,Neco Insurance Limited,,458,,830.00,,785.00,,785.00,,36479.00,,29375757.30,,786.50,,-1.50,
,119,,Nepal Bank Limited,,687,,317.50,,306.00,,313.90,,140634.00,,44106967.40,,307.00,,6.90,
,120,,Nepal Credit And Commercial Bank Limited,,613,,220.00,,214.00,,216.00,,212469.00,,45911920.30,,216.00,,0.00,
,121,,Nepal Doorsanchar Company Limited,,749,,999.00,,965.00,,971.90,,72707.00,,71017524.60,,980.00,,-8.10,
,122,,Nepal Finance Ltd.,,234,,346.00,,324.00,,339.90,,29310.00,,9919432.40,,341.00,,-1.10,
,123,,Nepal Hydro Developers Ltd.,,186,,412.00,,390.00,,400.00,,42263.00,,16944865.80,,397.00,,3.00,
,124,,Nepal Infrastructure Bank Limited,,1320,,269.20,,260.00,,263.00,,211469.00,,56049932.60,,264.00,,-1.00,
,125,,Nepal Insurance Co. Ltd.,,564,,560.00,,527.30,,538.00,,60868.00,,33127574.40,,517.00,,21.00,
,126,,Nepal Life Insurance Co. Ltd.,,984,,836.40,,810.00,,814.10,,71211.00,,58524199.00,,811.00,,3.10,
,127,,Nepal Reinsurance Company Limited,,860,,905.00,,867.30,,870.00,,73021.00,,64167173.40,,873.00,,-3.00,
,128,,Nepal SBI Bank Limited,,440,,324.00,,300.00,,318.00,,134267.00,,42428874.70,,307.00,,11.00,
,129,,Nerude Laghubitta Bittiya Sanstha Limited,,125,,1095.00,,1065.00,,1077.30,,14601.00,,15767208.50,,1085.00,,-7.70,
,130,,NESDO Sambridha Laghubitta Bittiya Sanstha Limited,,507,,3111.00,,2925.00,,2930.00,,15727.00,,47149718.90,,2997.00,,-67.00,
,131,,Ngadi Group Power Ltd.,,664,,312.90,,296.00,,310.00,,138452.00,,42739819.70,,302.00,,8.00,
,132,,NIBL Pragati Fund,,8,,9.89,,9.70,,9.80,,12784.00,,125794.01,,9.76,,0.04,
,133,,NIBL Samriddhi Fund -2,,20,,8.19,,7.90,,8.19,,7935.00,,64226.20,,8.05,,0.14,
,134,,NIC Asia Balanced Fund,,24,,11.05,,10.77,,11.04,,28250.00,,309298.75,,10.90,,0.14,
,135,,NIC Asia Bank Ltd.,,535,,730.00,,721.00,,722.00,,60754.00,,44154399.80,,725.00,,-3.00,
,136,,NIC Asia Growth Fund,,7,,11.50,,11.18,,11.40,,8150.00,,93479.00,,11.35,,0.05,
,137,,NIC ASIA Laghubitta Bittiya Sanstha Limited,,225,,969.60,,920.10,,929.00,,11516.00,,10791213.60,,932.00,,-3.00,
,138,,NIC Asia Select Fund 30,,19,,8.59,,8.37,,8.59,,13500.00,,113696.50,,8.51,,0.08,
,139,,Nirdhan Utthan Laghubitta Bittiya Sanstha Limited,,196,,1150.00,,1116.20,,1122.00,,14420.00,,16343429.50,,1139.00,,-17.00,
,140,,NLG Insurance Company Ltd.,,235,,600.00,,560.00,,565.10,,33392.00,,19174398.30,,574.20,,-9.10,
,141,,NMB  Microfinance Bittiya Sanstha Ltd.,,52,,904.00,,875.00,,890.00,,3097.00,,2742892.90,,895.00,,-5.00,
,142,,NMB 50,,6,,13.05,,12.80,,12.80,,25646.00,,330805.30,,13.05,,-0.25,
,143,,NMB Bank Limited,,367,,277.00,,267.10,,272.00,,54534.00,,14833410.70,,266.90,,5.10,
,144,,NMB Hybrid Fund L-1,,18,,11.68,,11.41,,11.50,,31757.00,,365482.32,,11.62,,-0.12,
,145,,NRN Infrastructure and Development Limited,,178,,566.00,,550.00,,550.00,,23547.00,,13122782.40,,563.00,,-13.00,
,146,,Nyadi Hydropower Limited,,184,,355.90,,339.10,,344.00,,17346.00,,6064173.20,,346.00,,-2.00,
,147,,Oriental Hotels Limited,,57,,512.00,,495.00,,510.00,,18104.00,,9102673.50,,514.00,,-4.00,
,148,,Panchakanya Mai Hydropower Ltd,,153,,271.00,,255.00,,261.50,,27447.00,,7323296.70,,265.00,,-3.50,
,149,,Panchthar Power Compant Limited,,398,,361.00,,337.10,,349.50,,129322.00,,45359234.90,,340.50,,9.00,
,150,,Pokhara Finance Ltd.,,217,,458.00,,425.10,,446.00,,32363.00,,14453549.70,,450.00,,-4.00,
,151,,Prabhu  Bank Limited,,940,,227.00,,220.00,,224.50,,182084.00,,40962906.20,,231.00,,-6.50,
,152,,Prabhu Select Fund,,18,,8.68,,8.40,,8.48,,5800.00,,49155.00,,8.51,,-0.03,
,153,,Prime Commercial Bank Ltd.,,700,,267.00,,258.10,,261.70,,175473.00,,46069347.10,,262.00,,-0.30,
,154,,Progressive Finance Limited,,212,,310.00,,290.00,,299.00,,31014.00,,9366824.90,,304.00,,-5.00,
,155,,Prudential Insurance Co. Ltd.,,432,,456.00,,428.00,,433.10,,59333.00,,26247834.30,,429.00,,4.10,
,156,,Radhi Bidyut Company Ltd,,434,,619.00,,600.00,,603.00,,40562.00,,24717660.30,,611.00,,-8.00,
,157,,Rastra Utthan Laghubitta Sanstha Limited,,358,,1424.90,,1330.00,,1345.00,,9953.00,,13582074.40,,1397.00,,-52.00,
,158,,Rastriya Beema Company Limited,,30,,14768.00,,14101.00,,14250.00,,335.00,,4799961.00,,14480.00,,-230.00,
,159,,Rastriya Beema Company Limited Promoter Share,,23,,12095.00,,11460.00,,11460.00,,1100.00,,12785369.00,,12100.00,,-640.00,
,160,,RASUWAGADHI HYDROPOWER COMPANY LIMITED,,300,,288.70,,278.00,,284.90,,57413.00,,16363429.50,,280.00,,4.90,
,161,,RBB Mutual Fund 1,,12,,8.45,,8.29,,8.30,,11200.00,,94516.00,,8.45,,-0.15,
,162,,Reliance Finance Ltd.,,338,,380.00,,362.00,,370.00,,63673.00,,23719807.60,,369.00,,1.00,
,163,,River Falls Power Limited,,722,,270.30,,246.10,,258.00,,41098.00,,10713102.60,,260.50,,-2.50,
,164,,RMDC Laghubitta Bittiya Sanstha Ltd.,,211,,965.00,,928.00,,949.00,,16491.00,,15568004.90,,964.00,,-15.00,
,165,,RSDC Laghubitta Bittiya Sanstha Ltd.,,124,,657.90,,635.00,,638.90,,7947.00,,5111250.40,,650.00,,-11.10,
,166,,Ru Ru Jalbidhyut Pariyojana Limited,,24,,898.60,,875.00,,877.00,,995.00,,877846.00,,892.20,,-15.20,
,167,,SABAIKO LAGHUBITTA BITTIYA SANSTHA LIMITED,,42,,1189.00,,1127.00,,1150.00,,825.00,,953719.20,,1170.00,,-20.00,
,168,,Sadhana Laghubitta Bittiya Sanstha Limited,,52,,1152.00,,1130.00,,1133.20,,2327.00,,2643901.90,,1164.00,,-30.80,
,169,,Sahas Urja Limited,,607,,542.60,,514.50,,523.10,,43524.00,,23101913.40,,524.90,,-1.80,
,170,,Salt Trading Corporation,,280,,4425.00,,4225.00,,4350.00,,6995.00,,30309018.60,,4175.00,,175.00,
,171,,Samata Gharelu Laghubitta Bittiya Sanstha Limited,,56,,931.00,,907.00,,918.00,,2450.00,,2246861.00,,920.00,,-2.00,
,172,,Samling Power Company Limited,,115,,524.00,,495.20,,509.00,,9854.00,,4994533.50,,515.00,,-6.00,
,173,,Samriddhi Finance Company Limited,,280,,313.00,,295.00,,301.50,,31144.00,,9509577.20,,307.00,,-5.50,
,174,,Samudayik Laghubitta Bittiya Sanstha Limited,,20,,1575.00,,1539.00,,1540.00,,876.00,,1354289.00,,1570.00,,-30.00,
,175,,Sana Kisan Bikas Laghubitta Bittiya Sanstha Limited,,104,,1185.00,,1160.00,,1172.00,,9019.00,,10573459.00,,1179.00,,-7.00,
,176,,Sanima Bank Limited,,419,,280.00,,276.00,,279.00,,75256.00,,20921803.90,,275.00,,4.00,
,177,,Sanima Equity Fund,,15,,13.20,,12.95,,12.95,,22500.00,,293220.00,,12.95,,0.00,
,178,,Sanima Large Cap Fund,,22,,8.56,,8.30,,8.45,,4860.00,,41096.00,,8.28,,0.17,
,179,,Sanima Mai Hydropower Ltd.,,529,,351.80,,335.00,,340.00,,124117.00,,42679226.00,,337.00,,3.00,
,180,,SANJEN JALAVIDHYUT COMPANY LIMITED,,192,,299.00,,280.00,,288.00,,33538.00,,9639765.90,,285.00,,3.00,
,181,,Saptakoshi Development Bank Ltd,,149,,285.00,,274.40,,276.20,,20641.00,,5763236.70,,285.00,,-8.80,
,182,,Shangrila Development Bank Ltd.,,349,,353.90,,340.00,,341.50,,83494.00,,28824799.20,,350.00,,-8.50,
,183,,Shikhar Insurance Co. Ltd.,,386,,968.00,,920.00,,928.00,,23314.00,,22063766.20,,936.50,,-8.50,
,184,,Shine Resunga Development Bank Ltd.,,476,,352.00,,341.10,,345.00,,109091.00,,37736225.70,,352.90,,-7.90,
,185,,Shiva Shree Hydropower Ltd,,285,,270.00,,254.10,,259.90,,55102.00,,14528945.30,,261.10,,-1.20,
,186,,SHIVAM CEMENTS LTD,,3192,,864.00,,825.00,,848.00,,454106.00,,383111042.00,,818.00,,30.00,
,187,,Shree Investment Finance Co. Ltd.,,205,,396.70,,378.30,,388.60,,46142.00,,17855236.00,,386.00,,2.60,
,188,,Siddhartha Bank Limited,,572,,344.80,,333.00,,335.50,,112321.00,,37914657.80,,333.00,,2.50,
,189,,Siddhartha Equity Fund,,6,,9.99,,9.64,,9.65,,2700.00,,26261.00,,10.02,,-0.37,
,190,,Siddhartha Investment Growth Scheme - 2,,19,,9.80,,9.61,,9.80,,62775.00,,612580.00,,9.89,,-0.09,
,191,,Sindhu Bikash Bank Ltd,,112,,336.60,,324.00,,325.00,,29586.00,,9742172.50,,330.00,,-5.00,
,192,,Singati Hydro Energy Limited,,190,,340.90,,307.50,,320.00,,18541.00,,5967666.70,,320.00,,0.00,
,193,,Soaltee Hotel Limited,,286,,252.60,,233.70,,234.40,,102497.00,,24643408.60,,239.00,,-4.60,
,194,,Standard Chartered Bank Limited,,464,,512.00,,483.00,,486.00,,67005.00,,33179058.00,,510.00,,-24.00,
,195,,Summit Laghubitta Bittiya Sanstha Limited,,42,,971.00,,935.00,,965.00,,2069.00,,1962709.00,,971.00,,-6.00,
,196,,Sunrise Bank Limited,,383,,226.50,,219.10,,223.00,,105063.00,,23488448.00,,222.30,,0.70,
,197,,Sunrise Bluechip Fund,,15,,8.25,,8.09,,8.25,,5948.00,,48585.20,,8.25,,0.00,
,198,,Sunrise First Mutual Fund,,14,,11.86,,11.40,,11.62,,39125.00,,451816.75,,11.63,,-0.01,
,199,,Support Microfinance Bittiya Sanstha Ltd.,,19,,1514.70,,1427.00,,1510.00,,527.00,,791243.80,,1485.00,,25.00,
,200,,Suryodaya Womi Laghubitta Bittiya Sanstha Limited,,353,,910.00,,879.00,,890.00,,18500.00,,16537130.10,,928.00,,-38.00,
,201,,Swabalamban Laghubitta Bittiya Sanstha Limited,,215,,1381.00,,1331.00,,1342.00,,40627.00,,54794661.10,,1355.00,,-13.00,
,202,,Swabhimaan Laghubitta Bittiya Sanstha Limited,,56,,1824.80,,1750.00,,1765.00,,1724.00,,3045184.00,,1862.00,,-97.00,
,203,,Swarojgar Laghu Bitta Bikas Bank Ltd.,,116,,989.00,,962.00,,972.00,,12941.00,,12576511.00,,977.00,,-5.00,
,204,,Synergy Power Development Ltd.,,344,,382.50,,362.00,,374.00,,66341.00,,24908182.50,,368.40,,5.60,
,205,,Taragaon Regency Hotel Limited,,72,,387.40,,363.00,,373.00,,43165.00,,16048118.00,,379.90,,-6.90,
,206,,Terhathum Power Company Limited,,93,,493.60,,475.00,,480.00,,5906.00,,2860943.00,,484.00,,-4.00,
,207,,Unilever Nepal Limited,,7,,18100.00,,17900.00,,18100.00,,70.00,,1256959.00,,18000.00,,100.00,
,208,,Union Hydropower Limited,,405,,278.00,,252.90,,264.00,,94302.00,,25024190.40,,264.00,,0.00,
,209,,United IDI Mardi RB Hydropower Limited.,,147,,830.00,,741.00,,806.00,,12649.00,,10217392.40,,769.80,,36.20,
,210,,United Insurance Co. (Nepal) Ltd.,,416,,468.00,,428.10,,435.00,,65328.00,,29355371.60,,434.30,,0.70,
,211,,United Modi Hydropower Ltd.,,672,,326.10,,305.00,,316.00,,206748.00,,65563363.80,,308.00,,8.00,
,212,,UNIVERSAL POWER COMPANY LTD,,1229,,293.00,,271.50,,284.90,,295568.00,,84466628.20,,276.70,,8.20,
