S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Agriculture Development Bank Limited,21,121.00,118.00,119.00,1157.00,138490.00,122.00,-3.00
2,Alpine Development Bank Limited,16,107.00,105.00,107.00,160.00,17040.00,103.00,4.00
3,Api Finance Limited,4,129.00,126.00,129.00,160.00,20540.00,128.00,1.00
4,Araniko Development Bank Limited,169,92.00,88.00,90.00,4750.00,429420.00,91.00,-1.00
5,Arun Valley Hydropower Development Co. Ltd.,2,350.00,350.00,350.00,604.00,211400.00,355.00,-5.00
6,Asian Life Insurance Co. Limited,11,167.00,166.00,166.00,320.00,53140.00,168.00,-2.00
7,Bank of Asia Nepal Limited,10,168.00,162.00,166.00,855.00,141730.00,165.00,1.00
8,Bank of Kathmandu Ltd.,17,445.00,435.00,435.00,2324.00,1015546.00,437.00,-2.00
9,Biratlaxmi Bikas Bank Limited,55,150.00,147.00,150.00,1704.00,254952.00,147.00,3.00
10,Butwal Power Company Limited,2,520.00,520.00,520.00,359.00,186680.00,530.00,-10.00
11,Chilime Hydropower Company Limited,6,900.00,886.00,890.00,980.00,872500.00,890.00,0.00
12,Citizen Bank International Limited,17,176.00,168.00,174.00,2170.00,371530.00,176.00,-2.00
13,Citizen Investment Trust,2,455.00,451.00,455.00,124.00,56172.00,453.00,2.00
14,Civil Merchant Bittiya Santha Ltd.,2,128.00,126.00,126.00,150.00,19100.00,130.00,-4.00
15,Clean Energy Development Bank Limited,12,142.00,138.00,138.00,2332.00,325516.00,140.00,-2.00
16,Corporate Development Bank Limited,2,335.00,329.00,329.00,40.00,13220.00,341.00,-12.00
17,Deprosc Laghubitta Bittiya Sanstha Limited,2,292.00,292.00,292.00,118.00,34456.00,287.00,5.00
18,Deva Bikas Bank Limited,5,89.00,88.00,89.00,6385.00,562696.00,89.00,0.00
19,Everest Bank Limited,11,840.00,796.00,800.00,556.00,446695.00,824.00,-24.00
20,Fewa Finance Co. Ltd.,1,206.00,206.00,206.00,18.00,3708.00,210.00,-4.00
21,Gandaki Bikas Bank Limited,8,113.00,111.00,111.00,300.00,33630.00,110.00,1.00
22,Garima Bikas Bank Limited,14,142.00,140.00,140.00,550.00,77900.00,142.00,-2.00
23,Gaurishankar Development Bank Ltd.,6,93.00,92.00,93.00,60.00,5570.00,93.00,0.00
24,Global IME Bank Limited,14,161.00,159.00,160.00,665.00,106395.00,162.00,-2.00
