S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Agriculture Development Bank Limited,17,120.00,115.00,116.00,992.00,116181.00,120.00,-4.00
2,Alpine Development Bank Limited,3,100.00,100.00,100.00,110.00,11000.00,99.00,1.00
3,Api Finance Limited,1,125.00,125.00,125.00,10.00,1250.00,126.00,-1.00
4,Arun Valley Hydropower Development Co. Ltd.,1,343.00,343.00,343.00,16.00,5488.00,350.00,-7.00
5,Asian Life Insurance Co. Limited,2,142.00,142.00,142.00,70.00,9940.00,142.00,0.00
6,Axis Development Bank Limited,2,108.00,106.00,106.00,5030.00,533240.00,110.00,-4.00
7,Bagheshwori Development Bank Limited,1,304.00,304.00,304.00,19.00,5776.00,310.00,-6.00
8,Bank of Asia Nepal Limited,8,164.00,162.00,162.00,730.00,118595.00,164.00,-2.00
9,Bank of Kathmandu Ltd.,8,419.00,412.00,416.00,1114.00,462546.00,427.00,-11.00
10,Business Universal Development Bank Ltd.,2,124.00,122.00,122.00,667.00,81394.00,126.00,-4.00
11,Butwal Power Company Limited,2,516.00,510.00,516.00,550.00,280800.00,520.00,-4.00
12,Chilime Hydropower Company Limited,19,777.00,760.00,775.00,6700.00,5126700.00,780.00,-5.00
13,Citizen Bank International Limited,15,179.00,173.00,176.00,1620.00,285060.00,176.00,0.00
14,Clean Energy Development Bank Limited,1,139.00,139.00,139.00,10.00,1390.00,139.00,0.00
15,Deva Bikas Bank Limited,5,91.00,90.00,90.00,540.00,48634.00,92.00,-2.00
16,Everest Insurance Co. Ltd.,2,310.00,310.00,310.00,404.00,125240.00,310.00,0.00
17,Fewa Finance Co. Ltd.,1,196.00,196.00,196.00,37.00,7252.00,200.00,-4.00
18,Gandaki Bikas Bank Limited,17,109.00,105.00,107.00,580.00,62220.00,105.00,2.00
19,Garima Bikas Bank Limited,7,130.00,128.00,130.00,330.00,42480.00,129.00,1.00
20,Global IME Bank Limited,9,170.00,161.00,166.00,480.00,78915.00,161.00,5.00
21,Gorkha Finance Ltd.,1,95.00,95.00,95.00,16.00,1520.00,96.00,-1.00
22,Grand Bank Nepal Limited,4,134.00,132.00,132.00,619.00,81908.00,130.00,2.00
23,Himalayan Bank Limited,3,539.00,529.00,535.00,1039.00,554821.00,550.00,-15.00
24,Himalayan Finance Limited (Bittiya Sanstha),25,65.00,61.00,62.00,370.00,23180.00,65.00,-3.00
25,ICFC Finance Limited,2,132.00,130.00,130.00,240.00,31600.00,134.00,-4.00
26,ICFC Finance Limited Promotor Share,5,116.00,116.00,116.00,28270.00,3279320.00,116.00,0.00
27,Janaki Finance Ltd.,3,228.00,224.00,228.00,240.00,53800.00,224.00,4.00
28,Jyoti Bikas Bank Limited,20,93.00,92.00,93.00,980.00,90840.00,93.00,0.00
29,Kamana Sewa Bikas Bank Limited,229,107.00,104.00,107.00,5310.00,561000.00,107.00,0.00
30,Karnali Development Bank Limited,3,78.00,77.00,77.00,40.00,3100.00,77.00,0.00
31,Kumari Bank Limited,10,218.00,214.00,215.00,1467.00,316284.00,216.00,-1.00
32,Kumari Bank Limited Promotor Share,11,93.00,87.00,93.00,170.00,15400.00,87.00,6.00
33,Laxmi Bank Limited,1,273.00,273.00,273.00,50.00,13650.00,268.00,5.00
34,Lumbini Bank Limited,3,199.00,198.00,198.00,428.00,84992.00,198.00,0.00
35,Lumbini Bikas Bank Ltd.,20,120.00,114.00,114.00,4600.00,530170.00,116.00,-2.00
