S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Agriculture Development Bank Limited,55,140.00,137.00,140.00,4730.00,651206.00,137.00,3.00
2,Alpine Development Bank Limited,51,180.00,168.00,180.00,1570.00,277710.00,168.00,12.00
3,Arun Valley Hydropower Development Co. Ltd.,12,458.00,446.00,446.00,366.00,166268.00,455.00,-9.00
4,Asian Life Insurance Co. Limited,1,267.00,267.00,267.00,300.00,80100.00,265.00,2.00
5,Axis Development Bank Limited,4,121.00,119.00,121.00,215.00,25665.00,119.00,2.00
6,Bank of Asia Nepal Limited,13,274.00,270.00,274.00,1895.00,513750.00,272.00,2.00
7,Bank of Kathmandu Ltd.,28,609.00,595.00,598.00,3294.00,1971512.00,600.00,-2.00
8,Best Finance Company Ltd.,1,173.00,173.00,173.00,50.00,8650.00,176.00,-3.00
9,Biratlaxmi Bikas Bank Limited,6,252.00,251.00,251.00,578.00,145480.00,252.00,-1.00
10,Birgunj Finance Ltd.,3,177.00,174.00,177.00,372.00,65100.00,172.00,5.00
11,Business Universal Development Bank Ltd.,1,148.00,148.00,148.00,920.00,136160.00,146.00,2.00
12,Capital Merchant Bank & Finance Co. Ltd.,6,155.00,152.00,152.00,224131.00,34739633.00,155.00,-3.00
13,Chilime Hydropower Company Limited,3,1075.00,1065.00,1072.00,300.00,321350.00,1058.00,14.00
14,Citizen Bank International Limited,11,248.00,244.00,248.00,1440.00,354430.00,248.00,0.00
15,City Express Finance Co. Limited,2,139.00,139.00,139.00,240.00,33360.00,137.00,2.00
16,Civil Merchant Bittiya Santha Ltd.,33,185.00,185.00,185.00,330.00,61050.00,183.00,2.00
17,Clean Energy Development Bank Limited,3,255.00,255.00,255.00,180.00,45900.00,255.00,0.00
18,Crystal Finance Ltd.,2,228.00,228.00,228.00,20.00,4560.00,224.00,4.00
19,Everest Bank Limited,23,1063.00,1020.00,1021.00,1582.00,1627466.00,1084.00,-63.00
20,Everest Insurance Co. Ltd.,5,310.00,310.00,310.00,237.00,73470.00,310.00,0.00
21,Excel Development Bank Ltd.,1,290.00,290.00,290.00,203.00,58870.00,285.00,5.00
22,Gandaki Bikas Bank Limited,1,325.00,325.00,325.00,10.00,3250.00,331.00,-6.00
23,Garima Bikas Bank Limited,188,173.00,151.00,169.00,7580.00,1267090.00,167.00,2.00
24,Gaurishankar Development Bank Ltd.,194,150.00,147.00,148.00,3040.00,453420.00,150.00,-2.00
25,Global IME Bank Limited,9,230.00,224.00,227.00,415.00,93975.00,228.00,-1.00
26,Grand Bank Nepal Limited,2,205.00,204.00,204.00,571.00,116646.00,202.00,2.00
27,Himalayan Bank Limited,16,661.00,660.00,660.00,1788.00,1180400.00,658.00,2.00
28,Imperial Financial Inst. Ltd.,22,163.00,160.00,163.00,444.00,71112.00,160.00,3.00
29,Infrastructure Development Bank Ltd.,1,132.00,132.00,132.00,24.00,3168.00,133.00,-1.00
30,Jyoti Bikas Bank Limited,388,141.00,135.00,135.00,13190.00,1792640.00,136.00,-1.00
31,Kaski Finance Limited,2,215.00,215.00,215.00,90.00,19350.00,212.00,3.00
32,Kasthamandap Development Bank Limited,32,165.00,164.00,164.00,920.00,150900.00,164.00,0.00
33,Kumari Bank Limited,9,305.00,299.00,302.00,816.00,245820.00,308.00,-6.00
34,Laxmi Bank Limited,3,402.00,397.00,402.00,194.00,77713.00,390.00,12.00
35,Lord Buddha Finance Limited,5,165.00,159.00,162.00,125.00,20295.00,156.00,6.00
36,Lumbini Bikas Bank Ltd.,6,193.00,190.00,193.00,250.00,47890.00,190.00,3.00
37,Machhapuchhre Bank Limited,5,218.00,214.00,215.00,403.00,86741.00,218.00,-3.00
38,Mahalaxmi Bikas Bank Ltd.,39,119.00,117.00,119.00,1460.00,172250.00,119.00,0.00
39,Miteri Development Bank Limited,3,142.00,142.00,142.00,90.00,12780.00,143.00,-1.00
40,Nabil Bank Limited,7,1340.00,1322.00,1326.00,872.00,1158770.00,1349.00,-23.00
41,National Hydro Power Company Limited,3,44.88,43.98,43.98,3000.00,132840.00,44.00,-0.02
42,National Life Insurance Co. Ltd.,9,315.00,312.00,313.00,1696.00,529872.00,320.00,-7.00
43,Nepal Aawas Finance Limited,1,240.00,240.00,240.00,20.00,4800.00,240.00,0.00
44,Nepal Doorsanchar Comapany Limited,7,450.00,448.00,450.00,1510.00,678480.00,449.00,1.00
45,Nepal Life Insurance Co. Ltd.,4,792.00,777.00,785.00,1136.00,891650.00,792.00,-7.00
46,Nepal SBI Bank Limited,9,664.00,650.00,650.00,891.00,584890.00,660.00,-10.00
47,NIC Asia Bank Ltd.,13,540.00,533.00,540.00,1360.00,727987.00,540.00,0.00
48,NIDC Capital Markets Ltd.,7,412.00,410.00,410.00,1085.00,446481.00,412.00,-2.00
49,Nilgiri Bikas Bank Limited,25,198.00,193.00,193.00,420.00,81450.00,196.00,-3.00
50,NMB Bank Limited,10,289.00,278.00,287.00,818.00,230253.00,294.00,-7.00
51,Om Development Bank Ltd.,34,227.00,223.00,223.00,590.00,133310.00,228.00,-5.00
52,Oriental Hotels Limited,8,106.00,102.00,106.00,480.00,49720.00,102.00,4.00
53,Paschimanchal Finance Co. Ltd.,3,312.00,312.00,312.00,262.00,81744.00,306.00,6.00
54,Patan Finance Limited,3,157.00,151.00,151.00,920.00,139010.00,160.00,-9.00
55,Pathibhara Bikas Bank Limited,14,143.00,141.00,141.00,220.00,31200.00,143.00,-2.00
56,Prime Commercial Bank Ltd.,9,280.00,274.00,274.00,1748.00,482066.00,280.00,-6.00
57,Prime Life Insurance Company Limited,40,210.00,205.00,210.00,1060.00,219420.00,205.00,5.00
58,Public Development Bank Limited,45,117.00,113.00,113.00,1020.00,119000.00,115.00,-2.00
59,Reliable Development Bank Limited,4,255.00,250.00,251.00,148.00,37400.00,250.00,1.00
60,Resunga Bikas Bank Limited,4,275.00,275.00,275.00,90.00,24750.00,270.00,5.00
61,Sagarmatha  Finance Limited,5,188.00,184.00,188.00,905.00,169005.00,181.00,7.00
62,Sagarmatha Insurance Co. Ltd.,7,313.00,313.00,313.00,148.00,46324.00,307.00,6.00
63,Sahayogi Bikas Bank Limited,1,268.00,268.00,268.00,200.00,53600.00,267.00,1.00
64,Samriddhi Finance Company Limited,4,134.00,132.00,132.00,270.00,35980.00,132.00,0.00
65,Seti Finance Limited,13,326.00,326.00,326.00,260.00,84760.00,343.00,-17.00
66,Sewa Bikas Bank Limited,25,174.00,162.00,174.00,490.00,84170.00,159.00,15.00
67,Siddhartha Bank Limited,1,305.00,305.00,305.00,26.00,7930.00,305.00,0.00
68,Siddhartha Development Bank Ltd.,1,156.00,156.00,156.00,774.00,120744.00,159.00,-3.00
69,Society Development Bank Ltd.,5,171.00,162.00,171.00,332.00,55410.00,156.00,15.00
70,Standard Chartered Bank Limited,8,2020.00,2005.00,2015.00,1057.00,2124762.00,2028.00,-13.00
71,Standard Finance Ltd.,1,153.00,153.00,153.00,1000.00,153000.00,150.00,3.00
72,Sunrise Bank Limited,24,222.00,214.00,222.00,1835.00,401939.00,218.00,4.00
73,Supreme Development Bank Ltd.,5,120.00,118.00,120.00,2006.00,239432.00,120.00,0.00
74,Surya Life Insurance Company Limited,65,163.00,158.00,163.00,2220.00,360590.00,161.00,2.00
75,Suryadarshan Finance Company Limited,3,173.00,170.00,170.00,40.00,6830.00,176.00,-6.00
76,Swastik Merchant Finance Co. Ltd.,80,138.00,136.00,137.00,800.00,110170.00,135.00,2.00
77,Triveni Bikas Bank Limited,1,192.00,192.00,192.00,13.00,2496.00,191.00,1.00
78,Udhyam Bikas Bank Limited,84,139.00,135.00,136.00,950.00,130020.00,139.00,-3.00
79,Unique Finance Ltd.,11,161.00,160.00,160.00,230.00,36990.00,161.00,-1.00
80,Zenith Finance Limited,4,173.00,173.00,173.00,80.00,13840.00,170.00,3.00
