S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Agriculture Development Bank Limited,7,117.00,115.00,117.00,320.00,37210.00,118.00,-1.00
2,Alpic Everest Finance Limited Promotor Share,4,130.00,130.00,130.00,18172.00,2362360.00,130.00,0.00
3,Api Finance Limited,4,128.00,126.00,128.00,160.00,20460.00,126.00,2.00
4,Arun Valley Hydropower Development Co. Ltd.,4,330.00,326.00,330.00,64.00,21056.00,326.00,4.00
5,Asian Life Insurance Co. Limited,25,170.00,163.00,167.00,1180.00,196060.00,160.00,7.00
6,Bank of Kathmandu Ltd.,9,452.00,445.00,446.00,1394.00,620936.00,444.00,2.00
7,Chilime Hydropower Company Limited,2,800.00,800.00,800.00,200.00,160000.00,790.00,10.00
8,Citizen Bank International Limited,2,179.00,176.00,176.00,420.00,74460.00,185.00,-9.00
9,Civil Merchant Bittiya Santha Ltd.,7,115.00,113.00,115.00,836.00,94988.00,117.00,-2.00
10,Clean Energy Development Bank Limited,3,150.00,148.00,148.00,932.00,139664.00,148.00,0.00
11,Country Development Bank Ltd.,5,381.00,360.00,360.00,100.00,36980.00,388.00,-28.00
12,Everest Bank Limited,2,870.00,861.00,870.00,100.00,86190.00,878.00,-8.00
13,Excel Development Bank Ltd.,2,300.00,294.00,294.00,650.00,191220.00,306.00,-12.00
14,Gandaki Bikas Bank Limited,2,108.00,108.00,108.00,140.00,15120.00,106.00,2.00
15,Gaurishankar Development Bank Ltd.,12,97.00,97.00,97.00,240.00,23280.00,96.00,1.00
16,Global IME Bank Limited,5,179.00,176.00,176.00,200.00,35470.00,180.00,-4.00
17,Grand Bank Nepal Limited,1,132.00,132.00,132.00,200.00,26400.00,132.00,0.00
18,ICFC Finance Limited,3,127.00,123.00,127.00,264.00,33000.00,121.00,6.00
19,Jyoti Bikas Bank Limited,36,100.00,96.00,98.00,920.00,90110.00,99.00,-1.00
20,Kamana Sewa Bikas Bank Limited,158,111.00,106.00,110.00,4830.00,526770.00,109.00,1.00
21,Kaski Finance Limited,3,122.00,118.00,122.00,70.00,8440.00,116.00,6.00
22,Kumari Bank Limited,1,228.00,228.00,228.00,23.00,5244.00,224.00,4.00
23,Lumbini Bank Limited,3,212.00,212.00,212.00,1137.00,241044.00,210.00,2.00
24,Lumbini Bikas Bank Ltd.,10,113.00,113.00,113.00,300.00,33900.00,115.00,-2.00
25,Lumbini Finance Ltd.,4,136.00,136.00,136.00,224.00,30464.00,136.00,0.00
26,Machhapuchhre Bank Limited,4,113.00,112.00,113.00,2074.00,234288.00,110.00,3.00
27,Mahalaxmi Bikas Bank Ltd.,87,84.00,79.00,82.00,2030.00,165920.00,81.00,1.00
28,Miteri Development Bank Limited,8,99.00,99.00,99.00,200.00,19800.00,101.00,-2.00
29,Nabil Bank Limited,5,980.00,974.00,980.00,272.00,265216.00,955.00,25.00
30,National Hydro Power Company Limited,36,62.00,57.00,61.00,70600.00,4157100.00,63.00,-2.00
