S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Ace Development Bank Ltd.,1,148.00,148.00,148.00,100.00,14800.00,146.00,2.00
2,Agriculture Development Bank Limited,23,132.00,128.00,128.00,1146.00,149697.00,132.00,-4.00
3,Arun Valley Hydropower Development Co. Ltd.,17,425.00,417.00,419.00,934.00,392646.00,411.00,8.00
4,Asian Life Insurance Co. Limited,18,160.00,143.00,160.00,450.00,67970.00,146.00,14.00
5,Bank of Asia Nepal Limited,23,206.00,195.00,195.00,1755.00,348680.00,199.00,-4.00
6,Bank of Kathmandu Ltd.,52,610.00,586.00,590.00,6357.00,3768963.00,602.00,-12.00
7,Biratlaxmi Bikas Bank Limited,6,147.00,145.00,147.00,247.00,36225.00,145.00,2.00
8,Butwal Power Company Limited,2,542.00,532.00,542.00,161.00,86262.00,542.00,0.00
9,Chhimek Laghubitta Bikas Bank Limited,1,315.00,315.00,315.00,238.00,74970.00,309.00,6.00
10,Chilime Hydropower Company Limited,3,795.00,790.00,791.00,980.00,776200.00,790.00,1.00
11,Citizen Bank International Limited,14,228.00,224.00,225.00,700.00,157620.00,221.00,4.00
12,Civil Merchant Bittiya Santha Ltd.,1,157.00,157.00,157.00,140.00,21980.00,160.00,-3.00
13,Clean Energy Development Bank Limited,9,175.00,172.00,172.00,1770.00,305628.00,175.00,-3.00
14,Deprosc Laghubitta Bittiya Sanstha Limited,5,286.00,272.00,286.00,328.00,90950.00,267.00,19.00
15,Deva Bikas Bank Limited,15,108.00,100.00,108.00,7128.00,723946.00,102.00,6.00
16,Everest Bank Limited,9,1040.00,1006.00,1040.00,490.00,502039.00,1054.00,-14.00
17,Fewa Finance Co. Ltd.,2,277.00,272.00,272.00,20.00,5490.00,282.00,-10.00
18,Gandaki Bikas Bank Limited,121,109.00,105.00,107.00,2550.00,272070.00,107.00,0.00
19,Garima Bikas Bank Limited,27,136.00,133.00,134.00,1080.00,145660.00,138.00,-4.00
20,Global IME Bank Limited,32,211.00,206.00,209.00,1845.00,385010.00,206.00,3.00
21,Grand Bank Nepal Limited,18,159.00,147.00,155.00,2741.00,415859.00,157.00,-2.00
22,Hathway Finance Company Limited,2,75.00,74.00,74.00,100.00,7440.00,76.00,-2.00
23,Himalayan Bank Limited,6,628.00,612.00,628.00,1697.00,1049468.00,620.00,8.00
24,Janaki Finance Ltd.,6,190.00,182.00,188.00,315.00,59285.00,182.00,6.00
25,Jyoti Bikas Bank Limited,61,104.00,101.00,103.00,7170.00,737790.00,104.00,-1.00
26,Kankai Bikas Bank Ltd.,122,112.00,106.00,110.00,1680.00,185960.00,108.00,2.00
27,Kumari Bank Limited,4,264.00,260.00,264.00,331.00,86552.00,265.00,-1.00
28,Kumari Bank Limited Promotor Share,3,96.00,95.00,96.00,40.00,3820.00,96.00,0.00
29,Laxmi Bank Limited,27,311.00,295.00,310.00,7072.00,2109632.00,307.00,3.00
30,Life Insurance Co. Nepal,1,481.00,481.00,481.00,50.00,24050.00,486.00,-5.00
31,Lumbini Bank Limited,15,231.00,225.00,226.00,3447.00,783429.00,225.00,1.00
32,Lumbini Bikas Bank Ltd.,13,113.00,110.00,113.00,960.00,106740.00,113.00,0.00
33,Lumbini Finance Ltd.,6,150.00,148.00,150.00,1294.00,193695.00,146.00,4.00
34,Machhapuchhre Bank Limited,5,136.00,132.00,135.00,600.00,80430.00,133.00,2.00
35,Mahalaxmi Bikas Bank Ltd.,18,94.00,91.00,93.00,860.00,79480.00,93.00,0.00
36,Mahalaxmi BikasBank Limited,4,147.00,145.00,145.00,452.00,66044.00,150.00,-5.00
37,Miteri Development Bank Limited,1,126.00,126.00,126.00,40.00,5040.00,126.00,0.00
38,Nabil Bank Limited,10,1305.00,1276.00,1289.00,578.00,744984.00,1294.00,-5.00
39,National Hydro Power Company Limited,19,43.62,40.00,42.15,166200.00,6731870.00,41.93,0.22
40,National Life Insurance Co. Ltd.,2,304.00,298.00,298.00,330.00,99528.00,310.00,-12.00
41,Nepal Bangladesh Bank Limited,9,136.00,130.00,130.00,1270.00,168620.00,130.00,0.00
42,Nepal Credit And Commercial Bank Limited,13,135.00,130.00,133.00,3780.00,499360.00,133.00,0.00
43,Nepal Doorsanchar Comapany Limited,3,421.00,413.00,421.00,210.00,87310.00,420.00,1.00
44,Nepal Finance Ltd.,3,184.00,181.00,181.00,80.00,14630.00,187.00,-6.00
45,Nepal Investment Bank Limited,9,539.00,527.00,528.00,1872.00,992396.00,550.00,-22.00
46,Nepal SBI Bank Limited,7,602.00,588.00,588.00,250.00,149430.00,595.00,-7.00
47,Nerude Laghubita Bikas Bank Limited,57,508.00,481.00,500.00,1990.00,980550.00,479.00,21.00
48,NIC Asia Bank Ltd.,23,566.00,535.00,542.00,2716.00,1495811.00,555.00,-13.00
49,NIDC Capital Markets Ltd.,1,213.00,213.00,213.00,300.00,63900.00,212.00,1.00
50,Nilgiri Bikas Bank Limited,7,131.00,129.00,130.00,310.00,40160.00,129.00,1.00
51,NMB Bank Limited,7,199.00,196.00,199.00,730.00,144170.00,196.00,3.00
52,Om Development Bank Ltd.,36,171.00,163.00,164.00,920.00,153620.00,164.00,0.00
53,Oriental Hotels Limited,1,90.00,90.00,90.00,70.00,6300.00,91.00,-1.00
54,Pathibhara Bikas Bank Limited,3,104.00,102.00,104.00,60.00,6200.00,106.00,-2.00
55,Prabhu  Bank Limited,24,154.00,139.00,154.00,3690.00,542940.00,145.00,9.00
56,Premier Insurance Co. Ltd.,1,147.00,147.00,147.00,10.00,1470.00,154.00,-7.00
