S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Agriculture Development Bank Limited,31,118.00,114.00,118.00,1498.00,174718.00,119.00,-1.00
2,Alpine Development Bank Limited,19,100.00,97.00,99.00,390.00,38420.00,97.00,2.00
3,Api Finance Limited,11,128.00,125.00,128.00,130.00,16400.00,123.00,5.00
4,Araniko Development Bank Limited,1,160.00,160.00,160.00,10.00,1600.00,168.00,-8.00
5,Arun Valley Hydropower Development Co. Ltd.,17,330.00,324.00,330.00,690.00,224218.00,325.00,5.00
6,Asian Life Insurance Co. Limited,20,146.00,140.00,144.00,410.00,58910.00,142.00,2.00
7,Bank of Asia Nepal Limited,13,165.00,160.00,163.00,1385.00,225105.00,163.00,0.00
8,Biratlaxmi Bikas Bank Limited,1,126.00,126.00,126.00,20.00,2520.00,128.00,-2.00
9,Bishal Bazar Company Limited,1,2703.00,2703.00,2703.00,100.00,270300.00,2650.00,53.00
10,Chilime Hydropower Company Limited,1,815.00,815.00,815.00,300.00,244500.00,828.00,-13.00
11,Citizen Bank International Limited,8,175.00,171.00,173.00,580.00,100440.00,173.00,0.00
12,Citizen Investment Trust,1,448.00,448.00,448.00,31.00,13888.00,440.00,8.00
13,Clean Energy Development Bank Limited,5,142.00,138.00,140.00,942.00,130240.00,144.00,-4.00
14,Deprosc Laghubitta Bittiya Sanstha Limited,4,270.00,269.00,270.00,313.00,84483.00,264.00,6.00
15,Deva Bikas Bank Limited,8,90.00,88.00,89.00,1169.00,103772.00,89.00,0.00
16,Everest Bank Limited,28,941.00,892.00,940.00,1650.00,1499749.00,960.00,-20.00
17,Gandaki Bikas Bank Limited,51,107.00,105.00,107.00,1690.00,179310.00,107.00,0.00
18,Gandaki Bikas BankLimited,1,155.00,155.00,155.00,30.00,4650.00,156.00,-1.00
19,Garima Bikas Bank Limited,11,132.00,130.00,131.00,310.00,40580.00,134.00,-3.00
20,Gaurishankar Development Bank Ltd.,36,97.00,96.00,97.00,360.00,34780.00,98.00,-1.00
21,Global IME Bank Limited,37,174.00,162.00,164.00,1860.00,313835.00,175.00,-11.00
22,Grand Bank Nepal Limited,7,131.00,128.00,130.00,1420.00,183421.00,132.00,-2.00
23,Gurans Life Insurance Company Ltd.,7,177.00,174.00,174.00,80.00,14130.00,180.00,-6.00
24,Himalayan Bank Limited,4,570.00,561.00,561.00,642.00,362122.00,580.00,-19.00
25,Himalayan Finance Limited (Bittiya Sanstha),10,72.00,72.00,72.00,200.00,14400.00,72.00,0.00
26,ICFC Finance Limited,4,138.00,133.00,133.00,354.00,48310.00,140.00,-7.00
27,Janaki Finance Ltd.,3,229.00,221.00,229.00,322.00,72050.00,225.00,4.00
28,Jyoti Bikas Bank Limited,96,94.00,90.00,93.00,2940.00,272300.00,94.00,-1.00
29,Kamana Sewa Bikas Bank Limited,321,108.00,105.00,107.00,7290.00,776490.00,106.00,1.00
30,Kankai Bikas Bank Ltd.,74,107.00,105.00,105.00,1160.00,123400.00,105.00,0.00
31,Karnali Development Bank Limited,7,72.00,69.00,72.00,130.00,9180.00,71.00,1.00
32,Kaski Finance Limited,2,120.00,120.00,120.00,80.00,9600.00,122.00,-2.00
33,Kumari Bank Limited,6,229.00,221.00,221.00,518.00,115932.00,233.00,-12.00
34,Kumari Bank Limited Promotor Share,60,86.00,84.00,85.00,600.00,51020.00,84.00,1.00
35,Laxmi Bank Limited,4,275.00,265.00,270.00,183.00,49410.00,260.00,10.00
36,Lord Buddha Finance Limited,2,136.00,136.00,136.00,77.00,10472.00,138.00,-2.00
