S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Agriculture Development Bank Limited,22,127.00,125.00,125.00,1650.00,207460.00,127.00,-2.00
2,Alpine Development Bank Limited,14,120.00,120.00,120.00,170.00,20400.00,118.00,2.00
3,Arun Valley Hydropower Development Co. Ltd.,3,425.00,417.00,417.00,147.00,61458.00,417.00,0.00
4,Asian Life Insurance Co. Limited,17,214.00,199.00,214.00,560.00,115700.00,196.00,18.00
5,Bank of Asia Nepal Limited,1,177.00,177.00,177.00,30.00,5310.00,177.00,0.00
6,Bank of Kathmandu Ltd.,14,521.00,516.00,516.00,883.00,457547.00,521.00,-5.00
7,Biratlaxmi Bikas Bank Limited,1,146.00,146.00,146.00,34.00,4964.00,148.00,-2.00
8,Central Finance Co. Ltd.,1,220.00,220.00,220.00,10.00,2200.00,217.00,3.00
9,Chilime Hydropower Company Limited,5,927.00,920.00,927.00,870.00,803050.00,930.00,-3.00
10,Citizen Bank International Limited,5,199.00,193.00,193.00,270.00,53310.00,196.00,-3.00
11,Citizen Investment Trust,1,598.00,598.00,598.00,25.00,14950.00,587.00,11.00
12,Clean Energy Development Bank Limited,4,186.00,183.00,183.00,600.00,110014.00,187.00,-4.00
13,Crystal Finance Ltd.,4,177.00,177.00,177.00,110.00,19470.00,179.00,-2.00
14,Everest Bank Limited,9,1099.00,1009.00,1010.00,234.00,238763.00,1121.00,-111.00
15,Excel Development Bank Ltd.,2,278.00,278.00,278.00,452.00,125656.00,283.00,-5.00
16,Gandaki Bikas Bank Limited,24,121.00,116.00,119.00,870.00,103570.00,118.00,1.00
17,Garima Bikas Bank Limited,54,139.00,138.00,139.00,1410.00,195710.00,140.00,-1.00
18,Gaurishankar Development Bank Ltd.,88,140.00,136.00,136.00,950.00,131560.00,140.00,-4.00
19,Grand Bank Nepal Limited,3,165.00,162.00,162.00,252.00,41280.00,168.00,-6.00
20,Himalayan Bank Limited,3,544.00,540.00,540.00,249.00,135298.00,545.00,-5.00
21,Himalayan Finance Limited (Bittiya Sanstha),6,175.00,161.00,161.00,80.00,13390.00,178.00,-17.00
22,IME Financial Institution,4,306.00,290.00,306.00,100.00,29460.00,294.00,12.00
23,Imperial Financial Inst. Ltd.,125,160.00,160.00,160.00,2500.00,400000.00,160.00,0.00
24,Infrastructure Development Bank Ltd.,2,130.00,128.00,130.00,40.00,5160.00,126.00,4.00
25,Jyoti Bikas Bank Limited,140,109.00,104.00,107.00,3200.00,340020.00,109.00,-2.00
26,Kabeli Bikas Bank Limited,3,243.00,243.00,243.00,30.00,7290.00,240.00,3.00
27,Kankai Bikas Bank Ltd.,1,108.00,108.00,108.00,10.00,1080.00,110.00,-2.00
28,Karnali Development Bank Limited,7,101.00,99.00,99.00,120.00,11970.00,99.00,0.00
29,Kumari Bank Limited Promotor Share,1,107.00,107.00,107.00,20.00,2140.00,107.00,0.00
30,Lumbini Bank Limited,6,208.00,203.00,204.00,804.00,165006.00,210.00,-6.00
31,Lumbini Bikas Bank Ltd.,9,126.00,120.00,120.00,600.00,74430.00,128.00,-8.00
32,Machhapuchhre Bank Limited,1,128.00,128.00,128.00,110.00,14080.00,130.00,-2.00
