S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Agriculture Development Bank Limited,16,130.00,128.00,128.00,690.00,89350.00,132.00,-4.00
2,Alpine Development Bank Limited,77,105.00,101.00,105.00,870.00,88310.00,101.00,4.00
3,Arun Valley Hydropower Development Co. Ltd.,6,405.00,395.00,405.00,121.00,48421.00,395.00,10.00
4,Asian Life Insurance Co. Limited,9,194.00,191.00,194.00,330.00,63830.00,194.00,0.00
5,Axis Development Bank Limited,16,106.00,94.00,106.00,515.00,49960.00,97.00,9.00
6,Bank of Asia Nepal Limited,12,170.00,166.00,168.00,1350.00,226155.00,171.00,-3.00
7,Bank of Kathmandu Ltd.,24,496.00,488.00,496.00,2357.00,1159104.00,494.00,2.00
8,Best Finance Company Ltd.,3,358.00,345.00,358.00,55.00,19339.00,339.00,19.00
9,Biratlaxmi Bikas Bank Limited,3,147.00,146.00,146.00,250.00,36550.00,146.00,0.00
10,Butwal Power Company Limited,20,479.00,447.00,447.00,3710.00,1716266.00,479.00,-32.00
11,Chilime Hydropower Company Limited,2,900.00,900.00,900.00,300.00,270000.00,900.00,0.00
12,Citizen Bank International Limited,9,199.00,194.00,198.00,660.00,129440.00,197.00,1.00
13,Citizen Investment Trust,1,719.00,719.00,719.00,10.00,7190.00,685.00,34.00
14,City Express Finance Co. Limited,3,114.00,114.00,114.00,90.00,10260.00,114.00,0.00
15,Clean Energy Development Bank Limited,8,179.00,176.00,176.00,374.00,66606.00,181.00,-5.00
16,Crystal Finance Ltd.,1,150.00,150.00,150.00,30.00,4500.00,152.00,-2.00
17,Deva Bikas Bank Limited,14,111.00,109.00,111.00,617.00,68287.00,109.00,2.00
18,Everest Bank Limited,38,992.00,904.00,992.00,2304.00,2112409.00,944.00,48.00
19,Everest Finance Ltd.,3,176.00,170.00,170.00,30.00,5190.00,179.00,-9.00
20,Gandaki Bikas Bank Limited,62,110.00,107.00,107.00,1360.00,148080.00,108.00,-1.00
21,Garima Bikas Bank Limited,99,132.00,127.00,129.00,2180.00,279150.00,130.00,-1.00
22,Gaurishankar Development Bank Ltd.,18,130.00,129.00,129.00,200.00,25950.00,131.00,-2.00
23,Global IME Bank Limited,7,183.00,180.00,180.00,405.00,73690.00,184.00,-4.00
24,Grand Bank Nepal Limited,4,147.00,145.00,145.00,595.00,86575.00,145.00,0.00
25,Hathway Finance Company Limited,12,78.00,77.00,78.00,520.00,40480.00,78.00,0.00
26,Himalayan Bank Limited,2,550.00,540.00,540.00,223.00,120770.00,554.00,-14.00
27,Himalayan Finance Limited (Bittiya Sanstha),46,89.00,81.00,81.00,850.00,71550.00,89.00,-8.00
28,ICFC Finance Limited,4,149.00,147.00,149.00,570.00,83878.00,147.00,2.00
29,IME Financial Institution,6,265.00,260.00,265.00,324.00,85528.00,265.00,0.00
30,Imperial Financial Inst. Ltd.,22,140.00,140.00,140.00,440.00,61600.00,139.00,1.00
31,Infrastructure Development Bank Ltd.,12,105.00,100.00,105.00,3874.00,393978.00,106.00,-1.00
32,Janaki Finance Ltd.,3,189.00,186.00,188.00,60.00,11250.00,183.00,5.00
33,Jyoti Bikas Bank Limited,107,106.00,99.00,99.00,5630.00,571400.00,104.00,-5.00
34,Kabeli Bikas Bank Limited,1,248.00,248.00,248.00,10.00,2480.00,248.00,0.00
35,Kankai Bikas Bank Ltd.,1,99.00,99.00,99.00,10.00,990.00,99.00,0.00
36,Karnali Development Bank Limited,73,95.00,94.00,95.00,900.00,85490.00,95.00,0.00
37,Kaski Finance Limited,1,164.00,164.00,164.00,10.00,1640.00,164.00,0.00
38,Kasthamandap Development Bank Limited,27,104.00,100.00,103.00,1250.00,127040.00,105.00,-2.00
39,Kumari Bank Limited,22,262.00,243.00,245.00,2217.00,565033.00,239.00,6.00
40,Kumari Bank Limited Promotor Share,3,99.00,98.00,99.00,100.00,9890.00,101.00,-2.00
41,Laxmi Bank Limited,10,336.00,318.00,324.00,1399.00,453098.00,324.00,0.00
42,Lumbini Bank Limited,3,190.00,190.00,190.00,335.00,63650.00,190.00,0.00
43,Lumbini Bikas Bank Ltd.,14,135.00,128.00,135.00,1400.00,185540.00,126.00,9.00
44,Machhapuchhre Bank Limited,3,128.00,126.00,126.00,704.00,88834.00,126.00,0.00
45,Maha Laxmi Finance Ltd.,2,185.00,182.00,182.00,53.00,9682.00,188.00,-6.00
46,Mahalaxmi Bikas Bank Ltd.,75,100.00,96.00,97.00,1810.00,178290.00,100.00,-3.00
