S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Ace Development Bank Ltd.,2,143.00,141.00,141.00,600.00,85600.00,145.00,-4.00
2,Agriculture Development Bank Limited,22,136.00,128.00,133.00,1703.00,223392.00,138.00,-5.00
3,Alpine Development Bank Limited,6,114.00,110.00,110.00,110.00,12300.00,112.00,-2.00
4,Arun Valley Hydropower Development Co. Ltd.,22,428.00,418.00,418.00,1159.00,489360.00,433.00,-15.00
5,Asian Life Insurance Co. Limited,43,208.00,192.00,192.00,1940.00,393510.00,201.00,-9.00
6,Axis Development Bank Limited,21,100.00,97.00,98.00,1365.00,134840.00,99.00,-1.00
7,Bank of Asia Nepal Limited,11,174.00,168.00,168.00,395.00,67210.00,171.00,-3.00
8,Bank of Kathmandu Ltd.,36,501.00,490.00,490.00,3667.00,1817566.00,505.00,-15.00
9,Biratlaxmi Bikas Bank Limited,2,134.00,132.00,134.00,32.00,4264.00,130.00,4.00
10,Butwal Power Company Limited,5,722.00,668.00,668.00,170.00,116870.00,736.00,-68.00
11,Chhimek Laghubitta Bikas Bank Limited,2,237.00,237.00,237.00,210.00,49770.00,238.00,-1.00
12,Chilime Hydropower Company Limited,5,900.00,884.00,900.00,2780.00,2464700.00,900.00,0.00
13,Citizen Bank International Limited,10,205.00,204.00,204.00,790.00,161680.00,204.00,0.00
14,Citizen Investment Trust,6,704.00,687.00,702.00,381.00,263525.00,671.00,31.00
15,City Express Finance Co. Limited,2,114.00,114.00,114.00,30.00,3420.00,116.00,-2.00
16,Clean Energy Development Bank Limited,2,170.00,167.00,167.00,308.00,51640.00,167.00,0.00
17,Crystal Finance Ltd.,14,155.00,155.00,155.00,160.00,24800.00,155.00,0.00
18,Deva Bikas Bank Limited,5,112.00,109.00,110.00,962.00,106046.00,114.00,-4.00
19,Everest Bank Limited,10,984.00,950.00,984.00,423.00,406163.00,999.00,-15.00
20,Excel Development Bank Ltd.,2,300.00,300.00,300.00,100.00,30000.00,295.00,5.00
21,Gandaki Bikas Bank Limited,42,112.00,106.00,109.00,2060.00,224140.00,111.00,-2.00
22,Garima Bikas Bank Limited,79,135.00,130.00,134.00,1670.00,223020.00,135.00,-1.00
23,Gaurishankar Development Bank Ltd.,76,129.00,123.00,129.00,760.00,95240.00,122.00,7.00
24,Global IME Bank Limited,14,190.00,187.00,188.00,940.00,177280.00,188.00,0.00
25,Grand Bank Nepal Limited,5,152.00,149.00,150.00,2260.00,337940.00,154.00,-4.00
26,Gurans Life Insurance Company Ltd.,1,299.00,299.00,299.00,120.00,35880.00,305.00,-6.00
27,Hathway Finance Company Limited,5,82.00,82.00,82.00,200.00,16400.00,86.00,-4.00
28,Himalayan Bank Limited,9,565.00,549.00,550.00,544.00,301200.00,560.00,-10.00
29,Himalayan Finance Limited (Bittiya Sanstha),46,97.00,92.00,93.00,740.00,69280.00,98.00,-5.00
30,ICFC Finance Limited,1,160.00,160.00,160.00,30.00,4800.00,162.00,-2.00
31,Infrastructure Development Bank Ltd.,31,128.00,114.00,114.00,1794.00,210432.00,126.00,-12.00
32,Janaki Finance Ltd.,1,191.00,191.00,191.00,20.00,3820.00,188.00,3.00
33,Jyoti Bikas Bank Limited,140,108.00,104.00,106.00,5010.00,529940.00,104.00,2.00
34,Kabeli Bikas Bank Limited,1,244.00,244.00,244.00,90.00,21960.00,240.00,4.00
35,Karnali Development Bank Limited,85,99.00,97.00,97.00,850.00,83190.00,95.00,2.00
36,Kasthamandap Development Bank Limited,9,103.00,100.00,100.00,480.00,48500.00,105.00,-5.00
37,Kumari Bank Limited,8,247.00,237.00,237.00,645.00,156379.00,244.00,-7.00
38,Kumari Bank Limited Promotor Share,51,107.00,103.00,107.00,620.00,65700.00,101.00,6.00
39,Laxmi Bank Limited,8,372.00,342.00,342.00,220.00,78180.00,379.00,-37.00
40,Lumbini Bank Limited,4,196.00,196.00,196.00,280.00,54880.00,199.00,-3.00
41,Lumbini Bikas Bank Ltd.,5,120.00,118.00,119.00,220.00,26300.00,120.00,-1.00
42,Lumbini General Insurance Co. Ltd.,2,135.00,135.00,135.00,50.00,6750.00,133.00,2.00
43,Machhapuchhre Bank Limited,8,125.00,123.00,125.00,917.00,113845.00,126.00,-1.00
44,Mahalaxmi Bikas Bank Ltd.,71,104.00,98.00,99.00,2390.00,242380.00,103.00,-4.00
45,Nabil Bank Limited,14,1172.00,1150.00,1172.00,939.00,1087972.00,1193.00,-21.00
46,National Hydro Power Company Limited,1,42.95,42.95,42.95,1000.00,42950.00,43.83,-0.88
47,Nepal Bangladesh Bank Limited,2,132.00,130.00,130.00,440.00,57600.00,134.00,-4.00
48,Nepal Doorsanchar Comapany Limited,3,410.00,406.00,406.00,310.00,126660.00,405.00,1.00
49,Nepal Insurance Co. Ltd.,1,360.00,360.00,360.00,6466.00,2327760.00,360.00,0.00
